評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
90.2,365,帝牙海獅,冰,水,-,-,-,-,-,-,-,-,1500,112.5,114.9,154,20.5,細雪*,冰錐*,地震,5,9,3,50000,1990879
90,243,雷公,電,,-,-,-,-,-,-,-,-,1498,132,110.6,116,16,電擊,瘋狂伏特,波導彈,5,5,20,100000,1693495
89.9,346,搖籃百合,岩石,草,-,-,暗影,-,-,-,-,-,1497,105.2,140.3,144,25.5,溶解液,岩石封鎖,打草結,7,7,3,50000,2126277
89.8,345,觸手百合,岩石,草,-,-,-,-,-,-,-,-,1460,100.8,138.6,151,50,溶解液,原始之力,打草結,6,7,3,50000,2111110
89.7,417,帕奇利茲,電,,-,-,-,-,-,-,-,-,1372,91.6,157.1,142,50,伏特替換,必殺門牙,雷電拳,4,3,5,75000,2043738
89.6,832,毛毛角羊,一般,,-,-,-,-,-,-,-,-,1497,110.6,143,128,25.5,二連踢,泰山壓頂,以牙還牙,3,5,3,10000,2025159
89.5,752,滴蛛霸,水,蟲,-,-,-,-,-,-,-,-,1499,97.4,174,136,32,蟲咬,水之波動,泡沫光線,17,14,3,50000,2306355
89.3,189,毽子棉,草,飛行,-,-,暗影,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
89.2,737,蟲電寶,蟲,電,-,-,暗影,-,-,-,-,-,1497,114.8,134.8,126,36.5,伏特替換*,十字剪,放電,3,3,1,10000,1949448
89.2,587,電飛鼠,電,飛行,-,-,-,-,-,-,-,-,1498,127.6,110.2,125,39.5,電擊,雜技,放電,7,5,1,10000,1758025
89.2,119,金魚王,水,,-,-,-,-,-,-,-,-,1500,121.9,109,138,26,啄,直衝鑽*,冰凍之風*,5,6,3,50000,1833820
89.1,982,土龍節節,一般,,-,-,-,-,-,-,-,-,1500,116.1,98.6,169,20.5,滾動,泰山壓頂,直衝鑽,3,4,3,50000,1934787
89,558,岩殿居蟹,蟲,岩石,-,-,暗影,-,-,-,-,-,1499,120.3,134.7,115,22,連斬,十字剪,岩石炮,10,13,1,10000,1863686
88.9,618,泥巴魚,地面,電,-,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,電擊,泥巴炸彈,放電,5,5,5,75000,2211731
88.7,364,海魔獅,冰,水,-,-,-,-,-,-,-,-,1500,109,112.8,168,36,細雪,衝浪,泰山壓頂,6,5,3,50000,2065168
88.7,73,毒刺水母,水,毒,-,-,-,-,-,-,-,-,1495,108.9,143.5,131,23,溶解液,熱水,以牙還牙,7,8,3,50000,2047453
88.6,279,大嘴鷗,水,飛行,-,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,翅膀攻擊,氣象球 水,暴風,5,8,3,50000,1825336
88.5,352,變隱龍,一般,,-,-,-,-,-,-,-,-,1499,115.6,142.2,118,27.5,突襲,雷電拳,爆裂拳,6,7,5,75000,1939686
88.4,345,觸手百合,岩石,草,-,-,暗影,-,-,-,-,-,1460,100.8,138.6,151,50,溶解液,原始之力,打草結,6,7,3,50000,2111110
88.3,939,電肚蛙,電,,-,-,-,-,-,-,-,-,1500,115.1,110.2,154,21,電擊,電磁炮,拋物面充電,9,6,1,50000,1952887
88.3,38,九尾,火,,-,-,-,-,-,-,-,-,1496,114.4,135.5,126,24.5,火花*,氣象球 火,能量球*,4,5,3,50000,1953716
88.2,752,滴蛛霸,水,蟲,-,-,暗影,-,-,-,-,-,1499,97.4,174,136,32,蟲咬,泡沫光線,水之波動,14,17,3,50000,2306355
88.1,723,投羽梟,草,飛行,-,-,-,-,-,-,-,-,1500,112.5,115.5,154,36.5,啄,勇鳥猛攻,能量球,7,6,3,10000,2001159
88.1,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,1499,124.1,134.7,108,17.5,連斬,十字剪,水流噴射,10,10,1,10000,1804489
88.1,164,貓頭夜鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,105.3,120.2,168,28,翅膀攻擊,暗影球,報恩<sup>†</sup>,7,9,1,10000,2126381
88,18,大比鳥,一般,飛行,-,-,-,-,-,-,-,-,1499,116.9,115.5,142,26.5,起風*,空氣利刃*,勇鳥猛攻,3,4,1,10000,1917898
88,71,大食花,草,毒,-,-,暗影,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
87.9,257,火焰雞,火,格鬥,-,-,暗影,-,-,-,-,-,1497,143.9,90.8,119,19.5,火花,波導彈,爆炸烈焰*,5,6,3,10000,1555953
87.9,22,大嘴雀,一般,飛行,-,-,-,-,-,-,-,-,1500,131.5,104.6,124,28,啄,啄鑽,直衝鑽,5,5,1,10000,1705662
87.9,131,拉普拉斯,水,冰,-,-,暗影,-,-,-,-,-,1499,104.7,114.6,179,21.5,精神波,泡影詠歎調,冰凍光束*,12,14,5,75000,2147136
87.9,108,大舌頭,一般,,-,-,-,-,-,-,-,-,1491,96.6,127.7,186,50,舌舔,泰山壓頂*,強力鞭打,12,17,3,50000,2295742
87.9,777,托戈德瑪爾,電,鋼,-,-,-,-,-,-,-,-,1500,132.2,107.3,120,25.5,電擊,致命針刺,瘋狂伏特,4,5,3,50000,1701782
87.8,101,頑皮雷彈,電,草,洗翠,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,電擊,瘋狂伏特,能量球,5,5,3,50000,1825336
87.7,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
87.7,503,大劍鬼,水,,-,-,-,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
87.6,351,飄浮泡泡,一般,,-,-,-,-,-,-,-,-,1500,112.6,121.3,146,39.5,禍不單行,氣象球 岩石,能量球,3,4,5,75000,1993800
87.6,660,掘地兔,一般,地面,-,-,-,-,-,-,-,-,1499,95.7,140.3,174,47,泥巴射擊,火焰拳,熱沙大地,5,6,1,10000,2337114
87.6,660,掘地兔,一般,地面,-,-,暗影,-,-,-,-,-,1499,95.7,140.3,174,47,泥巴射擊,熱沙大地,火焰拳,6,5,1,10000,2337114
87.6,85,嘟嘟利,一般,飛行,-,-,-,-,-,-,-,-,1496,143.8,98.4,110,23.5,啄,啄鑽,勇鳥猛攻,5,7,3,50000,1556601
87.6,462,自爆磁怪,電,鋼,-,-,-,-,-,-,-,-,1497,134.4,121.2,102,17,伏特替換,瘋狂伏特,鏡光射擊,3,3,3,50000,1661074
87.6,364,海魔獅,冰,水,-,-,暗影,-,-,-,-,-,1500,109,112.8,168,36,細雪,衝浪,泰山壓頂,6,5,3,50000,2065168
87.5,733,銃嘴大鳥,一般,飛行,-,-,-,-,-,-,-,-,1500,137.3,96.8,123,20.5,啄,鳥嘴加農炮*,啄鑽,7,5,1,10000,1634212
87.5,71,大食花,草,毒,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
87.5,365,帝牙海獅,冰,水,-,-,暗影,-,-,-,-,-,1500,112.5,114.9,154,20.5,細雪*,冰錐*,地震,5,9,3,50000,1990879
87.4,502,雙刃丸,水,,-,-,暗影,-,-,-,-,-,1499,124.1,99.8,146,35,連斬,水流尾,十字剪,9,10,3,10000,1808108
87.3,184,瑪力露麗,水,妖精,-,-,-,-,-,-,-,-,1499,93.4,134.5,191,43,泡沫,冰凍光束,嬉鬧,5,6,3,50000,2399514
87.3,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
87.2,9,水箭龜,水,,-,-,-,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
87.2,171,電燈怪,水,電,-,-,-,-,-,-,-,-,1500,104.8,105.5,194,27,水槍,衝浪,十萬伏特,15,19,3,50000,2145463
87.1,211,千針魚,水,毒,-,-,暗影,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,暗影球,4,6,3,50000,1702587
87.1,503,大劍鬼,水,,-,-,暗影,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
87,416,蜂女王,蟲,飛行,-,-,-,-,-,-,-,-,1499,108.9,143.5,132,28,連斬,十字剪,力量寶石,10,13,3,50000,2061993
86.9,38,九尾,火,,-,-,暗影,-,-,-,-,-,1496,114.4,135.5,126,24.5,火花*,氣象球 火,能量球*,4,5,3,50000,1953716
86.7,689,龜足巨鎧,岩石,水,-,-,-,-,-,-,-,-,1499,121,133.1,115,20.5,連斬,十字劈,尖石攻擊,9,14,3,50000,1851007
86.7,724,狙射樹梟,草,格鬥,洗翠,-,-,-,-,-,-,-,1499,126.9,109.5,127,19,精神利刃,能量球,波導彈,5,5,3,10000,1764738
86.6,457,霓虹魚,水,,-,-,-,-,-,-,-,-,1498,109,137.4,137,32.5,起風,水流尾,銀色旋風,3,4,3,50000,2052476
86.5,484,帕路奇亞,水,龍,-,-,暗影,-,-,-,-,-,1473,140.4,110,100,13.5,龍息,水流尾,流星群,9,17,20,100000,1543554
86.4,181,電龍,電,,-,-,-,-,-,-,-,-,1497,126.8,107.9,129,19.5,伏特替換,狂舞揮打,起草,3,3,5,75000,1766112
86.4,62,蚊香泳士,水,格鬥,-,-,-,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
86.4,243,雷公,電,,-,-,暗影,-,-,-,-,-,1489,133.6,109.9,113,15.5,電擊,瘋狂伏特,波導彈,5,5,20,100000,1659339
86.3,211,千針魚,水,毒,-,-,-,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,暗影球,4,6,3,50000,1702587
86.2,26,雷丘,電,,-,-,-,-,-,-,-,-,1500,133.6,110.6,114,25.5,電擊,瘋狂伏特,起草,5,5,1,10000,1684547
86.1,257,火焰雞,火,格鬥,-,-,-,-,-,-,-,-,1497,143.9,90.8,119,19.5,火花,波導彈,爆炸烈焰*,5,6,3,10000,1555953
86.1,351,飄浮泡泡,火,,-,-,-,-,-,-,-,晴,1500,112.6,121.3,146,39.5,火花,氣象球 火,日光束,4,9,5,75000,1993800
86,977,吃吼霸,水,,-,-,-,-,-,-,-,-,1499,104.6,109.7,187,18.5,攀瀑,衝浪,逆鱗,5,6,5,75000,2146006
86,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,普通尺寸,-,1498,115.9,145.1,115,23.5,燒盡,暗影球,種子炸彈,3,2,5,75000,1933691
86,914,狂歡浪舞鴨,水,格鬥,-,-,-,-,-,-,-,-,1499,137.7,98.6,120,18,踢倒,近身戰,加農水砲*,6,5,3,10000,1629772
86,3,妙蛙花,草,毒,-,-,-,-,-,-,-,-,1500,122.2,122.2,123,20.5,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,1835969
86,413,結草貴婦,蟲,鋼,-,-,-,-,垃圾,-,-,-,1500,105,151.1,135,41,突襲,蟲鳴,鐵頭,9,8,1,10000,2141526
85.9,3,妙蛙花,草,毒,-,-,暗影,-,-,-,-,-,1500,122.2,122.2,123,20.5,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,1835969
85.8,460,暴雪王,草,冰,-,-,-,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
85.8,87,白海獅,水,冰,-,-,-,-,-,-,-,-,1498,102,136.9,157,28.5,冰礫*,冰凍之風*,直衝鑽,5,4,3,50000,2192411
85.8,166,安瓢蟲,蟲,飛行,-,-,-,-,-,-,-,-,1496,101.4,162.5,134,49.5,滾動,爆裂拳,雜技,4,5,1,10000,2207885
85.7,591,敗露球菇,草,毒,-,-,-,-,-,-,-,-,1498,109.3,105.9,177,26.5,驚嚇,欺詐,打草結,4,5,3,50000,2049605
85.7,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,大尺寸,-,1500,115.9,137.2,122,22,燒盡,暗影球,種子炸彈,3,2,5,75000,1940488
85.7,264,直衝熊,一般,,-,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,暗影爪,高速星星,打草結,5,7,1,10000,1965124
85.7,923,巴布土撥,電,格鬥,-,-,-,-,-,-,-,-,1500,145.1,95.5,112,21,電擊,劈瓦*,瘋狂伏特,5,5,3,75000,1551733
85.7,78,烈焰馬,火,,-,-,暗影,-,-,-,-,-,1499,133.7,111.5,112,22.5,燒盡,直衝鑽,瘋狂伏特*,2,3,3,50000,1669979
85.7,217,圈圈熊,一般,,-,-,暗影,-,-,-,-,-,1500,139.6,91.4,126,18.5,暗影爪,高速星星,近身戰,5,6,3,50000,1607158
85.6,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
85.6,502,雙刃丸,水,,-,-,-,-,-,-,-,-,1496,122.6,99.8,149,35,連斬,水流尾,十字剪,9,10,3,10000,1822620
85.6,598,堅果啞鈴,草,鋼,-,-,-,-,-,-,-,-,1499,107.1,152.7,128,24.5,種子機關槍,強力鞭打,打雷,4,5,3,75000,2094247
85.6,673,坐騎山羊,草,,-,-,-,-,-,-,-,-,1499,119.7,95,165,19.5,藤鞭,葉刃,岩崩,5,6,3,50000,1876484
85.6,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,特大尺寸,-,1500,115.1,131.6,129,21,燒盡,暗影球,種子炸彈,3,2,5,75000,1953944
85.6,62,蚊香泳士,水,格鬥,-,-,暗影,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
85.6,627,毛頭小鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,126.7,92.2,152,46.5,啄,勇鳥猛攻,飛翔,7,6,5,75000,1774904
85.4,652,布里卡隆,草,格鬥,-,-,-,-,-,-,-,-,1497,119.4,126.9,124,19,踢倒,瘋狂植物*,蠻力,6,5,3,10000,1878859
85.3,652,布里卡隆,草,格鬥,-,-,暗影,-,-,-,-,-,1497,119.4,126.9,124,19,踢倒,瘋狂植物*,蠻力,6,5,3,10000,1878859
85.3,423,海兔獸,水,地面,-,-,-,-,-,-,-,-,1495,113.2,103.4,168,24,擲泥,泰山壓頂,大地之力,4,5,3,50000,1966737
85.2,732,喇叭啄鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1492,133.7,94.3,132,46,啄,啄鑽,岩石爆擊,5,5,1,10000,1664964
85.1,462,自爆磁怪,電,鋼,-,-,暗影,-,-,-,-,-,1497,134.4,121.2,102,17,伏特替換,瘋狂伏特,鏡光射擊,3,3,3,50000,1661074
85.1,446,小卡比獸,一般,,-,-,-,-,-,-,-,-,1499,103.2,96.6,218,30,撞擊,泰山壓頂,重踏,12,15,5,10000,2172279
85.1,581,舞天鵝,水,飛行,-,-,-,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
85,9,水箭龜,水,,-,-,暗影,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
85,327,晃晃斑,一般,,-,-,-,-,-,-,-,-,1380,110.1,110.1,142,50,突襲,岩石封鎖,冰凍之風,8,7,3,50000,1720678
85,73,毒刺水母,水,毒,-,-,暗影,-,-,-,-,-,1495,108.9,143.5,131,23,溶解液,熱水,以牙還牙,7,8,3,50000,2047453
84.9,350,美納斯,水,,-,-,暗影,-,-,-,-,-,1498,113.2,133.9,131,18.5,攀瀑,水流尾,緊束,4,5,5,75000,1985080
84.9,20,拉達,惡,一般,阿羅拉,-,-,-,-,-,-,-,1497,107.1,130.2,150,36.5,電光一閃,咬碎,報恩<sup>†</sup>,6,9,1,10000,2090786
84.9,145,閃電鳥,電,飛行,-,-,暗影,-,-,-,-,-,1489,138.1,103.5,112,15,電擊*,啄鑽,熱風,5,5,20,100000,1601039
84.8,658,甲賀忍蛙,水,惡,-,-,暗影,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,加農水砲*,暗襲要害,3,3,3,10000,1611397
84.8,80,呆殼獸,水,超能力,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,念力,吸取拳,冰凍光束,3,4,3,50000,1974848
84.8,918,操陷蛛,蟲,,-,-,-,-,-,-,-,-,1497,111,138.9,131,37.5,暗影爪,猛撲,岩石封鎖,6,7,1,50000,2019559
84.8,145,閃電鳥,電,飛行,-,-,-,-,-,-,-,-,1493,135.7,104.7,115,15.5,電擊*,啄鑽,熱風,5,5,20,100000,1633229
84.7,214,赫拉克羅斯,蟲,格鬥,-,-,-,-,-,-,-,-,1500,134.7,108.4,114,17.5,連斬,快手還擊,岩石封鎖,10,13,3,50000,1664501
84.6,182,美麗花,草,,-,-,-,-,-,-,-,-,1498,115.1,132.2,128,24.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,1947512
84.6,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,地震,5,8,3,10000,1825538
84.6,581,舞天鵝,水,飛行,-,-,暗影,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
84.5,160,大力鱷,水,,-,-,暗影,-,-,-,-,-,1500,123.9,117.4,125,19.5,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,1817697
84.5,642,雷電雲,電,飛行,-,化身,暗影,-,-,-,-,-,1500,148.1,95.5,107,16.5,電擊,雷電拳,劈瓦,5,5,20,100000,1513826
84.4,676,多麗米亞,一般,,-,-,-,-,-,-,-,-,1496,115.5,125.2,134,26.5,突襲,衝浪,打草結,7,8,5,75000,1937601
84.4,166,安瓢蟲,蟲,飛行,-,-,暗影,-,-,-,-,-,1496,101.4,162.5,134,49.5,滾動,爆裂拳,雜技,4,5,1,10000,2207885
84.3,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,小尺寸,-,1499,116.9,153,107,25,燒盡,暗影球,種子炸彈,3,2,5,75000,1913042
84.3,121,寶石海星,水,超能力,-,-,暗影,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
84.3,288,過動猿,一般,,-,-,-,-,-,-,-,-,1497,116.2,114.1,145,28.5,雙倍奉還,泰山壓頂,岩崩,6,8,5,75000,1923360
84.2,503,大劍鬼,水,惡,洗翠,-,-,-,-,-,-,-,1499,132.6,96.8,132,20,連斬,聖劍,冰凍之風,9,12,3,10000,1694230
84.1,81,小磁怪,電,鋼,-,-,暗影,-,-,-,-,-,1496,147.8,113.6,90,49,伏特替換,磁鐵炸彈,放電,3,3,3,50000,1511610
84.1,916,飄香豚,一般,,-,-,-,-,-,-,-,-,1496,117.7,101.6,159,21.5,擲泥*,泰山壓頂,起草,4,5,1,10000,1900828
84.1,849,顫弦蠑螈,電,毒,-,-,-,-,-,-,-,-,1500,141.2,95.4,118,21.5,溶解液,瘋狂伏特,增強拳,6,5,5,75000,1589592
84,181,電龍,電,,-,-,暗影,-,-,-,-,-,1497,126.8,107.9,129,19.5,伏特替換,狂舞揮打,起草,3,3,5,75000,1766112
84,182,美麗花,草,,-,-,暗影,-,-,-,-,-,1498,115.1,132.2,128,24.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,1947512
84,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,骨棒,暗影之骨*,4,5,3,50000,2040576
83.9,203,麒麟奇,一般,超能力,-,-,暗影,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
83.8,826,以歐路普,蟲,超能力,-,-,-,-,-,-,-,-,1496,107.9,168.6,114,25.5,精神利刃,精神衝擊,蟲鳴,5,7,1,10000,2075077
83.8,121,寶石海星,水,超能力,-,-,-,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
83.8,260,巨沼怪,水,地面,-,-,暗影,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,地震,5,8,3,10000,1825538
83.7,1011,裹蜜蟲,草,龍,-,-,-,-,-,-,-,-,1499,114.6,128.9,132,23.5,龍尾,種子炸彈,逆鱗,4,5,5,75000,1949793
83.7,82,三合一磁怪,電,鋼,-,-,-,-,-,-,-,-,1499,143.5,114.7,95,22,伏特替換,磁鐵炸彈,放電,3,3,3,50000,1562951
83.6,591,敗露球菇,草,毒,-,-,暗影,-,-,-,-,-,1498,109.3,105.9,177,26.5,驚嚇,打草結,欺詐,5,4,3,50000,2049605
83.6,798,紙御劍,草,鋼,-,-,-,-,-,-,-,-,1500,169.2,99.3,79,15,連斬,葉刃,聖劍,9,9,20,100000,1327757
83.5,288,過動猿,一般,,-,-,暗影,-,-,-,-,-,1497,116.2,114.1,145,28.5,雙倍奉還,泰山壓頂,岩崩,6,8,5,75000,1923360
83.4,101,頑皮雷彈,電,,-,-,-,-,-,-,-,-,1500,122.9,126.3,118,27,伏特替換,放電,欺詐,3,3,3,50000,1831578
83.4,598,堅果啞鈴,草,鋼,-,-,暗影,-,-,-,-,-,1499,107.1,152.7,128,24.5,種子機關槍,強力鞭打,打雷,4,5,3,75000,2094247
83.4,658,甲賀忍蛙,水,惡,-,-,-,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,加農水砲*,暗襲要害,3,3,3,10000,1611397
83.4,428,長耳兔,一般,,-,-,-,-,-,-,-,-,1499,112.1,143.6,124,27.5,踢倒,雷電拳,暗影球,5,7,3,50000,1996020
83.4,807,捷拉奧拉,電,,-,-,-,-,-,-,-,-,1484,138.3,101,114,15.5,伏特替換,等離子閃電拳,瘋狂伏特,3,3,20,100000,1592349
83.3,702,咚咚鼠,電,妖精,-,-,-,-,-,-,-,-,1498,124.4,109,133,30,電擊,放電,嬉鬧,5,7,3,50000,1803653
83.3,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,暗影,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,暗影之骨*,骨棒,5,4,3,50000,2040576
83.3,186,蚊香蛙皇,水,,-,-,暗影,-,-,-,-,-,1498,114,124.3,139,23,泥巴射擊,氣象球 水,冰凍光束*,4,7,3,50000,1970072
83.3,195,沼王,水,地面,-,-,-,-,-,-,-,-,1499,111.3,112.7,161,28.5,泥巴射擊,水流尾*,泥巴炸彈,4,5,3,50000,2018332
83.2,466,電擊魔獸,電,,-,-,暗影,-,-,-,-,-,1498,143.4,100.9,108,18,電擊,冰凍拳,瘋狂伏特,5,5,5,75000,1562263
83.1,40,胖可丁,一般,妖精,-,-,-,-,-,-,-,-,1493,115.1,75.5,223,29,撒嬌,冰凍之風,高速星星,6,5,1,10000,1938893
83,101,頑皮雷彈,電,,-,-,暗影,-,-,-,-,-,1500,122.9,126.3,118,27,伏特替換,放電,欺詐,3,3,3,50000,1831578
83,496,青藤蛇,草,,-,-,-,-,-,-,-,-,1494,105.9,140.3,142,50,藤鞭,打草結,緊束,7,6,3,10000,2109814
