評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
87.8,635,三首惡龍,惡,龍,-,-,-,-,-,-,-,-,1500,136.1,104.5,116,15,龍息,狂舞揮打*,飛翔,9,12,5,75000,1649711
87.6,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
87.5,146,火焰鳥,惡,飛行,伽勒爾,-,-,-,-,-,-,-,1488,115.1,134.7,124,17.5,突襲,飛翔,勇鳥猛攻,7,8,20,100000,1922500
87.2,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
87.2,279,大嘴鷗,水,飛行,-,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,翅膀攻擊,氣象球 水,暴風,5,8,3,50000,1825336
87,198,黑暗鴉,惡,飛行,-,-,-,-,-,-,-,-,1499,143.2,81.1,135,41,啄,啄鑽,欺詐,5,5,3,50000,1567720
86.9,752,滴蛛霸,水,蟲,-,-,暗影,-,-,-,-,-,1499,97.4,174,136,32,蟲咬,泡沫光線,蟲鳴,14,20,3,50000,2306355
86.8,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,1499,123.4,105.2,140,17,雙倍奉還,憤怒之拳*,冰凍拳,6,7,3,50000,1817129
86.3,783,鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1498,115.5,135.6,124,36.5,龍尾,劈瓦,岩石封鎖,4,5,5,75000,1942416
86.1,922,布土撥,電,格鬥,-,-,-,-,-,-,-,-,1468,136.1,81.5,142,50,電擊,瘋狂伏特,雷電拳,5,5,3,75000,1575592
85.5,799,惡食大王,惡,龍,-,-,-,-,-,-,-,-,1499,113.3,66.1,265,19.5,龍尾,狂舞揮打,污泥炸彈,3,5,20,100000,1982915
85.4,652,布里卡隆,草,格鬥,-,-,暗影,-,-,-,-,-,1497,119.4,126.9,124,19,藤鞭,瘋狂植物*,蠻力,6,5,3,10000,1878859
85.4,423,海兔獸,水,地面,-,-,-,-,-,-,-,-,1495,113.2,103.4,168,24,擲泥,泰山壓頂,大地之力,4,5,3,50000,1966737
85.2,687,烏賊王,惡,超能力,-,-,暗影,-,-,-,-,-,1493,117.2,116.6,139,23.5,精神波,欺詐,蠻力,10,10,3,50000,1899127
85.1,687,烏賊王,惡,超能力,-,-,-,-,-,-,-,-,1493,117.2,116.6,139,23.5,精神波,蠻力,欺詐,10,10,3,50000,1899127
85.1,581,舞天鵝,水,飛行,-,-,-,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
84.9,652,布里卡隆,草,格鬥,-,-,-,-,-,-,-,-,1497,119.4,126.9,124,19,藤鞭,瘋狂植物*,蠻力,6,5,3,10000,1878859
84.9,581,舞天鵝,水,飛行,-,-,暗影,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
84.7,475,艾路雷朵,超能力,格鬥,-,-,暗影,-,-,-,-,-,1499,136.6,115.6,104,18,精神利刃,近身戰,葉刃,5,4,5,75000,1642368
84.4,211,千針魚,水,毒,-,-,暗影,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,暗影球,4,6,3,50000,1702587
84.2,860,詐唬魔,惡,妖精,-,-,-,-,-,-,-,-,1500,124.8,98,147,49.5,突襲,欺詐,嬉鬧,6,9,5,50000,1798764
83.9,475,艾路雷朵,超能力,格鬥,-,-,-,-,-,-,-,-,1499,136.6,115.6,104,18,精神利刃,近身戰,葉刃,5,4,5,75000,1642368
83.9,593,胖嘟嘟,水,幽靈,-,-,-,-,-,-,-,-,1499,106.7,126.3,156,24,禍不單行,衝浪,暗影球,4,4,3,50000,2101858
83.7,350,美納斯,水,,-,-,暗影,-,-,-,-,-,1498,113.2,133.9,131,18.5,龍尾,水流尾,緊束,3,4,5,75000,1985080
83.5,119,金魚王,水,,-,-,-,-,-,-,-,-,1500,121.9,109,138,26,啄,直衝鑽*,超級角擊,5,7,3,50000,1833820
83.4,435,坦克臭鼬,毒,惡,-,-,-,-,-,-,-,-,1493,121.7,95.2,158,23.5,毒擊,咬碎,起草,7,7,3,50000,1831135
83.3,442,花岩怪,幽靈,惡,-,-,-,-,-,-,-,-,1498,120.8,147.9,104,27,突襲,岩石封鎖,暗影球,8,8,5,75000,1857210
83.1,724,狙射樹梟,草,格鬥,洗翠,-,-,-,-,-,-,-,1499,126.9,109.5,127,19,精神利刃,能量球,波導彈,5,5,3,10000,1764738
83.1,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,1499,124.1,134.7,108,17.5,連斬,十字剪,水流噴射,10,10,1,10000,1804489
82.8,308,恰雷姆,格鬥,超能力,-,-,-,-,-,-,-,-,1500,106.9,139.5,141,49,精神利刃,冰凍拳,爆裂拳,5,5,3,50000,2102958
82.7,395,帝王拿波,水,鋼,-,-,-,-,-,-,-,-,1497,125.2,117,122,19,金屬音,加農水砲*,啄鑽,5,5,3,10000,1787543
82.7,73,毒刺水母,水,毒,-,-,-,-,-,-,-,-,1495,108.9,143.5,131,23,溶解液,熱水,污泥波,7,9,3,50000,2047453
82.6,973,纏紅鶴,飛行,格鬥,-,-,-,-,-,-,-,-,1500,138,95.6,123,20,翅膀攻擊,快手還擊,勇鳥猛攻,5,7,3,75000,1622436
82.6,629,禿鷹丫頭,惡,飛行,-,-,-,-,-,-,-,-,1437,100.8,129.4,157,50,空氣斬,勇鳥猛攻,欺詐,7,5,5,75000,2048662
82.5,365,帝牙海獅,冰,水,-,-,-,-,-,-,-,-,1500,112.5,114.9,154,20.5,細雪*,冰錐*,地震,5,9,3,50000,1990879
82.3,131,拉普拉斯,水,冰,-,-,-,-,-,-,-,-,1499,104.7,114.6,179,21.5,精神波,泡影詠歎調,火箭頭錘,12,19,5,75000,2147136
82.3,350,美納斯,水,,-,-,-,-,-,-,-,-,1498,113.2,133.9,131,18.5,龍尾,水流尾,緊束,3,4,5,75000,1985080
82.2,457,霓虹魚,水,,-,-,-,-,-,-,-,-,1498,109,137.4,137,32.5,起風,水流尾,銀色旋風,3,4,3,50000,2052476
82.1,395,帝王拿波,水,鋼,-,-,暗影,-,-,-,-,-,1497,125.2,117,122,19,金屬音,加農水砲*,啄鑽,5,5,3,10000,1787543
82,272,樂天河童,水,草,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,驚嚇,氣象球 水,能量球,4,5,3,50000,1930725
81.4,365,帝牙海獅,冰,水,-,-,暗影,-,-,-,-,-,1500,112.5,114.9,154,20.5,細雪*,冰錐*,地震,5,9,3,50000,1990879
81.3,211,千針魚,水,毒,-,-,-,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,暗影球,4,6,3,50000,1702587
81.2,448,路卡利歐,格鬥,鋼,-,-,-,-,-,-,-,-,1500,145.8,93.7,113,20.5,發勁*,波導彈,雷電拳,4,4,5,75000,1544133
81.2,57,火爆猴,格鬥,,-,-,-,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,近身戰,4,5,3,50000,1611459
81.2,197,月亮伊布,惡,,-,-,-,-,-,-,-,-,1500,90.2,177,156,27,大聲咆哮,欺詐,珍藏*,4,5,5,75000,2491764
81.1,195,沼王,水,地面,-,-,-,-,-,-,-,-,1499,111.3,112.7,161,28.5,泥巴射擊,水流尾*,泥巴炸彈,4,5,3,50000,2018332
81.1,503,大劍鬼,水,,-,-,暗影,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
81,689,龜足巨鎧,岩石,水,-,-,-,-,-,-,-,-,1499,121,133.1,115,20.5,連斬,十字劈,尖石攻擊,9,14,3,50000,1851007
80.8,83,大蔥鴨,格鬥,,伽勒爾,-,-,-,-,-,-,-,1499,137.6,99.7,119,37,連斬,葉刃,劈瓦,9,10,3,50000,1633523
80.7,214,赫拉克羅斯,蟲,格鬥,-,-,-,-,-,-,-,-,1500,134.7,108.4,114,17.5,連斬,快手還擊,岩石封鎖,10,13,3,50000,1664501
80.7,908,魔幻假面喵,草,惡,-,-,-,-,-,-,-,-,1498,140.4,99.1,115,19.5,樹葉,暗襲要害,瘋狂植物*,5,6,3,10000,1600011
80.6,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,地震,5,8,3,10000,1825538
80.5,484,帕路奇亞,水,龍,-,-,暗影,-,-,-,-,-,1473,140.4,110,100,13.5,龍息,水流尾,流星群,9,17,20,100000,1543554
80.4,503,大劍鬼,水,,-,-,-,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
80.2,452,龍王蠍,毒,惡,-,-,暗影,-,-,-,-,-,1500,117.9,136.9,118,22.5,毒針,污泥炸彈,水流尾,6,4,5,75000,1903472
80,195,沼王,水,地面,-,-,暗影,-,-,-,-,-,1499,111.3,112.7,161,28.5,泥巴射擊,水流尾*,泥巴炸彈,4,5,3,50000,2018332
80,73,毒刺水母,水,毒,-,-,暗影,-,-,-,-,-,1495,108.9,143.5,131,23,溶解液,熱水,污泥波,7,9,3,50000,2047453
79.7,211,千針魚,惡,毒,洗翠,-,-,-,-,-,-,-,1494,128.1,112.4,121,26,毒針,水流尾,暗影球,4,6,3,50000,1741533
79.6,57,火爆猴,格鬥,,-,-,暗影,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,近身戰,4,5,3,50000,1611459
79.5,624,駒刀小兵,惡,鋼,-,-,-,-,-,-,-,-,1497,132,107.8,119,49,連斬,暗襲要害,十字剪,9,10,5,75000,1692305
79.5,865,蔥遊兵,格鬥,,-,-,-,-,-,-,-,-,1500,144.8,108,99,18.5,連斬,葉刃,近身戰,9,12,3,50000,1548382
79.4,435,坦克臭鼬,毒,惡,-,-,暗影,-,-,-,-,-,1493,121.7,95.2,158,23.5,毒擊,咬碎,起草,7,7,3,50000,1831135
79.3,67,豪力,格鬥,,-,-,暗影,-,-,-,-,-,1499,126.8,97.4,143,27.5,空手劈,十字劈*,爆裂拳,4,5,3,50000,1765627
79.3,538,投摔鬼,格鬥,,-,-,-,-,-,-,-,-,1499,110.3,107.8,171,22,踢倒,劈瓦,泰山壓頂,5,5,5,75000,2032228
79.2,9,水箭龜,水,,-,-,-,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
79.2,452,龍王蠍,毒,惡,-,-,-,-,-,-,-,-,1500,117.9,136.9,118,22.5,毒針,污泥炸彈,水流尾,6,4,5,75000,1903472
79.2,701,摔角鷹人,格鬥,飛行,-,-,-,-,-,-,-,-,1497,127.5,107.6,128,23,踢倒,飛身重壓,燕返,5,6,5,75000,1756378
78.9,502,雙刃丸,水,,-,-,-,-,-,-,-,-,1496,122.6,99.8,149,35,連斬,水流尾,十字剪,9,10,3,10000,1822620
78.8,364,海魔獅,冰,水,-,-,暗影,-,-,-,-,-,1500,109,112.8,168,36,細雪,衝浪,泰山壓頂,6,5,3,50000,2065168
78.7,502,雙刃丸,水,,-,-,暗影,-,-,-,-,-,1499,124.1,99.8,146,35,連斬,水流尾,十字剪,9,10,3,10000,1808108
78.7,904,萬針魚,惡,毒,-,-,-,-,-,-,-,-,1498,131,106.9,122,18.5,毒針,水流尾,暗影球,4,6,5,75000,1708017
78.5,68,怪力,格鬥,,-,-,-,-,-,-,-,-,1498,135.5,98.6,124,18,空手劈*,十字劈,岩崩,4,5,3,50000,1656376
78.4,260,巨沼怪,水,地面,-,-,暗影,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,地震,5,8,3,10000,1825538
78.2,962,下石鳥,飛行,惡,-,-,-,-,-,-,-,-,1497,127.8,117.2,117,22,突襲,飛翔,岩石封鎖,7,8,5,75000,1752237
78,538,投摔鬼,格鬥,,-,-,暗影,-,-,-,-,-,1499,110.3,107.8,171,22,踢倒,劈瓦,泰山壓頂,5,5,5,75000,2032228
78,454,毒骷蛙,毒,格鬥,-,-,暗影,-,-,-,-,-,1499,136.2,93.8,129,22.5,毒針,爆裂拳,暗影球,5,6,3,50000,1648115
77.9,534,修建老匠,格鬥,,-,-,暗影,-,-,-,-,-,1500,134,93.9,133,16.5,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,1673445
77.8,861,長毛巨魔,惡,妖精,-,-,-,-,-,-,-,-,1499,136.3,90.8,133,19.5,突襲,欺詐,嬉鬧,6,9,5,50000,1646354
77.8,364,海魔獅,冰,水,-,-,-,-,-,-,-,-,1500,109,112.8,168,36,細雪,衝浪,泰山壓頂,6,5,3,50000,2065168
77.5,88,臭泥,毒,惡,阿羅拉,-,-,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,咬碎,污泥炸彈,7,8,3,50000,1824029
77.5,454,毒骷蛙,毒,格鬥,-,-,-,-,-,-,-,-,1499,136.2,93.8,129,22.5,毒針,爆裂拳,暗影球,5,6,3,50000,1648115
77.4,160,大力鱷,水,,-,-,暗影,-,-,-,-,-,1500,123.9,117.4,125,19.5,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,1817697
77.4,131,拉普拉斯,水,冰,-,-,暗影,-,-,-,-,-,1499,104.7,114.6,179,21.5,精神波,泡影詠歎調,火箭頭錘,12,19,5,75000,2147136
77.4,537,蟾蜍王,水,地面,-,-,-,-,-,-,-,-,1500,120.3,100.9,154,22,泥巴射擊,大地之力,冰凍之風,6,5,3,50000,1868887
77.3,68,怪力,格鬥,,-,-,暗影,-,-,-,-,-,1498,135.5,98.6,124,18,空手劈*,十字劈,岩崩,4,5,3,50000,1656376
77.1,920,烈腿蝗,蟲,惡,-,-,-,-,-,-,-,-,1499,132.9,104.1,122,24,突襲,十字剪,起草,6,7,1,50000,1686502
77.1,828,狐大盜,惡,,-,-,-,-,-,-,-,-,1494,119.9,121.9,127,26,突襲,冰凍之風*,嬉鬧,7,9,1,10000,1856410
76.9,87,白海獅,水,冰,-,-,-,-,-,-,-,-,1498,102,136.9,157,28.5,冰礫*,冰凍之風*,直衝鑽,5,4,3,50000,2192411
76.9,340,鯰魚王,水,地面,-,-,-,-,-,-,-,-,1495,107.6,108.3,178,27,泥巴射擊,泥巴炸彈,熱水,5,6,1,10000,2073839
76.8,275,狡猾天狗,草,惡,-,-,暗影,-,-,-,-,-,1497,133.4,88.1,143,23.5,飛葉快刀,葉刃,欺詐,9,10,3,50000,1680081
76.8,121,寶石海星,水,超能力,-,-,暗影,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
76.7,658,甲賀忍蛙,水,惡,-,-,暗影,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,加農水砲*,暗襲要害,3,3,3,10000,1611397
76.7,89,臭臭泥,毒,惡,阿羅拉,-,暗影,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,惡之波動,酸液炸彈,8,7,3,50000,1916176
76.5,534,修建老匠,格鬥,,-,-,-,-,-,-,-,-,1500,134,93.9,133,16.5,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,1673445
76.4,67,豪力,格鬥,,-,-,-,-,-,-,-,-,1499,126.8,97.4,143,27.5,空手劈,十字劈*,報恩<sup>†</sup>,4,8,3,50000,1765627
76.4,560,頭巾混混,惡,格鬥,-,-,-,-,-,-,-,-,1495,110.4,156.7,117,24.5,雙倍奉還,雷電拳,快手還擊,7,7,3,50000,2024611
76.3,977,吃吼霸,水,,-,-,-,-,-,-,-,-,1499,104.6,109.7,187,18.5,攀瀑,衝浪,逆鱗,5,6,5,75000,2146006
76.3,503,大劍鬼,水,惡,洗翠,-,-,-,-,-,-,-,1499,132.6,96.8,132,20,連斬,聖劍,冰凍之風,9,12,3,10000,1694230
76.2,675,流氓熊貓,格鬥,惡,-,-,-,-,-,-,-,-,1500,133.9,93.7,133,19,空手劈,近身戰,暗襲要害,5,4,3,50000,1669812
76,89,臭臭泥,毒,惡,阿羅拉,-,-,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,惡之波動,酸液炸彈,8,7,3,50000,1916176
75.8,88,臭泥,毒,惡,阿羅拉,-,暗影,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,咬碎,污泥炸彈,7,8,3,50000,1824029
75.7,297,鐵掌力士,格鬥,,-,-,-,-,-,-,-,-,1496,125.6,76.1,186,19.5,發勁,快手還擊,重磅衝撞,4,5,3,50000,1778366
75.7,297,鐵掌力士,格鬥,,-,-,暗影,-,-,-,-,-,1496,125.6,76.1,186,19.5,發勁,快手還擊,重磅衝撞,4,5,3,50000,1778366
75.5,9,水箭龜,水,,-,-,暗影,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
75.2,160,大力鱷,水,,-,-,-,-,-,-,-,-,1500,123.9,117.4,125,19.5,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,1817697
75.1,121,寶石海星,水,超能力,-,-,-,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
74.9,340,鯰魚王,水,地面,-,-,暗影,-,-,-,-,-,1495,107.6,108.3,178,27,泥巴射擊,泥巴炸彈,熱水,5,6,1,10000,2073839
74.7,141,鐮刀盔,岩石,水,-,-,暗影,-,-,-,-,-,1498,135.5,119.8,102,20.5,連斬*,水流噴射,尖石攻擊,10,14,5,75000,1654897
74.5,141,鐮刀盔,岩石,水,-,-,-,-,-,-,-,-,1498,135.5,119.8,102,20.5,連斬*,水流噴射,尖石攻擊,10,14,5,75000,1654897
74.4,248,班基拉斯,岩石,惡,-,-,-,-,-,-,-,-,1500,129.7,111.4,120,14.5,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,1734171
73.9,766,投擲猴,格鬥,,-,-,-,-,-,-,-,-,1494,128.7,99.2,136,18,雙倍奉還,狂舞揮打,蠻力,6,7,3,75000,1735373
73.9,62,蚊香泳士,水,格鬥,-,-,-,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
73.7,430,烏鴉頭頭,惡,飛行,-,-,-,-,-,-,-,-,1500,150,68.9,145,20.5,啄,勇鳥猛攻,惡之波動,7,7,3,50000,1499623
73.7,259,沼躍魚,水,地面,-,-,-,-,-,-,-,-,1499,119.9,111.5,140,34.5,泥巴射擊,衝浪,污泥攻擊,5,5,3,10000,1871384
73.6,66,腕力,格鬥,,-,-,暗影,-,-,-,-,-,1445,127.7,81.5,157,50,空手劈,十字劈,劈瓦,4,5,3,50000,1634495
73.6,320,吼吼鯨,水,,-,-,暗影,-,-,-,-,-,1499,116.6,68.3,242,48.5,滾動,熱水,泰山壓頂,4,3,1,10000,1926826
73.5,788,卡璞・鰭鰭,水,妖精,-,-,-,-,-,-,-,-,1495,115.9,158.3,105,20,水槍,衝浪,自然之怒*,15,17,20,100000,1926493
73.3,66,腕力,格鬥,,-,-,-,-,-,-,-,-,1445,127.7,81.5,157,50,空手劈,十字劈,劈瓦,4,5,3,50000,1634495
73.3,62,蚊香泳士,水,格鬥,-,-,暗影,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
73.2,87,白海獅,水,冰,-,-,暗影,-,-,-,-,-,1498,102,136.9,157,28.5,冰礫*,冰凍之風*,直衝鑽,5,4,3,50000,2192411
73.1,262,大狼犬,惡,,-,-,暗影,-,-,-,-,-,1497,125.9,105.8,133,29,突襲,咬碎,劇毒牙,7,6,1,10000,1770707
73.1,532,搬運小匠,格鬥,,-,-,-,-,-,-,-,-,1487,125.2,85.7,164,50,踢倒,劈瓦,岩石封鎖,5,7,5,75000,1759945
73,533,鐵骨土人,格鬥,,-,-,-,-,-,-,-,-,1499,125.3,100.1,143,26,踢倒,劈瓦,尖石攻擊,5,7,5,75000,1794633
72.9,983,仆斬將軍,惡,鋼,-,-,-,-,-,-,-,-,1500,127.3,112,124,15.5,金屬音,欺詐,鐵頭,5,7,5,75000,1768045
72.7,145,閃電鳥,格鬥,飛行,伽勒爾,-,-,-,-,-,-,-,1498,135.7,107.3,113,15.5,踢倒,飛翔,勇鳥猛攻,6,7,20,100000,1645148
72.6,779,磨牙彩皮魚,水,超能力,-,-,-,-,-,-,-,-,1495,136.5,102.5,117,23,念力,水流尾,精神之牙,3,3,3,50000,1636557
72.6,592,輕飄飄,水,幽靈,-,-,-,-,-,-,-,-,1421,109.2,125.2,135,50,禍不單行,黑夜魔影,冰凍光束,4,5,3,50000,1846427
72.6,248,班基拉斯,岩石,惡,-,-,暗影,-,-,-,-,-,1500,129.7,111.4,120,14.5,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,1734171
72.6,892,武道熊師,格鬥,惡,-,-,-,-,一擊流,-,-,-,1489,136.6,97.8,121,15,突襲,劈瓦,爆裂拳,6,7,20,100000,1616195
72.5,186,蚊香蛙皇,水,,-,-,暗影,-,-,-,-,-,1498,114,124.3,139,23,泥巴射擊,氣象球 水,冰凍光束*,4,7,3,50000,1970072
72.4,533,鐵骨土人,格鬥,,-,-,暗影,-,-,-,-,-,1499,125.3,100.1,143,26,踢倒,劈瓦,尖石攻擊,5,7,5,75000,1794633
72.4,128,肯泰羅,格鬥,,-,-,-,-,鬥戰,-,-,-,1500,127.8,120.7,114,20,二連踢,近身戰,起草,4,4,3,50000,1758735
72,128,肯泰羅,格鬥,水,-,-,-,-,水瀾,-,-,-,1500,127.8,120.7,114,20,二連踢,水流噴射,起草,4,4,3,50000,1758735
71.9,262,大狼犬,惡,,-,-,-,-,-,-,-,-,1497,125.9,105.8,133,29,突襲,咬碎,劇毒牙,7,6,1,10000,1770707
71.5,275,狡猾天狗,草,惡,-,-,-,-,-,-,-,-,1497,133.4,88.1,143,23.5,飛葉快刀,葉刃,欺詐,9,10,3,50000,1680081
71.5,80,呆殼獸,水,超能力,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,念力,吸取拳,冰凍光束,3,4,3,50000,1974848
71.4,257,火焰雞,火,格鬥,-,-,暗影,-,-,-,-,-,1497,143.9,90.8,119,19.5,火花,波導彈,爆炸烈焰*,5,6,3,10000,1555953
71.4,620,師父鼬,格鬥,,-,-,-,-,-,-,-,-,1500,158.9,84.8,105,20,發勁,狂舞揮打,打草結,4,5,3,50000,1415434
71.3,430,烏鴉頭頭,惡,飛行,-,-,暗影,-,-,-,-,-,1500,150,68.9,145,20.5,啄,勇鳥猛攻,惡之波動,7,7,3,50000,1499623
71.3,20,拉達,惡,一般,阿羅拉,-,-,-,-,-,-,-,1497,107.1,130.2,150,36.5,電光一閃,咬碎,報恩<sup>†</sup>,6,9,1,10000,2090786
71.1,729,花漾海獅,水,,-,-,-,-,-,-,-,-,1500,125.9,117.1,121,30,撒嬌,水流噴射,魅惑之聲,5,6,3,10000,1782789
71.1,658,甲賀忍蛙,水,惡,-,-,-,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,加農水砲*,暗襲要害,3,3,3,10000,1611397
71.1,532,搬運小匠,格鬥,,-,-,暗影,-,-,-,-,-,1487,125.2,85.7,164,50,踢倒,劈瓦,岩石封鎖,5,7,5,75000,1759945
71,351,飄浮泡泡,水,,-,-,-,-,-,-,-,雨,1500,112.6,121.3,146,39.5,水槍,氣象球 水,打雷,12,20,5,75000,1993800
71,321,吼鯨王,水,,-,-,-,-,-,-,-,-,1497,118.4,67.4,237,24.5,滾動,衝浪,報恩<sup>†</sup>,4,6,1,10000,1891875
70.8,259,沼躍魚,水,地面,-,-,暗影,-,-,-,-,-,1500,120.4,111.4,139,33.5,泥巴射擊,衝浪,污泥攻擊,5,5,3,10000,1864979
70.7,914,狂歡浪舞鴨,水,格鬥,-,-,-,-,-,-,-,-,1499,137.7,98.6,120,18,翅膀攻擊,近身戰,加農水砲*,6,5,3,10000,1629772
70.7,320,吼吼鯨,水,,-,-,-,-,-,-,-,-,1499,116.6,68.3,242,48.5,滾動,熱水,泰山壓頂,4,3,1,10000,1926826
70.4,536,藍蟾蜍,水,地面,-,-,-,-,-,-,-,-,1500,116.2,103,161,48,泥巴射擊,大地之力,水之波動,6,6,3,50000,1926840
