評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
92.4,468,波克基斯,妖精,飛行,-,-,-,-,-,-,-,-,1498,124.3,125.9,115,16.5,啄,精神衝擊,波導彈*,5,5,3,50000,1799029
92,732,喇叭啄鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1492,133.7,94.3,132,46,啄,啄鑽,岩石爆擊,5,5,1,10000,1664964
91.8,732,喇叭啄鳥,一般,飛行,-,-,-,-,-,-,-,-,1499,134.1,93.3,134,48.5,啄,啄鑽,岩石爆擊,5,5,1,10000,1675846
91.7,823,鋼鎧鴉,飛行,鋼,-,-,-,-,-,-,-,-,1500,107,130.7,150,23,潑沙,空氣利刃*,以牙還牙,9,15,1,10000,2097411
91.7,780,老翁龍,一般,龍,-,-,-,-,-,-,-,-,1499,136.8,104.2,115,19,龍息,高速星星,龍之波動,9,14,5,75000,1640140
91.5,627,毛頭小鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,126.7,92.2,152,46.5,啄,勇鳥猛攻,飛翔,7,6,5,75000,1774904
90.9,776,爆焰龜獸,火,龍,-,-,-,-,-,-,-,-,1499,113.5,153.6,113,25,燒盡,狂舞揮打,龍爪,2,3,5,75000,1971162
90.8,662,火箭雀,火,飛行,-,-,暗影,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
90.8,581,舞天鵝,水,飛行,-,-,暗影,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
90.7,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
90.6,980,土王,毒,地面,-,-,-,-,-,-,-,-,1500,95.1,119.7,208,29.5,毒針,地震,尖石攻擊,8,7,3,50000,2366922
90.6,581,舞天鵝,水,飛行,-,-,-,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
90.3,662,火箭雀,火,飛行,-,-,-,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
90.1,164,貓頭夜鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,105.3,120.2,168,28,翅膀攻擊,神鳥猛擊,暗影球,7,7,1,10000,2126381
90,373,暴飛龍,龍,飛行,-,-,暗影,-,-,-,-,-,1497,143.5,93.1,117,14.5,龍尾,飛翔,狂舞揮打,4,3,5,75000,1562473
89.8,149,快龍,龍,飛行,-,-,暗影,-,-,-,-,-,1498,135.8,107.3,113,14.5,龍息,雷電拳,蠻力,10,10,5,75000,1647398
89.8,324,煤炭龜,火,,-,-,-,-,-,-,-,-,1499,107.6,151.3,128,27,火花,火焰輪,過熱,5,7,3,50000,2083996
89.7,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
89.5,373,暴飛龍,龍,飛行,-,-,-,-,-,-,-,-,1497,143.5,93.1,117,14.5,龍尾,飛翔,狂舞揮打,4,3,5,75000,1562473
88.9,162,大尾立,一般,,-,-,-,-,-,-,-,-,1498,115.3,105.4,160,34.5,突襲,高速星星,起草,5,7,1,10000,1945534
88.9,207,天蠍,地面,飛行,-,-,-,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
88.8,144,急凍鳥,冰,飛行,-,-,-,-,-,-,-,-,1496,112.6,139.6,126,18.5,細雪,冰凍之風,暴風*,6,8,20,100000,1981151
88.8,176,波克基古,妖精,飛行,-,-,-,-,-,-,-,-,1498,110.2,150.2,123,36.5,妖精之風,精神衝擊,熱風,5,5,3,50000,2035132
88.7,149,快龍,龍,飛行,-,-,-,-,-,-,-,-,1498,135.8,107.3,113,14.5,龍息,雷電拳,蠻力,10,10,5,75000,1647398
88.7,38,九尾,火,,-,-,-,-,-,-,-,-,1496,114.4,135.5,126,24.5,火花*,氣象球 火,能量球*,4,5,3,50000,1953716
88.7,38,九尾,火,,-,-,暗影,-,-,-,-,-,1496,114.4,135.5,126,24.5,火花*,氣象球 火,能量球*,4,5,3,50000,1953716
88.6,351,飄浮泡泡,火,,-,-,-,-,-,-,-,晴,1500,112.6,121.3,146,39.5,火花,氣象球 火,日光束,4,9,5,75000,1993800
88.6,18,大比鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1499,116.9,115.5,142,26.5,翅膀攻擊*,勇鳥猛攻,空氣利刃*,7,5,1,10000,1917898
88.4,663,烈箭鷹,火,飛行,-,-,-,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,飛翔,勇鳥猛攻,3,3,1,10000,1846682
88.2,207,天蠍,地面,飛行,-,-,暗影,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
87.9,962,下石鳥,飛行,惡,-,-,-,-,-,-,-,-,1497,127.8,117.2,117,22,突襲,飛翔,岩石封鎖,7,8,5,75000,1752237
87.9,660,掘地兔,一般,地面,-,-,-,-,-,-,-,-,1499,95.7,140.3,174,47,電光一閃,火焰拳,熱沙大地,5,7,1,10000,2337114
87.9,249,洛奇亞,超能力,飛行,-,-,-,-,-,-,-,-,1497,102.4,167.1,127,15,龍尾,飛翔,氣旋攻擊*,4,7,20,100000,2174273
87.8,42,大嘴蝠,毒,飛行,-,-,-,-,-,-,-,-,1499,117.7,116.2,139,28.5,翅膀攻擊,劇毒牙,暗影球,5,7,1,10000,1901391
87.7,42,大嘴蝠,毒,飛行,-,-,暗影,-,-,-,-,-,1499,117.7,116.2,139,28.5,翅膀攻擊,劇毒牙,暗影球,5,7,1,10000,1901391
87.5,765,智揮猩,一般,超能力,-,-,-,-,-,-,-,-,1498,110.2,130.1,142,23,念力,狂舞揮打,起草,3,4,3,75000,2034972
87.5,384,烈空坐,龍,飛行,-,-,-,-,-,-,-,-,1500,147.5,89.5,115,14.5,龍尾,廣域破壞*,畫龍點睛*,5,4,20,100000,1518920
87.5,178,天然鳥,超能力,飛行,-,-,暗影,-,-,-,-,-,1500,132.2,107.9,119,25.5,啄,精神衝擊,暗影球,5,7,3,50000,1698214
87.4,629,禿鷹丫頭,惡,飛行,-,-,-,-,-,-,-,-,1437,100.8,129.4,157,50,空氣斬,勇鳥猛攻,欺詐,7,5,5,75000,2048662
87.1,166,安瓢蟲,蟲,飛行,-,-,-,-,-,-,-,-,1496,101.4,162.5,134,49.5,滾動,爆裂拳,雜技,4,5,1,10000,2207885
87.1,178,天然鳥,超能力,飛行,-,-,-,-,-,-,-,-,1500,132.2,107.9,119,25.5,啄,精神衝擊,暗影球,5,7,3,50000,1698214
87,472,天蠍王,地面,飛行,-,-,-,-,-,-,-,-,1499,115.7,144.5,116,21,翅膀攻擊,流沙地獄,雜技,5,7,5,75000,1938911
87,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,暗影,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,暗影之骨*,骨棒,5,4,3,50000,2040576
86.8,973,纏紅鶴,飛行,格鬥,-,-,-,-,-,-,-,-,1500,138,95.6,123,20,翅膀攻擊,快手還擊,勇鳥猛攻,5,7,3,75000,1622436
86.6,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,骨棒,暗影之骨*,4,5,3,50000,2040576
86.3,78,烈焰馬,火,,-,-,暗影,-,-,-,-,-,1499,133.7,111.5,112,22.5,燒盡,直衝鑽,瘋狂伏特*,2,3,3,50000,1669979
86.1,660,掘地兔,一般,地面,-,-,暗影,-,-,-,-,-,1499,95.7,140.3,174,47,電光一閃,熱沙大地,火焰拳,7,5,1,10000,2337114
86,166,安瓢蟲,蟲,飛行,-,-,暗影,-,-,-,-,-,1496,101.4,162.5,134,49.5,滾動,爆裂拳,雜技,4,5,1,10000,2207885
86,663,烈箭鷹,火,飛行,-,-,暗影,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,蓄能焰襲,飛翔,3,3,1,10000,1846682
85.7,257,火焰雞,火,格鬥,-,-,-,-,-,-,-,-,1497,143.9,90.8,119,19.5,火花,波導彈,爆炸烈焰*,5,6,3,10000,1555953
85.7,426,隨風球,幽靈,飛行,-,-,-,-,-,-,-,-,1500,119.2,75.8,209,23.5,禍不單行,冰凍之風,暗影球,4,4,5,75000,1886853
85.6,832,毛毛角羊,一般,,-,-,-,-,-,-,-,-,1497,110.6,143,128,25.5,二連踢,泰山壓頂,以牙還牙,3,5,3,10000,2025159
85.6,416,蜂女王,蟲,飛行,-,-,-,-,-,-,-,-,1499,108.9,143.5,132,28,連斬,十字剪,力量寶石,10,13,3,50000,2061993
85.5,822,藍鴉,飛行,,-,-,-,-,-,-,-,-,1496,118.1,104.7,153,49.5,啄,神鳥猛擊,以牙還牙,7,8,1,10000,1892802
85.4,618,泥巴魚,地面,鋼,伽勒爾,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,泥巴射擊,岩崩,地震,5,8,5,75000,2211731
85.4,494,比克提尼,超能力,火,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,念力,Ｖ熱焰,精神衝擊,3,3,20,100000,1855163
85.2,257,火焰雞,火,格鬥,-,-,暗影,-,-,-,-,-,1497,143.9,90.8,119,19.5,火花,波導彈,爆炸烈焰*,5,6,3,10000,1555953
85.2,446,小卡比獸,一般,,-,-,-,-,-,-,-,-,1499,103.2,96.6,218,30,撞擊,泰山壓頂,重踏,12,15,5,10000,2172279
85.1,936,紅蓮鎧騎,火,超能力,-,-,-,-,-,-,-,-,1499,132.2,109.6,117,17,燒盡,精神衝擊,熱風,2,3,5,50000,1695222
85.1,6,噴火龍,火,飛行,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,火花*,爆炸烈焰*,空氣利刃,6,4,3,10000,1691315
85.1,723,投羽梟,草,飛行,-,-,-,-,-,-,-,-,1500,112.5,115.5,154,36.5,啄,勇鳥猛攻,種子炸彈,7,5,3,10000,2001159
85.1,78,烈焰馬,火,,-,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,燒盡,直衝鑽,瘋狂伏特*,2,3,3,50000,1669979
85,6,噴火龍,火,飛行,-,-,暗影,-,-,-,-,-,1498,132.8,108.9,117,19,火花*,爆炸烈焰*,空氣利刃,6,4,3,10000,1691315
85,441,聒噪鳥,一般,飛行,-,-,-,-,-,-,-,-,1499,139.6,78.4,147,32.5,啄,神鳥猛擊,熱風,7,6,5,75000,1609663
85,146,火焰鳥,火,飛行,-,-,暗影,-,-,-,-,-,1499,139.9,102,112,15.5,翅膀攻擊,飛翔,熱風,6,6,20,100000,1598740
84.9,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,1500,116.2,116.8,142,18,冰凍牙,氣象球 岩石,泰山壓頂,6,6,3,50000,1926191
84.8,397,姆克鳥,一般,飛行,-,-,-,-,-,-,-,-,1468,131.9,91.6,135,50,翅膀攻擊,勇鳥猛攻,飛翔,7,6,1,10000,1631281
84.5,450,河馬獸,地面,,-,-,-,-,-,-,-,-,1500,116.2,116.8,142,18,冰凍牙,氣象球 岩石,泰山壓頂,6,6,3,50000,1926191
84.4,806,砰頭小丑,火,幽靈,-,-,-,-,-,-,-,-,1497,173.6,88.4,84,16.5,燒盡,驚爆大頭*,暗影球,2,3,20,100000,1290131
84.2,144,急凍鳥,超能力,飛行,伽勒爾,-,-,-,-,-,-,-,1495,134.1,111,112,15.5,精神利刃,飛翔,勇鳥猛攻,5,7,20,100000,1666929
84.2,146,火焰鳥,火,飛行,-,-,-,-,-,-,-,-,1499,136.8,103.7,115,16,翅膀攻擊,飛翔,熱風,6,6,20,100000,1630791
84.2,911,骨紋巨聲鱷,火,幽靈,-,-,-,-,-,-,-,-,1500,121.2,109.7,139,18.5,燒盡,閃焰高歌,暗影球,3,3,3,10000,1849333
84.2,157,火爆獸,火,,-,-,暗影,-,-,-,-,-,1498,132.8,108.9,117,19,燒盡,爆炸烈焰*,雷電拳,3,2,3,10000,1691315
84.1,351,飄浮泡泡,一般,,-,-,-,-,-,-,-,-,1500,112.6,121.3,146,39.5,禍不單行,氣象球 岩石,能量球,3,4,5,75000,1993800
84.1,189,毽子棉,草,飛行,-,-,暗影,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,燕返,雜技*,5,7,3,50000,2322994
84.1,157,火爆獸,火,,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,燒盡,爆炸烈焰*,雷電拳,3,2,3,10000,1691315
84,727,熾焰咆哮虎,火,惡,-,-,-,-,-,-,-,-,1497,125.3,109.2,131,18.5,火焰牙,狂舞揮打,爆炸烈焰*,6,9,3,10000,1791290
84,327,晃晃斑,一般,,-,-,-,-,-,-,-,-,1380,110.1,110.1,142,50,突襲,岩石封鎖,冰凍之風,8,7,3,50000,1720678
83.9,472,天蠍王,地面,飛行,-,-,暗影,-,-,-,-,-,1499,115.7,144.5,116,21,翅膀攻擊,流沙地獄,雜技,5,7,5,75000,1938911
83.9,320,吼吼鯨,水,,-,-,-,-,-,-,-,-,1499,116.6,68.3,242,48.5,滾動,熱水,泰山壓頂,4,3,1,10000,1926826
83.5,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
83.4,330,沙漠蜻蜓,地面,龍,-,-,-,-,-,-,-,-,1500,127.9,109.6,125,21,龍尾,流沙地獄,龍捲風,4,4,5,75000,1752409
83.4,108,大舌頭,一般,,-,-,-,-,-,-,-,-,1491,96.6,127.7,186,50,舌舔,泰山壓頂*,強力鞭打,12,17,3,50000,2295742
83.4,20,拉達,惡,一般,阿羅拉,-,-,-,-,-,-,-,1497,107.1,130.2,150,36.5,電光一閃,咬碎,報恩<sup>†</sup>,6,9,1,10000,2090786
83.4,528,心蝙蝠,超能力,飛行,-,-,-,-,-,-,-,-,1500,126.7,101.7,138,34.5,念力,飛翔,精神之牙,4,3,1,10000,1777300
83.1,758,焰后蜥,毒,火,-,-,-,-,-,-,-,-,1499,147,91.2,114,22.5,燒盡,劇毒牙,龍之波動,2,3,3,50000,1529161
83.1,398,姆克鷹,一般,飛行,-,-,-,-,-,-,-,-,1496,140.4,90.8,125,19.5,翅膀攻擊,飛翔,近身戰,6,6,1,10000,1594214
83,460,暴雪王,草,冰,-,-,-,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
83,916,飄香豚,一般,,-,-,-,-,-,雌,-,-,1500,109.6,111.5,167,22.5,撞擊,泰山壓頂,起草,12,15,1,10000,2041611
82.8,59,風速狗,火,,-,-,暗影,-,-,-,-,-,1496,132.1,102.6,125,18,火焰牙,瘋狂伏特,精神之牙,8,6,3,50000,1693302
82.8,144,急凍鳥,冰,飛行,-,-,暗影,-,-,-,-,-,1496,115.1,136.9,123,17.5,細雪,三旋擊,暴風*,6,8,20,100000,1938647
82.8,701,摔角鷹人,格鬥,飛行,-,-,-,-,-,-,-,-,1497,127.5,107.6,128,23,踢倒,飛身重壓,燕返,5,6,5,75000,1756378
82.7,820,藏飽栗鼠,一般,,-,-,-,-,-,-,-,-,1497,106.9,110.7,177,23.5,泥巴射擊,泰山壓頂,起草,4,5,1,10000,2094312
82.5,320,吼吼鯨,水,,-,-,暗影,-,-,-,-,-,1499,116.6,68.3,242,48.5,滾動,熱水,泰山壓頂,4,3,1,10000,1926826
82.4,330,沙漠蜻蜓,地面,龍,-,-,暗影,-,-,-,-,-,1500,127.9,109.6,125,21,龍尾,流沙地獄,龍捲風,4,4,5,75000,1752409
82.4,277,大王燕,一般,飛行,-,-,-,-,-,-,-,-,1499,136,100,121,29,翅膀攻擊,勇鳥猛攻,燕返,7,6,1,10000,1645136
82.4,321,吼鯨王,水,,-,-,-,-,-,-,-,-,1497,118.4,67.4,237,24.5,滾動,衝浪,報恩<sup>†</sup>,4,6,1,10000,1891875
82.3,249,洛奇亞,超能力,飛行,-,-,暗影,-,-,-,-,-,1492,104.3,164.3,124,14.5,龍尾,飛翔,氣旋攻擊*,4,7,20,100000,2124734
82.2,59,風速狗,火,,-,-,-,-,-,-,-,-,1496,132.1,102.6,125,18,火焰牙,瘋狂伏特,精神之牙,8,6,3,50000,1693302
82.1,17,比比鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1350,110.9,100.8,147,50,翅膀攻擊,空氣利刃,龍捲風,5,5,1,10000,1644149
82.1,217,圈圈熊,一般,,-,-,暗影,-,-,-,-,-,1500,139.6,91.4,126,18.5,暗影爪,近身戰,高速星星,6,5,3,50000,1607158
81.8,654,長尾火狐,火,,-,-,暗影,-,-,-,-,-,1499,130.6,107,123,31,火花,精神衝擊,蓄能焰襲,5,6,3,10000,1718256
81.8,264,直衝熊,一般,,-,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,暗影爪,高速星星,打草結,5,7,1,10000,1965124
81.8,398,姆克鷹,一般,飛行,-,-,暗影,-,-,-,-,-,1496,140.4,90.8,125,19.5,翅膀攻擊,飛翔,近身戰,6,6,1,10000,1594214
81.6,323,噴火駝,火,地面,-,-,-,-,-,-,-,-,1499,133.6,100.5,125,25.5,燒盡,岩石封鎖,熱沙大地,3,3,3,50000,1678150
81.6,397,姆克鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1468,131.9,91.6,135,50,翅膀攻擊,勇鳥猛攻,飛翔,7,6,1,10000,1631281
81.5,797,鐵火輝夜,鋼,飛行,-,-,-,-,-,-,-,-,1500,119.6,120.7,130,18,空氣斬,泰山壓頂,鐵頭,4,6,20,100000,1876702
81.4,445,烈咬陸鯊,龍,地面,-,-,-,-,-,-,-,-,1500,132.5,101.5,126,14,龍尾,龍捲風,流沙地獄,4,4,5,75000,1693583
81.4,58,卡蒂狗,火,,-,-,暗影,-,-,-,-,-,1405,126.9,90.8,135,50,火花,火焰輪,泰山壓頂,5,4,3,50000,1554545
81.4,227,盔甲鳥,鋼,飛行,-,-,-,-,-,-,-,-,1500,105.5,166.6,121,27,空氣斬,勇鳥猛攻,神鳥猛擊,7,6,5,75000,2126860
81.3,867,死神板,地面,幽靈,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,暗影爪,暗影球,岩石封鎖,7,7,3,50000,2013466
81.1,655,妖火紅狐,火,超能力,-,-,暗影,-,-,-,-,-,1499,132.6,115.6,110,18,火焰旋渦,精神衝擊,爆炸烈焰*,4,5,3,10000,1686664
80.9,667,小獅獅,火,一般,-,-,-,-,-,-,-,-,1500,121.6,105.8,144,48.5,燒盡,蓄能焰襲,咬碎,3,3,3,10000,1851844
80.8,426,隨風球,幽靈,飛行,-,-,暗影,-,-,-,-,-,1500,119.2,75.8,209,23.5,驚嚇,冰凍之風,暗影球,5,5,5,75000,1886853
80.8,203,麒麟奇,一般,超能力,-,-,暗影,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
80.8,352,變隱龍,一般,,-,-,-,-,-,-,-,-,1499,115.6,142.2,118,27.5,突襲,欺詐,雷電拳,6,6,5,75000,1939686
80.8,473,象牙豬,冰,地面,-,-,暗影,-,-,-,-,-,1500,136.2,87.4,138,16.5,細雪,冰錐,十萬馬力,5,8,3,50000,1642085
80.8,71,大食花,草,毒,-,-,暗影,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
80.7,445,烈咬陸鯊,龍,地面,-,-,暗影,-,-,-,-,-,1500,132.5,101.5,126,14,龍尾,龍捲風,流沙地獄,4,4,5,75000,1693583
80.7,71,大食花,草,毒,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
80.6,126,鴨嘴火獸,火,,-,-,暗影,-,-,-,-,-,1497,135.2,107.6,114,23,火花,火焰拳,熱沙大地,5,6,5,75000,1658602
80.5,910,炙燙鱷,火,,-,-,-,-,-,-,-,-,1494,119.4,105.8,148,29,燒盡,咬碎,魅惑之聲,3,3,3,10000,1869076
80.5,655,妖火紅狐,火,超能力,-,-,-,-,-,-,-,-,1499,132.6,115.6,110,18,火焰旋渦,精神衝擊,爆炸烈焰*,4,5,3,10000,1686664
80.5,83,大蔥鴨,一般,飛行,-,-,-,-,-,-,-,-,1397,116.8,109.2,131,50,連斬,葉刃,燕返,9,12,3,50000,1671469
80.5,467,鴨嘴炎獸,火,,-,-,暗影,-,-,-,-,-,1498,140.8,104.5,108,17.5,空手劈,火焰拳,十萬伏特*,5,7,5,75000,1589375
80.4,256,力壯雞,火,格鬥,-,-,-,-,-,-,-,-,1499,130.4,100.9,131,37.5,火花,岩崩,蓄能焰襲,5,6,3,10000,1723138
80.4,203,麒麟奇,一般,超能力,-,-,-,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
80.4,17,比比鳥,一般,飛行,-,-,-,-,-,-,-,-,1350,110.9,100.8,147,50,翅膀攻擊,空氣利刃,龍捲風,5,5,1,10000,1644149
80.3,537,蟾蜍王,水,地面,-,-,-,-,-,-,-,-,1500,120.3,100.9,154,22,泥巴射擊,大地之力,冰凍之風,6,5,3,50000,1868887
80.3,157,火爆獸,火,幽靈,洗翠,-,-,-,-,-,-,-,1500,139.6,106.9,108,18.5,火花,暗影球,瘋狂伏特,6,5,3,10000,1611490
80.2,217,圈圈熊,一般,,-,-,-,-,-,-,-,-,1500,139.6,91.4,126,18.5,暗影爪,近身戰,高速星星,6,5,3,50000,1607158
80.2,718,基格爾德,龍,地面,-,-,-,-,50%,-,-,-,1494,114.1,128.3,133,15.5,龍尾,咬碎,地震,4,6,20,100000,1947950
80.1,654,長尾火狐,火,,-,-,-,-,-,-,-,-,1499,130.6,107,123,31,火花,精神衝擊,蓄能焰襲,5,6,3,10000,1718256
80,458,小球飛魚,水,飛行,-,-,-,-,-,-,-,-,1411,100.8,163,120,50,泡沫,水之波動,燕返,5,5,5,10000,1972572
79.9,126,鴨嘴火獸,火,,-,-,-,-,-,-,-,-,1497,135.2,107.6,114,23,空手劈,火焰拳,熱沙大地,5,6,5,75000,1658602
79.9,473,象牙豬,冰,地面,-,-,-,-,-,-,-,-,1500,136.2,87.4,138,16.5,細雪,冰錐,十萬馬力,5,8,3,50000,1642085
79.9,208,大鋼蛇,鋼,地面,-,-,-,-,-,-,-,-,1497,98.4,183.3,126,23.5,雷電牙,精神之牙,咬碎,6,8,5,75000,2272944
79.7,256,力壯雞,火,格鬥,-,-,暗影,-,-,-,-,-,1499,130.4,100.9,131,37.5,火花,岩崩,蓄能焰襲,5,6,3,10000,1723138
79.6,5,火恐龍,火,,-,-,暗影,-,-,-,-,-,1500,126.6,109.5,128,38.5,火花,火焰拳,噴射火焰,5,7,3,10000,1774326
79.6,841,蘋裹龍,草,龍,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,龍息,種子炸彈,龍之波動,10,14,5,75000,1618070
79.6,58,卡蒂狗,火,,-,-,-,-,-,-,-,-,1405,126.9,90.8,135,50,火花,火焰輪,泰山壓頂,5,4,3,50000,1554545
79.6,467,鴨嘴炎獸,火,,-,-,-,-,-,-,-,-,1498,140.8,104.5,108,17.5,空手劈,火焰拳,十萬伏特*,5,7,5,75000,1589375
79.6,145,閃電鳥,格鬥,飛行,伽勒爾,-,-,-,-,-,-,-,1498,135.7,107.3,113,15.5,踢倒,飛翔,勇鳥猛攻,6,7,20,100000,1645148
79.5,288,過動猿,一般,,-,-,-,-,-,-,-,-,1497,116.2,114.1,145,28.5,雙倍奉還,泰山壓頂,岩崩,6,8,5,75000,1923360
79.4,5,火恐龍,火,,-,-,-,-,-,-,-,-,1500,126.6,109.5,128,38.5,火花,火焰拳,報恩<sup>†</sup>,5,8,3,10000,1774326
79.3,1011,裹蜜蟲,草,龍,-,-,-,-,-,-,-,-,1499,114.6,128.9,132,23.5,龍尾,種子炸彈,逆鱗,4,5,5,75000,1949793
79.3,20,拉達,惡,一般,阿羅拉,-,暗影,-,-,-,-,-,1497,107.1,130.2,150,36.5,電光一閃,咬碎,破壞光線,6,10,1,10000,2090786
79.3,208,大鋼蛇,鋼,地面,-,-,暗影,-,-,-,-,-,1497,98.4,183.3,126,23.5,雷電牙,精神之牙,咬碎,6,8,5,75000,2272944
79.1,323,噴火駝,火,地面,-,-,暗影,-,-,-,-,-,1499,133.6,100.5,125,25.5,燒盡,岩石封鎖,熱沙大地,3,3,3,50000,1678150
79,676,多麗米亞,一般,,-,-,-,-,-,-,-,-,1496,115.5,125.2,134,26.5,突襲,衝浪,打草結,7,8,5,75000,1937601
78.9,272,樂天河童,水,草,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,驚嚇,氣象球 水,飛葉風暴,4,6,3,50000,1930725
78.9,105,嘎啦嘎啦,地面,,-,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,擲泥,骨棒,岩崩,4,5,3,50000,2040576
78.8,449,沙河馬,地面,,-,-,-,-,-,-,-,-,1500,115.1,111.8,152,50,潑沙,岩石封鎖,泰山壓頂,13,9,3,50000,1955620
78.7,425,飄飄球,幽靈,飛行,-,-,-,-,-,-,-,-,1353,110.9,79.8,186,50,禍不單行,暗影球,冰凍之風,4,4,5,75000,1646946
