評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
73.7,122,魔牆人偶,超能力,妖精,-,-,-,-,-,-,-,-,2498,173.4,183.5,113,49.5,精神波,暗影球,精神強念,13,14,5,75000,3595651
73.3,842,豐蜜龍,草,龍,-,-,-,-,-,-,-,-,2500,150.2,131.2,211,47,驚嚇,能量球,逆鱗,5,6,5,75000,4158863
73,861,長毛巨魔,惡,妖精,-,-,-,-,-,-,-,-,2498,175.3,116.4,174,34,突襲,欺詐,嬉鬧,6,9,5,50000,3550096
72.4,212,巨鉗螳螂,蟲,鋼,-,-,暗影,-,-,-,-,-,2494,177.1,144.6,137,31,子彈拳,暗襲要害,起草,5,7,5,75000,3507755
72.1,683,芳香精,妖精,,-,-,-,-,-,-,-,-,2499,152.7,135.3,198,47,妖精之風,精神衝擊,月亮之力,5,7,3,50000,4091706
71.9,149,快龍,龍,飛行,-,-,-,-,-,-,-,-,2495,175.4,139.4,145,24,龍息,雷電拳,蠻力,10,10,5,75000,3545000
71.9,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,2496,159.8,178.1,137,28,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,3898756
71.8,38,九尾,冰,妖精,阿羅拉,-,-,-,-,-,-,-,2499,151.5,172.2,158,47.5,細雪,氣象球 冰,潑冷水*,5,6,3,50000,4121225
71.8,786,卡璞・蝶蝶,超能力,妖精,-,-,-,-,-,-,-,-,2482,179.8,151.2,126,26,驚嚇,自然之怒*,精神衝擊,5,4,20,100000,3426352
71.8,716,哲爾尼亞斯,妖精,,-,-,-,-,-,-,-,-,2496,167.9,131.6,167,24.5,大地掌控*,近身戰,月亮之力,4,5,20,100000,3690577
71,38,九尾,冰,妖精,阿羅拉,-,暗影,-,-,-,-,-,2499,151.5,172.2,158,47.5,細雪,氣象球 冰,潑冷水*,5,6,3,50000,4121225
70.3,895,雷吉鐸拉戈,龍,,-,-,-,-,-,-,-,-,2496,154.6,84.4,309,32.5,龍息*,巨龍威能*,夾住,12,10,20,100000,4030826
69.6,785,卡璞・鳴鳴,電,妖精,-,-,-,-,-,-,-,-,2496,184.2,138.8,132,29,伏特替換,十萬伏特,自然之怒*,4,4,20,100000,3375289
69.3,484,帕路奇亞,水,龍,-,-,暗影,-,-,-,-,-,2495,185.1,145.4,124,23,龍息,水流尾,流星群,9,17,20,100000,3338805
69.1,598,堅果啞鈴,草,鋼,-,-,暗影,-,-,-,-,-,2497,141.1,195.6,160,47,種子機關槍,強力鞭打,加農光炮,4,5,3,75000,4416600
68.9,646,酋雷姆,龍,冰,-,-,-,-,-,-,-,-,2500,171,121.2,176,26,龍息,冰封世界*,龍爪,10,13,20,100000,3648471
68.7,983,仆斬將軍,惡,鋼,-,-,-,-,-,-,-,-,2500,163.6,145.6,160,25,金屬音,欺詐,鐵頭,5,7,5,75000,3812498
68.5,484,帕路奇亞,水,龍,-,-,-,-,-,-,-,-,2493,182.6,144.1,129,23,龍息,水流尾,流星群,9,17,20,100000,3395180
68.4,598,堅果啞鈴,草,鋼,-,-,-,-,-,-,-,-,2497,141.1,195.6,160,47,種子機關槍,強力鞭打,加農光炮,4,5,3,75000,4416600
68.3,649,蓋諾賽克特,蟲,鋼,-,-,-,-,閃電,-,-,-,2493,181.9,147.2,127,27,連斬,磁鐵炸彈,高科技光炮 電,12,14,20,100000,3398909
68.3,799,惡食大王,惡,龍,-,-,-,-,-,-,-,-,2494,145.1,86.1,343,34,龍尾,狂舞揮打,龍爪,3,5,20,100000,4287285
68.2,484,帕路奇亞,水,龍,-,起源,-,-,-,-,-,-,2500,184,146.2,126,21.5,龍息,水流尾,流星群,9,17,20,100000,3388341
67.9,635,三首惡龍,惡,龍,-,-,暗影,-,-,-,-,-,2498,175,135.6,150,25,龍息,狂舞揮打*,飛翔,9,12,5,75000,3559227
67.8,372,甲殼龍,龍,,-,-,暗影,-,-,-,-,-,2296,157.1,142.9,149,50,龍息,龍捲風,噴射火焰,10,14,5,75000,3344610
67.7,649,蓋諾賽克特,蟲,鋼,-,-,-,-,水流,-,-,-,2493,181.9,147.2,127,27,連斬,磁鐵炸彈,高科技光炮 水*,12,14,20,100000,3398909
67.2,82,三合一磁怪,電,鋼,-,-,-,-,-,-,-,-,2496,184.7,148.3,123,44,伏特替換,磁鐵炸彈,放電,3,3,3,50000,3369634
67.1,681,堅盾劍怪,鋼,幽靈,-,-,-,-,盾牌,-,-,-,1746,94.1,241.2,142,50,精神利刃,暗影球,加農光炮,9,11,5,75000,3222976
67.1,82,三合一磁怪,電,鋼,-,-,暗影,-,-,-,-,-,2496,184.7,148.3,123,44,伏特替換,磁鐵炸彈,放電,3,3,3,50000,3369634
67,372,甲殼龍,龍,,-,-,-,-,-,-,-,-,2296,157.1,142.9,149,50,龍息,龍捲風,噴射火焰,10,14,5,75000,3344610
66.5,635,三首惡龍,惡,龍,-,-,-,-,-,-,-,-,2498,175,135.6,150,25,龍息,狂舞揮打*,龍之波動,9,14,5,75000,3559227
66.4,589,騎士蝸牛,蟲,鋼,-,-,-,-,-,-,-,-,2499,170.9,152.1,140,33.5,蟲咬,貝殼刃*,直衝鑽,12,14,3,50000,3637330
65.4,373,暴飛龍,龍,飛行,-,-,暗影,-,-,-,-,-,2500,185.9,119.8,151,24,龍尾,飛翔,狂舞揮打,4,3,5,75000,3361091
65,702,咚咚鼠,電,妖精,-,-,-,-,-,-,-,-,2081,150.4,125.2,152,50,電擊,放電,拋物面充電,5,6,3,50000,2862540
64.3,889,藏瑪然特,格鬥,鋼,-,-,-,-,盾之王,-,-,-,2494,160.4,187.3,129,22,冰凍牙,近身戰,巨獸彈<sup>†</sup>,8,8,20,100000,3876467
63.8,927,麻花犬,妖精,,-,-,-,-,-,-,-,-,2370,146.2,190.7,137,50,撒嬌,泰山壓頂,精神之牙,5,5,3,50000,3820889
63.6,798,紙御劍,草,鋼,-,-,-,-,-,-,-,-,2500,218.4,128.2,102,25,連斬,葉刃,聖劍,9,9,20,100000,2857040
63.1,621,赤面龍,龍,,-,-,-,-,-,-,-,-,2498,169,141,155,38,龍尾,暗襲要害,岩石封鎖,3,5,5,75000,3693771
63,797,鐵火輝夜,鋼,飛行,-,-,-,-,-,-,-,-,2500,154.4,155.9,168,30,空氣斬,泰山壓頂,重踏,4,5,20,100000,4042383
63,646,酋雷姆,龍,冰,-,-,-,-,焰白,-,-,-,2500,188.2,115.6,152,19.5,龍息,交錯火焰,極寒冷焰<sup>†</sup>,12,15,20,100000,3306963
63,888,蒼響,妖精,,-,-,-,-,百戰勇者,-,-,-,2491,169.5,161,134,24,大聲咆哮,瘋狂伏特,近身戰,4,4,20,100000,3656567
62.8,444,尖牙陸鯊,龍,地面,-,-,暗影,-,-,-,-,-,2119,157.1,117.6,154,50,泥巴射擊,龍捲風,挖洞,5,6,5,75000,2846814
62.6,777,托戈德瑪爾,電,鋼,-,-,-,-,-,-,-,-,2442,172.3,134.4,149,50,電擊,致命針刺,瘋狂伏特,4,5,3,50000,3450872
62,707,鑰圈兒,鋼,妖精,-,-,-,-,-,-,-,-,2204,147.1,163,137,50,驚嚇,欺詐,嬉鬧,4,6,3,50000,3284196
61.7,176,波克基古,妖精,飛行,-,-,-,-,-,-,-,-,1931,129.4,164.7,135,50,妖精之風,精神衝擊,熱風,5,5,3,50000,2877261
61.2,1011,裹蜜蟲,草,龍,-,-,-,-,-,-,-,-,2494,147.8,166.2,171,49,龍尾,種子炸彈,逆鱗,4,5,5,75000,4202497
61.2,444,尖牙陸鯊,龍,地面,-,-,-,-,-,-,-,-,2119,157.1,117.6,154,50,泥巴射擊,龍捲風,挖洞,5,6,5,75000,2846814
61.2,649,蓋諾賽克特,蟲,鋼,-,-,-,-,冰凍,-,-,-,2493,181.9,147.2,127,27,連斬,磁鐵炸彈,高科技光炮 冰*,12,14,20,100000,3398909
60.7,858,布莉姆溫,超能力,妖精,-,-,-,-,-,-,-,-,2493,182.8,149.5,124,34.5,精神利刃,精神衝擊,強力鞭打,5,6,5,50000,3388172
60.7,78,烈焰馬,超能力,妖精,伽勒爾,-,-,-,-,-,-,-,2498,173.1,143.6,145,46,妖精之風,泰山壓頂,瘋狂伏特*,4,5,3,50000,3602748
60.6,373,暴飛龍,龍,飛行,-,-,-,-,-,-,-,-,2500,185.9,119.8,151,24,龍尾,飛翔,狂舞揮打,4,3,5,75000,3361091
60.5,589,騎士蝸牛,蟲,鋼,-,-,暗影,-,-,-,-,-,2499,170.9,152.1,140,33.5,蟲咬,直衝鑽,貝殼刃*,14,12,3,50000,3637330
60.5,282,沙奈朵,超能力,妖精,-,-,-,-,-,-,-,-,2498,175.6,151.6,133,29.5,念力,三旋擊,暗影球,4,4,5,75000,3541430
59.9,841,蘋裹龍,草,龍,-,-,-,-,-,-,-,-,2499,178.3,129.2,152,45.5,龍息,飛翔,種子炸彈,12,10,5,75000,3501510
59.9,282,沙奈朵,超能力,妖精,-,-,暗影,-,-,-,-,-,2498,175.6,151.6,133,29.5,念力,三旋擊,暗影球,4,4,5,75000,3541430
59.9,1019,蜜集大蛇,草,龍,-,-,-,-,-,-,-,-,2500,157.6,141.2,178,28.5,龍尾,種子炸彈,逆鱗,4,5,5,75000,3961526
59.7,715,音波龍,飛行,龍,-,-,-,-,-,-,-,-,2500,161.8,145.6,164,36.5,空氣斬,熱風,暴風,5,7,5,75000,3862261
59.7,705,黏美兒,龍,,-,-,-,-,-,-,-,-,2303,146.2,160.5,154,50,龍息,泰山壓頂,龍之波動,9,14,5,75000,3613866
59.6,611,斧牙龍,龍,,-,-,暗影,-,-,-,-,-,2496,189.1,116,150,50,龍尾,水流尾,暗襲要害,3,3,5,75000,3288680
59.5,905,眷戀雲,妖精,飛行,-,化身,-,-,-,-,-,-,2499,198.5,121.5,130,27,妖精之風,飛翔,魔法閃耀,5,7,20,100000,3135062
59.3,644,捷克羅姆,龍,電,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,龍息,咬碎,瘋狂伏特,12,12,20,100000,3477820
59.1,611,斧牙龍,龍,,-,-,-,-,-,-,-,-,2496,189.1,116,150,50,龍尾,水流尾,暗襲要害,3,3,5,75000,3288680
58.8,718,基格爾德,龍,地面,-,-,-,-,10%,-,-,-,2491,177.4,155.2,127,47,龍尾,咬碎,地震,4,6,20,100000,3496421
58.7,780,老翁龍,一般,龍,-,-,-,-,-,-,-,-,2499,176.9,134,149,33.5,龍息,高速星星,龍之波動,9,14,5,75000,3531438
58.5,787,卡璞・哞哞,草,妖精,-,-,-,-,-,-,-,-,2492,176.3,154.8,129,27,種子機關槍,打草結,自然之怒*,4,4,20,100000,3520684
58,800,奈克洛茲瑪,超能力,鋼,-,-,-,-,黃昏之鬃,-,-,-,2500,178.1,148.9,132,22.5,暗影爪,惡之波動,流星閃衝,7,9,20,100000,3499821
57.8,998,戟脊龍,龍,冰,-,-,-,-,-,-,-,-,2500,175.4,123.4,164,25.5,龍息,Glaive Rush*,雪崩,10,12,5,75000,3550894
57.4,649,蓋諾賽克特,蟲,鋼,-,-,-,-,-,-,-,-,2493,181.9,147.2,127,27,連斬,磁鐵炸彈,高科技光炮 一般*,12,14,20,100000,3398909
57.4,978,米立龍,龍,水,-,-,-,-,上弓,-,-,-,2500,178.5,138.9,141,37.5,水槍,衝浪,逆鱗,15,20,5,75000,3496199
57.4,978,米立龍,龍,水,-,-,-,-,下垂,-,-,-,2500,178.5,138.9,141,37.5,水槍,衝浪,逆鱗,15,20,5,75000,3496199
57.4,978,米立龍,龍,水,-,-,-,-,平挺,-,-,-,2500,178.5,138.9,141,37.5,水槍,衝浪,逆鱗,15,20,5,75000,3496199
57.3,547,風妖精,草,妖精,-,-,-,-,-,-,-,-,2277,150.4,160.5,142,50,妖精之風,月亮之力,種子炸彈,7,5,1,10000,3428021
56.7,306,波士可多拉,鋼,岩石,-,-,-,-,-,-,-,-,2498,150.4,201.5,137,31.5,龍尾,岩石封鎖,打雷,5,5,1,10000,4151170
56.3,997,凍脊龍,龍,冰,-,-,-,-,-,-,-,-,2365,158,120.2,186,50,龍息,雪崩,龍爪,12,13,5,75000,3530820
56.3,483,帝牙盧卡,鋼,龍,-,起源,-,-,-,-,-,-,2487,173.6,149.7,137,22,龍息,時光咆哮<sup>†</sup>,鐵頭,17,13,20,100000,3560684
56.2,483,帝牙盧卡,鋼,龍,-,-,暗影,-,-,-,-,-,2479,178.7,140.7,136,22.5,龍息,鐵頭,流星群,13,17,20,100000,3418525
56.1,887,多龍巴魯托,龍,幽靈,-,-,-,-,-,-,-,-,2498,183.9,126,146,26,龍尾,暗影球,逆鱗,5,5,5,75000,3383708
56.1,890,無極汰那,毒,龍,-,-,-,-,-,-,-,-,2498,174.4,123.1,166,20,龍尾,極巨炮*,污泥炸彈,4,5,20,100000,3563597
56.1,756,燈罩夜菇,草,妖精,-,-,暗影,-,-,-,-,-,2104,142,153.8,142,50,驚嚇,月亮之力,種子炸彈,6,4,3,50000,3100951
55.9,715,音波龍,飛行,龍,-,-,暗影,-,-,-,-,-,2500,161.8,145.6,164,36.5,空氣斬,熱風,暴風,5,7,5,75000,3862261
55.8,756,燈罩夜菇,草,妖精,-,-,-,-,-,-,-,-,2104,142,153.8,142,50,驚嚇,月亮之力,種子炸彈,6,4,3,50000,3100951
55.6,384,烈空坐,龍,飛行,-,-,-,-,-,-,-,-,2480,186.5,119.8,147,23.5,龍尾,廣域破壞*,畫龍點睛*,5,4,20,100000,3284503
55.6,227,盔甲鳥,鋼,飛行,-,-,-,-,-,-,-,-,2383,137,202.5,149,50,空氣斬,勇鳥猛攻,神鳥猛擊,7,6,5,75000,4132945
55.5,632,鐵蟻,蟲,鋼,-,-,-,-,-,-,-,-,2500,174,159.9,129,39.5,蟲咬,十字剪,尖石攻擊,14,19,3,50000,3588806
55.4,305,可多拉,鋼,岩石,-,-,-,-,-,-,-,-,2324,145.4,179,142,50,金屬音,岩石封鎖,岩崩,7,6,1,10000,3694731
54.9,697,怪顎龍,岩石,龍,-,-,-,-,-,-,-,-,2499,167.6,148.7,149,29.5,龍尾,岩石封鎖,咬碎,5,4,5,75000,3714646
54.2,625,劈斬司令,惡,鋼,-,-,-,-,-,-,-,-,2497,179,144.9,134,34.5,大聲咆哮,惡之波動,鐵頭,4,4,5,75000,3476247
54.2,210,布魯皇,妖精,,-,-,-,-,-,-,-,-,2497,173.4,116.4,178,42.5,撒嬌,近身戰,咬碎,6,6,3,50000,3593029
54.2,227,盔甲鳥,鋼,飛行,-,-,暗影,-,-,-,-,-,2383,137,202.5,149,50,空氣斬,勇鳥猛攻,神鳥猛擊,7,6,5,75000,4132945
53.7,476,大朝北鼻,岩石,鋼,-,-,-,-,-,-,-,-,2351,126,243.7,142,50,電光,岩崩,電磁炮,7,12,3,50000,4361605
53.3,600,齒輪組,鋼,,-,-,-,-,-,-,-,-,2088,138.6,158.8,142,50,金屬音,夾住,十萬伏特,5,7,5,75000,3126820
53.2,601,齒輪怪,鋼,,-,-,-,-,-,-,-,-,2500,161.4,180.3,133,39.5,金屬音,鏡光射擊,加農光炮,5,9,5,75000,3871801
53.1,884,鋁鋼龍,鋼,龍,-,-,-,-,-,-,-,-,2500,178.5,144.1,136,30,龍尾,龍爪,加農光炮,5,6,5,75000,3499944
53.1,646,酋雷姆,龍,冰,-,-,-,-,闇黑,-,-,-,2500,188.2,115.6,152,19.5,龍尾,冰凍伏特<sup>†</sup>,交錯閃電,5,4,20,100000,3306963
52.5,40,胖可丁,一般,妖精,-,-,-,-,-,-,-,-,2178,143.7,88.2,260,50,撒嬌,魅惑之聲,冰凍之風,6,6,1,10000,3296306
52.5,634,雙首暴龍,惡,龍,-,-,暗影,-,-,-,-,-,2079,146.2,126,160,50,龍息,泰山壓頂,惡之波動,9,13,5,75000,2948691
