評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
87.7,973,纏紅鶴,飛行,格鬥,-,-,-,-,-,-,-,-,1500,138,95.6,123,20,啄,快手還擊,勇鳥猛攻,5,7,3,75000,1622436
87.5,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1497,123.7,137.8,106,16.5,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,1807554
87.5,860,詐唬魔,惡,妖精,-,-,-,-,-,-,-,-,1500,124.8,98,147,49.5,突襲,欺詐,嬉鬧,6,9,5,50000,1798764
87.4,635,三首惡龍,惡,龍,-,-,-,-,-,-,-,-,1500,136.1,104.5,116,15,龍息,狂舞揮打*,飛翔,9,12,5,75000,1649711
87.2,257,火焰雞,火,格鬥,-,-,-,-,-,-,-,-,1497,143.9,90.8,119,19.5,火花,波導彈,爆炸烈焰*,5,6,3,10000,1555953
87.2,211,千針魚,惡,毒,洗翠,-,-,-,-,-,-,-,1494,128.1,112.4,121,26,毒針,水流尾,惡之波動,4,5,3,50000,1741533
87,658,甲賀忍蛙,水,惡,-,-,-,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,加農水砲*,狂舞揮打,3,3,3,10000,1611397
86.9,53,貓老大,惡,,阿羅拉,-,-,-,-,-,-,-,1498,122.4,112.6,133,34,抓,欺詐,嬉鬧,10,15,3,50000,1833307
86.9,634,雙首暴龍,惡,龍,-,-,暗影,-,-,-,-,-,1498,120.5,110.2,140,30.5,龍息,泰山壓頂,惡之波動,10,12,5,75000,1859224
86.6,214,赫拉克羅斯,蟲,格鬥,-,-,-,-,-,-,-,-,1500,134.7,108.4,114,17.5,連斬,快手還擊,岩石封鎖,10,13,3,50000,1664501
86.6,828,狐大盜,惡,,-,-,-,-,-,-,-,-,1494,119.9,121.9,127,26,突襲,暗襲要害,冰凍之風*,5,7,1,10000,1856410
86.4,920,烈腿蝗,蟲,惡,-,-,-,-,-,-,-,-,1499,132.9,104.1,122,24,蟲咬,十字剪,起草,14,15,1,50000,1686502
86.4,375,金屬怪,鋼,超能力,-,-,-,-,-,-,-,-,1498,109,145.8,129,36,連斬,精神衝擊,陀螺球,10,13,5,75000,2049614
86,78,烈焰馬,超能力,妖精,伽勒爾,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,妖精之風,泰山壓頂,瘋狂伏特*,5,5,3,50000,1669979
85.9,62,蚊香泳士,水,格鬥,-,-,-,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
85.9,435,坦克臭鼬,毒,惡,-,-,-,-,-,-,-,-,1493,121.7,95.2,158,23.5,毒擊,咬碎,起草,7,7,3,50000,1831135
85.8,67,豪力,格鬥,,-,-,暗影,-,-,-,-,-,1499,126.8,97.4,143,27.5,空手劈,十字劈*,爆裂拳,4,5,3,50000,1765627
85.7,83,大蔥鴨,格鬥,,伽勒爾,-,-,-,-,-,-,-,1499,137.6,99.7,119,37,連斬,葉刃,劈瓦,9,10,3,50000,1633523
85.5,904,萬針魚,惡,毒,-,-,-,-,-,-,-,-,1498,131,106.9,122,18.5,毒針,水流尾,惡之波動,4,5,5,75000,1708017
85.4,962,下石鳥,飛行,惡,-,-,-,-,-,-,-,-,1497,127.8,117.2,117,22,突襲,飛翔,直衝鑽,7,6,5,75000,1752237
85.3,257,火焰雞,火,格鬥,-,-,暗影,-,-,-,-,-,1497,143.9,90.8,119,19.5,火花,波導彈,火焰踢,5,4,3,10000,1555953
85.2,914,狂歡浪舞鴨,水,格鬥,-,-,-,-,-,-,-,-,1499,137.7,98.6,120,18,踢倒,近身戰,加農水砲*,6,5,3,10000,1629772
85,865,蔥遊兵,格鬥,,-,-,-,-,-,-,-,-,1500,144.8,108,99,18.5,連斬,葉刃,近身戰,9,12,3,50000,1548382
85,634,雙首暴龍,惡,龍,-,-,-,-,-,-,-,-,1498,120.5,110.2,140,30.5,龍息,泰山壓頂,惡之波動,10,12,5,75000,1859224
84.4,858,布莉姆溫,超能力,妖精,-,-,-,-,-,-,-,-,1499,142.2,115,96,19.5,撒嬌,精神衝擊,強力鞭打,5,7,5,50000,1569863
84.4,308,恰雷姆,格鬥,超能力,-,-,-,-,-,-,-,-,1500,106.9,139.5,141,49,精神利刃,冰凍拳,爆裂拳,5,5,3,50000,2102958
84.2,488,克雷色利亞,超能力,,-,-,-,-,-,-,-,-,1497,93.2,160.7,160,20,精神利刃,打草結*,月亮之力,6,6,20,100000,2396223
84.2,62,蚊香泳士,水,格鬥,-,-,暗影,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
84.2,57,火爆猴,格鬥,,-,-,暗影,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,冰凍拳,5,5,3,50000,1611459
84,675,流氓熊貓,格鬥,惡,-,-,-,-,-,-,-,-,1500,133.9,93.7,133,19,空手劈,近身戰,暗襲要害,5,4,3,50000,1669812
83.9,533,鐵骨土人,格鬥,,-,-,暗影,-,-,-,-,-,1499,125.3,100.1,143,26,踢倒,劈瓦,尖石攻擊,5,7,5,75000,1794633
83.8,652,布里卡隆,草,格鬥,-,-,-,-,-,-,-,-,1497,119.4,126.9,124,19,踢倒,瘋狂植物*,蠻力,6,5,3,10000,1878859
83.8,344,念力土偶,地面,超能力,-,-,暗影,-,-,-,-,-,1500,103.6,172.7,121,29,擲泥,岩石封鎖,大地之力,5,5,3,50000,2164207
83.7,88,臭泥,毒,惡,阿羅拉,-,-,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,咬碎,污泥炸彈,7,8,3,50000,1824029
83.6,437,青銅鐘,鋼,超能力,-,-,-,-,-,-,-,-,1500,110.9,152.3,120,25,金屬音,氣象球 水,重踏,5,7,3,50000,2026242
83.6,68,怪力,格鬥,,-,-,暗影,-,-,-,-,-,1498,135.5,98.6,124,18,空手劈*,十字劈,岩崩,4,5,3,50000,1656376
83.4,922,布土撥,電,格鬥,-,-,-,-,-,-,-,-,1468,136.1,81.5,142,50,電擊,瘋狂伏特,雷電拳,5,5,3,75000,1575592
83.3,727,熾焰咆哮虎,火,惡,-,-,-,-,-,-,-,-,1497,125.3,109.2,131,18.5,火焰牙,吸取拳,爆炸烈焰*,7,9,3,10000,1791290
83.2,448,路卡利歐,格鬥,鋼,-,-,-,-,-,-,-,-,1500,145.8,93.7,113,20.5,發勁*,波導彈,暗影球,4,5,5,75000,1544133
83.1,229,黑魯加,惡,火,-,-,暗影,-,-,-,-,-,1500,139.6,97.3,118,21,燒盡,欺詐,起草,2,3,3,50000,1603024
82.9,629,禿鷹丫頭,惡,飛行,-,-,-,-,-,-,-,-,1437,100.8,129.4,157,50,空氣斬,勇鳥猛攻,欺詐,7,5,5,75000,2048662
82.8,106,飛腿郎,格鬥,,-,-,暗影,-,-,-,-,-,1500,141.8,118.9,94,21.5,踢倒,火焰踢,劈瓦*,5,5,5,75000,1585670
82.7,652,布里卡隆,草,格鬥,-,-,暗影,-,-,-,-,-,1497,119.4,126.9,124,19,踢倒,瘋狂植物*,蠻力,6,5,3,10000,1878859
82.6,534,修建老匠,格鬥,,-,-,暗影,-,-,-,-,-,1500,134,93.9,133,16.5,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,1673445
82.6,475,艾路雷朵,超能力,格鬥,-,-,暗影,-,-,-,-,-,1499,136.6,115.6,104,18,踢倒,葉刃,聖劍,5,5,5,75000,1642368
82.6,68,怪力,格鬥,,-,-,-,-,-,-,-,-,1498,135.5,98.6,124,18,空手劈*,十字劈,岩崩,4,5,3,50000,1656376
82.4,560,頭巾混混,惡,格鬥,-,-,-,-,-,-,-,-,1495,110.4,156.7,117,24.5,雙倍奉還,欺詐,快手還擊,7,7,3,50000,2024611
82.2,430,烏鴉頭頭,惡,飛行,-,-,-,-,-,-,-,-,1500,150,68.9,145,20.5,啄,勇鳥猛攻,惡之波動,7,6,3,50000,1499623
82.2,442,花岩怪,幽靈,惡,-,-,-,-,-,-,-,-,1498,120.8,147.9,104,27,突襲,岩石封鎖,暗影球,8,8,5,75000,1857210
81.6,248,班基拉斯,岩石,惡,-,-,-,-,-,-,-,-,1500,129.7,111.4,120,14.5,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,1734171
81.3,488,克雷色利亞,超能力,,-,-,暗影,-,-,-,-,-,1467,92,159,160,19,精神利刃,打草結*,月亮之力,6,6,20,100000,2339924
81.2,534,修建老匠,格鬥,,-,-,-,-,-,-,-,-,1500,134,93.9,133,16.5,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,1673445
81.2,229,黑魯加,惡,火,-,-,-,-,-,-,-,-,1500,139.6,97.3,118,21,燒盡,欺詐,起草,2,3,3,50000,1603024
81,297,鐵掌力士,格鬥,,-,-,暗影,-,-,-,-,-,1496,125.6,76.1,186,19.5,發勁,快手還擊,重磅衝撞,4,5,3,50000,1778366
81,454,毒骷蛙,毒,格鬥,-,-,-,-,-,-,-,-,1499,136.2,93.8,129,22.5,毒針,爆裂拳,暗影球,5,6,3,50000,1648115
81,145,閃電鳥,格鬥,飛行,伽勒爾,-,-,-,-,-,-,-,1498,135.7,107.3,113,15.5,踢倒,飛翔,近身戰,6,6,20,100000,1645148
80.9,533,鐵骨土人,格鬥,,-,-,-,-,-,-,-,-,1499,125.3,100.1,143,26,踢倒,劈瓦,尖石攻擊,5,7,5,75000,1794633
80.8,67,豪力,格鬥,,-,-,-,-,-,-,-,-,1499,126.8,97.4,143,27.5,空手劈,十字劈*,報恩<sup>†</sup>,4,8,3,50000,1765627
80.7,66,腕力,格鬥,,-,-,-,-,-,-,-,-,1445,127.7,81.5,157,50,空手劈,十字劈,劈瓦,4,5,3,50000,1634495
80.5,674,頑皮熊貓,格鬥,,-,-,-,-,-,-,-,-,1500,123.3,99.3,149,47.5,踢倒,咬碎,泰山壓頂,6,5,3,50000,1825612
80.4,475,艾路雷朵,超能力,格鬥,-,-,-,-,-,-,-,-,1499,136.6,115.6,104,18,踢倒,葉刃,聖劍,5,5,5,75000,1642368
80.4,532,搬運小匠,格鬥,,-,-,-,-,-,-,-,-,1487,125.2,85.7,164,50,踢倒,劈瓦,岩石封鎖,5,7,5,75000,1759945
80.3,430,烏鴉頭頭,惡,飛行,-,-,暗影,-,-,-,-,-,1500,150,68.9,145,20.5,啄,勇鳥猛攻,惡之波動,7,6,3,50000,1499623
80,57,火爆猴,格鬥,,-,-,-,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,冰凍拳,5,5,3,50000,1611459
80,435,坦克臭鼬,毒,惡,-,-,暗影,-,-,-,-,-,1493,121.7,95.2,158,23.5,毒擊,咬碎,起草,7,7,3,50000,1831135
79.9,532,搬運小匠,格鬥,,-,-,暗影,-,-,-,-,-,1487,125.2,85.7,164,50,踢倒,劈瓦,岩石封鎖,5,7,5,75000,1759945
79.8,539,打擊鬼,格鬥,,-,-,暗影,-,-,-,-,-,1499,140.4,97.4,117,20,踢倒,劈瓦,泰山壓頂,5,5,5,75000,1599454
79.7,297,鐵掌力士,格鬥,,-,-,-,-,-,-,-,-,1496,125.6,76.1,186,19.5,發勁,快手還擊,重磅衝撞,4,5,3,50000,1778366
79.7,66,腕力,格鬥,,-,-,暗影,-,-,-,-,-,1445,127.7,81.5,157,50,空手劈,十字劈,劈瓦,4,5,3,50000,1634495
79.6,386,代歐奇希斯,超能力,,-,-,-,-,防禦,-,-,-,1491,101,221.5,98,23.5,踢倒,精神突進,十萬伏特,5,7,20,100000,2192628
79.5,237,戰舞郎,格鬥,,-,-,-,-,-,-,-,-,1500,121.2,149.9,102,26,雙倍奉還,近身戰,三旋擊,8,8,5,75000,1853307
79.2,342,鐵螯龍蝦,水,惡,-,-,暗影,-,-,-,-,-,1498,144.7,98.4,109,22,攀瀑,暗襲要害,熱水,4,5,3,50000,1551934
79.1,903,大狃拉,格鬥,毒,-,-,暗影,-,-,-,-,-,1500,145.4,94.7,112,17,暗影爪,近身戰,十字剪,6,5,5,75000,1542861
78.6,106,飛腿郎,格鬥,,-,-,-,-,-,-,-,-,1500,141.8,118.9,94,21.5,踢倒,火焰踢,劈瓦*,5,5,5,75000,1585670
78.5,454,毒骷蛙,毒,格鬥,-,-,暗影,-,-,-,-,-,1499,136.2,93.8,129,22.5,毒針,爆裂拳,暗影球,5,6,3,50000,1648115
78.4,248,班基拉斯,岩石,惡,-,-,暗影,-,-,-,-,-,1500,129.7,111.4,120,14.5,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,1734171
78.3,908,魔幻假面喵,草,惡,-,-,-,-,-,-,-,-,1498,140.4,99.1,115,19.5,樹葉,暗襲要害,瘋狂植物*,5,6,3,10000,1600011
78.3,903,大狃拉,格鬥,毒,-,-,-,-,-,-,-,-,1500,145.4,94.7,112,17,暗影爪,近身戰,十字剪,6,5,5,75000,1542861
78.1,500,炎武王,火,格鬥,-,-,-,-,-,-,-,-,1499,137.9,80.4,147,18.5,踢倒,爆炸烈焰*,熱風,7,6,3,10000,1630577
78,391,猛火猴,火,格鬥,-,-,暗影,-,-,-,-,-,1499,129.6,96,139,42,火花,火焰輪,下盤踢,5,5,3,10000,1730680
77.9,766,投擲猴,格鬥,,-,-,-,-,-,-,-,-,1494,128.7,99.2,136,18,雙倍奉還,狂舞揮打,蠻力,6,7,3,75000,1735373
77.7,26,雷丘,電,超能力,阿羅拉,-,-,-,-,-,-,-,1498,135.5,109.9,111,24,伏特替換,伏特攻擊,起草,3,3,1,10000,1653242
77.6,88,臭泥,毒,惡,阿羅拉,-,暗影,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,咬碎,污泥炸彈,7,8,3,50000,1824029
77.6,381,拉帝歐斯,龍,超能力,-,-,暗影,-,-,-,-,-,1488,140.5,113,99,14,龍息,波導彈,潔淨光芒*,10,15,20,100000,1570884
77.4,391,猛火猴,火,格鬥,-,-,-,-,-,-,-,-,1499,129.6,96,139,42,火花,火焰輪,下盤踢,5,5,3,10000,1730680
76.7,380,拉帝亞斯,龍,超能力,-,-,暗影,-,-,-,-,-,1500,126.8,135.2,103,15.5,龍息,波導彈,薄霧球*,10,15,20,100000,1764672
76.5,326,噗噗豬,超能力,,-,-,-,-,-,-,-,-,1497,113.3,131.5,132,23.5,精神波,爆裂拳,暗影球,12,13,1,10000,1966510
76.5,620,師父鼬,格鬥,,-,-,-,-,-,-,-,-,1500,158.9,84.8,105,20,發勁,狂舞揮打,火焰踢,4,4,3,50000,1415434
76.5,862,堵攔熊,惡,一般,-,-,-,-,-,-,-,-,1500,113.2,127.9,137,21,雙倍奉還,暗襲要害,十字劈,6,6,3,10000,1985019
76.5,892,武道熊師,格鬥,惡,-,-,-,-,一擊流,-,-,-,1489,136.6,97.8,121,15,突襲,劈瓦,爆裂拳,6,7,20,100000,1616195
76.1,237,戰舞郎,格鬥,,-,-,暗影,-,-,-,-,-,1500,121.2,149.9,102,26,雙倍奉還,近身戰,三旋擊,8,8,5,75000,1853307
75.8,262,大狼犬,惡,,-,-,-,-,-,-,-,-,1497,125.9,105.8,133,29,突襲,咬碎,劇毒牙,7,6,1,10000,1770707
75.7,215,狃拉,格鬥,毒,洗翠,-,-,-,-,-,-,-,1497,134,111.8,111,27,毒擊,近身戰,十字剪,7,6,3,50000,1661900
75.5,342,鐵螯龍蝦,水,惡,-,-,-,-,-,-,-,-,1498,144.7,98.4,109,22,攀瀑,暗襲要害,熱水,4,5,3,50000,1551934
75.4,380,拉帝亞斯,龍,超能力,-,-,-,-,-,-,-,-,1498,124.5,138.9,104,16,龍息,波導彈,薄霧球*,10,15,20,100000,1798959
75.4,249,洛奇亞,超能力,飛行,-,-,暗影,-,-,-,-,-,1492,104.3,164.3,124,14.5,龍尾,飛翔,大地之力,4,5,20,100000,2124734
75.3,539,打擊鬼,格鬥,,-,-,-,-,-,-,-,-,1499,140.4,97.4,117,20,踢倒,劈瓦,泰山壓頂,5,5,5,75000,1599454
75.2,724,狙射樹梟,草,格鬥,洗翠,-,-,-,-,-,-,-,1499,126.9,109.5,127,19,精神利刃,能量球,波導彈,5,5,3,10000,1764738
74.9,862,堵攔熊,惡,一般,-,-,暗影,-,-,-,-,-,1500,113.2,127.9,137,21,雙倍奉還,十字劈,暗襲要害,6,6,3,10000,1985019
74.9,128,肯泰羅,格鬥,水,-,-,-,-,水瀾,-,-,-,1500,127.8,120.7,114,20,二連踢,水流噴射,起草,4,4,3,50000,1758735
74.8,128,肯泰羅,格鬥,,-,-,-,-,鬥戰,-,-,-,1500,127.8,120.7,114,20,二連踢,近身戰,起草,4,4,3,50000,1758735
74.5,794,爆肌蚊,蟲,格鬥,-,-,-,-,-,-,-,-,1499,128.2,111.7,122,16,雙倍奉還,蠻力,猛撲,7,8,20,100000,1747334
74.5,262,大狼犬,惡,,-,-,暗影,-,-,-,-,-,1497,125.9,105.8,133,29,突襲,咬碎,劇毒牙,7,6,1,10000,1770707
74.3,826,以歐路普,蟲,超能力,-,-,-,-,-,-,-,-,1496,107.9,168.6,114,25.5,精神利刃,精神衝擊,蟲鳴,5,7,1,10000,2075077
74,619,功夫鼬,格鬥,,-,-,-,-,-,-,-,-,1497,142.8,93.3,118,47,踢倒,劈瓦,飛膝踢*,5,7,3,50000,1571195
73.7,499,炒炒豬,火,格鬥,-,-,-,-,-,-,-,-,1497,127.3,87,158,29,火花,岩石封鎖,蓄能焰襲,6,6,3,10000,1751280
73.5,760,穿著熊,一般,格鬥,-,-,暗影,-,-,-,-,-,1497,129.6,87.2,153,17.5,踢倒,蠻力,踩踏,5,5,1,10000,1729276
73.5,337,月石,岩石,超能力,-,-,-,-,-,-,-,-,1496,119.1,108.6,145,24,精神波,氣象球 冰,岩崩,9,12,3,50000,1876210
73.5,20,拉達,惡,一般,阿羅拉,-,暗影,-,-,-,-,-,1497,107.1,130.2,150,36.5,咬住,咬碎,必殺門牙,12,13,1,10000,2090786
73.3,500,炎武王,火,格鬥,-,-,暗影,-,-,-,-,-,1499,137.9,80.4,147,18.5,踢倒,爆炸烈焰*,熱風,7,6,3,10000,1630577
73.2,338,太陽岩,岩石,超能力,-,-,-,-,-,-,-,-,1496,119.1,108.6,145,24,精神波,氣象球 火,岩崩,9,12,3,50000,1876210
72.8,20,拉達,惡,一般,阿羅拉,-,-,-,-,-,-,-,1497,107.1,130.2,150,36.5,咬住,咬碎,報恩<sup>†</sup>,12,18,1,10000,2090786
72.7,256,力壯雞,火,格鬥,-,-,暗影,-,-,-,-,-,1499,130.4,100.9,131,37.5,火花,岩崩,蓄能焰襲,5,6,3,10000,1723138
72.6,215,狃拉,格鬥,毒,洗翠,-,暗影,-,-,-,-,-,1497,134,111.8,111,27,毒擊,近身戰,十字剪,7,6,3,50000,1661900
72.4,256,力壯雞,火,格鬥,-,-,-,-,-,-,-,-,1499,130.4,100.9,131,37.5,火花,岩崩,蓄能焰襲,5,6,3,10000,1723138
72.1,326,噗噗豬,超能力,,-,-,暗影,-,-,-,-,-,1497,113.3,131.5,132,23.5,精神波,爆裂拳,暗影球,12,13,1,10000,1966510
71.9,434,臭鼬噗,毒,惡,-,-,-,-,-,-,-,-,1301,114.3,88.2,147,50,抓,咬碎,起草,12,12,3,50000,1482226
71.8,434,臭鼬噗,毒,惡,-,-,暗影,-,-,-,-,-,1301,114.3,88.2,147,50,抓,咬碎,起草,12,12,3,50000,1482226
71.7,107,快拳郎,格鬥,,-,-,暗影,-,-,-,-,-,1497,128.9,137.4,98,24,雙倍奉還,冰凍拳,雷電拳,7,7,5,75000,1736383
71.7,381,拉帝歐斯,龍,超能力,-,-,-,-,-,-,-,-,1497,139.4,112.9,102,14.5,龍息,波導彈,潔淨光芒*,10,15,20,100000,1605573
71.6,760,穿著熊,一般,格鬥,-,-,-,-,-,-,-,-,1497,129.6,87.2,153,17.5,踢倒,蠻力,踩踏,5,5,1,10000,1729276
71.4,238,迷唇娃,冰,超能力,-,-,-,-,-,-,-,-,1460,141.2,89.1,120,50,細雪,精神衝擊,冰凍拳,5,5,5,10000,1508916
71.3,655,妖火紅狐,火,超能力,-,-,-,-,-,-,-,-,1499,132.6,115.6,110,18,抓,精神衝擊,爆炸烈焰*,10,13,3,10000,1686664
71.2,202,果然翁,超能力,,-,-,-,-,-,-,-,-,1160,63,101.7,333,50,雙倍奉還,鏡面反射,報恩<sup>†</sup>,8,12,3,50000,2133829
71.1,128,肯泰羅,格鬥,火,-,-,-,-,火熾,-,-,-,1500,127.8,120.7,114,20,二連踢,蓄能焰襲,起草,5,4,3,50000,1758735
70.2,249,洛奇亞,超能力,飛行,-,-,-,-,-,-,-,-,1497,102.4,167.1,127,15,龍尾,大地之力,氣旋攻擊*,5,7,20,100000,2174273
70.2,56,猴怪,格鬥,,-,-,暗影,-,-,-,-,-,1317,137,81.5,113,50,空手劈,十字劈,劈瓦,4,5,3,50000,1261556
70.2,892,武道熊師,格鬥,水,-,-,-,-,連擊流,-,-,-,1489,136.6,97.8,121,15,雙倍奉還,水流噴射,爆裂拳,7,8,20,100000,1616195
69.9,553,流氓鱷,地面,惡,-,-,-,-,-,-,-,-,1499,133.2,98,129,18,擲泥,流沙地獄,咬碎,5,5,5,75000,1684588
69.9,199,呆呆王,毒,超能力,伽勒爾,-,-,-,-,-,-,-,1499,117.3,117.9,138,20.5,溶解液,精神衝擊,暗影球,5,7,3,50000,1909734
69.8,891,熊徒弟,格鬥,,-,-,-,-,-,-,-,-,1493,136.6,95.6,125,34.5,雙倍奉還,近身戰,劈瓦,8,7,20,100000,1631599
69.6,107,快拳郎,格鬥,,-,-,-,-,-,-,-,-,1497,128.9,137.4,98,24,雙倍奉還,冰凍拳,雷電拳,7,7,5,75000,1736383
69.5,655,妖火紅狐,火,超能力,-,-,暗影,-,-,-,-,-,1499,132.6,115.6,110,18,抓,精神衝擊,爆炸烈焰*,10,13,3,10000,1686664
69.5,56,猴怪,格鬥,,-,-,-,-,-,-,-,-,1317,137,81.5,113,50,空手劈,十字劈,劈瓦,4,5,3,50000,1261556
69.2,178,天然鳥,超能力,飛行,-,-,暗影,-,-,-,-,-,1500,132.2,107.9,119,25.5,啄,精神衝擊,燕返,5,6,3,50000,1698214
