評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
79.3,212,巨鉗螳螂,蟲,鋼,-,-,-,Mega,-,-,-,-,4621,247,222.7,157,50,連斬,暗襲要害,起草,9,12,5,75000,8636974
79.1,483,帝牙盧卡,鋼,龍,-,-,-,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,鐵頭,流星群,13,17,20,100000,8515164
78,716,哲爾尼亞斯,妖精,,-,-,-,-,-,-,-,-,4275,222.7,168.1,219,50,大地掌控*,近身戰,月亮之力,4,4,20,100000,8195751
77,475,艾路雷朵,超能力,格鬥,-,-,-,Mega,-,-,-,-,5112,286.5,205.9,154,50,踢倒,聖劍,葉刃,5,5,5,75000,9084686
76.9,718,基格爾德,龍,地面,-,完全體,-,-,-,-,-,-,4208,167.2,186.5,339,50,龍尾,咬碎,重踏,4,5,20,100000,10574857
76.7,6,噴火龍,火,飛行,-,-,-,Mega Y,-,-,-,-,5037,280.7,190.7,168,50,龍息*,爆炸烈焰*,空氣利刃,13,10,3,10000,8993948
76.4,483,帝牙盧卡,鋼,龍,-,-,暗影,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,鐵頭,流星群,13,17,20,100000,8515164
76.3,647,凱路迪歐,水,格鬥,-,覺悟,-,-,-,-,-,-,4181,231.1,173.9,188,50,踢倒,神秘之劍*,水流噴射,5,5,20,100000,7556656
76.2,809,美錄梅塔,鋼,,-,-,-,-,-,-,-,-,4069,202.5,172.3,234,50,電擊,鋼拳雙擊*,爆裂拳,4,5,20,100000,8163107
76.2,901,月月熊,地面,一般,-,-,暗影,-,-,-,-,-,4358,216.8,164.7,245,50,抓,雷電拳,十萬馬力*,10,14,3,50000,8748037
76,249,洛奇亞,超能力,飛行,-,-,-,-,-,-,-,-,4186,174.8,273.1,210,50,龍尾,氣旋攻擊*,大地之力,7,5,20,100000,10023854
75.6,94,耿鬼,幽靈,毒,-,-,-,Mega,-,-,-,-,4902,305.9,179.8,142,50,暗影爪,暗影拳*,暗影球,5,7,3,50000,7810382
75.2,646,酋雷姆,龍,冰,-,-,-,-,焰白,-,-,-,5206,273.1,166.4,218,50,龍息,交錯火焰,極寒冷焰<sup>†</sup>,12,15,20,100000,9905441
74.8,888,蒼響,妖精,鋼,-,-,-,-,劍之王,-,-,-,5629,291.6,214.3,173,50,金屬爪,近身戰,巨獸斬<sup>†</sup>,7,8,20,100000,10808975
74.7,376,巨金怪,鋼,超能力,-,-,-,-,-,-,-,-,4286,228.6,204.2,172,50,暗影爪*,彗星拳*,地震,6,9,5,75000,8027353
74.5,644,捷克羅姆,龍,電,-,-,-,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,逆鱗,交錯閃電*,15,12,20,100000,8515164
74.4,901,月月熊,地面,一般,-,-,-,-,-,-,-,-,4358,216.8,164.7,245,50,抓,雷電拳,十萬馬力*,10,14,3,50000,8748037
74.2,800,奈克洛茲瑪,超能力,鋼,-,-,-,-,黃昏之鬃,-,-,-,4634,245.4,197.5,180,50,暗影爪,惡之波動,流星閃衝,6,9,20,100000,8721516
74.1,671,花潔夫人,妖精,,-,-,-,-,-,-,-,-,3657,190.7,217.6,168,50,妖精之風,月亮之力,潑冷水*,6,5,3,50000,6974349
74.1,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,3834,211.8,168.9,194,50,龍息,水流尾*,龍捲風,9,10,1,10000,6938524
74.1,889,藏瑪然特,格鬥,鋼,-,-,-,-,盾之王,-,-,-,4717,222.7,258,173,50,冰凍牙,近身戰,巨獸彈<sup>†</sup>,8,8,20,100000,9938003
73.9,643,萊希拉姆,龍,火,-,-,-,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,交錯火焰*,流星群,12,17,20,100000,8515164
73.8,647,凱路迪歐,水,格鬥,-,-,-,-,平常,-,-,-,4181,231.1,173.9,188,50,踢倒,水流噴射,聖劍,5,5,20,100000,7556656
73.4,802,瑪夏多,格鬥,幽靈,-,-,-,-,-,-,-,-,4217,235.3,172.3,186,50,暗影爪,近身戰,冰凍拳,6,5,20,100000,7538650
73.4,643,萊希拉姆,龍,火,-,-,暗影,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,交錯火焰*,流星群,12,17,20,100000,8515164
73.2,248,班基拉斯,岩石,惡,-,-,暗影,-,-,-,-,-,4335,223.5,186.5,201,50,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,8381069
73.1,249,洛奇亞,超能力,飛行,-,-,暗影,-,-,-,-,-,4186,174.8,273.1,210,50,龍尾,氣旋攻擊*,大地之力,7,5,20,100000,10023854
72.9,142,化石翼龍,岩石,飛行,-,-,-,Mega,-,-,-,-,4655,258,189.1,172,50,龍息,狂舞揮打,岩崩,9,12,5,75000,8389153
72.6,717,伊裴爾塔爾,惡,飛行,-,-,-,-,-,-,-,-,4275,222.7,168.1,219,50,突襲,惡之波動,死亡之翼*,7,8,20,100000,8195751
72.3,635,三首惡龍,惡,龍,-,-,暗影,-,-,-,-,-,4098,227.7,170.6,189,50,龍息,狂舞揮打*,飛翔,9,12,5,75000,7341687
72.3,983,仆斬將軍,惡,鋼,-,-,-,-,-,-,-,-,4086,212.6,183.2,201,50,踢倒,欺詐,鐵頭,5,7,5,75000,7827838
71.9,381,拉帝歐斯,龍,超能力,-,-,暗影,-,-,-,-,-,4310,237.8,190.7,172,50,龍息,波導彈,潔淨光芒*,10,15,20,100000,7802064
71.8,181,電龍,電,龍,-,-,-,Mega,-,-,-,-,4799,259.7,183.2,186,50,伏特替換,雷電拳,龍之波動*,3,4,5,75000,8847013
71.8,646,酋雷姆,龍,冰,-,-,-,-,闇黑,-,-,-,5206,273.1,166.4,218,50,龍尾,冰凍伏特<sup>†</sup>,交錯閃電,5,4,20,100000,9905441
71.7,382,蓋歐卡,水,,-,-,-,-,-,-,-,-,4652,239.5,204.2,184,50,攀瀑,雪崩,根源波動*,5,6,20,100000,8997828
71.7,646,酋雷姆,龍,冰,-,-,-,-,-,-,-,-,4041,219.3,155.5,218,50,龍息,冰封世界*,龍爪,10,13,20,100000,7432544
71.3,484,帕路奇亞,水,龍,-,-,-,-,-,-,-,-,4512,247.9,193.3,171,50,龍息,水流尾,大字爆炎,9,20,20,100000,8192467
71.3,248,班基拉斯,岩石,惡,-,-,-,-,-,-,-,-,4335,223.5,186.5,201,50,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,8381069
71.2,658,甲賀忍蛙,水,惡,-,-,-,Mega,-,-,-,-,4381,267,165.8,162,52,飛水手裡劍,加農水砲*,狂舞揮打,3,3,3,10000,7171725
71,792,露奈雅拉,超能力,幽靈,-,-,-,-,-,-,-,-,4570,226.9,173.1,234,50,暗影爪,暗影球,月亮之力,7,7,20,100000,9190002
70.9,800,奈克洛茲瑪,超能力,幽靈,-,-,-,-,拂曉之翼,-,-,-,4634,245.4,197.5,180,50,暗影爪,惡之波動,暗影之光,6,9,20,100000,8721516
70.6,9,水箭龜,水,,-,-,-,Mega,-,-,-,-,4455,234.4,211.8,170,50,滾動,加農水砲*,冰凍光束,4,5,3,10000,8439611
70.6,445,烈咬陸鯊,龍,地面,-,-,暗影,-,-,-,-,-,4479,231.9,174.8,213,50,龍尾,龍捲風,大地之力*,4,5,5,75000,8634174
70.4,282,沙奈朵,超能力,妖精,-,-,-,Mega,-,-,-,-,5101,286.5,205,154,50,撒嬌,三旋擊,暗影球,6,7,5,75000,9047606
70.2,812,轟擂金剛猩,草,,-,-,-,-,-,-,-,-,3758,213.4,153.8,201,50,抓,鼓擊,大地之力,9,13,3,10000,6597048
70.2,121,寶石海星,水,超能力,-,-,-,Mega,-,-,-,-,4285,247.4,207.5,144,52,精神波,冰凍光束,力量寶石,14,13,3,50000,7392472
70.1,229,黑魯加,惡,火,-,-,-,Mega,-,-,-,-,4448,258.5,177.7,166,52,燒盡,噴射火焰,起草,3,3,3,50000,7625570
70.1,635,三首惡龍,惡,龍,-,-,-,-,-,-,-,-,4098,227.7,170.6,189,50,龍息,狂舞揮打*,飛翔,9,12,5,75000,7341687
70.1,892,武道熊師,格鬥,惡,-,-,-,-,一擊流,-,-,-,4077,226,161.3,201,50,突襲,爆裂拳,以牙還牙,7,9,20,100000,7330242
69.8,890,無極汰那,毒,龍,-,-,-,-,-,-,-,-,5007,246.2,173.9,237,50,龍尾,極巨炮*,噴射火焰,4,5,20,100000,10149743
69.8,376,巨金怪,鋼,超能力,-,-,暗影,-,-,-,-,-,4286,228.6,204.2,172,50,暗影爪*,彗星拳*,地震,6,9,5,75000,8027353
69.6,893,薩戮德,惡,草,-,-,-,-,-,-,-,-,4334,216,193.3,208,50,咬住,惡之波動,能量球,12,12,20,100000,8681466
69.5,798,紙御劍,草,鋼,-,-,-,-,-,-,-,-,4156,284,165.5,129,50,連斬,葉刃,聖劍,9,9,20,100000,6065148
69.5,448,路卡利歐,格鬥,鋼,-,-,-,Mega,-,-,-,-,4325,273.1,159.7,157,50,發勁*,彗星拳,波導彈,5,4,5,75000,6845503
69.4,700,仙子伊布,妖精,,-,-,-,-,-,-,-,-,3470,183.2,184.9,194,50,妖精之風,吸取之吻,暗影球,7,6,5,75000,6569762
69.1,26,雷丘,電,,-,-,-,Mega X,-,-,-,-,4064,248.3,185.4,144,52,伏特替換,劈瓦,起草,3,3,1,10000,6627446
68.9,445,烈咬陸鯊,龍,地面,-,-,-,-,-,-,-,-,4479,231.9,174.8,213,50,龍尾,龍捲風,大地之力*,4,5,5,75000,8634174
68.8,149,快龍,龍,飛行,-,-,暗影,-,-,-,-,-,4287,233.6,179,188,50,龍息,雷電拳,蠻力,10,10,5,75000,7860515
68.8,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,3834,211.8,168.9,194,50,龍息,水流尾*,咬碎,9,12,1,10000,6938524
68.5,115,袋獸,一般,,-,-,-,Mega,-,-,-,-,4353,219.3,189.1,208,50,踢倒,劈瓦*,咬碎,5,6,3,50000,8624921
68.5,382,蓋歐卡,水,,-,-,暗影,-,-,-,-,-,4652,239.5,204.2,184,50,攀瀑,雪崩,根源波動*,5,6,20,100000,8997828
68.5,468,波克基斯,妖精,飛行,-,-,-,-,-,-,-,-,3767,201.7,194.9,178,50,啄,魔法閃耀,波導彈*,7,5,3,50000,6998226
68.3,26,雷丘,電,,-,-,-,Mega Y,-,-,-,-,4376,301,146.3,144,52,伏特替換,劈瓦,起草,3,3,1,10000,6339260
68.2,487,騎拉帝納,幽靈,龍,-,-,暗影,-,別種,-,-,-,3820,169.7,201.7,251,50,龍息,龍爪,影子偷襲,13,13,20,100000,8592214
68.1,254,蜥蜴王,草,龍,-,-,-,Mega,-,-,-,-,4585,281.5,168.9,157,50,連斬,葉刃,龍爪,9,13,3,10000,7464647
67.8,730,西獅海壬,水,妖精,-,-,-,-,-,-,-,-,3618,207.6,176.5,172,50,攀瀑,月亮之力,加農水砲*,5,4,3,10000,6299607
67.6,645,土地雲,地面,飛行,-,靈獸,-,-,-,-,-,-,4434,255.5,163,184,50,泥巴射擊,熱沙風暴*,尖石攻擊,5,7,20,100000,7662348
67.4,786,卡璞・蝶蝶,超能力,妖精,-,-,-,-,-,-,-,-,3950,230.2,187.4,157,50,驚嚇,精神衝擊,自然之怒*,4,5,20,100000,6773667
67.2,706,黏美龍,龍,,-,-,-,-,-,-,-,-,3963,197.5,216,186,50,龍息,水流尾,流星群,9,17,5,75000,7932000
67,6,噴火龍,火,龍,-,-,-,Mega X,-,-,-,-,4353,242,191.6,168,50,龍息*,爆炸烈焰*,空氣利刃,13,10,3,10000,7789424
67,127,凱羅斯,蟲,飛行,-,-,-,Mega,-,-,-,-,4728,268.9,206.7,149,50,連斬,近身戰,十字剪,12,10,5,75000,8282093
66.9,150,超夢,超能力,,-,-,暗影,-,-,-,-,-,4724,264.7,165.5,192,50,精神利刃,精神擊破*,暗影球*,5,6,20,100000,8412920
66.6,491,達克萊伊,惡,,-,-,暗影,-,-,-,-,-,4227,252.1,179,157,50,突襲,欺詐,暗影球,6,8,20,100000,7083848
66.6,383,固拉多,地面,,-,-,-,-,-,-,-,-,4652,239.5,204.2,184,50,龍尾,火焰拳*,斷崖之劍*,4,5,20,100000,8997828
66.4,1000,賽富豪,鋼,幽靈,-,-,-,-,-,-,-,-,3976,224.4,172.3,182,50,禍不單行,暗影球,真氣彈,4,6,5,10000,7034047
66.3,257,火焰雞,火,格鬥,-,-,-,Mega,-,-,-,-,4704,289.1,153.8,172,50,火花,爆炸烈焰*,波導彈,6,5,3,10000,7645515
66.3,487,騎拉帝納,幽靈,龍,-,-,-,-,別種,-,-,-,3820,169.7,201.7,251,50,龍息,龍爪,影子偷襲,13,13,20,100000,8592214
66.2,80,呆殼獸,水,超能力,-,-,-,Mega,-,-,-,-,4245,200.8,230.2,194,50,念力,衝浪*,吸取拳,4,3,3,50000,8970547
66.2,788,卡璞・鰭鰭,水,妖精,-,-,-,-,-,-,-,-,3230,171.4,226,157,50,水槍,衝浪,自然之怒*,15,17,20,100000,6083463
66.1,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,3575,195.8,202.5,164,50,連斬,水流噴射,十字剪,10,10,1,10000,6502578
66,905,眷戀雲,妖精,飛行,-,靈獸,-,-,-,-,-,-,3830,222.7,181.5,163,50,妖精之風,魔法火焰,月亮之力,5,6,20,100000,6588036
66,649,蓋諾賽克特,蟲,鋼,-,-,-,-,閃電,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 電,10,14,20,100000,6374570
65.9,373,暴飛龍,龍,飛行,-,-,暗影,-,-,-,-,-,4239,245.4,153.8,194,50,龍尾,飛翔,狂舞揮打,4,3,5,75000,7319888
65.8,149,快龍,龍,飛行,-,-,-,-,-,-,-,-,4287,233.6,179,188,50,龍息,雷電拳,蠻力,10,10,5,75000,7860515
65.8,380,拉帝亞斯,龍,超能力,-,-,暗影,-,-,-,-,-,3968,204.2,219.3,172,50,龍息,波導彈,薄霧球*,10,15,20,100000,7702718
65.7,381,拉帝歐斯,龍,超能力,-,-,-,-,-,-,-,-,4310,237.8,190.7,172,50,龍息,波導彈,潔淨光芒*,10,15,20,100000,7802064
65.7,791,索爾迦雷歐,超能力,鋼,-,-,-,-,-,-,-,-,4570,226.9,173.1,234,50,火焰旋渦,精神之牙,鐵頭,4,5,20,100000,9190002
65.5,905,眷戀雲,妖精,飛行,-,化身,-,-,-,-,-,-,3873,248.7,148.7,163,50,妖精之風,飛翔,魔法閃耀,5,7,20,100000,6030056
65.5,380,拉帝亞斯,龍,超能力,-,-,-,-,-,-,-,-,3968,204.2,219.3,172,50,龍息,波導彈,薄霧球*,10,15,20,100000,7702718
65.5,243,雷公,電,,-,-,暗影,-,-,-,-,-,3902,215.1,176.5,186,50,電擊,瘋狂伏特,波導彈,5,5,20,100000,7060589
65.4,998,戟脊龍,龍,冰,-,-,-,-,-,-,-,-,4013,226,153.8,205,50,龍息,巨劍突擊*,雪崩,10,12,5,75000,7125675
65.3,460,暴雪王,草,冰,-,-,-,Mega,-,-,-,-,3850,214.3,173.1,186,50,細雪,氣象球 冰,能量球,5,6,3,50000,6899047
65.1,534,修建老匠,格鬥,,-,-,暗影,-,-,-,-,-,3773,216.8,145.4,208,50,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,6555380
64.9,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,3695,197.5,162.2,215,50,雙倍奉還,憤怒之拳*,冰凍拳,7,7,3,50000,6885451
64.6,150,超夢,超能力,,-,-,-,-,-,-,-,-,4724,264.7,165.5,192,50,精神利刃,精神擊破*,暗影球*,5,6,20,100000,8412920
64.6,892,武道熊師,格鬥,水,-,-,-,-,連擊流,-,-,-,4077,226,161.3,201,50,攀瀑,水流噴射,爆裂拳,4,5,20,100000,7330242
64.4,145,閃電鳥,電,飛行,-,-,-,-,-,-,-,-,3987,225.2,168.1,186,50,電擊*,啄鑽,十萬伏特,5,7,20,100000,7039576
64.3,870,列陣兵,格鬥,,-,-,-,Mega,-,-,-,-,4249,239.8,207.5,151,52,雙倍奉還,蠻力,超級角擊,7,10,5,75000,7512081
64.1,687,烏賊王,惡,超能力,-,-,-,Mega,-,-,-,-,3639,189.6,201.5,182,52,精神波,欺詐,蠻力,10,10,3,50000,6954549
63.9,227,盔甲鳥,鋼,飛行,-,-,-,Mega,-,-,-,-,4330,244.9,206.6,151,52,空氣斬,勇鳥猛攻,加農光炮,7,8,5,75000,7640470
63.8,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,3741,199.2,214.3,164,50,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,6998438
63.6,208,大鋼蛇,鋼,地面,-,-,-,Mega,-,-,-,-,4149,190.7,287.4,164,50,龍尾,精神之牙,地震,3,6,5,75000,8990101
63.5,979,棄世猴,格鬥,幽靈,-,-,-,-,-,-,-,-,3695,197.5,162.2,215,50,雙倍奉還,憤怒之拳*,冰凍拳,7,7,3,50000,6885451
63.5,649,蓋諾賽克特,蟲,鋼,-,-,-,-,冰凍,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 冰*,10,14,20,100000,6374570
63.4,334,七夕青鳥,龍,妖精,-,-,-,Mega,-,-,-,-,3576,199.2,195.8,164,50,龍息,月亮之力*,神鳥猛擊,13,13,1,10000,6394651
63.4,3,妙蛙花,草,毒,-,-,-,Mega,-,-,-,-,4181,215.1,219.3,172,50,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,8114797
63.3,787,卡璞・哞哞,草,妖精,-,-,-,-,-,-,-,-,3865,221.8,193.3,157,50,種子機關槍,打草結,自然之怒*,4,4,20,100000,6731319
63.2,464,超甲狂犀,地面,岩石,-,-,暗影,-,-,-,-,-,4221,215.1,172.3,223,50,擲泥,直衝鑽,岩石炮*,4,5,3,50000,8263565
62.8,648,美洛耶塔,一般,超能力,-,-,-,-,歌聲,-,-,-,4490,222.7,201.7,201,50,念力,精神衝擊,魔法閃耀,3,4,20,100000,9026553
62.6,15,大針蜂,蟲,毒,-,-,-,Mega,-,-,-,-,3916,270.4,138.6,151,52,死纏爛打,直衝鑽*,污泥炸彈,4,5,1,10000,5658952
62.6,243,雷公,電,,-,-,-,-,-,-,-,-,3902,215.1,176.5,186,50,電擊,波導彈,瘋狂伏特,5,5,20,100000,7060589
62.6,640,畢力吉翁,草,格鬥,-,-,-,-,-,-,-,-,3417,173.9,205,188,50,二連踢,葉刃,聖劍*,3,3,20,100000,6704815
62.3,383,固拉多,地面,,-,-,暗影,-,-,-,-,-,4652,239.5,204.2,184,50,龍尾,火焰拳*,斷崖之劍*,4,5,20,100000,8997828
62.2,649,蓋諾賽克特,蟲,鋼,-,-,-,-,水流,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 水*,10,14,20,100000,6374570
62.1,491,達克萊伊,惡,,-,-,-,-,-,-,-,-,4227,252.1,179,157,50,突襲,欺詐,暗影球,6,8,20,100000,7083848
62.1,464,超甲狂犀,地面,岩石,-,-,-,-,-,-,-,-,4221,215.1,172.3,223,50,擲泥,直衝鑽,岩石炮*,4,5,3,50000,8263565
62.1,888,蒼響,妖精,,-,-,-,-,百戰勇者,-,-,-,4329,226,210.9,173,50,電光一閃,瘋狂伏特,嬉鬧,6,8,20,100000,8247852
62.1,145,閃電鳥,電,飛行,-,-,暗影,-,-,-,-,-,3987,225.2,168.1,186,50,電擊*,啄鑽,熱風,5,5,20,100000,7039576
62,428,長耳兔,一般,格鬥,-,-,-,Mega,-,-,-,-,4234,249.6,192.4,149,50,踢倒,三旋擊,暗影球,6,7,3,50000,7155615
61.9,384,烈空坐,龍,飛行,-,-,-,-,-,-,-,-,4336,251.2,155.5,191,50,龍尾,廣域破壞*,畫龍點睛*,5,4,20,100000,7460107
61.7,373,暴飛龍,龍,飛行,-,-,-,-,-,-,-,-,4239,245.4,153.8,194,50,龍尾,飛翔,狂舞揮打,4,3,5,75000,7319888
61.6,65,胡地,超能力,,-,-,-,Mega,-,-,-,-,5099,321,186.5,135,50,精神利刃,暗影球,火焰拳,6,5,3,50000,8083861
61.2,306,波士可多拉,鋼,岩石,-,-,-,-,-,-,-,-,3391,179,228.6,157,50,金屬音,流星光束,劈瓦,8,5,1,10000,6422689
61.1,534,修建老匠,格鬥,,-,-,-,-,-,-,-,-,3773,216.8,145.4,208,50,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,6555380
61.1,250,鳳王,火,飛行,-,-,-,-,-,-,-,-,4367,213.4,217.6,192,50,燒盡,勇鳥猛攻,神聖之火*,3,4,20,100000,8918739
61,462,自爆磁怪,電,鋼,-,-,暗影,-,-,-,-,-,3623,212.6,184.9,157,50,伏特替換,瘋狂伏特,鏡光射擊,3,3,3,50000,6170376
60.8,652,布里卡隆,草,格鬥,-,-,暗影,-,-,-,-,-,3340,181.5,184,184,50,踢倒,蠻力,瘋狂植物*,5,6,3,10000,6145885
60.8,385,基拉祈,鋼,超能力,-,-,-,-,-,-,-,-,3691,189.1,189.1,201,50,念力,破滅之願,波導彈,3,3,20,100000,7185051
60.7,721,波爾凱尼恩,火,水,-,-,-,-,-,-,-,-,4102,224.4,194.1,172,50,燒盡,熱水,大地之力,3,3,20,100000,7490666
60.7,807,捷拉奧拉,電,,-,-,-,-,-,-,-,-,3865,224.4,161.3,184,50,伏特替換,等離子閃電拳,爆裂拳,3,3,20,100000,6660381
60.6,649,蓋諾賽克特,蟲,鋼,-,-,-,-,火焰,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 火*,10,14,20,100000,6374570
60.6,143,卡比獸,一般,,-,-,暗影,-,-,-,-,-,3647,172.3,154.6,289,50,精神波,泰山壓頂,地震,10,17,5,75000,7697298
60.4,306,波士可多拉,鋼,岩石,-,-,暗影,-,-,-,-,-,3391,179,228.6,157,50,金屬音,流星光束,劈瓦,8,5,1,10000,6422689
60.4,143,卡比獸,一般,,-,-,-,-,-,-,-,-,3647,172.3,154.6,289,50,精神波,泰山壓頂,地震,10,17,5,75000,7697298
60.3,473,象牙豬,冰,地面,-,-,暗影,-,-,-,-,-,3763,220.2,135.3,215,50,細雪,十萬馬力,冰錐,7,5,3,50000,6403750
60.3,914,狂歡浪舞鴨,水,格鬥,-,-,-,-,-,-,-,-,3411,210.9,146.2,178,50,踢倒,近身戰,加農水砲*,6,5,3,10000,5489234
60.1,642,雷電雲,電,飛行,-,靈獸,-,-,-,-,-,-,4137,260.5,147.9,170,50,伏特替換,鳴雷風暴*,真氣彈,3,5,20,100000,6549257
60,485,席多藍恩,火,鋼,-,-,-,-,-,-,-,-,4244,223.5,191.6,188,50,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,8050875
59.9,145,閃電鳥,格鬥,飛行,伽勒爾,-,-,-,-,-,-,-,4012,224.4,171.4,186,50,踢倒,飛翔,勇鳥猛攻,6,7,20,100000,7153575
59.8,649,蓋諾賽克特,蟲,鋼,-,-,-,-,-,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 一般*,10,14,20,100000,6374570
59.7,350,美納斯,水,,-,-,-,-,-,-,-,-,3398,173.9,196.6,194,50,攀瀑,水流尾,緊束,4,5,5,75000,6635241
59.5,350,美納斯,水,,-,-,暗影,-,-,-,-,-,3398,173.9,196.6,194,50,攀瀑,水流尾,緊束,4,5,5,75000,6635241
59.3,485,席多藍恩,火,鋼,-,-,暗影,-,-,-,-,-,4244,223.5,191.6,188,50,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,8050875
59.3,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,3488,181.5,173.1,213,50,潑沙,氣象球 岩石,大地之力,9,13,3,50000,6692206
