評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
83.2,74,小拳石,岩石,電,阿羅拉,-,-,-,-,-,-,-,1462,123.5,123.5,113,50,伏特替換,岩石封鎖,岩崩,4,3,1,10000,1724177
83,478,雪妖女,冰,幽靈,-,-,-,-,-,-,-,-,1499,122.6,114.9,130,27.5,禍不單行,雪崩,暗影球,4,4,3,50000,1831027
82.7,87,巨鉗蟹,水,冰,-,-,暗影,-,-,-,-,-,1498,102,136.9,157,28.5,冰礫*,水流噴射*,直衝鑽,4,4,3,50000,2192411
82.6,713,冰岩怪,冰,,-,-,-,-,-,-,-,-,1500,111.8,141.4,127,17.5,冰凍牙,雪崩,泰山壓頂,8,6,3,50000,2006849
82.6,709,朽木妖,幽靈,草,-,-,-,-,-,-,-,-,1499,127.8,104.6,131,22,暗影爪,種子炸彈,暗影球,5,7,5,75000,1752077
82.1,756,燈罩夜菇,草,妖精,-,-,暗影,-,-,-,-,-,1499,116.6,134.3,123,31,驚嚇,種子炸彈,月亮之力,4,6,3,50000,1925196
82,930,奧利瓦,草,一般,-,-,-,-,-,-,-,-,1500,129.3,116.6,115,18.5,魔法葉,大地之力,起草,5,5,3,50000,1734048
82,709,朽木妖,幽靈,草,-,-,暗影,-,-,-,-,-,1499,127.8,104.6,131,22,暗影爪,種子炸彈,暗影球,5,7,5,75000,1752077
81.8,563,死神棺,幽靈,,-,-,暗影,-,-,-,-,-,1500,111.7,165.3,109,24.5,暗影爪,暗影球,惡之波動,7,7,3,50000,2013466
81.6,710,南瓜精,幽靈,草,-,-,-,-,-,-,特大尺寸,-,1414,111.8,113.4,141,50,驚嚇,打草結,欺詐,5,4,5,75000,1787612
81.3,348,太古盔甲,岩石,蟲,-,-,暗影,-,-,-,-,-,1500,133.9,109.1,115,19.5,連斬,岩石爆擊,水流裂破,10,12,3,50000,1680484
81,626,爆炸頭水牛,一般,,-,-,-,-,-,-,-,-,1500,118.9,115.9,137,20,泥巴射擊,踩踏,超級角擊,5,7,3,50000,1887582
81,362,冰鬼護,冰,,-,-,暗影,-,-,-,-,-,1499,115.2,120.8,140,27,細雪,雪崩,暗影球,6,7,3,50000,1948427
80.8,351,飄浮泡泡,冰,,-,-,-,-,-,-,-,雪,1500,112.6,121.3,146,39.5,細雪,氣象球 冰,暴風雪,5,10,5,75000,1993800
80.7,713,冰岩怪,冰,岩石,洗翠,-,-,-,-,-,-,-,1498,116.5,135.2,122,16,細雪,岩崩,冰凍之風,6,6,3,50000,1921301
80.3,190,長尾怪手,一般,,-,-,暗影,-,-,-,-,-,1494,124.4,106.7,135,50,驚嚇,高速星星,下盤踢,4,4,3,50000,1791711
80,997,凍脊龍,龍,冰,-,-,-,-,-,-,-,-,1500,122.9,98.6,151,27,龍息,雪崩,龍爪,12,13,5,75000,1828678
79.8,670,花葉蒂,妖精,,-,-,-,-,-,-,-,-,1499,114.3,134.5,128,44,藤鞭,魔法閃耀,落英繽紛,7,9,3,50000,1967111
79.6,141,鐮刀盔,岩石,水,-,-,-,-,-,-,-,-,1498,135.5,119.8,102,20.5,連斬*,水流噴射,尖石攻擊,10,14,5,75000,1654897
79.5,74,小拳石,岩石,電,阿羅拉,-,暗影,-,-,-,-,-,1462,123.5,123.5,113,50,伏特替換,岩石封鎖,岩崩,4,3,1,10000,1724177
79.3,710,南瓜精,幽靈,草,-,-,-,-,-,-,大尺寸,-,1406,113.4,115.1,133,50,驚嚇,打草結,欺詐,5,4,5,75000,1736900
79.3,505,步哨鼠,一般,,-,-,-,-,-,-,-,-,1500,125.2,114.1,125,31.5,踢倒,打草結,咬碎,7,6,1,10000,1785264
79.1,900,劈斧螳螂,蟲,岩石,-,-,-,-,-,-,-,-,1500,143.6,104.5,104,17.5,連斬,十字剪,岩崩,10,12,5,75000,1560876
78.9,950,毛崖蟹,岩石,,-,-,-,-,-,-,-,-,1500,121.1,128.1,119,23,擲泥,重踏,岩石封鎖,5,5,3,75000,1846224
78.7,301,優雅貓,一般,,-,-,-,-,-,-,-,-,1496,111.9,116.8,153,46.5,撒嬌,瘋狂伏特,魅惑之聲,6,6,3,50000,2000374
78.6,505,步哨鼠,一般,,-,-,暗影,-,-,-,-,-,1500,125.2,114.1,125,31.5,踢倒,打草結,咬碎,7,6,1,10000,1785264
78.2,571,索羅亞克,一般,幽靈,洗翠,-,-,-,-,-,-,-,1499,163.4,87.5,96,21,暗影爪,暗影球,欺詐,7,5,5,75000,1373550
78,348,太古盔甲,岩石,蟲,-,-,-,-,-,-,-,-,1500,133.9,109.1,115,19.5,連斬,岩石爆擊,水流裂破,10,12,3,50000,1680484
77.6,138,菊石獸,岩石,水,-,-,-,-,-,-,-,-,1500,128,135.3,101,43,泥巴射擊,岩石封鎖*,岩石爆擊,6,5,5,75000,1749618
77.2,565,肋骨海龜,水,岩石,-,-,暗影,-,-,-,-,-,1499,121.4,127,120,21.5,落石,原始之力,水流裂破,9,9,5,75000,1849862
77.2,972,墓揚犬,幽靈,,-,-,-,-,-,-,-,-,1498,120.3,130.3,119,22,舌舔,暗影球,精神之牙,17,12,3,50000,1865721
77.1,190,長尾怪手,一般,,-,-,-,-,-,-,-,-,1494,124.4,106.7,135,50,驚嚇,高速星星,下盤踢,4,4,3,50000,1791711
77,858,布莉姆溫,超能力,妖精,-,-,-,-,-,-,-,-,1499,142.2,115,96,19.5,精神利刃,精神衝擊,強力鞭打,5,6,5,50000,1569863
76.7,745,鬃岩狼人,岩石,,-,-,-,-,白晝,-,-,-,1499,142.7,93.1,118,20.5,突襲,直衝鑽,起草,6,7,5,50000,1568817
76.7,185,樹才怪,岩石,,-,-,-,-,-,-,-,-,1500,117.2,130.1,126,26,雙倍奉還,流星光束,起草,10,8,5,75000,1920600
76.6,710,南瓜精,幽靈,草,-,-,-,-,-,-,普通尺寸,-,1381,114.3,116,126,50,驚嚇,打草結,欺詐,5,4,5,75000,1669772
76.5,94,耿鬼,幽靈,毒,-,-,暗影,-,-,-,-,-,1495,154.3,95.5,98,19,暗影爪,暗影拳*,污泥炸彈,5,7,3,50000,1444036
76.4,564,原蓋海龜,水,岩石,-,-,-,-,-,-,-,-,1500,114.4,132.5,130,46.5,水槍,衝浪,原始之力,15,15,5,75000,1969593
76.3,138,菊石獸,岩石,水,-,-,暗影,-,-,-,-,-,1500,128,135.3,101,43,泥巴射擊,岩石封鎖*,岩石爆擊,6,5,5,75000,1749618
76.2,998,戟脊龍,龍,冰,-,-,-,-,-,-,-,-,1500,135.7,95.7,127,15.5,龍息,Glaive Rush*,雪崩,10,12,5,75000,1649572
76.2,295,爆音怪,一般,,-,-,-,-,-,-,-,-,1500,119.8,99.5,157,24,驚嚇,咬碎,魅惑之聲,5,5,1,10000,1870373
76.2,78,烈焰馬,超能力,妖精,伽勒爾,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,妖精之風,泰山壓頂,超級角擊,4,7,3,50000,1669979
76.1,565,肋骨海龜,水,岩石,-,-,-,-,-,-,-,-,1499,121.4,127,120,21.5,落石,水流裂破,原始之力,9,9,5,75000,1849862
76.1,122,魔牆人偶,冰,超能力,伽勒爾,-,-,-,-,-,-,-,1500,130.5,127,104,27,念力,冰凍拳,精神強念,3,4,5,75000,1724015
75.8,764,花療環環,妖精,,-,-,-,-,-,-,-,-,1500,116.2,157.5,105,26.5,藤鞭,打草結,吸取之吻,7,7,3,50000,1921722
75,122,魔牆人偶,超能力,妖精,-,-,-,-,-,-,-,-,1500,131.6,144.3,90,25,精神波,暗影球,精神強念,13,14,5,75000,1708557
74.7,876,愛管侍,超能力,一般,-,-,-,-,-,雌,-,-,1500,121.7,128.2,118,23.5,神通力,能量球,精神強念,5,6,3,50000,1842015
74.5,429,夢妖魔,幽靈,,-,-,暗影,-,-,-,-,-,1493,131.6,123.7,104,21,禍不單行,暗影球,惡之波動,4,4,3,50000,1692580
74.3,710,南瓜精,幽靈,草,-,-,-,-,-,-,小尺寸,-,1359,115.1,116.8,119,50,驚嚇,打草結,欺詐,5,4,5,75000,1600115
74.1,139,多刺菊石獸,岩石,水,-,-,暗影,-,-,-,-,-,1500,126.6,128.4,109,20,泥巴射擊,岩崩*,水炮,5,9,5,75000,1773092
74.1,137,多邊獸,一般,,-,-,-,-,-,-,-,-,1500,120,115.4,135,35.5,電光一閃<sup>†</sup>,放電*,破壞光線,5,10,3,50000,1870465
73.8,200,夢妖,幽靈,,-,-,-,-,-,-,-,-,1495,123,120.9,122,29,精神波,影子偷襲,惡之波動,13,13,3,50000,1813865
73.6,295,爆音怪,一般,,-,-,暗影,-,-,-,-,-,1500,119.8,99.5,157,24,驚嚇,咬碎,魅惑之聲,5,5,1,10000,1870373
73.6,507,哈約克,一般,,-,-,-,-,-,-,-,-,1497,118.9,111.7,142,41.5,潑沙,挖洞,十萬伏特,13,14,1,10000,1885363
73.6,429,夢妖魔,幽靈,,-,-,-,-,-,-,-,-,1493,131.6,123.7,104,21,精神波,暗影球,惡之波動,13,13,3,50000,1692580
73.4,424,雙尾怪手,一般,,-,-,暗影,-,-,-,-,-,1500,133.9,100.6,124,23,驚嚇,下盤踢,燕返,4,5,3,50000,1669988
73.4,242,幸福蛋,一般,,-,-,-,-,-,-,-,-,1500,81,111.3,307,20.5,意念頭錘,瘋狂伏特*,魔法閃耀,8,10,5,75000,2768972
73.2,996,涼脊龍,龍,冰,-,-,-,-,-,-,-,-,1410,125.2,84.9,149,50,龍息,雪崩,龍爪,12,13,5,75000,1583298
73.1,200,夢妖,幽靈,,-,-,暗影,-,-,-,-,-,1495,123,120.9,122,29,精神波,惡之波動,影子偷襲,13,13,3,50000,1813865
73.1,139,多刺菊石獸,岩石,水,-,-,-,-,-,-,-,-,1500,126.6,128.4,109,20,泥巴射擊,岩崩*,水炮,5,9,5,75000,1773092
73.1,459,雪笠怪,草,冰,-,-,暗影,-,-,-,-,-,1311,109.2,100.8,142,50,樹葉,能量球,冰凍光束,6,7,3,50000,1564162
73.1,508,長毛狗,一般,,-,-,-,-,-,-,-,-,1496,123.9,116.2,125,19.5,潑沙,瘋狂伏特,咬碎,12,12,1,10000,1799428
72.9,438,盆才怪,岩石,,-,-,-,-,-,-,-,-,1472,116.8,124.4,127,50,雙倍奉還,岩石封鎖,岩崩,9,8,5,10000,1844799
72.9,427,捲捲耳,一般,,-,-,-,-,-,-,-,-,1423,121.8,100.8,135,50,電光一閃,高速星星,火焰拳,5,5,3,50000,1658639
72.6,233,多邊獸Ⅱ,一般,,-,-,-,-,-,-,-,-,1498,122.2,117.9,127,20.5,鎖定,三重攻擊,日光束,10,16,3,50000,1829984
72.6,459,雪笠怪,草,冰,-,-,-,-,-,-,-,-,1311,109.2,100.8,142,50,樹葉,能量球,冰凍光束,6,7,3,50000,1564162
72.4,432,東施喵,一般,,-,-,-,-,-,-,-,-,1493,125.5,105.5,134,28.5,暗影爪,打雷,燕返,8,6,3,50000,1775269
72.3,695,光電傘蜥,電,一般,-,-,-,-,-,-,-,-,1500,138.1,112.1,105,21.5,伏特替換,拋物面充電,打草結,4,4,3,50000,1626001
72.2,216,熊寶寶,一般,,-,-,-,-,-,-,-,-,1493,131.5,90.5,142,49.5,舌舔,十字劈,起草,12,15,3,50000,1690038
72.1,93,鬼斯通,幽靈,毒,-,-,-,-,-,-,-,-,1498,161.2,85.5,101,28,暗影爪,暗影拳,冰凍拳,5,5,3,50000,1392317
71.8,94,耿鬼,幽靈,毒,-,-,-,-,-,-,-,-,1495,154.3,95.5,98,19,暗影爪,暗影拳*,污泥炸彈,5,7,3,50000,1444036
71.8,124,迷唇姐,冰,超能力,-,-,-,-,-,-,-,-,1499,141.2,102.2,110,21.5,念力,精神衝擊,雪崩,3,4,5,75000,1587668
71.7,53,貓老大,一般,,-,-,-,-,-,-,-,-,1498,118.6,116.3,137,36.5,出奇一擊,暗襲要害*,力量寶石,6,9,3,50000,1890318
71.1,216,熊寶寶,一般,,-,-,暗影,-,-,-,-,-,1493,131.5,90.5,142,49.5,舌舔,十字劈,起草,12,15,3,50000,1690038
71,525,地幔岩,岩石,,-,-,-,-,-,-,-,-,1497,124.4,109.6,132,28,擲泥,岩崩,重踏,5,5,3,50000,1799347
70.9,564,原蓋海龜,水,岩石,-,-,暗影,-,-,-,-,-,1500,114.4,132.5,130,46.5,水槍,衝浪,原始之力,15,15,5,75000,1969593
70.7,697,怪顎龍,岩石,龍,-,-,-,-,-,-,-,-,1493,129.1,115.1,116,17.5,龍尾,岩石封鎖,咬碎,5,4,5,75000,1723842
70.3,874,巨石丁,岩石,,-,-,-,-,-,-,-,-,1500,125.6,108,132,17,落石,岩崩,尖石攻擊,9,11,5,75000,1789539
70.2,614,凍原熊,冰,,-,-,-,-,-,-,-,-,1500,135.5,94.1,130,18,細雪,冰凍拳,水流裂破,5,6,3,50000,1656683
70.2,697,怪顎龍,岩石,龍,-,-,暗影,-,-,-,-,-,1493,129.1,115.1,116,17.5,龍尾,咬碎,岩石封鎖,4,5,5,75000,1723842
70,128,肯泰羅,一般,,-,-,-,-,-,-,-,-,1499,125.1,119.5,120,21.5,撞擊,起草,鐵頭,15,17,3,50000,1794891
69.8,855,怖思壺,幽靈,,-,-,-,-,-,-,-,-,1498,142.8,115.6,95,18,禍不單行,暗影球,惡之波動,4,4,3,50000,1568716
69.8,238,迷唇娃,冰,超能力,-,-,-,-,-,-,-,-,1460,141.2,89.1,120,50,細雪,精神衝擊,冰凍拳,5,5,5,10000,1508916
69.6,615,幾何雪花,冰,,-,-,-,-,-,-,-,-,1499,115.9,138,121,20,冰礫,暗襲要害,三旋擊,4,5,5,75000,1935216
69.6,583,多多冰,冰,,-,-,-,-,-,-,-,-,1500,123.7,120.5,122,40.5,驚嚇,冰凍之風,信號光束,5,6,3,50000,1818275
69.5,696,寶寶暴龍,岩石,龍,-,-,-,-,-,-,-,-,1498,126.6,107.9,129,38.5,龍尾,岩石封鎖,踩踏,5,4,5,75000,1762642
68.8,873,雪絨蛾,冰,蟲,-,-,-,-,-,-,-,-,1500,141.5,101,111,20.5,細雪,冰凍之風,蟲鳴,6,8,5,75000,1586766
68.3,53,貓老大,一般,,-,-,暗影,-,-,-,-,-,1498,118.6,116.3,137,36.5,出奇一擊,暗襲要害*,力量寶石,6,9,3,50000,1890318
68.3,682,粉香香,妖精,,-,-,-,-,-,-,-,-,1415,105,107.6,168,50,撒嬌,十萬伏特,吸取之吻,7,7,3,50000,1898008
67.7,1013,來悲粗茶,草,幽靈,-,-,-,-,-,-,-,-,1498,132.2,118.4,108,18.5,魔法葉,能量球,暗影球,5,5,3,50000,1689287
67.6,866,踏冰人偶,冰,超能力,-,-,-,-,-,-,-,-,1495,127.4,114.4,120,19.5,念力,冰凍之風,精神強念,4,4,5,75000,1749749
67.5,424,雙尾怪手,一般,,-,-,-,-,-,-,-,-,1500,133.9,100.6,124,23,驚嚇,下盤踢,燕返,4,5,3,50000,1669988
67.3,20,拉達,一般,,-,-,暗影,-,-,-,-,-,1499,125.9,116.1,122,34.5,電光一閃,挖洞,必殺門牙,7,7,1,10000,1783281
67.1,91,刺甲貝,水,冰,-,-,暗影,-,-,-,-,-,1498,119,169.8,93,22,冰礫,冰凍之風,水流裂破,5,5,3,50000,1879927
67.1,970,晶光花,岩石,毒,-,-,-,-,-,-,-,-,1499,137.7,103,115,17,落石,岩崩,污泥波,9,13,3,50000,1631007
67.1,479,洛托姆,電,冰,-,-,-,-,-,-,-,結冰,1500,128.8,144.9,93,21.5,電擊,十萬伏特,暴風雪,7,9,5,75000,1736642
66.8,740,好勝毛蟹,格鬥,冰,-,-,-,-,-,-,-,-,1499,136.8,88.5,135,19,泡沫,劈瓦,冰凍拳,4,4,3,50000,1634961
66.6,210,布魯皇,妖精,,-,-,暗影,-,-,-,-,-,1500,135.3,88.3,139,22,撒嬌,近身戰,咬碎,6,6,3,50000,1661969
66.5,233,多邊獸Ⅱ,一般,,-,-,暗影,-,-,-,-,-,1498,122.2,117.9,127,20.5,鎖定,三重攻擊,日光束,10,16,3,50000,1829984
66.4,432,東施喵,一般,,-,-,暗影,-,-,-,-,-,1493,125.5,105.5,134,28.5,暗影爪,打雷,燕返,8,6,3,50000,1775269
66.3,969,晶光芽,岩石,毒,-,-,-,-,-,-,-,-,1497,147.1,90.9,114,36.5,落石,岩崩,污泥波,9,13,3,50000,1524533
66.3,93,鬼斯通,幽靈,毒,-,-,暗影,-,-,-,-,-,1498,161.2,85.5,101,28,暗影爪,冰凍拳,暗影球,5,7,3,50000,1392317
66.2,479,洛托姆,電,幽靈,-,-,-,-,一般,-,-,-,1499,132.4,120.5,106,27.5,電擊,十萬伏特,奇異之風,7,5,5,75000,1691086
65.6,294,吼爆彈,一般,,-,-,暗影,-,-,-,-,-,1500,125.2,80.7,178,50,咬住,魅惑之聲,踩踏,23,20,1,10000,1797820
65.6,696,寶寶暴龍,岩石,龍,-,-,暗影,-,-,-,-,-,1498,126.6,107.9,129,38.5,龍尾,岩石封鎖,踩踏,5,4,5,75000,1762642
65.2,584,雙倍多多冰,冰,,-,-,-,-,-,-,-,-,1500,131.5,117.4,110,19.5,驚嚇,雪崩*,加農光炮,5,7,3,50000,1698594
65.1,185,樹才怪,岩石,,-,-,暗影,-,-,-,-,-,1500,117.2,130.1,126,26,雙倍奉還,流星光束,起草,10,8,5,75000,1920600
65,210,布魯皇,妖精,,-,-,-,-,-,-,-,-,1500,135.3,88.3,139,22,撒嬌,近身戰,咬碎,6,6,3,50000,1661969
64.9,20,拉達,一般,,-,-,-,-,-,-,-,-,1499,125.9,116.1,122,34.5,電光一閃,挖洞,必殺門牙,7,7,1,10000,1783281
64.9,759,童偶熊,一般,格鬥,-,-,-,-,-,-,-,-,1499,124.8,92.2,156,49.5,撞擊,蠻力,踩踏,14,14,1,10000,1794685
64.5,354,詛咒娃娃,幽靈,,-,-,-,-,-,-,-,-,1497,145.3,92.3,115,24,暗影爪,暗影球,魔法閃耀,7,7,3,50000,1541714
64.5,586,萌芽鹿,一般,草,-,-,-,-,-,-,-,-,1496,129.4,101.9,131,23,出奇一擊,起草,瘋狂伏特,8,8,3,50000,1726893
64.4,554,火紅不倒翁,冰,,伽勒爾,-,-,-,-,-,-,-,1500,131.9,82.3,157,50,冰凍牙,冰凍拳,冰凍光束,7,10,3,50000,1705667
64.4,557,石居蟹,蟲,岩石,-,-,暗影,-,-,-,-,-,1384,111.8,120.2,127,50,擊落,岩石封鎖,十字剪,7,5,1,10000,1705533
64.3,299,朝北鼻,岩石,,-,-,-,-,-,-,-,-,1123,81.5,193.3,98,50,落石,岩崩,岩石爆擊,9,8,3,50000,1543812
64.2,745,鬃岩狼人,岩石,,-,-,-,-,黃昏,-,-,-,1500,144.6,92,117,20,突襲,起草,尖石攻擊,7,8,5,50000,1556153
64,91,刺甲貝,水,冰,-,-,-,-,-,-,-,-,1498,119,169.8,93,22,冰礫,冰凍之風,水流裂破,5,5,3,50000,1879927
63.6,525,地幔岩,岩石,,-,-,暗影,-,-,-,-,-,1500,125.4,109.3,131,27.5,擲泥,岩崩,尖石攻擊,5,6,3,50000,1795223
63.4,409,戰槌龍,岩石,,-,-,暗影,-,-,-,-,-,1496,162.2,67.3,126,16.5,擊落,岩崩,噴射火焰,6,7,5,75000,1375562
63.1,557,石居蟹,蟲,岩石,-,-,-,-,-,-,-,-,1384,111.8,120.2,127,50,擊落,岩石封鎖,十字剪,7,5,1,10000,1705533
62.9,137,多邊獸,一般,,-,-,暗影,-,-,-,-,-,1500,120,115.4,135,35.5,撞擊*,放電*,信號光束*,14,19,3,50000,1870465
