評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
87.7,800,奈克洛茲瑪,超能力,鋼,-,-,-,-,黃昏之鬃,-,-,-,4634,245.4,197.5,180,50,暗影爪,惡之波動,流星閃衝,7,9,20,100000,8721516
87.5,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,3834,211.8,168.9,194,50,龍息,水流尾*,龍捲風,9,10,1,10000,6938524
87.4,383,固拉多,地面,,-,-,-,-,-,-,-,-,4652,239.5,204.2,184,50,龍尾,火焰拳*,斷崖之劍*,4,5,20,100000,8997828
87.1,1000,賽富豪,鋼,幽靈,-,-,-,-,-,-,-,-,3976,224.4,172.3,182,50,禍不單行,暗影球,真氣彈,4,6,5,10000,7034047
87.1,150,超夢,超能力,,-,-,暗影,-,-,-,-,-,4724,264.7,165.5,192,50,精神利刃,精神擊破*,暗影球*,5,6,20,100000,8412920
86.9,671,花潔夫人,妖精,,-,-,-,-,-,-,-,-,3657,190.7,217.6,168,50,妖精之風,月亮之力,潑冷水*,7,5,3,50000,6974349
86.8,791,索爾迦雷歐,超能力,鋼,-,-,-,-,-,-,-,-,4570,226.9,173.1,234,50,火焰旋渦,精神之牙,鐵頭,4,5,20,100000,9190002
86.5,809,美錄梅塔,鋼,,-,-,-,-,-,-,-,-,4069,202.5,172.3,234,50,電擊,鋼拳雙擊*,爆裂拳,4,5,20,100000,8163107
86.4,380,拉帝亞斯,龍,超能力,-,-,暗影,-,-,-,-,-,3968,204.2,219.3,172,50,龍息,波導彈,薄霧球*,10,15,20,100000,7702718
86.3,647,凱路迪歐,水,格鬥,-,覺悟,-,-,-,-,-,-,4181,231.1,173.9,188,50,踢倒,神秘之劍*,水流噴射,5,5,20,100000,7556656
86.1,483,帝牙盧卡,鋼,龍,-,-,-,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,鐵頭,流星群,13,17,20,100000,8515164
86.1,483,帝牙盧卡,鋼,龍,-,-,暗影,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,鐵頭,流星群,13,17,20,100000,8515164
85.4,635,三首惡龍,惡,龍,-,-,暗影,-,-,-,-,-,4098,227.7,170.6,189,50,龍息,狂舞揮打*,飛翔,9,12,5,75000,7341687
85.2,385,基拉祈,鋼,超能力,-,-,-,-,-,-,-,-,3691,189.1,189.1,201,50,念力,破滅之願,波導彈,3,3,20,100000,7185051
85,150,超夢,超能力,,-,-,-,-,-,-,-,-,4724,264.7,165.5,192,50,精神利刃,精神擊破*,暗影球*,5,6,20,100000,8412920
84.8,646,酋雷姆,龍,冰,-,-,-,-,-,-,-,-,4041,219.3,155.5,218,50,龍息,冰封世界*,龍爪,10,13,20,100000,7432544
84.8,468,波克基斯,妖精,飛行,-,-,-,-,-,-,-,-,3767,201.7,194.9,178,50,啄,魔法閃耀,波導彈*,7,5,3,50000,6998226
84.7,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,3695,197.5,162.2,215,50,雙倍奉還,憤怒之拳*,冰凍拳,6,7,3,50000,6885451
84.6,730,西獅海壬,水,妖精,-,-,-,-,-,-,-,-,3618,207.6,176.5,172,50,攀瀑,魅惑之聲,加農水砲*,5,4,3,10000,6299607
84.6,786,卡璞・蝶蝶,超能力,妖精,-,-,-,-,-,-,-,-,3950,230.2,187.4,157,50,驚嚇,精神衝擊,自然之怒*,4,5,20,100000,6773667
84.4,380,拉帝亞斯,龍,超能力,-,-,-,-,-,-,-,-,3968,204.2,219.3,172,50,龍息,波導彈,薄霧球*,10,15,20,100000,7702718
84,149,快龍,龍,飛行,-,-,暗影,-,-,-,-,-,4287,233.6,179,188,50,龍息,雷電拳,蠻力,10,10,5,75000,7860515
84,706,黏美龍,龍,,-,-,-,-,-,-,-,-,3963,197.5,216,186,50,龍息,水流尾,流星群,9,17,5,75000,7932000
83.9,647,凱路迪歐,水,格鬥,-,-,-,-,平常,-,-,-,4181,231.1,173.9,188,50,踢倒,水流噴射,聖劍,5,5,20,100000,7556656
83.2,248,班基拉斯,岩石,惡,-,-,暗影,-,-,-,-,-,4335,223.5,186.5,201,50,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,8381069
83.1,700,仙子伊布,妖精,,-,-,-,-,-,-,-,-,3470,183.2,184.9,194,50,妖精之風,月亮之力,暗影球,7,6,5,75000,6569762
82.9,645,土地雲,地面,飛行,-,靈獸,-,-,-,-,-,-,4434,255.5,163,184,50,泥巴射擊,熱沙風暴*,尖石攻擊,5,7,20,100000,7662348
82.5,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,3834,211.8,168.9,194,50,龍息,水流尾*,咬碎,9,12,1,10000,6938524
82.3,979,棄世猴,格鬥,幽靈,-,-,-,-,-,-,-,-,3695,197.5,162.2,215,50,雙倍奉還,憤怒之拳*,冰凍拳,6,7,3,50000,6885451
82.3,383,固拉多,地面,,-,-,暗影,-,-,-,-,-,4652,239.5,204.2,184,50,龍尾,火焰拳*,斷崖之劍*,4,5,20,100000,8997828
82,250,鳳王,火,飛行,-,-,暗影,-,-,-,-,-,4367,213.4,217.6,192,50,燒盡,勇鳥猛攻,神聖之火*,3,4,20,100000,8918739
82,721,波爾凱尼恩,火,水,-,-,-,-,-,-,-,-,4102,224.4,194.1,172,50,燒盡,熱水,大地之力,3,3,20,100000,7490666
81.7,149,快龍,龍,飛行,-,-,-,-,-,-,-,-,4287,233.6,179,188,50,龍息,雷電拳,蠻力,10,10,5,75000,7860515
81.1,635,三首惡龍,惡,龍,-,-,-,-,-,-,-,-,4098,227.7,170.6,189,50,龍息,狂舞揮打*,飛翔,9,12,5,75000,7341687
81.1,892,武道熊師,格鬥,惡,-,-,-,-,一擊流,-,-,-,4077,226,161.3,201,50,突襲,爆裂拳,以牙還牙,7,9,20,100000,7330242
80.9,485,席多藍恩,火,鋼,-,-,暗影,-,-,-,-,-,4244,223.5,191.6,188,50,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,8050875
80.8,243,雷公,電,,-,-,暗影,-,-,-,-,-,3902,215.1,176.5,186,50,電擊,瘋狂伏特,波導彈,5,5,20,100000,7060589
80.5,998,戟脊龍,龍,冰,-,-,-,-,-,-,-,-,4013,226,153.8,205,50,龍息,Glaive Rush*,雪崩,10,12,5,75000,7125675
80.5,487,騎拉帝納,幽靈,龍,-,起源,-,-,-,-,-,-,4164,201.7,169.7,251,50,龍尾,暗影球,奇異之風,5,4,20,100000,8592214
80.5,464,超甲狂犀,地面,岩石,-,-,-,-,-,-,-,-,4221,215.1,172.3,223,50,擲泥,直衝鑽,岩石炮*,4,5,3,50000,8263565
80.4,892,武道熊師,格鬥,水,-,-,-,-,連擊流,-,-,-,4077,226,161.3,201,50,攀瀑,水流噴射,爆裂拳,4,5,20,100000,7330242
80.4,145,閃電鳥,電,飛行,-,-,暗影,-,-,-,-,-,3987,225.2,168.1,186,50,電擊*,啄鑽,熱風,5,5,20,100000,7039576
80.2,464,超甲狂犀,地面,岩石,-,-,暗影,-,-,-,-,-,4221,215.1,172.3,223,50,擲泥,直衝鑽,岩石炮*,4,5,3,50000,8263565
80.1,905,眷戀雲,妖精,飛行,-,靈獸,-,-,-,-,-,-,3830,222.7,181.5,163,50,妖精之風,魔法火焰,月亮之力,5,7,20,100000,6588036
80.1,487,騎拉帝納,幽靈,龍,-,-,暗影,-,別種,-,-,-,3820,169.7,201.7,251,50,龍息,原始之力,龍爪,12,13,20,100000,8592214
80,243,雷公,電,,-,-,-,-,-,-,-,-,3902,215.1,176.5,186,50,電擊,波導彈,瘋狂伏特,5,5,20,100000,7060589
80,248,班基拉斯,岩石,惡,-,-,-,-,-,-,-,-,4335,223.5,186.5,201,50,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,8381069
79.8,373,暴飛龍,龍,飛行,-,-,暗影,-,-,-,-,-,4239,245.4,153.8,194,50,龍尾,飛翔,狂舞揮打,4,3,5,75000,7319888
79.7,534,修建老匠,格鬥,,-,-,暗影,-,-,-,-,-,3773,216.8,145.4,208,50,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,6555380
79.2,485,席多藍恩,火,鋼,-,-,-,-,-,-,-,-,4244,223.5,191.6,188,50,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,8050875
79.1,150,超夢,超能力,,-,-,-,-,裝甲,-,-,-,3603,165.5,246.2,192,50,念力,精神擊破*,爆裂拳,4,4,20,100000,7825351
78.6,145,閃電鳥,電,飛行,-,-,-,-,-,-,-,-,3987,225.2,168.1,186,50,電擊*,啄鑽,十萬伏特,5,7,20,100000,7039576
78.3,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,3575,195.8,202.5,164,50,連斬,水流噴射,十字剪,10,10,1,10000,6502578
78.3,798,紙御劍,草,鋼,-,-,-,-,-,-,-,-,4156,284,165.5,129,50,連斬,葉刃,聖劍,9,9,20,100000,6065148
78.1,494,比克提尼,超能力,火,-,-,-,-,-,-,-,-,3691,189.1,189.1,201,50,念力,Ｖ熱焰,精神衝擊,3,3,20,100000,7185051
78.1,888,蒼響,妖精,,-,-,-,-,百戰勇者,-,-,-,4329,226,210.9,173,50,電光一閃,瘋狂伏特,嬉鬧,6,8,20,100000,8247852
78,487,騎拉帝納,幽靈,龍,-,-,-,-,別種,-,-,-,3820,169.7,201.7,251,50,龍息,龍爪,原始之力,13,12,20,100000,8592214
77.6,977,吃吼霸,水,,-,-,-,-,-,-,-,-,3388,160.5,162.2,274,50,攀瀑,衝浪,逆鱗,5,6,5,75000,7131978
77.6,450,河馬獸,地面,,-,-,-,-,-,-,-,-,3488,181.5,173.1,213,50,潑沙,氣象球 岩石,大地之力,9,13,3,50000,6692206
77.2,787,卡璞・哞哞,草,妖精,-,-,-,-,-,-,-,-,3865,221.8,193.3,157,50,種子機關槍,打草結,自然之怒*,4,4,20,100000,6731319
76.8,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,3488,181.5,173.1,213,50,潑沙,氣象球 岩石,大地之力,9,13,3,50000,6692206
76.6,788,卡璞・鰭鰭,水,妖精,-,-,-,-,-,-,-,-,3230,171.4,226,157,50,水槍,衝浪,自然之怒*,15,17,20,100000,6083463
76.5,534,修建老匠,格鬥,,-,-,-,-,-,-,-,-,3773,216.8,145.4,208,50,發勁,爆裂拳,狂舞揮打*,5,4,5,75000,6555380
76.5,889,藏瑪然特,格鬥,,-,-,-,-,百戰勇者,-,-,-,4329,226,210.9,173,50,冰凍牙,近身戰,咬碎,8,8,20,100000,8247852
76.4,645,土地雲,地面,飛行,-,化身,暗影,-,-,-,-,-,4057,231.9,165.5,184,50,泥巴射擊,大地之力,岩崩,6,5,20,100000,7064182
76.3,384,烈空坐,龍,飛行,-,-,-,-,-,-,-,-,4336,251.2,155.5,191,50,龍尾,廣域破壞*,畫龍點睛*,5,4,20,100000,7460107
76.1,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,3741,199.2,214.3,164,50,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,6998438
76.1,645,土地雲,地面,飛行,-,化身,-,-,-,-,-,-,4057,231.9,165.5,184,50,泥巴射擊,大地之力,岩崩,6,5,20,100000,7064182
75.9,649,蓋諾賽克特,蟲,鋼,-,-,-,-,冰凍,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 冰*,12,14,20,100000,6374570
75.6,713,冰岩怪,冰,岩石,洗翠,-,-,-,-,-,-,-,3909,192.4,212.6,194,50,細雪,岩崩,冰凍之風,6,6,3,50000,7936454
75.6,350,美納斯,水,,-,-,-,-,-,-,-,-,3398,173.9,196.6,194,50,攀瀑,水流尾,緊束,4,5,5,75000,6635241
75.1,638,勾帕路翁,鋼,格鬥,-,-,-,-,-,-,-,-,3417,173.9,205,188,50,二連踢,聖劍*,尖石攻擊,3,5,20,100000,6704815
74.9,473,象牙豬,冰,地面,-,-,暗影,-,-,-,-,-,3763,220.2,135.3,215,50,細雪,十萬馬力,冰錐,8,5,3,50000,6403750
74.7,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,3362,187.4,159.7,201,50,泥巴射擊,加農水砲*,地震,5,8,3,10000,6013444
74.7,807,捷拉奧拉,電,,-,-,-,-,-,-,-,-,3865,224.4,161.3,184,50,伏特替換,等離子閃電拳,瘋狂伏特,3,3,20,100000,6660381
74.3,373,暴飛龍,龍,飛行,-,-,-,-,-,-,-,-,4239,245.4,153.8,194,50,龍尾,飛翔,狂舞揮打,4,3,5,75000,7319888
74.2,911,骨紋巨聲鱷,火,幽靈,-,-,-,-,-,-,-,-,3422,186.5,162.2,207,50,燒盡,閃焰高歌,暗影球,3,3,3,10000,6262524
74,649,蓋諾賽克特,蟲,鋼,-,-,-,-,閃電,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 電,12,14,20,100000,6374570
73.8,640,畢力吉翁,草,格鬥,-,-,-,-,-,-,-,-,3417,173.9,205,188,50,二連踢,葉刃,聖劍*,3,3,20,100000,6704815
73.8,718,基格爾德,龍,地面,-,-,-,-,50%,-,-,-,3855,183.2,207.6,213,50,龍尾,咬碎,地震,4,6,20,100000,8098448
73.7,905,眷戀雲,妖精,飛行,-,化身,-,-,-,-,-,-,3873,248.7,148.7,163,50,妖精之風,飛翔,魔法閃耀,5,7,20,100000,6030056
73.7,473,象牙豬,冰,地面,-,-,-,-,-,-,-,-,3763,220.2,135.3,215,50,細雪,冰錐,十萬馬力,5,8,3,50000,6403750
73.6,806,砰頭小丑,火,幽靈,-,-,-,-,-,-,-,-,3727,277.3,137,131,50,燒盡,驚爆大頭*,暗影球,2,3,20,100000,4975556
73.6,151,夢幻,超能力,,-,-,-,-,-,-,-,-,3691,189.1,189.1,201,50,暗影爪,精神衝擊,瘋狂伏特,5,6,20,100000,7185051
73.2,260,巨沼怪,水,地面,-,-,暗影,-,-,-,-,-,3362,187.4,159.7,201,50,泥巴射擊,加農水砲*,地震,5,8,3,10000,6013444
73.2,639,代拉基翁,岩石,格鬥,-,-,-,-,-,-,-,-,4181,231.1,173.9,188,50,二連踢,聖劍*,岩崩,3,4,20,100000,7556656
73,350,美納斯,水,,-,-,暗影,-,-,-,-,-,3398,173.9,196.6,194,50,攀瀑,水流尾,緊束,4,5,5,75000,6635241
73,642,雷電雲,電,飛行,-,化身,暗影,-,-,-,-,-,3782,236.1,150.4,170,50,電擊,雷電拳,劈瓦,5,5,20,100000,6037776
73,642,雷電雲,電,飛行,-,靈獸,-,-,-,-,-,-,4137,260.5,147.9,170,50,伏特替換,鳴雷風暴*,真氣彈,3,5,20,100000,6549257
72.9,895,雷吉鐸拉戈,龍,,-,-,-,-,-,-,-,-,3361,182.3,97.5,348,50,龍息*,巨龍威能*,夾住,12,10,20,100000,6185370
72.9,785,卡璞・鳴鳴,電,妖精,-,-,-,-,-,-,-,-,3582,222.7,164.7,157,50,伏特替換,十萬伏特,自然之怒*,4,4,20,100000,5757983
72.8,901,月月熊,地面,一般,-,-,暗影,-,-,-,-,-,4358,216.8,164.7,245,50,撞擊,高速星星,十萬馬力*,12,20,3,50000,8748037
72.4,901,月月熊,地面,一般,-,-,-,-,-,-,-,-,4358,216.8,164.7,245,50,撞擊,高速星星,十萬馬力*,12,20,3,50000,8748037
72.3,796,電束木,電,,-,-,-,-,-,-,-,-,4451,289.9,133.6,176,50,電擊,放電,魔法閃耀,5,7,20,100000,6817068
72.2,903,大狃拉,格鬥,毒,-,-,暗影,-,-,-,-,-,3643,230.2,145.4,172,50,暗影爪,近身戰,十字剪,6,5,5,75000,5756969
72.1,144,急凍鳥,冰,飛行,-,-,-,-,-,-,-,-,3450,173.9,210.9,186,50,細雪,冰凍之風,暴風*,6,8,20,100000,6823792
71.7,649,蓋諾賽克特,蟲,鋼,-,-,-,-,火焰,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 火*,12,14,20,100000,6374570
71.7,526,龐岩怪,岩石,,-,-,暗影,-,-,-,-,-,3650,202.5,181.5,178,50,鎖定,流星光束*,蠻力,12,8,3,50000,6542738
71.4,936,紅蓮鎧騎,火,超能力,-,-,-,-,-,-,-,-,3628,209.2,168.1,178,50,燒盡,精神衝擊,熱風,2,3,5,50000,6259189
71.4,462,自爆磁怪,電,鋼,-,-,暗影,-,-,-,-,-,3623,212.6,184.9,157,50,伏特替換,瘋狂伏特,鏡光射擊,3,3,3,50000,6170376
71.3,975,浩大鯨,冰,,-,-,-,-,-,-,-,-,3519,187.4,116,304,50,細雪,雪崩,蠻力,6,5,3,50000,6605813
71.2,713,冰岩怪,冰,,-,-,-,-,-,-,-,-,3615,177.3,214.3,194,50,冰凍牙,雪崩,泰山壓頂,8,6,3,50000,7370435
71.1,251,時拉比,超能力,草,-,-,-,-,-,-,-,-,3691,189.1,189.1,201,50,念力,波導彈,飛葉風暴,3,4,20,100000,7185051
71.1,475,艾路雷朵,超能力,格鬥,-,-,暗影,-,-,-,-,-,3497,211.8,176.5,154,50,精神利刃,近身戰,葉刃,5,4,5,75000,5754523
71.1,649,蓋諾賽克特,蟲,鋼,-,-,-,-,-,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 一般*,12,14,20,100000,6374570
71,623,泥偶巨人,地面,幽靈,-,-,暗影,-,-,-,-,-,3226,199.2,142,184,50,驚嚇,暗影拳,爆裂拳,4,5,5,75000,5203812
70.8,68,怪力,格鬥,,-,-,暗影,-,-,-,-,-,3455,209.2,146.2,186,50,空手劈*,十字劈,尖石攻擊*,4,7,3,50000,5690236
70.6,146,火焰鳥,惡,飛行,伽勒爾,-,-,-,-,-,-,-,3580,182.3,206.7,186,50,突襲,原始之力,以牙還牙,7,9,20,100000,7010945
70.5,475,艾路雷朵,超能力,格鬥,-,-,-,-,-,-,-,-,3497,211.8,176.5,154,50,精神利刃,近身戰,葉刃,5,4,5,75000,5754523
70.4,649,蓋諾賽克特,蟲,鋼,-,-,-,-,水流,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 水*,12,14,20,100000,6374570
70.3,526,龐岩怪,岩石,,-,-,-,-,-,-,-,-,3650,202.5,181.5,178,50,鎖定,蠻力,流星光束*,8,12,3,50000,6542738
70.3,145,閃電鳥,格鬥,飛行,伽勒爾,-,-,-,-,-,-,-,4012,224.4,171.4,186,50,踢倒,飛翔,勇鳥猛攻,6,7,20,100000,7153575
70.1,144,急凍鳥,冰,飛行,-,-,暗影,-,-,-,-,-,3450,173.9,210.9,186,50,細雪,冰凍之風,暴風*,6,8,20,100000,6823792
70.1,652,布里卡隆,草,格鬥,-,-,暗影,-,-,-,-,-,3340,181.5,184,184,50,踢倒,蠻力,瘋狂植物*,5,6,3,10000,6145885
70.1,983,仆斬將軍,惡,鋼,-,-,-,-,-,-,-,-,4086,212.6,183.2,201,50,大聲咆哮,欺詐,鐵頭,4,4,5,75000,7827838
69.8,146,火焰鳥,火,飛行,-,-,-,-,-,-,-,-,3917,223.5,164.7,186,50,翅膀攻擊,飛翔,熱風,6,6,20,100000,6847301
69.7,377,雷吉洛克,岩石,,-,-,-,-,-,-,-,-,3530,163,272.3,172,50,鎖定,尖石攻擊,真氣彈,11,15,20,100000,7633856
69.6,395,帝王拿波,水,鋼,-,-,-,-,-,-,-,-,3279,189.1,168.9,178,50,金屬音,加農水砲*,啄鑽,5,5,3,10000,5684174
69.6,914,狂歡浪舞鴨,水,格鬥,-,-,-,-,-,-,-,-,3411,210.9,146.2,178,50,踢倒,近身戰,加農水砲*,6,5,3,10000,5489234
69.5,244,炎帝,火,,-,-,-,-,-,-,-,-,3926,210.1,156.3,223,50,火焰旋渦,蓄能焰襲,熱沙大地,5,5,20,100000,7321947
69.4,395,帝王拿波,水,鋼,-,-,暗影,-,-,-,-,-,3279,189.1,168.9,178,50,金屬音,加農水砲*,啄鑽,5,5,3,10000,5684174
69.4,530,龍頭地鼠,地面,鋼,-,-,暗影,-,-,-,-,-,3667,226.9,121,215,50,泥巴射擊,直衝鑽,岩崩,5,5,3,50000,5902466
69.4,160,大力鱷,水,,-,-,-,-,-,-,-,-,3230,184.9,170.6,178,50,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,5613161
69.2,160,大力鱷,水,,-,-,暗影,-,-,-,-,-,3230,184.9,170.6,178,50,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,5613161
69.2,893,薩戮德,惡,草,-,-,-,-,-,-,-,-,4334,216,193.3,208,50,藤鞭,惡之波動,能量球,7,6,20,100000,8681466
69.1,937,蒼炎刃鬼,火,幽靈,-,-,-,-,-,-,-,-,3586,213.4,171.4,164,50,燒盡,暗影球,熱風,3,3,5,50000,6000349
68.8,488,克雷色利亞,超能力,,-,-,-,-,-,-,-,-,3230,140.3,229.4,231,50,念力,打草結*,月亮之力,4,5,20,100000,7436350
68.5,699,冰雪巨龍,岩石,冰,-,-,暗影,-,-,-,-,-,3168,168.9,149.6,235,50,細雪,氣象球 冰,流星光束,5,8,5,75000,5936803
68.5,68,怪力,格鬥,,-,-,-,-,-,-,-,-,3455,209.2,146.2,186,50,空手劈*,十字劈,岩崩,4,5,3,50000,5690236
68.4,609,水晶燈火靈,幽靈,火,-,-,-,-,-,-,-,-,3695,240.3,165.5,142,50,燒盡,暗影球,能量球,3,3,5,75000,5649231
68.4,609,水晶燈火靈,幽靈,火,-,-,暗影,-,-,-,-,-,3695,240.3,165.5,142,50,燒盡,暗影球,能量球,3,3,5,75000,5649231
68.4,861,長毛巨魔,惡,妖精,-,-,-,-,-,-,-,-,3222,203.4,129.4,194,50,突襲,欺詐,嬉鬧,6,9,5,50000,5105127
68.4,214,赫拉克羅斯,蟲,格鬥,-,-,-,-,-,-,-,-,3506,209.2,163,172,50,連斬,快手還擊,岩石封鎖,10,13,3,50000,5866759
68.3,800,奈克洛茲瑪,超能力,,-,-,-,-,-,-,-,-,4163,223.5,176.5,196,50,精神利刃,惡之波動,逆鱗,6,7,20,100000,7730823
68.2,793,虛吾伊德,岩石,毒,-,-,-,-,-,-,-,-,4465,221.8,189.1,214,50,毒擊,力量寶石,污泥炸彈,8,8,20,100000,8975713
