評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
90.4,435,坦克臭鼬,毒,惡,-,-,暗影,-,-,-,-,-,1493,121.7,95.2,158,23.5,毒擊,咬碎,起草,7,7,3,50000,1831135
90.2,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
90.2,709,朽木妖,幽靈,草,-,-,暗影,-,-,-,-,-,1499,127.8,104.6,131,22,暗影爪,暗影球,欺詐,7,5,5,75000,1752077
90.1,689,龜足巨鎧,岩石,水,-,-,-,-,-,-,-,-,1499,121,133.1,115,20.5,連斬,尖石攻擊,十字劈,14,9,3,50000,1851007
90,160,大力鱷,水,,-,-,暗影,-,-,-,-,-,1500,123.9,117.4,125,19.5,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,1817697
90,478,雪妖女,冰,幽靈,-,-,暗影,-,-,-,-,-,1499,122.6,114.9,130,27.5,細雪,雪崩,暗影球,6,7,3,50000,1831027
89.9,738,鍬農炮蟲,蟲,電,-,-,-,-,-,-,-,-,1494,144.2,96.7,111,17.5,伏特替換*,放電,飛翔,3,3,1,10000,1547210
89.9,738,鍬農炮蟲,蟲,電,-,-,暗影,-,-,-,-,-,1494,144.2,96.7,111,17.5,伏特替換*,放電,飛翔,3,3,1,10000,1547210
89.8,460,暴雪王,草,冰,-,-,-,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
89.8,101,頑皮雷彈,電,草,洗翠,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,電擊,瘋狂伏特,高速星星,5,4,3,50000,1825336
89.8,503,大劍鬼,水,,-,-,暗影,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
89.8,110,雙彈瓦斯,毒,妖精,伽勒爾,-,-,-,-,-,-,-,1499,117.7,139.5,116,24.5,妖精之風,污泥攻擊,狂舞揮打,5,4,3,50000,1904809
89.8,110,雙彈瓦斯,毒,妖精,伽勒爾,-,暗影,-,-,-,-,-,1499,117.7,139.5,116,24.5,妖精之風,狂舞揮打,污泥攻擊,4,5,3,50000,1904809
89.7,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
89.6,30,尼多娜,毒,,-,-,暗影,-,-,-,-,-,1480,110.9,113.4,157,50,毒針,劇毒牙,十萬伏特,5,7,3,50000,1975496
89.5,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
89.4,623,泥偶巨人,地面,幽靈,-,-,暗影,-,-,-,-,-,1500,133.3,98.5,128,19.5,驚嚇,暗影拳,爆裂拳,4,5,5,75000,1681024
89.4,709,朽木妖,幽靈,草,-,-,-,-,-,-,-,-,1499,127.8,104.6,131,22,暗影爪,暗影球,欺詐,7,5,5,75000,1752077
89.2,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,1499,124.1,134.7,108,17.5,暗影爪,十字剪,水流噴射,5,5,1,10000,1804489
89.2,30,尼多娜,毒,,-,-,-,-,-,-,-,-,1480,110.9,113.4,157,50,毒針,劇毒牙,十萬伏特,5,7,3,50000,1975496
89.2,867,死神板,地面,幽靈,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,暗影爪,岩石封鎖,暗影球,7,7,3,50000,2013466
89,88,臭泥,毒,惡,阿羅拉,-,-,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,咬碎,污泥炸彈,7,8,3,50000,1824029
88.8,596,電蜘蛛,蟲,電,-,-,暗影,-,-,-,-,-,1500,138.3,96.5,122,25.5,伏特替換,放電,猛撲,3,3,3,50000,1627493
88.8,920,烈腿蝗,蟲,惡,-,-,-,-,-,-,-,-,1499,132.9,104.1,122,24,突襲,十字剪,起草,6,7,1,50000,1686502
88.7,9,水箭龜,水,,-,-,暗影,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
88.6,426,隨風球,幽靈,飛行,-,-,暗影,-,-,-,-,-,1500,119.2,75.8,209,23.5,驚嚇,冰凍之風,暗影球,5,5,5,75000,1886853
88.6,89,臭臭泥,毒,,-,-,-,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,雷電拳,惡之波動,6,8,3,50000,1916176
88.6,89,臭臭泥,毒,惡,阿羅拉,-,-,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,惡之波動,污泥波,8,10,3,50000,1916176
88.5,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,暗影,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,暗影之骨*,骨棒,5,4,3,50000,2040576
88.5,80,呆殼獸,毒,超能力,伽勒爾,-,-,-,-,-,-,-,1500,119.1,108.4,146,22.5,念力,狂舞揮打,吸取拳,3,3,3,50000,1884537
88.4,195,沼王,水,地面,-,-,暗影,-,-,-,-,-,1499,111.3,112.7,161,28.5,泥巴射擊,水流尾*,尖石攻擊,4,7,3,50000,2018332
88.3,350,美納斯,水,,-,-,-,-,-,-,-,-,1498,113.2,133.9,131,18.5,龍尾,水流尾,緊束,3,4,5,75000,1985080
88.2,979,棄世猴,格鬥,幽靈,-,-,-,-,-,-,-,-,1499,123.4,105.2,140,17,踢倒,憤怒之拳*,近身戰,5,6,3,50000,1817129
88.1,781,破破舵輪,幽靈,草,-,-,-,-,-,-,-,-,1498,139.8,109.3,105,20,暗影爪,暗影球,狂舞揮打,7,5,5,50000,1604674
88,503,大劍鬼,水,,-,-,-,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
87.8,211,千針魚,水,毒,-,-,暗影,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,冰凍光束,4,7,3,50000,1702587
87.7,94,耿鬼,幽靈,毒,-,-,暗影,-,-,-,-,-,1495,154.3,95.5,98,19,暗影爪,暗影拳*,污泥炸彈,5,7,3,50000,1444036
87.7,88,臭泥,毒,惡,阿羅拉,-,暗影,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,咬碎,污泥炸彈,7,8,3,50000,1824029
87.5,89,臭臭泥,毒,,-,-,暗影,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,雷電拳,惡之波動,6,8,3,50000,1916176
87.3,110,雙彈瓦斯,毒,,-,-,暗影,-,-,-,-,-,1499,117.7,139.5,116,24.5,滾動,暗影球,污泥炸彈,4,4,3,50000,1904809
87.2,350,美納斯,水,,-,-,暗影,-,-,-,-,-,1498,113.2,133.9,131,18.5,龍尾,水流尾,緊束,3,4,5,75000,1985080
87.2,49,摩魯蛾,蟲,毒,-,-,-,-,-,-,-,-,1497,127,107.6,129,27,精神波,劇毒牙,銀色旋風,10,12,3,50000,1763077
86.9,563,死神棺,幽靈,,-,-,暗影,-,-,-,-,-,1500,111.7,165.3,109,24.5,暗影爪,暗影球,惡之波動,7,7,3,50000,2013466
86.7,594,保母曼波,水,,-,-,-,-,-,-,-,-,1499,97.4,99.5,238,26,攀瀑,精神強念,暴風雪,6,8,5,75000,2305528
86.6,502,雙刃丸,水,,-,-,暗影,-,-,-,-,-,1499,124.1,99.8,146,35,連斬,水流尾,十字剪,9,10,3,10000,1808108
86.4,779,磨牙彩皮魚,水,超能力,-,-,-,-,-,-,-,-,1495,136.5,102.5,117,23,念力,精神衝擊,精神之牙,3,3,3,50000,1636557
86.2,502,雙刃丸,水,,-,-,-,-,-,-,-,-,1496,122.6,99.8,149,35,連斬,水流尾,十字剪,9,10,3,10000,1822620
86.2,94,耿鬼,幽靈,毒,-,-,-,-,-,-,-,-,1495,154.3,95.5,98,19,暗影爪,暗影拳*,污泥炸彈,5,7,3,50000,1444036
86.2,93,鬼斯通,幽靈,毒,-,-,-,-,-,-,-,-,1498,161.2,85.5,101,28,暗影爪,暗影拳,冰凍拳,5,5,3,50000,1392317
86.2,189,毽子棉,草,飛行,-,-,暗影,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,雜技*,燕返,7,5,3,50000,2322994
86.2,121,寶石海星,水,超能力,-,-,-,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,力量寶石,衝浪,13,12,3,50000,1689998
86.2,121,寶石海星,水,超能力,-,-,暗影,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,力量寶石,衝浪,13,12,3,50000,1689998
86,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,1499,123.4,105.2,140,17,踢倒,憤怒之拳*,近身戰,5,6,3,50000,1817129
86,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,大尺寸,-,1500,115.9,137.2,122,22,燒盡,暗影球,欺詐,3,2,5,75000,1940488
86,826,以歐路普,蟲,超能力,-,-,-,-,-,-,-,-,1496,107.9,168.6,114,25.5,精神利刃,精神衝擊,蟲鳴,5,7,1,10000,2075077
86,186,蚊香蛙皇,水,,-,-,暗影,-,-,-,-,-,1498,114,124.3,139,23,泥巴射擊,氣象球 水,冰凍光束*,4,7,3,50000,1970072
85.9,977,吃吼霸,水,,-,-,-,-,-,-,-,-,1499,104.6,109.7,187,18.5,攀瀑,衝浪,逆鱗,5,6,5,75000,2146006
85.9,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,特大尺寸,-,1500,115.1,131.6,129,21,燒盡,暗影球,欺詐,3,2,5,75000,1953944
85.9,186,蚊香蛙皇,水,,-,-,-,-,-,-,-,-,1498,114,124.3,139,23,泥巴射擊,氣象球 水,冰凍光束*,4,7,3,50000,1970072
85.8,592,輕飄飄,水,幽靈,-,-,-,-,-,-,-,-,1421,109.2,125.2,135,50,禍不單行,黑夜魔影,冰凍光束,4,5,3,50000,1846427
85.8,1000,賽富豪,鋼,幽靈,-,-,-,-,-,-,-,-,1493,134.6,107.8,114,15.5,驚嚇,暗影球,力量寶石,5,5,5,10000,1654913
85.8,503,大劍鬼,水,惡,洗翠,-,-,-,-,-,-,-,1499,132.6,96.8,132,20,連斬,惡之波動,聖劍,13,9,3,10000,1694230
85.7,184,瑪力露麗,水,妖精,-,-,-,-,-,-,-,-,1499,93.4,134.5,191,43,泡沫,冰凍光束,嬉鬧,5,6,3,50000,2399514
85.6,49,摩魯蛾,蟲,毒,-,-,暗影,-,-,-,-,-,1497,127,107.6,129,27,精神波,劇毒牙,銀色旋風,10,12,3,50000,1763077
85.5,658,甲賀忍蛙,水,惡,-,-,暗影,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,暗襲要害,加農水砲*,3,3,3,10000,1611397
85.4,211,千針魚,水,毒,-,-,-,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,冰凍光束,4,7,3,50000,1702587
85.3,454,毒骷蛙,毒,格鬥,-,-,-,-,-,-,-,-,1499,136.2,93.8,129,22.5,毒針,暗影球,爆裂拳,6,5,3,50000,1648115
85.3,71,大食花,草,毒,-,-,暗影,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
85.1,189,毽子棉,草,飛行,-,-,-,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,雜技*,能量球,7,5,3,50000,2322994
85.1,710,南瓜精,幽靈,草,-,-,-,-,-,-,特大尺寸,-,1414,111.8,113.4,141,50,驚嚇,欺詐,打草結,4,5,5,75000,1787612
85.1,320,吼吼鯨,水,,-,-,暗影,-,-,-,-,-,1499,116.6,68.3,242,48.5,滾動,泰山壓頂,熱水,3,4,1,10000,1926826
85,357,熱帶龍,草,飛行,-,-,-,-,-,-,-,-,1498,101.4,128.1,170,29,空氣斬,葉刃,狂舞揮打,4,4,5,75000,2208146
84.9,400,大尾狸,一般,水,-,-,暗影,-,-,-,-,-,1498,123,99.3,149,31.5,滾動,衝浪,必殺門牙,4,4,1,10000,1818797
84.9,454,毒骷蛙,毒,格鬥,-,-,暗影,-,-,-,-,-,1499,136.2,93.8,129,22.5,毒針,暗影球,爆裂拳,6,5,3,50000,1648115
84.8,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,普通尺寸,-,1498,115.9,145.1,115,23.5,燒盡,暗影球,欺詐,3,2,5,75000,1933691
84.8,345,觸手百合,岩石,草,-,-,-,-,-,-,-,-,1460,100.8,138.6,151,50,溶解液,原始之力,打草結,6,7,3,50000,2111110
84.8,320,吼吼鯨,水,,-,-,-,-,-,-,-,-,1499,116.6,68.3,242,48.5,滾動,泰山壓頂,熱水,3,4,1,10000,1926826
84.7,770,噬沙堡爺,幽靈,地面,-,-,-,-,-,-,-,-,1499,116.6,123,134,23,驚嚇,流沙地獄,暗影球,4,5,3,50000,1921866
84.5,598,堅果啞鈴,草,鋼,-,-,-,-,-,-,-,-,1499,107.1,152.7,128,24.5,種子機關槍,強力鞭打,打雷,4,5,3,75000,2094247
84.5,195,沼王,水,地面,-,-,-,-,-,-,-,-,1499,111.3,112.7,161,28.5,泥巴射擊,水流尾*,尖石攻擊,4,7,3,50000,2018332
84.4,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,小尺寸,-,1499,116.9,153,107,25,燒盡,暗影球,欺詐,3,2,5,75000,1913042
84.4,710,南瓜精,幽靈,草,-,-,-,-,-,-,大尺寸,-,1406,113.4,115.1,133,50,驚嚇,欺詐,打草結,4,5,5,75000,1736900
84.3,351,飄浮泡泡,水,,-,-,-,-,-,-,-,雨,1500,112.6,121.3,146,39.5,水槍,氣象球 水,打雷,12,20,5,75000,1993800
84,623,泥偶巨人,地面,幽靈,-,-,-,-,-,-,-,-,1500,133.3,98.5,128,19.5,驚嚇,暗影拳,爆裂拳,4,5,5,75000,1681024
84,658,甲賀忍蛙,水,惡,-,-,-,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,暗襲要害,加農水砲*,3,3,3,10000,1611397
84,88,臭泥,毒,,-,-,暗影,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,污泥攻擊,泥巴炸彈,6,7,3,50000,1824029
84,272,樂天河童,水,草,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,驚嚇,氣象球 水,冰凍光束,4,6,3,50000,1930725
83.5,71,大食花,草,毒,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
83.4,400,大尾狸,一般,水,-,-,-,-,-,-,-,-,1498,123,99.3,149,31.5,滾動,衝浪,必殺門牙,4,4,1,10000,1818797
83.1,348,太古盔甲,岩石,蟲,-,-,暗影,-,-,-,-,-,1500,133.9,109.1,115,19.5,連斬,岩石爆擊,水流裂破,10,12,3,50000,1680484
83.1,565,肋骨海龜,水,岩石,-,-,暗影,-,-,-,-,-,1499,121.4,127,120,21.5,落石,原始之力,泰山壓頂,9,7,5,75000,1849862
83.1,425,飄飄球,幽靈,飛行,-,-,暗影,-,-,-,-,-,1353,110.9,79.8,186,50,禍不單行,暗影球,冰凍之風,4,4,5,75000,1646946
83.1,911,骨紋巨聲鱷,火,幽靈,-,-,-,-,-,-,-,-,1500,121.2,109.7,139,18.5,燒盡,暗影球,魅惑之聲,3,3,3,10000,1849333
83,457,霓虹魚,水,,-,-,-,-,-,-,-,-,1498,109,137.4,137,32.5,攀瀑,水流尾,銀色旋風,4,5,3,50000,2052476
83,62,蚊香泳士,水,格鬥,-,-,-,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
83,407,羅絲雷朵,草,毒,-,-,-,-,-,-,-,-,1499,141.9,114.3,97,18.5,毒針,氣象球 火*,打草結,4,6,3,50000,1574006
83,80,呆殼獸,水,超能力,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,念力,衝浪*,吸取拳,4,3,3,50000,1974848
82.9,724,狙射樹梟,草,幽靈,-,-,-,-,-,-,-,-,1500,127.8,115.3,119,20,驚嚇,瘋狂植物*,勇鳥猛攻,5,6,3,10000,1754076
82.9,93,鬼斯通,幽靈,毒,-,-,暗影,-,-,-,-,-,1498,161.2,85.5,101,28,暗影爪,冰凍拳,暗影球,5,7,3,50000,1392317
82.8,88,臭泥,毒,,-,-,-,-,-,-,-,-,1491,121,88.2,172,50,擲泥,污泥攻擊,泥巴炸彈,4,5,3,50000,1836323
82.7,55,哥達鴨,水,,-,-,暗影,-,-,-,-,-,1499,124.2,112.2,129,22.5,念力,十字劈,水流裂破,3,4,3,50000,1796871
82.7,369,古空棘魚,水,岩石,-,-,-,-,-,-,-,-,1499,105.2,133.7,152,22.5,水槍,原始之力,水流尾,15,12,5,75000,2137627
82.6,89,臭臭泥,毒,惡,阿羅拉,-,暗影,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,惡之波動,污泥波,8,10,3,50000,1916176
82.4,79,呆呆獸,水,超能力,-,-,暗影,-,-,-,-,-,1386,104.2,95,186,50,念力,精神衝擊,水之波動,3,4,3,50000,1840271
82.3,758,焰后蜥,毒,火,-,-,-,-,-,-,-,-,1499,147,91.2,114,22.5,燒盡,劇毒牙,龍之波動,2,3,3,50000,1529161
82.3,123,飛天螳螂,蟲,飛行,-,-,暗影,-,-,-,-,-,1500,134.9,109.5,113,20.5,連斬,暗襲要害,十字剪,9,10,5,75000,1668474
82.2,565,肋骨海龜,水,岩石,-,-,-,-,-,-,-,-,1499,121.4,127,120,21.5,落石,原始之力,泰山壓頂,9,7,5,75000,1849862
82.2,632,鐵蟻,蟲,鋼,-,-,-,-,-,-,-,-,1499,135.3,122.4,100,21,蟲咬,十字剪,尖石攻擊,14,19,3,50000,1656336
82.2,166,安瓢蟲,蟲,飛行,-,-,-,-,-,-,-,-,1496,101.4,162.5,134,49.5,蟲咬,燕返,爆裂拳,15,15,1,10000,2207885
82.2,913,湧躍鴨,水,,-,-,-,-,-,-,-,-,1500,125.4,103.5,138,34,翅膀攻擊,水流噴射,燕返,5,6,3,10000,1792214
82.2,157,火爆獸,火,幽靈,洗翠,-,-,-,-,-,-,-,1500,139.6,106.9,108,18.5,禍不單行,火焰拳,暗影球,4,4,3,10000,1611490
82.1,710,南瓜精,幽靈,草,-,-,-,-,-,-,普通尺寸,-,1381,114.3,116,126,50,驚嚇,欺詐,打草結,4,5,5,75000,1669772
82,423,海兔獸,水,地面,-,-,-,-,-,-,-,-,1495,113.2,103.4,168,24,擲泥,泰山壓頂,大地之力,4,5,3,50000,1966737
82,345,觸手百合,岩石,草,-,-,暗影,-,-,-,-,-,1460,100.8,138.6,151,50,溶解液,原始之力,打草結,6,7,3,50000,2111110
81.9,15,大針蜂,蟲,毒,-,-,暗影,-,-,-,-,-,1500,127.1,106.5,130,30.5,毒針,十字剪,直衝鑽*,5,5,1,10000,1760459
81.9,31,尼多后,毒,地面,-,-,-,-,-,-,-,-,1498,116.6,118.5,139,22.5,毒針,尖石攻擊,劇毒牙,7,5,3,50000,1920313
81.8,429,夢妖魔,幽靈,,-,-,-,-,-,-,-,-,1493,131.6,123.7,104,21,禍不單行,暗影球,惡之波動,4,4,3,50000,1692580
81.7,571,索羅亞克,一般,幽靈,洗翠,-,-,-,-,-,-,-,1499,163.4,87.5,96,21,暗影爪,暗影球,黑夜魔影,7,6,5,75000,1373550
81.5,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,污泥攻擊,5,5,3,10000,1825538
81.4,260,巨沼怪,水,地面,-,-,暗影,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,污泥攻擊,5,5,3,10000,1825538
81.3,79,呆呆獸,水,超能力,-,-,-,-,-,-,-,-,1386,104.2,95,186,50,念力,精神衝擊,水之波動,3,4,3,50000,1840271
81.1,425,飄飄球,幽靈,飛行,-,-,-,-,-,-,-,-,1353,110.9,79.8,186,50,禍不單行,暗影球,冰凍之風,4,4,5,75000,1646946
81.1,31,尼多后,毒,地面,-,-,暗影,-,-,-,-,-,1498,116.6,118.5,139,22.5,毒針,尖石攻擊,劇毒牙,7,5,3,50000,1920313
81,15,大針蜂,蟲,毒,-,-,-,-,-,-,-,-,1500,127.1,106.5,130,30.5,毒針,十字剪,直衝鑽*,5,5,1,10000,1760459
80.9,168,阿利多斯,蟲,毒,-,-,-,-,-,-,-,-,1497,124.2,103.9,140,33.5,毒針,猛撲,起草,5,5,1,10000,1806211
80.9,3,妙蛙花,草,毒,-,-,-,-,-,-,-,-,1500,122.2,122.2,123,20.5,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,1835969
80.9,321,吼鯨王,水,,-,-,-,-,-,-,-,-,1497,118.4,67.4,237,24.5,滾動,衝浪,暴風雪,4,6,1,10000,1891875
80.8,109,瓦斯彈,毒,,-,-,-,-,-,-,-,-,1373,112.6,131.1,113,50,溶解液<sup>†</sup>,污泥攻擊,惡之波動,5,7,3,50000,1667925
80.6,166,安瓢蟲,蟲,飛行,-,-,暗影,-,-,-,-,-,1496,101.4,162.5,134,49.5,蟲咬,燕返,爆裂拳,15,15,1,10000,2207885
80.6,3,妙蛙花,草,毒,-,-,暗影,-,-,-,-,-,1500,122.2,122.2,123,20.5,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,1835969
80.5,598,堅果啞鈴,草,鋼,-,-,暗影,-,-,-,-,-,1499,107.1,152.7,128,24.5,種子機關槍,強力鞭打,鏡光射擊,4,3,3,75000,2094247
80.5,55,哥達鴨,水,,-,-,-,-,-,-,-,-,1499,124.2,112.2,129,22.5,念力,十字劈,水流裂破,3,4,3,50000,1796871
80.4,269,毒粉蛾,蟲,毒,-,-,-,-,-,-,-,-,1384,95,148.7,142,50,念力,污泥炸彈,銀色旋風,4,4,1,10000,2005436
80.4,589,騎士蝸牛,蟲,鋼,-,-,-,-,-,-,-,-,1495,132.2,117.6,108,19,蟲咬,直衝鑽,超級角擊,14,19,3,50000,1679048
80.3,851,焚焰蚣,火,蟲,-,-,-,-,-,-,-,-,1500,128.7,99.4,136,18.5,火花,熱風,猛撲,5,5,5,75000,1739873
80.3,972,墓揚犬,幽靈,,-,-,-,-,-,-,-,-,1498,120.3,130.3,119,22,舌舔,暗影球,精神之牙,17,12,3,50000,1865721
80.3,608,燈火幽靈,幽靈,火,-,-,暗影,-,-,-,-,-,1500,132.5,99,129,35,火花,熱風,能量球,5,5,5,75000,1692369
80.3,123,飛天螳螂,蟲,飛行,-,-,-,-,-,-,-,-,1500,134.9,109.5,113,20.5,連斬,暗襲要害,十字剪,9,10,5,75000,1668474
80.3,416,蜂女王,蟲,飛行,-,-,-,-,-,-,-,-,1499,108.9,143.5,132,28,毒針,十字剪,力量寶石,5,6,3,50000,2061993
80.2,841,蘋裹龍,草,龍,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,龍息,飛翔,種子炸彈,12,10,5,75000,1618070
80.2,200,夢妖,幽靈,,-,-,-,-,-,-,-,-,1495,123,120.9,122,29,驚嚇,影子偷襲,惡之波動,5,5,3,50000,1813865
80,24,阿柏怪,毒,,-,-,-,-,-,-,-,-,1499,123.7,120.1,122,29,溶解液,惡之波動,污泥波,7,9,3,50000,1813613
80,214,赫拉克羅斯,蟲,格鬥,-,-,-,-,-,-,-,-,1500,134.7,108.4,114,17.5,連斬,近身戰,岩石封鎖,12,13,3,50000,1664501
