評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
92.7,249,洛奇亞,超能力,飛行,-,-,暗影,-,-,-,-,-,4186,174.8,273.1,210,50,龍尾,飛翔,氣旋攻擊*,4,7,20,100000,10023854
92.6,888,蒼響,妖精,鋼,-,-,-,-,劍之王,-,-,-,5629,291.6,214.3,173,50,金屬爪,近身戰,巨獸斬<sup>†</sup>,7,8,20,100000,10808975
92.5,646,酋雷姆,龍,冰,-,-,-,-,焰白,-,-,-,5206,273.1,166.4,218,50,龍息,極寒冷焰<sup>†</sup>,交錯火焰,15,12,20,100000,9905441
92.1,802,瑪夏多,格鬥,幽靈,-,-,-,-,-,-,-,-,4217,235.3,172.3,186,50,暗影爪,近身戰,冰凍拳,6,5,20,100000,7538650
91.9,648,美洛耶塔,一般,超能力,-,-,-,-,歌聲,-,-,-,4490,222.7,201.7,201,50,念力,精神衝擊,魔法閃耀,3,4,20,100000,9026553
91.6,717,伊裴爾塔爾,惡,飛行,-,-,-,-,-,-,-,-,4275,222.7,168.1,219,50,突襲,死亡之翼*,真氣彈,8,11,20,100000,8195751
91.4,484,帕路奇亞,水,龍,-,-,暗影,-,-,-,-,-,4512,247.9,193.3,171,50,龍息,水流尾,流星群,9,17,20,100000,8192467
91.3,889,藏瑪然特,格鬥,鋼,-,-,-,-,盾之王,-,-,-,4717,222.7,258,173,50,冰凍牙,近身戰,巨獸彈<sup>†</sup>,8,8,20,100000,9938003
91.2,487,騎拉帝納,幽靈,龍,-,-,暗影,-,別種,-,-,-,3820,169.7,201.7,251,50,龍息,龍爪,影子偷襲,13,13,20,100000,8592214
91,6,噴火龍,火,龍,-,-,-,Mega X,-,-,-,-,4353,242,191.6,168,50,龍息*,爆炸烈焰*,龍爪,13,13,3,10000,7789424
91,376,巨金怪,鋼,超能力,-,-,-,-,-,-,-,-,4286,228.6,204.2,172,50,暗影爪*,彗星拳*,地震,6,9,5,75000,8027353
90.8,382,蓋歐卡,水,,-,-,-,-,-,-,-,-,4652,239.5,204.2,184,50,攀瀑,雪崩,打雷,5,6,20,100000,8997828
90.7,483,帝牙盧卡,鋼,龍,-,起源,-,-,-,-,-,-,4624,239.5,201.7,184,50,龍息,時光咆哮<sup>†</sup>,鐵頭,17,13,20,100000,8886744
90.7,282,沙奈朵,超能力,妖精,-,-,-,Mega,-,-,-,-,5101,286.5,205,154,50,念力,暗影球,三旋擊,4,4,5,75000,9047606
90.6,306,波士可多拉,鋼,,-,-,-,Mega,-,-,-,-,4705,220.2,290.7,157,50,龍尾,流星光束,岩石封鎖,5,5,1,10000,10049531
90.6,212,巨鉗螳螂,蟲,鋼,-,-,-,Mega,-,-,-,-,4621,247,222.7,157,50,連斬,暗襲要害,鐵頭,9,13,5,75000,8636974
90.3,487,騎拉帝納,幽靈,龍,-,起源,-,-,-,-,-,-,4164,201.7,169.7,251,50,暗影爪,暗影球,龍之波動,7,7,20,100000,8592214
89.5,381,拉帝歐斯,龍,超能力,-,-,-,-,-,-,-,-,4310,237.8,190.7,172,50,龍息,波導彈,潔淨光芒*,10,15,20,100000,7802064
89.5,381,拉帝歐斯,龍,超能力,-,-,暗影,-,-,-,-,-,4310,237.8,190.7,172,50,龍息,波導彈,潔淨光芒*,10,15,20,100000,7802064
89.3,9,水箭龜,水,,-,-,-,Mega,-,-,-,-,4455,234.4,211.8,170,50,滾動,加農水砲*,冰凍光束,4,5,3,10000,8439611
89.2,382,蓋歐卡,水,,-,-,暗影,-,-,-,-,-,4652,239.5,204.2,184,50,攀瀑,雪崩,打雷,5,6,20,100000,8997828
89.2,646,酋雷姆,龍,冰,-,-,-,-,闇黑,-,-,-,5206,273.1,166.4,218,50,龍尾,冰凍伏特<sup>†</sup>,交錯閃電,5,4,20,100000,9905441
89.1,445,烈咬陸鯊,龍,地面,-,-,暗影,-,-,-,-,-,4479,231.9,174.8,213,50,龍尾,龍捲風,流沙地獄,4,4,5,75000,8634174
88.9,149,快龍,龍,飛行,-,-,暗影,-,-,-,-,-,4287,233.6,179,188,50,龍息,雷電拳,蠻力,10,10,5,75000,7860515
88.7,376,巨金怪,鋼,超能力,-,-,暗影,-,-,-,-,-,4286,228.6,204.2,172,50,暗影爪*,彗星拳*,地震,6,9,5,75000,8027353
88.6,380,拉帝亞斯,龍,超能力,-,-,暗影,-,-,-,-,-,3968,204.2,219.3,172,50,龍息,波導彈,薄霧球*,10,15,20,100000,7702718
88.5,671,花潔夫人,妖精,,-,-,-,-,-,-,-,-,3657,190.7,217.6,168,50,妖精之風,潑冷水*,月亮之力,5,7,3,50000,6974349
88.5,487,騎拉帝納,幽靈,龍,-,-,-,-,別種,-,-,-,3820,169.7,201.7,251,50,暗影爪,龍爪,影子偷襲,7,7,20,100000,8592214
88.5,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,3834,211.8,168.9,194,50,龍息,水流尾*,龍捲風,9,10,1,10000,6938524
88.3,181,電龍,電,龍,-,-,-,Mega,-,-,-,-,4799,259.7,183.2,186,50,伏特替換,起草,狂舞揮打,3,3,5,75000,8847013
88.3,380,拉帝亞斯,龍,超能力,-,-,-,-,-,-,-,-,3968,204.2,219.3,172,50,龍息,波導彈,薄霧球*,10,15,20,100000,7702718
88.2,383,固拉多,地面,,-,-,-,-,-,-,-,-,4652,239.5,204.2,184,50,龍尾,斷崖之劍*,火焰拳*,5,4,20,100000,8997828
88.1,150,超夢,超能力,,-,-,暗影,-,-,-,-,-,4724,264.7,165.5,192,50,精神利刃,精神擊破*,暗影球*,5,6,20,100000,8412920
88,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,3834,211.8,168.9,194,50,龍息,水流尾*,龍捲風,9,10,1,10000,6938524
87.9,646,酋雷姆,龍,冰,-,-,-,-,-,-,-,-,4041,219.3,155.5,218,50,龍息,冰封世界*,龍爪,10,13,20,100000,7432544
87.7,150,超夢,超能力,,-,-,-,-,-,-,-,-,4724,264.7,165.5,192,50,精神利刃,精神擊破*,暗影球*,5,6,20,100000,8412920
87.5,373,暴飛龍,龍,飛行,-,-,暗影,-,-,-,-,-,4239,245.4,153.8,194,50,龍尾,飛翔,狂舞揮打,4,3,5,75000,7319888
87.3,791,索爾迦雷歐,超能力,鋼,-,-,-,-,-,-,-,-,4570,226.9,173.1,234,50,火焰旋渦,精神之牙,鐵頭,4,5,20,100000,9190002
87.2,800,奈克洛茲瑪,超能力,幽靈,-,-,-,-,拂曉之翼,-,-,-,4634,245.4,197.5,180,50,暗影爪,暗影之光,惡之波動,9,7,20,100000,8721516
87.1,6,噴火龍,火,飛行,-,-,-,Mega Y,-,-,-,-,5037,280.7,190.7,168,50,火花*,爆炸烈焰*,空氣利刃,6,4,3,10000,8993948
87.1,483,帝牙盧卡,鋼,龍,-,-,-,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,鐵頭,流星群,13,17,20,100000,8515164
87.1,786,卡璞・蝶蝶,超能力,妖精,-,-,-,-,-,-,-,-,3950,230.2,187.4,157,50,驚嚇,自然之怒*,精神衝擊,5,4,20,100000,6773667
86.9,635,三首惡龍,惡,龍,-,-,暗影,-,-,-,-,-,4098,227.7,170.6,189,50,龍息,狂舞揮打*,龍之波動,9,14,5,75000,7341687
86.5,65,胡地,超能力,,-,-,-,Mega,-,-,-,-,5099,321,186.5,135,50,精神利刃,火焰拳,暗影球,5,6,3,50000,8083861
86.4,645,土地雲,地面,飛行,-,靈獸,-,-,-,-,-,-,4434,255.5,163,184,50,泥巴射擊,熱沙風暴*,尖石攻擊,5,7,20,100000,7662348
86.4,800,奈克洛茲瑪,超能力,鋼,-,-,-,-,黃昏之鬃,-,-,-,4634,245.4,197.5,180,50,精神利刃,流星閃衝,惡之波動,8,6,20,100000,8721516
86.3,142,化石翼龍,岩石,飛行,-,-,-,Mega,-,-,-,-,4655,258,189.1,172,50,龍息,岩崩,大地之力,12,13,5,75000,8389153
86.3,80,呆殼獸,水,超能力,-,-,-,Mega,-,-,-,-,4245,200.8,230.2,194,50,念力,衝浪*,冰凍光束,4,4,3,50000,8970547
85.9,149,快龍,龍,飛行,-,-,-,-,-,-,-,-,4287,233.6,179,188,50,龍息,雷電拳,蠻力,10,10,5,75000,7860515
85.8,483,帝牙盧卡,鋼,龍,-,-,暗影,-,-,-,-,-,4565,243.7,189.9,184,50,龍息,鐵頭,流星群,13,17,20,100000,8515164
85.7,257,火焰雞,火,格鬥,-,-,-,Mega,-,-,-,-,4704,289.1,153.8,172,50,火花,波導彈,爆炸烈焰*,5,6,3,10000,7645515
85.7,468,波克基斯,妖精,飛行,-,-,-,-,-,-,-,-,3767,201.7,194.9,178,50,啄,魔法閃耀,波導彈*,7,5,3,50000,6998226
85.6,979,棄世猴,格鬥,幽靈,-,-,-,-,-,-,-,-,3695,197.5,162.2,215,50,踢倒,憤怒之拳*,近身戰,5,6,3,50000,6885451
85.5,1000,賽富豪,鋼,幽靈,-,-,-,-,-,-,-,-,3976,224.4,172.3,182,50,驚嚇,暗影球,魔法閃耀,5,6,5,10000,7034047
85.2,445,烈咬陸鯊,龍,地面,-,-,-,-,-,-,-,-,4479,231.9,174.8,213,50,泥巴射擊,龍捲風,大地之力*,5,6,5,75000,8634174
84.8,635,三首惡龍,惡,龍,-,-,-,-,-,-,-,-,4098,227.7,170.6,189,50,龍息,狂舞揮打*,龍之波動,9,14,5,75000,7341687
84.5,250,鳳王,火,飛行,-,-,-,-,-,-,-,-,4367,213.4,217.6,192,50,燒盡,勇鳥猛攻,神聖之火*,3,4,20,100000,8918739
84.5,373,暴飛龍,龍,飛行,-,-,-,-,-,-,-,-,4239,245.4,153.8,194,50,龍尾,飛翔,狂舞揮打,4,3,5,75000,7319888
84.3,687,烏賊王,惡,超能力,-,-,-,Mega,-,-,-,-,3554,187.4,199.2,180,50,精神波,欺詐,蠻力,10,10,3,50000,6717296
83.9,706,黏美龍,龍,,-,-,-,-,-,-,-,-,3963,197.5,216,186,50,龍息,水流尾,雷電拳*,9,10,5,75000,7932000
83.9,647,凱路迪歐,水,格鬥,-,覺悟,-,-,-,-,-,-,4181,231.1,173.9,188,50,踢倒,水流噴射,神秘之劍*,5,5,20,100000,7556656
83.8,254,蜥蜴王,草,龍,-,-,-,Mega,-,-,-,-,4585,281.5,168.9,157,50,連斬,葉刃,龍爪,9,13,3,10000,7464647
83.8,892,武道熊師,格鬥,惡,-,-,-,-,一擊流,-,-,-,4077,226,161.3,201,50,突襲,爆裂拳,以牙還牙,7,9,20,100000,7330242
83.7,248,班基拉斯,岩石,惡,-,-,暗影,-,-,-,-,-,4335,223.5,186.5,201,50,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,8381069
83.6,385,基拉祈,鋼,超能力,-,-,-,-,-,-,-,-,3691,189.1,189.1,201,50,念力,破滅之願,波導彈,3,3,20,100000,7185051
83.5,208,大鋼蛇,鋼,地面,-,-,-,Mega,-,-,-,-,4149,190.7,287.4,164,50,龍尾,精神之牙,咬碎,3,4,5,75000,8990101
83.2,146,火焰鳥,惡,飛行,伽勒爾,-,-,-,-,-,-,-,3580,182.3,206.7,186,50,突襲,飛翔,勇鳥猛攻,7,8,20,100000,7010945
83.1,127,凱羅斯,蟲,飛行,-,-,-,Mega,-,-,-,-,4728,268.9,206.7,149,50,連斬,近身戰,十字剪,12,10,5,75000,8282093
82.8,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,3695,197.5,162.2,215,50,踢倒,憤怒之拳*,近身戰,5,6,3,50000,6885451
82.8,730,西獅海壬,水,妖精,-,-,-,-,-,-,-,-,3618,207.6,176.5,172,50,撒嬌,魅惑之聲,加農水砲*,6,5,3,10000,6299607
82.8,248,班基拉斯,岩石,惡,-,-,-,-,-,-,-,-,4335,223.5,186.5,201,50,龍息,狂舞揮打,尖石攻擊,9,14,5,75000,8381069
82.7,383,固拉多,地面,,-,-,暗影,-,-,-,-,-,4652,239.5,204.2,184,50,泥巴射擊,斷崖之劍*,火焰拳*,7,5,20,100000,8997828
82.4,334,七夕青鳥,龍,妖精,-,-,-,Mega,-,-,-,-,3576,199.2,195.8,164,50,龍息,噴射火焰,月亮之力*,14,15,1,10000,6394651
82.4,3,妙蛙花,草,毒,-,-,-,Mega,-,-,-,-,4181,215.1,219.3,172,50,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,8114797
82,647,凱路迪歐,水,格鬥,-,-,-,-,平常,-,-,-,4181,231.1,173.9,188,50,踢倒,水流噴射,聖劍,5,5,20,100000,7556656
82,889,藏瑪然特,格鬥,,-,-,-,-,百戰勇者,-,-,-,4329,226,210.9,173,50,冰凍牙,近身戰,咬碎,8,8,20,100000,8247852
81.9,888,蒼響,妖精,,-,-,-,-,百戰勇者,-,-,-,4329,226,210.9,173,50,電光一閃,瘋狂伏特,嬉鬧,6,8,20,100000,8247852
81.9,145,閃電鳥,電,飛行,-,-,暗影,-,-,-,-,-,3987,225.2,168.1,186,50,電擊*,啄鑽,十萬伏特,5,7,20,100000,7039576
81.8,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,3741,199.2,214.3,164,50,龍尾,近身戰,鱗片噪音*,4,4,5,75000,6998438
81.7,250,鳳王,火,飛行,-,-,暗影,-,-,-,-,-,4367,213.4,217.6,192,50,燒盡,勇鳥猛攻,神聖之火*,3,4,20,100000,8918739
81.5,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,3575,195.8,202.5,164,50,連斬,水流噴射,十字剪,10,10,1,10000,6502578
81.3,998,戟脊龍,龍,冰,-,-,-,-,-,-,-,-,4013,226,153.8,205,50,龍息,雪崩,龍爪,12,13,5,75000,7125675
81.3,905,眷戀雲,妖精,飛行,-,靈獸,-,-,-,-,-,-,3830,222.7,181.5,163,50,妖精之風,飛翔,月亮之力,5,7,20,100000,6588036
81,150,超夢,超能力,,-,-,-,-,裝甲,-,-,-,3603,165.5,246.2,192,50,念力,精神擊破*,爆裂拳,4,4,20,100000,7825351
81,243,雷公,電,,-,-,-,-,-,-,-,-,3902,215.1,176.5,186,50,電擊,瘋狂伏特,波導彈,5,5,20,100000,7060589
81,145,閃電鳥,電,飛行,-,-,-,-,-,-,-,-,3987,225.2,168.1,186,50,電擊*,啄鑽,十萬伏特,5,7,20,100000,7039576
80.9,798,紙御劍,草,鋼,-,-,-,-,-,-,-,-,4156,284,165.5,129,50,連斬,葉刃,聖劍,9,9,20,100000,6065148
80.8,71,大食花,草,毒,-,-,-,Mega,-,-,-,-,3963,235.3,164.7,172,50,溶解液,葉刃,污泥炸彈,5,7,3,50000,6665171
80.5,243,雷公,電,,-,-,暗影,-,-,-,-,-,3902,215.1,176.5,186,50,電擊,瘋狂伏特,波導彈,5,5,20,100000,7060589
80.3,895,雷吉鐸拉戈,龍,,-,-,-,-,-,-,-,-,3361,182.3,97.5,348,50,龍息*,巨龍威能*,蠻力,12,10,20,100000,6185370
80.2,485,席多藍恩,火,鋼,-,-,-,-,-,-,-,-,4244,223.5,191.6,188,50,火焰旋渦,熔岩風暴*,尖石攻擊,4,6,20,100000,8050875
80.2,721,波爾凱尼恩,火,水,-,-,-,-,-,-,-,-,4102,224.4,194.1,172,50,燒盡,熱水,大地之力,3,3,20,100000,7490666
80.1,892,武道熊師,格鬥,水,-,-,-,-,連擊流,-,-,-,4077,226,161.3,201,50,攀瀑,爆裂拳,水流噴射,5,4,20,100000,7330242
80.1,494,比克提尼,超能力,火,-,-,-,-,-,-,-,-,3691,189.1,189.1,201,50,念力,Ｖ熱焰,精神衝擊,3,3,20,100000,7185051
80.1,718,基格爾德,龍,地面,-,-,-,-,50%,-,-,-,3855,183.2,207.6,213,50,龍尾,咬碎,逆鱗,4,5,20,100000,8098448
79.6,809,美錄梅塔,鋼,,-,-,-,-,-,-,-,-,4069,202.5,172.3,234,50,電擊,蠻力,鋼拳雙擊*,5,4,20,100000,8163107
79.2,977,吃吼霸,水,,-,-,-,-,-,-,-,-,3388,160.5,162.2,274,50,攀瀑,衝浪,逆鱗,5,6,5,75000,7131978
79,649,蓋諾賽克特,蟲,鋼,-,-,-,-,冰凍,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 冰*,12,14,20,100000,6374570
78.9,448,路卡利歐,格鬥,鋼,-,-,-,Mega,-,-,-,-,4325,273.1,159.7,157,50,發勁*,彗星拳,暗影球,5,5,5,75000,6845503
78.7,485,席多藍恩,火,鋼,-,-,暗影,-,-,-,-,-,4244,223.5,191.6,188,50,火焰旋渦,熔岩風暴*,尖石攻擊,4,6,20,100000,8050875
78.7,793,虛吾伊德,岩石,毒,-,-,-,-,-,-,-,-,4465,221.8,189.1,214,50,溶解液,污泥炸彈,力量寶石,7,7,20,100000,8975713
78.6,464,超甲狂犀,地面,岩石,-,-,-,-,-,-,-,-,4221,215.1,172.3,223,50,擲泥,岩石炮*,蠻力,5,4,3,50000,8263565
78.2,700,仙子伊布,妖精,,-,-,-,-,-,-,-,-,3470,183.2,184.9,194,50,撒嬌,月亮之力,精神衝擊*,8,5,5,75000,6569762
78,713,冰岩怪,冰,岩石,洗翠,-,-,-,-,-,-,-,3909,192.4,212.6,194,50,細雪,岩崩,冰凍之風,6,6,3,50000,7936454
77.8,905,眷戀雲,妖精,飛行,-,化身,-,-,-,-,-,-,3873,248.7,148.7,163,50,妖精之風,飛翔,魔法閃耀,5,7,20,100000,6030056
77.6,144,急凍鳥,冰,飛行,-,-,-,-,-,-,-,-,3450,173.9,210.9,186,50,細雪,冰凍之風,原始之力,6,6,20,100000,6823792
77.4,649,蓋諾賽克特,蟲,鋼,-,-,-,-,閃電,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 電,12,14,20,100000,6374570
76.9,983,仆斬將軍,惡,鋼,-,-,-,-,-,-,-,-,4086,212.6,183.2,201,50,金屬音,欺詐,鐵頭,5,7,5,75000,7827838
76.9,901,月月熊,地面,一般,-,-,-,-,-,-,-,-,4358,216.8,164.7,245,50,撞擊,高速星星,十萬馬力*,12,20,3,50000,8748037
76.6,911,骨紋巨聲鱷,火,幽靈,-,-,-,-,-,-,-,-,3422,186.5,162.2,207,50,燒盡,暗影球,閃焰高歌,3,3,3,10000,6262524
76.2,649,蓋諾賽克特,蟲,鋼,-,-,-,-,-,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 一般*,12,14,20,100000,6374570
76.2,464,超甲狂犀,地面,岩石,-,-,暗影,-,-,-,-,-,4221,215.1,172.3,223,50,擲泥,岩石炮*,蠻力,5,4,3,50000,8263565
76.2,788,卡璞・鰭鰭,水,妖精,-,-,-,-,-,-,-,-,3230,171.4,226,157,50,水槍,自然之怒*,衝浪,17,15,20,100000,6083463
76.1,649,蓋諾賽克特,蟲,鋼,-,-,-,-,火焰,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 火*,12,14,20,100000,6374570
76.1,115,袋獸,一般,,-,-,-,Mega,-,-,-,-,4353,219.3,189.1,208,50,踢倒,劈瓦*,逆鱗,5,8,3,50000,8624921
76.1,787,卡璞・哞哞,草,妖精,-,-,-,-,-,-,-,-,3865,221.8,193.3,157,50,種子機關槍,打草結,自然之怒*,4,4,20,100000,6731319
75.9,649,蓋諾賽克特,蟲,鋼,-,-,-,-,水流,-,-,-,3791,224.4,179.8,158,50,連斬,磁鐵炸彈,高科技光炮 水*,12,14,20,100000,6374570
75.9,639,代拉基翁,岩石,格鬥,-,-,-,-,-,-,-,-,4181,231.1,173.9,188,50,二連踢,聖劍*,岩崩,3,4,20,100000,7556656
75.8,460,暴雪王,草,冰,-,-,-,Mega,-,-,-,-,3850,214.3,173.1,186,50,細雪,冰凍之風,能量球,6,6,3,50000,6899047
75.7,488,克雷色利亞,超能力,,-,-,-,-,-,-,-,-,3230,140.3,229.4,231,50,精神利刃,打草結*,月亮之力,6,7,20,100000,7436350
75.7,645,土地雲,地面,飛行,-,化身,-,-,-,-,-,-,4057,231.9,165.5,184,50,泥巴射擊,大地之力,岩崩,6,5,20,100000,7064182
75.7,377,雷吉洛克,岩石,,-,-,-,-,-,-,-,-,3530,163,272.3,172,50,鎖定,尖石攻擊,真氣彈,11,15,20,100000,7633856
75.6,450,河馬獸,地面,,-,-,-,-,-,-,-,-,3488,181.5,173.1,213,50,潑沙,氣象球 岩石,熱沙大地,9,13,3,50000,6692206
75.6,642,雷電雲,電,飛行,-,靈獸,-,-,-,-,-,-,4137,260.5,147.9,170,50,伏特替換,鳴雷風暴*,真氣彈,3,5,20,100000,6549257
75.5,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,3488,181.5,173.1,213,50,潑沙,氣象球 岩石,熱沙大地,9,13,3,50000,6692206
75.1,144,急凍鳥,冰,飛行,-,-,暗影,-,-,-,-,-,3450,173.9,210.9,186,50,細雪,冰凍之風,原始之力,6,6,20,100000,6823792
75.1,638,勾帕路翁,鋼,格鬥,-,-,-,-,-,-,-,-,3417,173.9,205,188,50,二連踢,聖劍*,尖石攻擊,3,5,20,100000,6704815
75,18,大比鳥,一般,飛行,-,-,-,Mega,-,-,-,-,4160,247.9,159.7,176,50,翅膀攻擊*,勇鳥猛攻,熱風,7,6,1,10000,6965576
75,640,畢力吉翁,草,格鬥,-,-,-,-,-,-,-,-,3417,173.9,205,188,50,二連踢,葉刃,聖劍*,3,3,20,100000,6704815
75,893,薩戮德,惡,草,-,-,-,-,-,-,-,-,4334,216,193.3,208,50,藤鞭,惡之波動,強力鞭打,7,7,20,100000,8681466
74.9,475,艾路雷朵,超能力,格鬥,-,-,暗影,-,-,-,-,-,3497,211.8,176.5,154,50,精神利刃,近身戰,葉刃,5,4,5,75000,5754523
74.9,350,美納斯,水,,-,-,-,-,-,-,-,-,3398,173.9,196.6,194,50,龍尾,水流尾,緊束,3,4,5,75000,6635241
74.9,350,美納斯,水,,-,-,暗影,-,-,-,-,-,3398,173.9,196.6,194,50,龍尾,水流尾,緊束,3,4,5,75000,6635241
74.5,534,修建老匠,格鬥,,-,-,暗影,-,-,-,-,-,3773,216.8,145.4,208,50,雙倍奉還,爆裂拳,狂舞揮打*,8,6,5,75000,6555380
74.5,473,象牙豬,冰,地面,-,-,-,-,-,-,-,-,3763,220.2,135.3,215,50,細雪,冰錐,十萬馬力,5,8,3,50000,6403750
74.5,143,卡比獸,一般,,-,-,暗影,-,-,-,-,-,3647,172.3,154.6,289,50,舌舔,泰山壓頂,蠻力,12,14,5,75000,7697298
74.5,901,月月熊,地面,一般,-,-,暗影,-,-,-,-,-,4358,216.8,164.7,245,50,撞擊,高速星星,十萬馬力*,12,20,3,50000,8748037
74.3,473,象牙豬,冰,地面,-,-,暗影,-,-,-,-,-,3763,220.2,135.3,215,50,細雪,十萬馬力,冰錐,8,5,3,50000,6403750
74.3,384,烈空坐,龍,飛行,-,-,-,-,-,-,-,-,4336,251.2,155.5,191,50,龍尾,廣域破壞*,畫龍點睛*,5,4,20,100000,7460107
74.3,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,3362,187.4,159.7,201,50,泥巴射擊,加農水砲*,地震,5,8,3,10000,6013444
74.2,975,浩大鯨,冰,,-,-,-,-,-,-,-,-,3519,187.4,116,304,50,細雪,雪崩,冰錐,6,5,3,50000,6605813
74.1,936,紅蓮鎧騎,火,超能力,-,-,-,-,-,-,-,-,3628,209.2,168.1,178,50,燒盡,精神衝擊,熱風,2,3,5,50000,6259189
74.1,903,大狃拉,格鬥,毒,-,-,暗影,-,-,-,-,-,3643,230.2,145.4,172,50,暗影爪,近身戰,十字剪,6,5,5,75000,5756969
74,713,冰岩怪,冰,,-,-,-,-,-,-,-,-,3615,177.3,214.3,194,50,冰凍牙,雪崩,泰山壓頂,8,6,3,50000,7370435
74,887,多龍巴魯托,龍,幽靈,-,-,-,-,-,-,-,-,3993,236.1,155.5,184,50,龍尾,暗影球,逆鱗,5,5,5,75000,6754055
74,214,赫拉克羅斯,蟲,格鬥,-,-,-,-,-,-,-,-,3506,209.2,163,172,50,連斬,快手還擊,岩石封鎖,10,13,3,50000,5866759
73.8,612,雙斧戰龍,龍,,-,-,-,-,-,-,-,-,4062,251.2,157.1,166,50,龍尾,暗襲要害,衝浪,3,4,5,75000,6553746
73.8,796,電束木,電,,-,-,-,-,-,-,-,-,4451,289.9,133.6,176,50,電擊,放電,魔法閃耀,5,7,20,100000,6817068
73.7,800,奈克洛茲瑪,超能力,,-,-,-,-,-,-,-,-,4163,223.5,176.5,196,50,精神利刃,惡之波動,逆鱗,6,7,20,100000,7730823
73.7,377,雷吉洛克,岩石,,-,-,暗影,-,-,-,-,-,3530,163,272.3,172,50,鎖定,尖石攻擊,真氣彈,11,15,20,100000,7633856
73.6,785,卡璞・鳴鳴,電,妖精,-,-,-,-,-,-,-,-,3582,222.7,164.7,157,50,伏特替換,十萬伏特,自然之怒*,4,4,20,100000,5757983
73.3,395,帝王拿波,水,鋼,-,-,暗影,-,-,-,-,-,3279,189.1,168.9,178,50,金屬音,加農水砲*,啄鑽,5,5,3,10000,5684174
73.3,160,大力鱷,水,,-,-,-,-,-,-,-,-,3230,184.9,170.6,178,50,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,5613161
