評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
90.2,131,拉普拉斯,水,冰,-,-,-,-,-,-,-,-,1499,104.7,114.6,179,21.5,精神波,泡影詠歎調,冰凍光束*,12,14,5,75000,2147136
90.2,302,勾魂眼,惡,幽靈,-,-,暗影,-,-,-,-,-,1496,119.7,124.6,125,47,暗影爪,欺詐,吸取拳,5,5,5,75000,1864140
90.2,705,黏美兒,龍,,-,-,-,-,-,-,-,-,1499,114.2,133.8,128,27.5,龍息,泰山壓頂,龍之波動,9,14,5,75000,1955692
90.2,663,烈箭鷹,火,飛行,-,-,-,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,飛翔,勇鳥猛攻,3,3,1,10000,1846682
90.2,197,月亮伊布,惡,,-,-,-,-,-,-,-,-,1500,90.2,177,156,27,大聲咆哮,欺詐,珍藏*,4,5,5,75000,2491764
90.1,162,大尾立,一般,,-,-,-,-,-,-,-,-,1498,115.3,105.4,160,34.5,突襲,高速星星,起草,5,7,1,10000,1945534
90.1,189,毽子棉,草,飛行,-,-,-,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
90,980,土王,毒,地面,-,-,-,-,-,-,-,-,1500,95.1,119.7,208,29.5,毒針,地震,尖石攻擊,8,7,3,50000,2366922
89.9,326,噗噗豬,超能力,,-,-,-,-,-,-,-,-,1497,113.3,131.5,132,23.5,精神波,爆裂拳,暗影球,12,13,1,10000,1966510
89.8,364,海魔獅,冰,水,-,-,-,-,-,-,-,-,1500,109,112.8,168,36,細雪,衝浪,泰山壓頂,6,5,3,50000,2065168
89.8,364,海魔獅,冰,水,-,-,暗影,-,-,-,-,-,1500,109,112.8,168,36,細雪,衝浪,泰山壓頂,6,5,3,50000,2065168
89.7,916,飄香豚,一般,,-,-,-,-,-,雌,-,-,1500,109.6,111.5,167,22.5,擲泥*,泰山壓頂,起草,4,5,1,10000,2041611
89.6,356,彷徨夜靈,幽靈,,-,-,-,-,-,-,-,-,1497,102.4,197.7,108,42,禍不單行,冰凍拳,暗影拳,4,3,3,50000,2186937
89.6,302,勾魂眼,惡,幽靈,-,-,-,-,-,-,-,-,1496,119.7,124.6,125,47,暗影爪,欺詐,力量寶石,5,7,5,75000,1864140
89.5,346,搖籃百合,岩石,草,-,-,-,-,-,-,-,-,1497,105.2,140.3,144,25.5,溶解液,岩石封鎖,打草結,7,7,3,50000,2126277
89.5,820,藏飽栗鼠,一般,,-,-,-,-,-,-,-,-,1497,106.9,110.7,177,23.5,泥巴射擊,泰山壓頂,起草,4,5,1,10000,2094312
89.5,131,拉普拉斯,水,冰,-,-,暗影,-,-,-,-,-,1499,104.7,114.6,179,21.5,精神波,泡影詠歎調,冰凍光束*,12,14,5,75000,2147136
89.5,226,巨翅飛魚,水,飛行,-,-,-,-,-,-,-,-,1500,105.5,166.6,121,27,翅膀攻擊,龍捲風,水之波動,5,7,5,75000,2126860
89.5,146,火焰鳥,惡,飛行,伽勒爾,-,-,-,-,-,-,-,1488,115.1,134.7,124,17.5,突襲,飛翔,勇鳥猛攻,7,8,20,100000,1922500
89.4,9,水箭龜,水,,-,-,-,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
89.4,356,彷徨夜靈,幽靈,,-,-,暗影,-,-,-,-,-,1497,102.4,197.7,108,42,禍不單行,冰凍拳,暗影拳,4,3,3,50000,2186937
89.4,671,花潔夫人,妖精,,-,-,-,-,-,-,-,-,1499,120.1,141.6,110,17,妖精之風,潑冷水*,魅惑之聲,5,5,3,50000,1869643
89.4,663,烈箭鷹,火,飛行,-,-,暗影,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,蓄能焰襲,飛翔,3,3,1,10000,1846682
89.3,687,烏賊王,惡,超能力,-,-,-,-,-,-,-,-,1493,117.2,116.6,139,23.5,精神波,蠻力,欺詐,10,10,3,50000,1899127
89.2,36,皮可西,妖精,,-,-,-,-,-,-,-,-,1498,116.6,112.1,147,23,妖精之風,月亮之力,彗星拳,7,5,1,10000,1921642
89.2,372,甲殼龍,龍,,-,-,-,-,-,-,-,-,1498,123.3,119.1,123,27.5,龍息,龍捲風,噴射火焰,10,14,5,75000,1806077
89.1,737,蟲電寶,蟲,電,-,-,-,-,-,-,-,-,1497,114.8,134.8,126,36.5,伏特替換*,十字剪,放電,3,3,1,10000,1949448
89.1,87,白海獅,水,冰,-,-,-,-,-,-,-,-,1498,102,136.9,157,28.5,冰礫*,冰凍之風*,直衝鑽,5,4,3,50000,2192411
89.1,660,掘地兔,一般,地面,-,-,-,-,-,-,-,-,1499,95.7,140.3,174,47,泥巴射擊,火焰拳,熱沙大地,5,6,1,10000,2337114
89.1,423,海兔獸,水,地面,-,-,-,-,-,-,-,-,1495,113.2,103.4,168,24,擲泥,泰山壓頂,大地之力,4,5,3,50000,1966737
89.1,630,禿鷹娜,惡,飛行,-,-,-,-,-,-,-,-,1500,92.1,151.3,175,26.5,大聲咆哮,欺詐,暗影球,4,4,5,75000,2439745
89,38,九尾,冰,妖精,阿羅拉,-,-,-,-,-,-,-,1497,114.5,136.1,125,24,細雪,氣象球 冰,潑冷水*,5,6,3,50000,1948701
89,208,大鋼蛇,鋼,地面,-,-,暗影,-,-,-,-,-,1497,98.4,183.3,126,23.5,雷電牙,精神之牙,咬碎,6,8,5,75000,2272944
88.9,452,龍王蠍,毒,惡,-,-,暗影,-,-,-,-,-,1500,117.9,136.9,118,22.5,毒針,咬碎,水流尾,5,4,5,75000,1903472
88.9,372,甲殼龍,龍,,-,-,暗影,-,-,-,-,-,1498,123.3,119.1,123,27.5,龍息,龍捲風,噴射火焰,10,14,5,75000,1806077
88.9,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,地震,5,8,3,10000,1825538
88.9,260,巨沼怪,水,地面,-,-,暗影,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,地震,5,8,3,10000,1825538
88.8,105,嘎啦嘎啦,地面,,-,-,暗影,-,-,-,-,-,1496,109.6,148.9,125,31.5,擲泥,骨棒,岩崩,4,5,3,50000,2040576
88.8,38,九尾,冰,妖精,阿羅拉,-,暗影,-,-,-,-,-,1497,114.5,136.1,125,24,細雪,氣象球 冰,潑冷水*,5,6,3,50000,1948701
88.6,279,大嘴鷗,水,飛行,-,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,翅膀攻擊,氣象球 水,暴風,5,8,3,50000,1825336
88.6,119,金魚王,水,,-,-,-,-,-,-,-,-,1500,121.9,109,138,26,啄,直衝鑽*,冰凍之風*,5,6,3,50000,1833820
88.5,411,護城龍,岩石,鋼,-,-,-,-,-,-,-,-,1496,80.6,247.7,139,46.5,擊落,尖石攻擊,噴射火焰,7,7,5,75000,2775875
88.5,40,胖可丁,一般,妖精,-,-,-,-,-,-,-,-,1493,115.1,75.5,223,29,撒嬌,冰凍之風,高速星星,6,5,1,10000,1938893
88.4,635,三首惡龍,惡,龍,-,-,暗影,-,-,-,-,-,1500,136.1,104.5,116,15,龍息,狂舞揮打*,飛翔,9,12,5,75000,1649711
88.4,687,烏賊王,惡,超能力,-,-,暗影,-,-,-,-,-,1493,117.2,116.6,139,23.5,精神波,欺詐,蠻力,10,10,3,50000,1899127
88.4,618,泥巴魚,地面,電,-,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,電擊,泥巴炸彈,放電,5,5,5,75000,2211731
88.3,379,雷吉斯奇魯,鋼,,-,-,-,-,-,-,-,-,1499,95.7,190.1,129,22.5,鎖定,加農光炮,真氣彈,13,15,20,100000,2346311
88.3,618,泥巴魚,地面,鋼,伽勒爾,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,泥巴射擊,岩崩,地震,5,8,5,75000,2211731
88.2,350,美納斯,水,,-,-,-,-,-,-,-,-,1498,113.2,133.9,131,18.5,攀瀑,水流尾,緊束,4,5,5,75000,1985080
88.1,977,吃吼霸,水,,-,-,-,-,-,-,-,-,1499,104.6,109.7,187,18.5,攀瀑,衝浪,逆鱗,5,6,5,75000,2146006
88.1,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,大尺寸,-,1500,115.9,137.2,122,22,燒盡,暗影球,種子炸彈,3,2,5,75000,1940488
88.1,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,特大尺寸,-,1500,115.1,131.6,129,21,燒盡,暗影球,種子炸彈,3,2,5,75000,1953944
88.1,860,詐唬魔,惡,妖精,-,-,-,-,-,-,-,-,1500,124.8,98,147,49.5,突襲,欺詐,嬉鬧,6,9,5,50000,1798764
88,477,黑夜魔靈,幽靈,,-,-,暗影,-,-,-,-,-,1500,119.8,174.2,90,23.5,驚嚇,爆裂拳,暗影拳,5,4,3,50000,1878255
88,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,普通尺寸,-,1498,115.9,145.1,115,23.5,燒盡,暗影球,種子炸彈,3,2,5,75000,1933691
88,776,爆焰龜獸,火,龍,-,-,-,-,-,-,-,-,1499,113.5,153.6,113,25,燒盡,狂舞揮打,龍爪,2,3,5,75000,1971162
87.9,206,土龍弟弟,一般,,-,-,-,-,-,-,-,-,1499,104.8,111,184,37.5,滾動,直衝鑽,岩崩,4,4,3,50000,2139359
87.9,635,三首惡龍,惡,龍,-,-,-,-,-,-,-,-,1500,136.1,104.5,116,15,龍息,狂舞揮打*,飛翔,9,12,5,75000,1649711
87.9,809,美錄梅塔,鋼,,-,-,-,-,-,-,-,-,1500,121,105.2,146,15.5,電擊,鋼拳雙擊*,爆裂拳,4,5,20,100000,1857750
87.9,877,莫魯貝可,電,惡,-,-,-,-,滿腹花紋,-,-,-,1499,140.5,96.3,118,28.5,電擊,氣場輪,精神之牙,5,4,3,50000,1596126
87.8,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,1499,124.1,134.7,108,17.5,連斬,十字剪,水流噴射,10,10,1,10000,1804489
87.8,765,智揮猩,一般,超能力,-,-,-,-,-,-,-,-,1498,110.2,130.1,142,23,念力,狂舞揮打,起草,3,4,3,75000,2034972
87.8,503,大劍鬼,水,,-,-,-,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
87.7,558,岩殿居蟹,蟲,岩石,-,-,-,-,-,-,-,-,1499,120.3,134.7,115,22,連斬,十字剪,岩石炮,10,13,1,10000,1863686
87.7,189,毽子棉,草,飛行,-,-,暗影,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
87.6,680,雙劍鞘,鋼,幽靈,-,-,-,-,-,-,-,-,1500,122.9,140,106,22.5,暗影爪,聖劍,陀螺球,5,7,5,75000,1824726
87.6,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,小尺寸,-,1499,116.9,153,107,25,燒盡,暗影球,種子炸彈,3,2,5,75000,1913042
87.6,350,美納斯,水,,-,-,暗影,-,-,-,-,-,1498,113.2,133.9,131,18.5,攀瀑,水流尾,緊束,4,5,5,75000,1985080
87.4,683,芳香精,妖精,,-,-,-,-,-,-,-,-,1500,115.8,107.3,156,24,妖精之風,精神衝擊,月亮之力,5,7,3,50000,1939437
87.3,351,飄浮泡泡,火,,-,-,-,-,-,-,-,晴,1500,112.6,121.3,146,39.5,火花,氣象球 火,日光束,4,9,5,75000,1993800
87.3,477,黑夜魔靈,幽靈,,-,-,-,-,-,-,-,-,1500,119.8,174.2,90,23.5,驚嚇,爆裂拳,暗影拳,5,4,3,50000,1878255
87.3,186,蚊香蛙皇,水,,-,-,暗影,-,-,-,-,-,1498,114,124.3,139,23,泥巴射擊,氣象球 水,冰凍光束*,4,7,3,50000,1970072
87.2,326,噗噗豬,超能力,,-,-,暗影,-,-,-,-,-,1497,113.3,131.5,132,23.5,精神波,爆裂拳,暗影球,12,13,1,10000,1966510
87.1,452,龍王蠍,毒,惡,-,-,-,-,-,-,-,-,1500,117.9,136.9,118,22.5,毒針,咬碎,水流尾,5,4,5,75000,1903472
87,558,岩殿居蟹,蟲,岩石,-,-,暗影,-,-,-,-,-,1499,120.3,134.7,115,22,連斬,十字剪,岩石炮,10,13,1,10000,1863686
87,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1497,123.7,137.8,106,16.5,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,1807554
86.9,487,騎拉帝納,幽靈,龍,-,-,暗影,-,別種,-,-,-,1487,105.3,125,159,16,龍息,龍爪,影子偷襲,13,13,20,100000,2092849
86.8,699,冰雪巨龍,岩石,冰,-,-,-,-,-,-,-,-,1500,113.5,106.3,164,20,細雪,氣象球 冰,流星光束,5,8,5,75000,1979465
86.8,468,波克基斯,妖精,飛行,-,-,-,-,-,-,-,-,1498,124.3,125.9,115,16.5,啄,精神衝擊,波導彈*,5,5,3,50000,1799029
86.7,703,小碎鑽,岩石,妖精,-,-,-,-,-,-,-,-,1497,84,252.1,126,50,落石,岩崩,月亮之力,9,12,5,75000,2669074
86.7,783,鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1498,115.5,135.6,124,36.5,龍尾,劈瓦,岩石封鎖,4,5,5,75000,1942416
86.7,57,火爆猴,格鬥,,-,-,暗影,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,冰凍拳,4,5,3,50000,1611459
86.7,918,操陷蛛,蟲,,-,-,-,-,-,-,-,-,1497,111,138.9,131,37.5,暗影爪,猛撲,岩石封鎖,6,7,1,50000,2019559
86.6,207,天蠍,地面,飛行,-,-,-,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
86.6,457,霓虹魚,水,,-,-,-,-,-,-,-,-,1498,109,137.4,137,32.5,起風,水流尾,銀色旋風,3,4,3,50000,2052476
86.6,241,大奶罐,一般,,-,-,-,-,-,-,-,-,1500,105.4,134.8,150,24,滾動,泰山壓頂,十萬伏特,3,5,5,75000,2130680
86.5,272,樂天河童,水,草,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,驚嚇,氣象球 水,能量球,4,5,3,50000,1930725
86.5,700,仙子伊布,妖精,,-,-,-,-,-,-,-,-,1498,117.3,124.7,130,18,妖精之風,精神衝擊*,暗影球,5,6,5,75000,1901632
86.5,733,銃嘴大鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1500,137.3,96.8,123,20.5,啄,鳥嘴加農炮*,啄鑽,7,5,1,10000,1634212
86.4,488,克雷色利亞,超能力,,-,-,-,-,-,-,-,-,1497,93.2,160.7,160,20,精神利刃,打草結*,月亮之力,6,7,20,100000,2396223
86.4,895,雷吉鐸拉戈,龍,,-,-,-,-,-,-,-,-,1499,121.9,62.7,241,20,龍息*,巨龍威能*,夾住,12,10,20,100000,1842328
86.4,28,穿山王,冰,鋼,阿羅拉,-,-,-,-,-,-,-,1499,116,133.3,125,23,細雪,冰凍拳,直衝鑽,5,5,3,50000,1931513
86.4,828,狐大盜,惡,,-,-,-,-,-,-,-,-,1494,119.9,121.9,127,26,突襲,暗襲要害,嬉鬧,5,9,1,10000,1856410
86.3,207,天蠍,地面,飛行,-,-,暗影,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
86.3,450,河馬獸,地面,,-,-,-,-,-,-,-,-,1500,116.2,116.8,142,18,潑沙,氣象球 岩石,大地之力,9,13,3,50000,1926191
86.3,28,穿山王,冰,鋼,阿羅拉,-,暗影,-,-,-,-,-,1499,116,133.3,125,23,細雪,冰凍拳,直衝鑽,5,5,3,50000,1931513
86.3,733,銃嘴大鳥,一般,飛行,-,-,-,-,-,-,-,-,1500,137.3,96.8,123,20.5,啄,鳥嘴加農炮*,啄鑽,7,5,1,10000,1634212
86.3,365,帝牙海獅,冰,水,-,-,-,-,-,-,-,-,1500,112.5,114.9,154,20.5,細雪*,冰錐*,地震,5,9,3,50000,1990879
86.2,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,1499,123.4,105.2,140,17,雙倍奉還,憤怒之拳*,冰凍拳,6,7,3,50000,1817129
86.2,752,滴蛛霸,水,蟲,-,-,-,-,-,-,-,-,1499,97.4,174,136,32,蟲咬,水之波動,泡沫光線,17,14,3,50000,2306355
86.2,198,黑暗鴉,惡,飛行,-,-,暗影,-,-,-,-,-,1499,143.2,81.1,135,41,啄,啄鑽,欺詐,5,5,3,50000,1567720
86.2,748,超壞星,毒,水,-,-,-,-,-,-,-,-,1497,91.9,224.3,118,38,毒擊,鹽水,污泥波,8,10,3,50000,2433080
86.2,110,雙彈瓦斯,毒,妖精,伽勒爾,-,暗影,-,-,-,-,-,1499,117.7,139.5,116,24.5,妖精之風,污泥攻擊,狂舞揮打,5,4,3,50000,1904809
86.1,979,棄世猴,格鬥,幽靈,-,-,-,-,-,-,-,-,1499,123.4,105.2,140,17,踢倒,憤怒之拳*,冰凍拳,5,5,3,50000,1817129
86.1,706,黏美龍,龍,,-,-,-,-,-,-,-,-,1499,119.7,134.1,117,16,龍息,水流尾,雷電拳*,9,10,5,75000,1878306
86.1,317,吞食獸,毒,,-,-,-,-,-,-,-,-,1498,103.4,122.7,171,28.5,泥巴射擊,污泥攻擊,冰凍光束,5,7,1,10000,2169090
86.1,634,雙首暴龍,惡,龍,-,-,-,-,-,-,-,-,1498,120.5,110.2,140,30.5,龍息,泰山壓頂,惡之波動,9,13,5,75000,1859224
86,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
85.9,658,甲賀忍蛙,水,惡,-,-,暗影,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,加農水砲*,暗襲要害,3,3,3,10000,1611397
85.9,171,電燈怪,水,電,-,-,-,-,-,-,-,-,1500,104.8,105.5,194,27,水槍,衝浪,十萬伏特,15,19,3,50000,2145463
85.9,164,貓頭夜鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,105.3,120.2,168,28,翅膀攻擊,暗影球,報恩<sup>†</sup>,7,9,1,10000,2126381
85.8,691,毒藻龍,毒,龍,-,-,-,-,-,-,-,-,1500,117.9,143.1,113,23.5,溶解液,水流尾,逆鱗,5,8,3,50000,1906032
85.8,503,大劍鬼,水,,-,-,暗影,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
85.8,442,花岩怪,幽靈,惡,-,-,-,-,-,-,-,-,1498,120.8,147.9,104,27,突襲,岩石封鎖,暗影球,8,8,5,75000,1857210
85.8,634,雙首暴龍,惡,龍,-,-,暗影,-,-,-,-,-,1498,120.5,110.2,140,30.5,龍息,泰山壓頂,惡之波動,9,13,5,75000,1859224
85.7,108,大舌頭,一般,,-,-,-,-,-,-,-,-,1491,96.6,127.7,186,50,舌舔,泰山壓頂*,強力鞭打,12,17,3,50000,2295742
85.6,752,滴蛛霸,水,蟲,-,-,暗影,-,-,-,-,-,1499,97.4,174,136,32,蟲咬,泡沫光線,水之波動,14,17,3,50000,2306355
85.6,346,Cradily,岩石,草,-,-,-,-,-,-,-,-,1497,105.2,140.3,144,25.5,種子機關槍,岩石封鎖,打草結,4,4,3,50000,2126277
85.6,186,蚊香蛙皇,水,,-,-,-,-,-,-,-,-,1498,114,124.3,139,23,泥巴射擊,氣象球 水,冰凍光束*,4,7,3,50000,1970072
85.6,211,千針魚,水,毒,-,-,暗影,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,暗影球,4,6,3,50000,1702587
85.6,208,大鋼蛇,鋼,地面,-,-,-,-,-,-,-,-,1497,98.4,183.3,126,23.5,雷電牙,精神之牙,咬碎,6,8,5,75000,2272944
85.5,939,電肚蛙,電,,-,-,-,-,-,-,-,-,1500,115.1,110.2,154,21,電擊,電磁炮,拋物面充電,9,6,1,50000,1952887
85.5,737,蟲電寶,蟲,電,-,-,暗影,-,-,-,-,-,1497,114.8,134.8,126,36.5,伏特替換*,十字剪,放電,3,3,1,10000,1949448
85.5,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
85.5,105,嘎啦嘎啦,地面,,-,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,擲泥,骨棒,岩崩,4,5,3,50000,2040576
85.5,365,帝牙海獅,冰,水,-,-,暗影,-,-,-,-,-,1500,112.5,114.9,154,20.5,細雪*,冰錐*,地震,5,9,3,50000,1990879
85.4,437,青銅鐘,鋼,超能力,-,-,-,-,-,-,-,-,1500,110.9,152.3,120,25,念力,氣象球 水,以牙還牙,3,5,3,50000,2026242
85.4,502,雙刃丸,水,,-,-,-,-,-,-,-,-,1496,122.6,99.8,149,35,連斬,水流尾,十字剪,9,10,3,10000,1822620
85.4,707,鑰圈兒,鋼,妖精,-,-,-,-,-,-,-,-,1497,118,137.4,117,29,驚嚇,欺詐,嬉鬧,4,6,3,50000,1896718
85.4,375,金屬怪,鋼,超能力,-,-,暗影,-,-,-,-,-,1498,109,145.8,129,36,連斬,精神衝擊,陀螺球,10,13,5,75000,2049614
85.4,417,帕奇利茲,電,,-,-,-,-,-,-,-,-,1372,91.6,157.1,142,50,伏特替換,必殺門牙,雷電拳,4,3,5,75000,2043738
85.3,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
85.3,587,電飛鼠,電,飛行,-,-,-,-,-,-,-,-,1498,127.6,110.2,125,39.5,電擊,雜技,放電,7,5,1,10000,1758025
85.3,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,1500,116.2,116.8,142,18,潑沙,氣象球 岩石,大地之力,9,13,3,50000,1926191
85.3,62,蚊香泳士,水,格鬥,-,-,-,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
85.2,460,暴雪王,草,冰,-,-,-,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
85.2,502,雙刃丸,水,,-,-,暗影,-,-,-,-,-,1499,124.1,99.8,146,35,連斬,水流尾,十字剪,9,10,3,10000,1808108
85.2,660,掘地兔,一般,地面,-,-,暗影,-,-,-,-,-,1499,95.7,140.3,174,47,泥巴射擊,熱沙大地,火焰拳,6,5,1,10000,2337114
