評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
89,386,代歐奇希斯,超能力,,-,-,-,-,防禦,-,-,-,2490,130.2,288.2,126,50,踢倒,精神突進,十萬伏特,5,7,20,100000,4730043
89,867,死神板,地面,幽靈,-,-,-,-,-,-,-,-,2497,146.6,208.6,139,49.5,暗影爪,岩石封鎖,暗影球,7,7,3,50000,4251447
89,208,大鋼蛇,鋼,地面,-,-,-,-,-,-,-,-,2495,126.6,238.2,163,48.5,雷電牙,精神之牙,地震,6,11,5,75000,4914537
88.9,119,金魚王,水,,-,-,-,-,-,-,-,-,2444,159.7,136.1,172,50,啄,直衝鑽*,冰凍之風*,5,6,3,50000,3738228
88.7,488,克雷色利亞,超能力,,-,-,暗影,-,-,-,-,-,2491,121.9,201.7,207,33.5,精神利刃,打草結*,月亮之力,6,6,20,100000,5092108
88.7,208,大鋼蛇,鋼,地面,-,-,暗影,-,-,-,-,-,2495,126.6,238.2,163,48.5,雷電牙,精神之牙,咬碎,6,8,5,75000,4914537
88.7,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,2499,157.7,141.3,177,32,泥巴射擊,加農水砲*,地震,5,8,3,10000,3944235
88.7,733,銃嘴大鳥,一般,飛行,-,-,-,-,-,-,-,-,2499,177.3,124.8,159,39,啄,鳥嘴加農炮*,啄鑽,7,5,1,10000,3517550
88.6,350,美納斯,水,,-,-,暗影,-,-,-,-,-,2495,145.2,172.6,171,31.5,攀瀑,水流尾,緊束,4,5,5,75000,4285417
88.6,730,西獅海壬,水,妖精,-,-,-,-,-,-,-,-,2495,169,149.1,146,28.5,攀瀑,加農水砲*,月亮之力,4,5,3,10000,3678176
88.5,181,電龍,電,,-,-,-,-,-,-,-,-,2499,163.7,137.8,169,35,伏特替換,狂舞揮打,起草,3,3,5,75000,3814313
88.5,346,搖籃百合,岩石,草,-,-,暗影,-,-,-,-,-,2499,140.3,175.6,180,50,溶解液,岩石封鎖,打草結,7,7,3,50000,4436127
88.5,687,烏賊王,惡,超能力,-,-,暗影,-,-,-,-,-,2500,152.1,149.6,180,50,精神波,欺詐,蠻力,10,10,3,50000,4094867
88.4,181,電龍,電,,-,-,暗影,-,-,-,-,-,2499,163.7,137.8,169,35,伏特替換,狂舞揮打,起草,3,3,5,75000,3814313
88.4,663,烈箭鷹,火,飛行,-,-,暗影,-,-,-,-,-,2493,160.5,142.9,168,50,燒盡*,飛翔,勇鳥猛攻,3,3,1,10000,3851770
88.3,939,電肚蛙,電,,-,-,-,-,-,-,-,-,2497,148,141.7,200,39.5,突襲,拋物面充電,電磁炮,8,12,1,50000,4196936
88.3,537,蟾蜍王,水,地面,-,-,-,-,-,-,-,-,2498,154.1,132.5,198,42.5,泥巴射擊,大地之力,冰凍之風,6,5,3,50000,4042679
88.2,979,棄世猴,格鬥,幽靈,-,-,-,-,-,-,-,-,2497,159,135.7,181,28,踢倒,憤怒之拳*,冰凍拳,5,5,3,50000,3907139
88.2,241,大奶罐,一般,,-,-,-,-,-,-,-,-,2495,136.1,173.1,194,50,滾動,泰山壓頂,十萬馬力,4,5,5,75000,4571437
88.2,468,波克基斯,妖精,飛行,-,-,-,-,-,-,-,-,2498,161.1,161.1,149,27.5,啄,精神衝擊,波導彈*,5,5,3,50000,3868222
88.1,687,烏賊王,惡,超能力,-,-,-,-,-,-,-,-,2500,152.1,149.6,180,50,精神波,蠻力,欺詐,10,10,3,50000,4094867
88.1,503,大劍鬼,水,,-,-,-,-,-,-,-,-,2498,165.1,130.7,175,35.5,連斬,加農水砲*,超級角擊,10,14,3,10000,3777696
88,230,刺龍王,水,龍,-,-,-,-,-,-,-,-,2499,157,165.7,153,40.5,龍息,衝浪,高速星星,12,9,3,50000,3979555
88,733,銃嘴大鳥,一般,飛行,-,-,暗影,-,-,-,-,-,2499,177.3,124.8,159,39,啄,鳥嘴加農炮*,啄鑽,7,5,1,10000,3517550
87.9,38,九尾,火,,-,-,暗影,-,-,-,-,-,2498,151.2,171.2,159,49,火花*,氣象球 火,能量球*,4,5,3,50000,4116371
87.8,89,臭臭泥,毒,惡,阿羅拉,-,暗影,-,-,-,-,-,2497,150,144.6,191,37,毒擊,狂舞揮打,冰凍拳,5,6,3,50000,4142335
87.7,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,2497,160.4,171.9,141,29,連斬,十字剪,水流噴射,10,10,1,10000,3889212
87.7,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,2500,168,138.1,160,27,龍息,水流尾*,龍捲風,9,10,1,10000,3712677
87.7,776,爆焰龜獸,火,龍,-,-,-,-,-,-,-,-,2499,150.4,193.3,142,50,燒盡,狂舞揮打,龍爪,2,3,5,75000,4127984
87.6,962,下石鳥,飛行,惡,-,-,-,-,-,-,-,-,2497,164.7,150.8,152,45,突襲,飛翔,直衝鑽,7,6,5,75000,3775735
87.6,350,美納斯,水,,-,-,-,-,-,-,-,-,2495,145.2,172.6,171,31.5,攀瀑,水流尾,緊束,4,5,5,75000,4285417
87.5,230,刺龍王,水,龍,-,-,暗影,-,-,-,-,-,2499,157,165.7,153,40.5,龍息,衝浪,高速星星,12,9,3,50000,3979555
87.4,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,2497,159,135.7,181,28,踢倒,憤怒之拳*,冰凍拳,5,5,3,50000,3907139
87.4,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,2500,168,138.1,160,27,龍息,水流尾*,龍捲風,9,10,1,10000,3712677
87.4,765,智揮猩,一般,超能力,-,-,-,-,-,-,-,-,2499,142,170,182,47,念力,狂舞揮打,起草,3,4,3,75000,4392287
87.3,916,飄香豚,一般,,-,-,-,-,-,雌,-,-,2500,141.9,144.3,215,45,猛撞,泰山壓頂,起草,5,5,1,10000,4401451
87.2,346,搖籃百合,岩石,草,-,-,-,-,-,-,-,-,2499,140.3,175.6,180,50,溶解液,岩石封鎖,打草結,7,7,3,50000,4436127
87.2,968,拖拖蚓,鋼,,-,-,-,-,-,-,-,-,2496,144.1,194.9,154,48.5,擲泥,鐵頭,岩石封鎖,5,5,5,75000,4323824
87.1,144,急凍鳥,冰,飛行,-,-,-,-,-,-,-,-,2495,144.6,185.2,160,31,細雪,冰凍之風,暴風*,6,8,20,100000,4284411
87.1,221,長毛豬,冰,地面,-,-,暗影,-,-,-,-,-,2500,159.3,125.4,196,47,細雪,冰錐,十萬馬力,5,7,3,50000,3916342
87,683,芳香精,妖精,,-,-,-,-,-,-,-,-,2499,152.7,135.3,198,47,妖精之風,月亮之力,精神衝擊,6,5,3,50000,4091706
87,73,毒刺水母,水,毒,-,-,-,-,-,-,-,-,2499,141.2,185.2,169,48,溶解液,熱水,以牙還牙,7,8,3,50000,4416829
86.9,9,水箭龜,水,,-,-,暗影,-,-,-,-,-,2498,143.9,181.6,166,45.5,咬住,加農水砲*,火箭頭錘,10,19,3,10000,4337825
86.9,563,死神棺,幽靈,,-,-,-,-,-,-,-,-,2497,146.6,208.6,139,49.5,暗影爪,暗影球,能量球,7,6,3,50000,4251447
86.8,186,蚊香蛙皇,水,,-,-,暗影,-,-,-,-,-,2499,146.8,159.1,182,46,泥巴射擊,氣象球 水,地震*,4,8,3,50000,4252767
86.8,73,毒刺水母,水,毒,-,-,暗影,-,-,-,-,-,2499,141.2,185.2,169,48,溶解液,熱水,以牙還牙,7,8,3,50000,4416829
86.7,649,蓋諾賽克特,蟲,鋼,-,-,-,-,閃電,-,-,-,2493,181.9,147.2,127,27,連斬,磁鐵炸彈,高科技光炮 電,10,14,20,100000,3398909
86.7,260,巨沼怪,水,地面,-,-,暗影,-,-,-,-,-,2499,157.7,141.3,177,32,泥巴射擊,加農水砲*,地震,5,8,3,10000,3944235
86.6,452,龍王蠍,毒,惡,-,-,-,-,-,-,-,-,2494,150.9,178,153,46,毒針,咬碎,水流尾,5,4,5,75000,4110687
86.6,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,2500,150,150.7,184,30,潑沙,氣象球 岩石,大地之力,9,13,3,50000,4160112
86.5,638,勾帕路翁,鋼,格鬥,-,-,-,-,-,-,-,-,2496,146.1,180,162,31,二連踢,聖劍*,尖石攻擊,3,5,20,100000,4260018
86.5,221,長毛豬,冰,地面,-,-,-,-,-,-,-,-,2500,159.3,125.4,196,47,細雪,冰錐,十萬馬力,5,7,3,50000,3916342
86.5,243,雷公,電,,-,-,暗影,-,-,-,-,-,2487,171.2,138.9,151,26.5,電擊,瘋狂伏特,波導彈,5,5,20,100000,3591755
86.4,680,雙劍鞘,鋼,幽靈,-,-,-,-,-,-,-,-,2497,158,181.8,137,46.5,暗影爪,聖劍,鐵頭,5,7,5,75000,3935561
86.4,450,河馬獸,地面,,-,-,-,-,-,-,-,-,2500,150,150.7,184,30,潑沙,氣象球 岩石,大地之力,9,13,3,50000,4160112
86.3,423,海兔獸,水,地面,-,-,-,-,-,-,-,-,2499,149.8,130.8,212,47.5,擲泥,泰山壓頂,大地之力,4,5,3,50000,4154572
86.3,503,大劍鬼,水,,-,-,暗影,-,-,-,-,-,2498,165.1,130.7,175,35.5,連斬,加農水砲*,超級角擊,10,14,3,10000,3777696
86.3,145,閃電鳥,電,飛行,-,-,-,-,-,-,-,-,2496,176.1,134.2,149,25.5,電擊*,啄鑽,十萬伏特,5,7,20,100000,3521675
86.1,463,大舌舔,一般,,-,-,-,-,-,-,-,-,2499,136.2,160.1,210,47,滾動,泰山壓頂*,暗影球,4,4,3,50000,4578557
86.1,28,穿山王,冰,鋼,阿羅拉,-,-,-,-,-,-,-,2498,149.8,171.4,162,47.5,細雪,冰凍拳,直衝鑽,5,5,3,50000,4159285
86.1,700,仙子伊布,妖精,,-,-,-,-,-,-,-,-,2498,152.2,159.5,169,30,妖精之風,吸取之吻,暗影球,7,6,5,75000,4102727
86,6,噴火龍,火,飛行,-,-,-,-,-,-,-,-,2500,171.5,140.6,151,34,龍息*,爆炸烈焰*,空氣利刃,13,10,3,10000,3640809
86,563,死神棺,幽靈,,-,-,暗影,-,-,-,-,-,2497,146.6,208.6,139,49.5,暗影爪,暗影球,能量球,7,6,3,50000,4251447
85.9,558,岩殿居蟹,蟲,岩石,-,-,-,-,-,-,-,-,2499,155.1,172.9,150,43.5,連斬,十字剪,岩石炮,10,13,1,10000,4021778
85.9,646,酋雷姆,龍,冰,-,-,-,-,-,-,-,-,2500,171,121.2,176,26,龍息,冰封世界*,龍爪,10,13,20,100000,3648471
85.8,658,甲賀忍蛙,水,惡,-,-,暗影,-,-,-,-,-,2498,178.8,129.9,150,39.5,飛水手裡劍,加農水砲*,狂舞揮打,3,3,3,10000,3483959
85.8,326,噗噗豬,超能力,,-,-,-,-,-,-,-,-,2498,147,168.7,171,49,精神波,爆裂拳,暗影球,12,13,1,10000,4241751
85.8,326,噗噗豬,超能力,,-,-,暗影,-,-,-,-,-,2498,147,168.7,171,49,精神波,爆裂拳,暗影球,12,13,1,10000,4241751
85.7,699,冰雪巨龍,岩石,冰,-,-,-,-,-,-,-,-,2497,145.8,136.6,214,36,細雪,氣象球 冰,流星光束,5,8,5,75000,4262140
85.7,186,蚊香蛙皇,水,,-,-,-,-,-,-,-,-,2499,146.8,159.1,182,46,泥巴射擊,氣象球 水,地震*,4,8,3,50000,4252767
85.6,272,樂天河童,水,草,-,-,-,-,-,-,-,-,2496,153.1,158.1,168,47.5,驚嚇,氣象球 水,能量球,4,5,3,50000,4067890
85.6,685,胖甜妮,妖精,,-,-,-,-,-,-,-,-,2486,153.8,149.6,174,50,妖精之風,吸取之吻,能量球,7,5,3,50000,4002111
85.6,110,雙彈瓦斯,毒,妖精,伽勒爾,-,暗影,-,-,-,-,-,2500,155.4,176.2,147,49,妖精之風,狂舞揮打,污泥攻擊,4,5,3,50000,4025295
85.6,145,閃電鳥,電,飛行,-,-,暗影,-,-,-,-,-,2480,177.4,132.9,147,25.5,電擊*,啄鑽,十萬伏特,5,7,20,100000,3465841
85.5,144,急凍鳥,冰,飛行,-,-,暗影,-,-,-,-,-,2488,146.2,180,160,30.5,細雪,冰凍之風,暴風*,6,8,20,100000,4211218
85.5,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,2496,159.8,178.1,137,28,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,3898756
85.5,380,拉帝亞斯,龍,超能力,-,-,-,-,-,-,-,-,2495,160.2,178.1,136,26.5,龍息,薄霧球*,波導彈,15,10,20,100000,3881268
85.5,31,尼多后,毒,地面,-,-,-,-,-,-,-,-,2500,150.5,152.1,181,45.5,擲泥,劇毒牙,大地之力,4,5,3,50000,4142930
85.5,243,雷公,電,,-,-,-,-,-,-,-,-,2488,169.2,143,151,26.5,電擊,瘋狂伏特,波導彈,5,5,20,100000,3653881
85.5,197,月亮伊布,惡,,-,-,-,-,-,-,-,-,2416,118.5,214.3,194,50,大聲咆哮,惡之波動,珍藏*,4,5,5,75000,4925267
85.5,110,雙彈瓦斯,毒,妖精,伽勒爾,-,-,-,-,-,-,-,2500,155.4,176.2,147,49,妖精之風,狂舞揮打,污泥攻擊,4,5,3,50000,4025295
85.4,78,烈焰馬,火,,-,-,暗影,-,-,-,-,-,2498,173.1,143.6,145,46,燒盡,瘋狂伏特*,直衝鑽,3,2,3,50000,3602748
85.4,618,泥巴魚,地面,鋼,伽勒爾,-,-,-,-,-,-,-,2445,133.6,156.3,214,50,泥巴射擊,岩崩,地震,5,8,5,75000,4468817
85.3,691,毒藻龍,毒,龍,-,-,-,-,-,-,-,-,2496,151.2,185.4,147,49,龍尾,水流尾,逆鱗,3,5,3,50000,4121297
85.3,635,三首惡龍,惡,龍,-,-,暗影,-,-,-,-,-,2498,175,135.6,150,25,龍息,狂舞揮打*,飛翔,9,12,5,75000,3559227
85.3,150,超夢,超能力,,-,-,-,-,裝甲,-,-,-,2492,135,209,163,29.5,念力,精神擊破*,爆裂拳,4,4,20,100000,4596830
85.3,28,穿山王,冰,鋼,阿羅拉,-,暗影,-,-,-,-,-,2498,149.8,171.4,162,47.5,細雪,冰凍拳,直衝鑽,5,5,3,50000,4159285
85.2,6,噴火龍,火,飛行,-,-,暗影,-,-,-,-,-,2500,171.5,140.6,151,34,龍息*,爆炸烈焰*,空氣利刃,13,10,3,10000,3640809
85.1,226,巨翅飛魚,水,飛行,-,-,-,-,-,-,-,-,2383,137,202.5,149,50,翅膀攻擊,龍捲風,水之波動,5,7,5,75000,4132945
85.1,78,烈焰馬,火,,-,-,-,-,-,-,-,-,2498,173.1,143.6,145,46,燒盡,瘋狂伏特*,直衝鑽,3,2,3,50000,3602748
85.1,618,泥巴魚,地面,電,-,-,-,-,-,-,-,-,2445,133.6,156.3,214,50,電擊,泥巴炸彈,放電,5,5,5,75000,4468817
85,973,纏紅鶴,飛行,格鬥,-,-,-,-,-,-,-,-,2499,178.6,122.9,159,37,啄,快手還擊,勇鳥猛攻,5,7,3,75000,3491200
85,649,蓋諾賽克特,蟲,鋼,-,-,-,-,冰凍,-,-,-,2493,181.9,147.2,127,27,連斬,磁鐵炸彈,高科技光炮 冰*,10,14,20,100000,3398909
84.9,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,2495,152.9,145.4,183,50,細雪,氣象球 冰,能量球,5,6,3,50000,4068528
84.7,452,龍王蠍,毒,惡,-,-,暗影,-,-,-,-,-,2494,150.9,178,153,46,毒針,水流尾,咬碎,4,5,5,75000,4110687
84.7,630,禿鷹娜,惡,飛行,-,-,-,-,-,-,-,-,2417,121,184.9,215,50,大聲咆哮,惡之波動,暗影球,4,4,5,75000,4809416
84.6,437,青銅鐘,鋼,超能力,-,-,-,-,-,-,-,-,2499,147.1,189.9,152,50,念力,氣象球 水,重踏,3,4,3,50000,4244816
84.6,426,隨風球,幽靈,飛行,-,-,-,-,-,-,-,-,2496,153.2,97.4,272,48.5,禍不單行,冰凍之風,暗影球,4,4,5,75000,4061233
84.6,701,摔角鷹人,格鬥,飛行,-,-,-,-,-,-,-,-,2498,164.7,138.2,166,47.5,踢倒,飛身重壓,燕返,5,6,5,75000,3780354
84.6,279,大嘴鷗,水,飛行,-,-,-,-,-,-,-,-,2404,159.7,158.8,142,50,翅膀攻擊,氣象球 水,暴風,5,8,3,50000,3600580
84.5,901,月月熊,地面,一般,-,-,-,-,-,-,-,-,2498,161.6,125,191,24,抓,雷電拳,十萬馬力*,10,14,3,50000,3859202
84.4,460,暴雪王,草,冰,-,-,-,-,-,-,-,-,2495,152.9,145.4,183,50,細雪,氣象球 冰,能量球,5,6,3,50000,4068528
84.4,249,洛奇亞,超能力,飛行,-,-,-,-,-,-,-,-,2495,132.3,215.7,164,25,龍尾,氣旋攻擊*,大地之力,7,5,20,100000,4679276
84.4,709,朽木妖,幽靈,草,-,-,暗影,-,-,-,-,-,2500,165.6,135.7,168,43.5,暗影爪,暗影球,種子炸彈,7,5,5,75000,3775585
84.3,85,嘟嘟利,一般,飛行,-,-,-,-,-,-,-,-,2499,184.9,129.1,141,48.5,啄,啄鑽,勇鳥猛攻,5,7,3,50000,3365031
84.2,717,伊裴爾塔爾,惡,飛行,-,-,-,-,-,-,-,-,2496,167.9,131.6,167,24.5,突襲,惡之波動,死亡之翼*,7,8,20,100000,3690577
84.1,820,藏飽栗鼠,一般,,-,-,-,-,-,-,-,-,2496,137.4,143.3,230,49.5,咬住,泰山壓頂,起草,10,12,1,10000,4527437
84.1,71,大食花,草,毒,-,-,-,-,-,-,-,-,2492,173.6,123.4,167,46.5,突襲,葉刃,污泥炸彈,5,8,3,50000,3578349
84,706,黏美龍,龍,,-,-,-,-,-,-,-,-,2493,153.3,175.1,151,26,龍息,水流尾,強力鞭打,9,13,5,75000,4051325
84,861,長毛巨魔,惡,妖精,-,-,-,-,-,-,-,-,2498,175.3,116.4,174,34,突襲,欺詐,吸取之吻,6,8,5,50000,3550096
84,442,花岩怪,幽靈,惡,-,-,-,-,-,-,-,-,2343,154.6,179.8,127,50,突襲,暗影球,岩石封鎖,8,8,5,75000,3531052
83.9,983,仆斬將軍,惡,鋼,-,-,-,-,-,-,-,-,2500,163.6,145.6,160,25,踢倒,欺詐,鐵頭,5,7,5,75000,3812498
83.9,709,朽木妖,幽靈,草,-,-,-,-,-,-,-,-,2500,165.6,135.7,168,43.5,暗影爪,暗影球,種子炸彈,7,5,5,75000,3775585
83.8,558,岩殿居蟹,蟲,岩石,-,-,暗影,-,-,-,-,-,2499,155.1,172.9,150,43.5,連斬,十字剪,岩石炮,10,13,1,10000,4021778
83.8,649,蓋諾賽克特,蟲,鋼,-,-,-,-,水流,-,-,-,2493,181.9,147.2,127,27,連斬,磁鐵炸彈,高科技光炮 水*,10,14,20,100000,3398909
83.8,380,拉帝亞斯,龍,超能力,-,-,暗影,-,-,-,-,-,2499,163.5,171.7,136,26,龍息,薄霧球*,波導彈,15,10,20,100000,3816412
83.8,212,巨鉗螳螂,蟲,鋼,-,-,暗影,-,-,-,-,-,2494,177.1,144.6,137,31,連斬,暗襲要害,起草,9,12,5,75000,3507755
83.7,982,土龍節節,一般,,-,-,-,-,-,-,-,-,2499,149.6,128.5,217,38,驚嚇,直衝鑽,岩崩,4,5,3,50000,4171045
83.7,121,寶石海星,水,超能力,-,-,暗影,-,-,-,-,-,2498,170.7,158,135,41.5,精神波,水流噴射,力量寶石,10,13,3,50000,3640869
83.6,101,頑皮雷彈,電,草,洗翠,-,-,-,-,-,-,-,2430,160.5,160.5,142,50,電擊,瘋狂伏特,能量球,5,5,3,50000,3657833
83.5,699,冰雪巨龍,岩石,冰,-,-,暗影,-,-,-,-,-,2497,145.8,136.6,214,36,細雪,氣象球 冰,流星光束,5,8,5,75000,4262140
83.5,828,狐大盜,惡,,-,-,-,-,-,-,-,-,2415,157.1,150.4,157,50,突襲,暗襲要害,冰凍之風*,5,7,1,10000,3710761
83.5,538,投摔鬼,格鬥,,-,-,暗影,-,-,-,-,-,2500,142.2,139.8,221,43.5,踢倒,劈瓦,泰山壓頂,5,5,5,75000,4390995
83.4,851,焚焰蚣,火,蟲,-,-,-,-,-,-,-,-,2499,166.6,127.2,177,32,火花,熱風,猛撲,5,5,5,75000,3750744
83.4,385,基拉祈,鋼,超能力,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,念力,破滅之願,波導彈,3,3,20,100000,3996896
83.4,34,尼多王,毒,地面,-,-,-,-,-,-,-,-,2494,166.5,136.9,164,42,毒針,雪崩,大地之力,5,6,3,50000,3736018
