評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
87.3,189,毽子棉,草,飛行,-,-,暗影,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
87.2,142,化石翼龍,岩石,飛行,-,-,-,-,-,-,-,-,1497,134.4,103.4,120,20,龍息,岩崩,大地之力,12,13,5,75000,1667018
87.2,121,寶石海星,水,超能力,-,-,-,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
87.1,207,天蠍,地面,飛行,-,-,-,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
87.1,121,寶石海星,水,超能力,-,-,暗影,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
87,488,克雷色利亞,超能力,,-,-,暗影,-,-,-,-,-,1467,92,159,160,19,精神利刃,打草結*,月亮之力,6,7,20,100000,2339924
86.9,380,拉帝亞斯,龍,超能力,-,-,-,-,-,-,-,-,1498,124.5,138.9,104,16,龍息,波導彈,薄霧球*,10,15,20,100000,1798959
86.5,207,天蠍,地面,飛行,-,-,暗影,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
86.4,166,安瓢蟲,蟲,飛行,-,-,-,-,-,-,-,-,1496,101.4,162.5,134,49.5,滾動,爆裂拳,雜技,4,5,1,10000,2207885
86.4,122,魔牆人偶,超能力,妖精,-,-,-,-,-,-,-,-,1500,131.6,144.3,90,25,精神波,暗影球,精神強念,13,14,5,75000,1708557
86.4,468,波克基斯,妖精,飛行,-,-,-,-,-,-,-,-,1498,124.3,125.9,115,16.5,啄,精神衝擊,波導彈*,5,5,3,50000,1799029
86.2,249,洛奇亞,超能力,飛行,-,-,暗影,-,-,-,-,-,1492,104.3,164.3,124,14.5,龍尾,飛翔,氣旋攻擊*,4,7,20,100000,2124734
86.1,358,風鈴鈴,超能力,,-,-,-,-,-,-,-,-,1500,119.6,120.9,130,25,驚嚇,精神衝擊,暗影球,4,5,5,75000,1879066
86.1,697,怪顎龍,岩石,龍,-,-,-,-,-,-,-,-,1493,129.1,115.1,116,17.5,龍尾,岩石封鎖,咬碎,5,4,5,75000,1723842
86,142,化石翼龍,岩石,飛行,-,-,暗影,-,-,-,-,-,1497,134.4,103.4,120,20,龍息,岩崩,大地之力,12,13,5,75000,1667018
86,425,飄飄球,幽靈,飛行,-,-,-,-,-,-,-,-,1353,110.9,79.8,186,50,禍不單行,暗影球,冰凍之風,4,4,5,75000,1646946
85.7,144,急凍鳥,超能力,飛行,伽勒爾,-,-,-,-,-,-,-,1495,134.1,111,112,15.5,精神利刃,飛翔,勇鳥猛攻,5,7,20,100000,1666929
85.7,484,帕路奇亞,水,龍,-,-,暗影,-,-,-,-,-,1473,140.4,110,100,13.5,龍息,水流尾,流星群,9,17,20,100000,1543554
85.6,696,寶寶暴龍,岩石,龍,-,-,-,-,-,-,-,-,1498,126.6,107.9,129,38.5,龍尾,岩石封鎖,踩踏,5,4,5,75000,1762642
85.5,344,念力土偶,地面,超能力,-,-,-,-,-,-,-,-,1500,103.6,172.7,121,29,擲泥,岩石封鎖,暗影球,5,5,3,50000,2164207
85.5,166,安瓢蟲,蟲,飛行,-,-,暗影,-,-,-,-,-,1496,101.4,162.5,134,49.5,滾動,爆裂拳,雜技,4,5,1,10000,2207885
85.4,581,舞天鵝,水,飛行,-,-,暗影,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
85.1,381,拉帝歐斯,龍,超能力,-,-,暗影,-,-,-,-,-,1488,140.5,113,99,14,龍息,波導彈,潔淨光芒*,10,15,20,100000,1570884
84.4,723,投羽梟,草,飛行,-,-,-,-,-,-,-,-,1500,112.5,115.5,154,36.5,啄,勇鳥猛攻,能量球,7,6,3,10000,2001159
84.2,149,快龍,龍,飛行,-,-,-,-,-,-,-,-,1498,135.8,107.3,113,14.5,龍息,雷電拳,蠻力,10,10,5,75000,1647398
84.2,472,天蠍王,地面,飛行,-,-,-,-,-,-,-,-,1499,115.7,144.5,116,21,翅膀攻擊,流沙地獄,雜技,5,7,5,75000,1938911
84.2,697,怪顎龍,岩石,龍,-,-,暗影,-,-,-,-,-,1493,129.1,115.1,116,17.5,龍尾,咬碎,岩石封鎖,4,5,5,75000,1723842
84,581,舞天鵝,水,飛行,-,-,-,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
83.9,42,大嘴蝠,毒,飛行,-,-,-,-,-,-,-,-,1499,117.7,116.2,139,28.5,翅膀攻擊,劇毒牙,暗影球,5,7,1,10000,1901391
83.8,80,呆殼獸,水,超能力,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,念力,吸取拳,冰凍光束,3,4,3,50000,1974848
83.7,384,烈空坐,龍,飛行,-,-,-,-,-,-,-,-,1500,147.5,89.5,115,14.5,龍尾,廣域破壞*,畫龍點睛*,5,4,20,100000,1518920
83.5,662,火箭雀,火,飛行,-,-,暗影,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
83.5,381,拉帝歐斯,龍,超能力,-,-,-,-,-,-,-,-,1497,139.4,112.9,102,14.5,龍息,波導彈,潔淨光芒*,10,15,20,100000,1605573
83.4,776,爆焰龜獸,火,龍,-,-,-,-,-,-,-,-,1499,113.5,153.6,113,25,燒盡,狂舞揮打,龍爪,2,3,5,75000,1971162
83.3,858,布莉姆溫,超能力,妖精,-,-,-,-,-,-,-,-,1499,142.2,115,96,19.5,精神利刃,精神衝擊,強力鞭打,5,6,5,50000,1569863
83.2,203,麒麟奇,一般,超能力,-,-,暗影,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
82.9,691,毒藻龍,毒,龍,-,-,-,-,-,-,-,-,1500,117.9,143.1,113,23.5,溶解液,水流尾,逆鱗,5,8,3,50000,1906032
82.9,696,寶寶暴龍,岩石,龍,-,-,暗影,-,-,-,-,-,1498,126.6,107.9,129,38.5,龍尾,岩石封鎖,踩踏,5,4,5,75000,1762642
82.8,425,飄飄球,幽靈,飛行,-,-,暗影,-,-,-,-,-,1353,110.9,79.8,186,50,禍不單行,暗影球,冰凍之風,4,4,5,75000,1646946
82.8,203,麒麟奇,一般,超能力,-,-,-,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
82.7,42,大嘴蝠,毒,飛行,-,-,暗影,-,-,-,-,-,1499,117.7,116.2,139,28.5,翅膀攻擊,劇毒牙,暗影球,5,7,1,10000,1901391
82.7,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,骨棒,暗影之骨*,4,5,3,50000,2040576
82.5,487,騎拉帝納,幽靈,龍,-,起源,-,-,-,-,-,-,1500,120,101.4,154,15,龍尾,奇異之風,暗影球,4,5,20,100000,1874595
82.5,528,心蝙蝠,超能力,飛行,-,-,-,-,-,-,-,-,1500,126.7,101.7,138,34.5,念力,飛翔,精神之牙,4,3,1,10000,1777300
82.4,936,紅蓮鎧騎,火,超能力,-,-,-,-,-,-,-,-,1499,132.2,109.6,117,17,燒盡,精神衝擊,熱風,2,3,5,50000,1695222
82.4,330,沙漠蜻蜓,地面,龍,-,-,-,-,-,-,-,-,1500,127.9,109.6,125,21,龍尾,流沙地獄,龍捲風,4,4,5,75000,1752409
82.4,611,斧牙龍,龍,,-,-,-,-,-,-,-,-,1500,144.3,91.5,118,25,龍尾,水流尾,暗襲要害,3,3,5,75000,1557842
82.4,826,以歐路普,蟲,超能力,-,-,-,-,-,-,-,-,1496,107.9,168.6,114,25.5,精神利刃,精神衝擊,蟲鳴,5,7,1,10000,2075077
82.3,330,沙漠蜻蜓,地面,龍,-,-,暗影,-,-,-,-,-,1500,127.9,109.6,125,21,龍尾,流沙地獄,龍捲風,4,4,5,75000,1752409
82.3,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,暗影,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,暗影之骨*,骨棒,5,4,3,50000,2040576
82.2,822,藍鴉,飛行,,-,-,-,-,-,-,-,-,1496,118.1,104.7,153,49.5,啄,神鳥猛擊,以牙還牙,7,8,1,10000,1892802
81.9,662,火箭雀,火,飛行,-,-,-,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
81.8,494,比克提尼,超能力,火,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,念力,Ｖ熱焰,精神衝擊,3,3,20,100000,1855163
81.6,123,飛天螳螂,蟲,飛行,-,-,暗影,-,-,-,-,-,1500,134.9,109.5,113,20.5,連斬,暗襲要害,十字剪,9,10,5,75000,1668474
81.3,445,烈咬陸鯊,龍,地面,-,-,暗影,-,-,-,-,-,1500,132.5,101.5,126,14,龍尾,龍捲風,流沙地獄,4,4,5,75000,1693583
81.3,709,朽木妖,幽靈,草,-,-,暗影,-,-,-,-,-,1499,127.8,104.6,131,22,暗影爪,暗影球,種子炸彈,7,5,5,75000,1752077
81.1,779,磨牙彩皮魚,水,超能力,-,-,-,-,-,-,-,-,1495,136.5,102.5,117,23,念力,水流尾,精神之牙,3,3,3,50000,1636557
80.8,57,火爆猴,格鬥,,-,-,暗影,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,冰凍拳,4,5,3,50000,1611459
80.7,445,烈咬陸鯊,龍,地面,-,-,-,-,-,-,-,-,1500,132.5,101.5,126,14,龍尾,龍捲風,流沙地獄,4,4,5,75000,1693583
80.7,472,天蠍王,地面,飛行,-,-,暗影,-,-,-,-,-,1499,115.7,144.5,116,21,翅膀攻擊,流沙地獄,雜技,5,7,5,75000,1938911
80.6,709,朽木妖,幽靈,草,-,-,-,-,-,-,-,-,1499,127.8,104.6,131,22,暗影爪,種子炸彈,暗影球,5,7,5,75000,1752077
80.1,397,姆克鳥,一般,飛行,-,-,-,-,-,-,-,-,1468,131.9,91.6,135,50,翅膀攻擊,勇鳥猛攻,飛翔,7,6,1,10000,1631281
80,123,飛天螳螂,蟲,飛行,-,-,-,-,-,-,-,-,1500,134.9,109.5,113,20.5,連斬,暗襲要害,十字剪,9,10,5,75000,1668474
79.8,80,呆殼獸,水,超能力,-,-,暗影,-,-,-,-,-,1500,113.4,120.9,144,22,念力,吸取拳,冰凍光束,3,4,3,50000,1974848
79.7,899,詭角鹿,一般,超能力,-,-,-,-,-,-,-,-,1497,126.6,95.6,146,20,念力,踩踏,瘋狂伏特,3,4,5,75000,1767417
79.6,83,大蔥鴨,一般,飛行,-,-,-,-,-,-,-,-,1397,116.8,109.2,131,50,連斬,葉刃,燕返,9,12,3,50000,1671469
79.3,17,比比鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1350,110.9,100.8,147,50,翅膀攻擊,空氣利刃,龍捲風,5,5,1,10000,1644149
79.1,718,基格爾德,龍,地面,-,-,-,-,50%,-,-,-,1494,114.1,128.3,133,15.5,龍尾,咬碎,地震,4,6,20,100000,1947950
78.9,655,妖火紅狐,火,超能力,-,-,暗影,-,-,-,-,-,1499,132.6,115.6,110,18,火焰旋渦,精神衝擊,爆炸烈焰*,4,5,3,10000,1686664
78.8,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1497,123.7,137.8,106,16.5,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,1807554
78.8,308,恰雷姆,格鬥,超能力,-,-,-,-,-,-,-,-,1500,106.9,139.5,141,49,精神利刃,冰凍拳,爆裂拳,5,5,3,50000,2102958
78.8,663,烈箭鷹,火,飛行,-,-,-,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,飛翔,勇鳥猛攻,3,3,1,10000,1846682
78.6,65,胡地,超能力,,-,-,-,-,-,-,-,-,1499,155.9,101.4,91,18,精神利刃,火焰拳,暗影球,5,6,3,50000,1438855
78.5,65,胡地,超能力,,-,-,暗影,-,-,-,-,-,1499,155.9,101.4,91,18,精神利刃,火焰拳,暗影球,5,6,3,50000,1438855
78.5,441,聒噪鳥,一般,飛行,-,-,-,-,-,-,-,-,1499,139.6,78.4,147,32.5,啄,熱風,神鳥猛擊,6,7,5,75000,1609663
78.5,841,蘋裹龍,草,龍,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,龍息,種子炸彈,龍之波動,10,14,5,75000,1618070
78,398,姆克鷹,一般,飛行,-,-,暗影,-,-,-,-,-,1496,140.4,90.8,125,19.5,翅膀攻擊,飛翔,近身戰,6,6,1,10000,1594214
77.9,344,念力土偶,地面,超能力,-,-,暗影,-,-,-,-,-,1500,103.6,172.7,121,29,擲泥,岩石封鎖,暗影球,5,5,3,50000,2164207
77.8,146,火焰鳥,火,飛行,-,-,暗影,-,-,-,-,-,1499,139.9,102,112,15.5,翅膀攻擊,飛翔,熱風,6,6,20,100000,1598740
77.7,357,熱帶龍,草,飛行,-,-,-,-,-,-,-,-,1498,101.4,128.1,170,29,空氣斬,葉刃,狂舞揮打,4,4,5,75000,2208146
77.6,655,妖火紅狐,火,超能力,-,-,-,-,-,-,-,-,1499,132.6,115.6,110,18,火焰旋渦,精神衝擊,爆炸烈焰*,4,5,3,10000,1686664
77.5,397,姆克鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1468,131.9,91.6,135,50,翅膀攻擊,勇鳥猛攻,飛翔,7,6,1,10000,1631281
77.4,79,呆呆獸,水,超能力,-,-,-,-,-,-,-,-,1386,104.2,95,186,50,念力,精神衝擊,水之波動,3,4,3,50000,1840271
77.2,17,比比鳥,一般,飛行,-,-,-,-,-,-,-,-,1350,110.9,100.8,147,50,翅膀攻擊,空氣利刃,龍捲風,5,5,1,10000,1644149
77.1,6,噴火龍,火,飛行,-,-,暗影,-,-,-,-,-,1498,132.8,108.9,117,19,火花*,爆炸烈焰*,空氣利刃,6,4,3,10000,1691315
77.1,277,大王燕,一般,飛行,-,-,-,-,-,-,-,-,1499,136,100,121,29,翅膀攻擊,勇鳥猛攻,燕返,7,6,1,10000,1645136
76.9,566,始祖小鳥,岩石,飛行,-,-,暗影,-,-,-,-,-,1500,159.5,76.1,116,30,翅膀攻擊,原始之力,咬碎,6,6,5,75000,1408037
76.8,398,姆克鷹,一般,飛行,-,-,-,-,-,-,-,-,1496,140.4,90.8,125,19.5,翅膀攻擊,飛翔,近身戰,6,6,1,10000,1594214
76.7,79,呆呆獸,超能力,,伽勒爾,-,-,-,-,-,-,-,1386,104.2,95,186,50,念力,精神衝擊,衝浪,3,4,3,50000,1840271
76.6,566,始祖小鳥,岩石,飛行,-,-,-,-,-,-,-,-,1500,159.5,76.1,116,30,翅膀攻擊,原始之力,咬碎,6,6,5,75000,1408037
76.6,567,始祖大鳥,岩石,飛行,-,-,-,-,-,-,-,-,1499,160.6,81.9,106,16.5,翅膀攻擊,原始之力,咬碎,6,6,5,75000,1395055
76.6,150,超夢,超能力,,-,-,暗影,-,-,-,-,-,1480,147.4,94.4,106,13,精神利刃,精神擊破*,十萬伏特,5,7,20,100000,1475059
76.5,329,超音波幼蟲,地面,龍,-,-,暗影,-,-,-,-,-,1384,125.2,95.8,127,50,龍息,流沙地獄,蟲鳴,10,15,5,75000,1523223
76.4,196,太陽伊布,超能力,,-,-,-,-,-,-,-,-,1500,148.1,105.6,97,17.5,念力,精神之牙,暗影球*,3,4,5,75000,1517189
76.3,567,始祖大鳥,岩石,飛行,-,-,暗影,-,-,-,-,-,1499,160.6,81.9,106,16.5,翅膀攻擊,原始之力,咬碎,6,6,5,75000,1395055
76.3,857,提布莉姆,超能力,,-,-,-,-,-,-,-,-,1494,122.7,115.7,128,38.5,念力,精神衝擊,魔法閃耀,3,4,5,50000,1817823
75.9,6,噴火龍,火,飛行,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,火花*,爆炸烈焰*,空氣利刃,6,4,3,10000,1691315
75.9,79,呆呆獸,水,超能力,-,-,暗影,-,-,-,-,-,1386,104.2,95,186,50,念力,精神衝擊,水之波動,3,4,3,50000,1840271
75.5,282,沙奈朵,超能力,妖精,-,-,-,-,-,-,-,-,1499,136.6,115.6,104,18,念力,三旋擊,暗影球,4,4,5,75000,1642368
75.4,783,鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1498,115.5,135.6,124,36.5,龍尾,劈瓦,岩石封鎖,4,5,5,75000,1942416
75.4,146,火焰鳥,火,飛行,-,-,-,-,-,-,-,-,1499,136.8,103.7,115,16,翅膀攻擊,飛翔,熱風,6,6,20,100000,1630791
75.2,80,呆殼獸,毒,超能力,伽勒爾,-,-,-,-,-,-,-,1500,119.1,108.4,146,22.5,念力,吸取拳,污泥炸彈,3,4,3,50000,1884537
75,57,火爆猴,格鬥,,-,-,-,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,近身戰,4,5,3,50000,1611459
74.9,956,超能豔鴕,超能力,,-,-,-,-,-,-,-,-,1499,131.8,90,143,22.5,念力,精神衝擊,魔法閃耀,3,4,3,50000,1695842
74.8,677,妙喵,超能力,,-,-,-,-,-,-,-,-,1424,113.4,108.4,145,50,念力,精神衝擊,能量球,3,4,3,50000,1783036
74.7,663,烈箭鷹,火,飛行,-,-,暗影,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,蓄能焰襲,飛翔,3,3,1,10000,1846682
74.5,1011,裹蜜蟲,草,龍,-,-,-,-,-,-,-,-,1499,114.6,128.9,132,23.5,龍尾,種子炸彈,逆鱗,4,5,5,75000,1949793
74.5,329,超音波幼蟲,地面,龍,-,-,-,-,-,-,-,-,1384,125.2,95.8,127,50,龍息,流沙地獄,蟲鳴,10,15,5,75000,1523223
74.4,973,纏紅鶴,飛行,格鬥,-,-,-,-,-,-,-,-,1500,138,95.6,123,20,翅膀攻擊,快手還擊,勇鳥猛攻,5,7,3,75000,1622436
73.9,645,土地雲,地面,飛行,-,化身,暗影,-,-,-,-,-,1499,140.2,100.9,113,15,泥巴射擊,大地之力,岩崩,6,5,20,100000,1598546
73.8,282,沙奈朵,超能力,妖精,-,-,暗影,-,-,-,-,-,1499,136.6,115.6,104,18,念力,三旋擊,暗影球,4,4,5,75000,1642368
73.8,77,小火馬,超能力,,伽勒爾,-,-,-,-,-,-,-,1500,133.5,108.2,116,36,精神利刃,高速星星,嬉鬧,4,7,3,50000,1675972
73.5,475,艾路雷朵,超能力,格鬥,-,-,暗影,-,-,-,-,-,1499,136.6,115.6,104,18,精神利刃,近身戰,葉刃,5,4,5,75000,1642368
