評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
81.4,903,大狃拉,格鬥,毒,-,-,-,-,-,-,-,-,1500,145.4,94.7,112,17,暗影爪,近身戰,十字剪,6,5,5,75000,1542861
81.1,305,可多拉,鋼,岩石,-,-,-,-,-,-,-,-,1500,113.8,147.2,118,27,金屬音,岩石封鎖,泰山壓頂,7,5,1,10000,1976790
80.9,904,萬針魚,惡,毒,-,-,-,-,-,-,-,-,1498,131,106.9,122,18.5,毒針,水流尾,暗影球,4,6,5,75000,1708017
80.8,621,赤面龍,龍,,-,-,-,-,-,-,-,-,1499,131.2,111.3,117,20.5,龍尾,暗襲要害,岩石封鎖,3,5,5,75000,1708917
80.7,376,巨金怪,鋼,超能力,-,-,-,-,-,-,-,-,1498,132.8,122.1,104,14.5,暗影爪*,彗星拳*,地震,6,9,5,75000,1685821
80.7,49,摩魯蛾,蟲,毒,-,-,-,-,-,-,-,-,1497,127,107.6,129,27,精神波,劇毒牙,銀色旋風,10,12,3,50000,1763077
80.2,304,可可多拉,鋼,岩石,-,-,-,-,-,-,-,-,1478,114.3,131.1,127,50,金屬音,岩石封鎖,泰山壓頂,7,5,1,10000,1902550
80.2,88,臭泥,毒,,-,-,-,-,-,-,-,-,1491,121,88.2,172,50,毒擊,污泥攻擊,泥巴炸彈,6,7,3,50000,1836323
80.2,402,音箱蟀,蟲,,-,-,-,-,-,-,-,-,1497,127.7,89.6,153,38,連斬,十字剪,燕返,10,12,1,10000,1750786
80.2,30,尼多娜,毒,,-,-,-,-,-,-,-,-,1480,110.9,113.4,157,50,毒針,劇毒牙,十萬伏特,5,7,3,50000,1975496
80.2,476,大朝北鼻,岩石,鋼,-,-,-,-,-,-,-,-,1492,96,203.2,119,27.5,電光,岩崩,電磁炮,7,12,3,50000,2320251
80.2,321,吼鯨王,水,,-,-,-,-,-,-,-,-,1497,118.4,67.4,237,24.5,滾動,衝浪,報恩<sup>†</sup>,4,6,1,10000,1891875
79.9,945,塗標客,毒,一般,-,-,-,-,-,-,-,-,1498,134.2,107.8,115,24.5,擲泥,劇毒牙,污泥炸彈,4,5,3,50000,1663690
79.8,779,磨牙彩皮魚,水,超能力,-,-,-,-,-,-,-,-,1495,136.5,102.5,117,23,念力,水流尾,精神之牙,3,3,3,50000,1636557
79.8,351,飄浮泡泡,水,,-,-,-,-,-,-,-,雨,1500,112.6,121.3,146,39.5,水槍,氣象球 水,打雷,12,20,5,75000,1993800
79.4,127,凱羅斯,蟲,,-,-,-,-,-,-,-,-,1498,139.6,112.6,102,18.5,連斬,近身戰,十字剪,12,10,5,75000,1603789
79,320,吼吼鯨,水,,-,-,-,-,-,-,-,-,1499,116.6,68.3,242,48.5,滾動,熱水,泰山壓頂,4,3,1,10000,1926826
78.9,89,臭臭泥,毒,,-,-,-,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,雷電拳,惡之波動,6,8,3,50000,1916176
78.8,168,阿利多斯,蟲,毒,-,-,-,-,-,-,-,-,1497,124.2,103.9,140,33.5,毒針,猛撲,起草,5,5,1,10000,1806211
78.8,998,戟脊龍,龍,冰,-,-,-,-,-,-,-,-,1500,135.7,95.7,127,15.5,龍息,雪崩,龍爪,12,13,5,75000,1649572
78.8,658,甲賀忍蛙,水,惡,-,-,-,-,-,-,-,-,1500,139.6,100.4,115,21,飛水手裡劍,加農水砲*,暗襲要害,3,3,3,10000,1611397
78.6,141,鐮刀盔,岩石,水,-,-,-,-,-,-,-,-,1498,135.5,119.8,102,20.5,連斬*,水流噴射,尖石攻擊,10,14,5,75000,1654897
78.6,128,肯泰羅,格鬥,水,-,-,-,-,水瀾,-,-,-,1500,127.8,120.7,114,20,二連踢,水流噴射,起草,4,4,3,50000,1758735
78.5,71,大食花,草,毒,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
78.4,542,保母蟲,蟲,草,-,-,-,-,-,-,-,-,1497,129.5,110.3,121,21.5,暗影爪*,葉刃,十字剪,5,5,1,10000,1727030
78.4,545,蜈蚣王,蟲,毒,-,-,-,-,-,-,-,-,1496,131.8,120.4,107,22.5,毒針,水流尾,超級角擊,4,7,1,10000,1697847
77.9,306,波士可多拉,鋼,岩石,-,-,-,-,-,-,-,-,1500,116.6,155.7,106,18.5,龍尾,岩石封鎖,打雷,5,5,1,10000,1925111
77.9,884,鋁鋼龍,鋼,龍,-,-,-,-,-,-,-,-,1497,137.7,112.2,105,18,龍尾,龍爪,加農光炮,5,6,5,75000,1622747
77.7,88,臭泥,毒,惡,阿羅拉,-,-,-,-,-,-,-,1497,122.8,86.9,171,49,毒擊,咬碎,污泥炸彈,7,8,3,50000,1824029
77.6,625,劈斬司令,惡,鋼,-,-,-,-,-,-,-,-,1500,139.8,109.7,105,19.5,大聲咆哮,惡之波動,十字剪,4,4,5,75000,1610607
77.6,55,哥達鴨,水,,-,-,-,-,-,-,-,-,1499,124.2,112.2,129,22.5,念力,十字劈,水流裂破,3,4,3,50000,1796871
77.3,996,涼脊龍,龍,冰,-,-,-,-,-,-,-,-,1410,125.2,84.9,149,50,龍息,雪崩,龍爪,12,13,5,75000,1583298
77.2,598,堅果啞鈴,草,鋼,-,-,-,-,-,-,-,-,1499,107.1,152.7,128,24.5,種子機關槍,強力鞭打,打雷,4,5,3,75000,2094247
77.2,407,羅絲雷朵,草,毒,-,-,-,-,-,-,-,-,1499,141.9,114.3,97,18.5,毒針,氣象球 火*,飛葉風暴,4,7,3,50000,1574006
77,886,多龍奇,龍,幽靈,-,-,-,-,-,-,-,-,1499,130.4,93.1,142,37.5,龍尾,暗影球,逆鱗,5,5,5,75000,1724150
76.9,8,卡咪龜,水,,-,-,-,-,-,-,-,-,1496,107.6,139.1,139,47.5,水槍,水流噴射,冰凍光束,14,19,3,10000,2080282
76.7,413,結草貴婦,蟲,草,-,-,-,-,草木,-,-,-,1499,110,144.9,128,34.5,突襲,能量球,蟲鳴,7,9,1,10000,2040195
76.6,588,蓋蓋蟲,蟲,,-,-,-,-,-,-,-,-,1336,127.7,85.7,127,50,連斬,直衝鑽,十字剪,10,10,3,50000,1390325
76.3,913,湧躍鴨,水,,-,-,-,-,-,-,-,-,1500,125.4,103.5,138,34,翅膀攻擊,水流噴射,燕返,5,6,3,10000,1792214
76.3,215,狃拉,格鬥,毒,洗翠,-,-,-,-,-,-,-,1497,134,111.8,111,27,毒擊,近身戰,十字剪,7,6,3,50000,1661900
76.2,3,妙蛙花,草,毒,-,-,-,-,-,-,-,-,1500,122.2,122.2,123,20.5,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,1835969
76.1,89,臭臭泥,毒,惡,阿羅拉,-,-,-,-,-,-,-,1491,115.9,111.7,148,20,毒擊,惡之波動,酸液炸彈,8,7,3,50000,1916176
76.1,110,雙彈瓦斯,毒,,-,-,-,-,-,-,-,-,1500,117.6,140.3,116,25,滾動,污泥炸彈,暗影球,4,4,3,50000,1912745
75.6,841,蘋裹龍,草,龍,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,龍息,種子炸彈,龍之波動,10,14,5,75000,1618070
75.6,47,派拉斯特,蟲,草,-,-,-,-,-,-,-,-,1500,124.2,118.3,123,30.5,連斬,十字剪,十字毒刃,10,9,3,50000,1806701
75.4,79,呆呆獸,水,超能力,-,-,-,-,-,-,-,-,1386,104.2,95,186,50,念力,精神衝擊,水之波動,3,4,3,50000,1840271
75,369,古空棘魚,水,岩石,-,-,-,-,-,-,-,-,1499,105.2,133.7,152,22.5,水槍,水流尾,原始之力,12,15,5,75000,2137627
74.9,1011,裹蜜蟲,草,龍,-,-,-,-,-,-,-,-,1499,114.6,128.9,132,23.5,龍尾,種子炸彈,逆鱗,4,5,5,75000,1949793
74.9,269,毒粉蛾,蟲,毒,-,-,-,-,-,-,-,-,1384,95,148.7,142,50,念力,銀色旋風,污泥炸彈,4,4,1,10000,2005436
74.9,900,劈斧螳螂,蟲,岩石,-,-,-,-,-,-,-,-,1500,143.6,104.5,104,17.5,連斬,十字剪,岩崩,10,12,5,75000,1560876
74.7,611,斧牙龍,龍,,-,-,-,-,-,-,-,-,1500,144.3,91.5,118,25,龍尾,水流尾,暗襲要害,3,3,5,75000,1557842
74.7,541,寶包繭,蟲,草,-,-,-,-,-,-,-,-,1500,106.7,146.2,135,50,蟲咬,能量球,銀色旋風,15,15,1,10000,2106471
74.6,697,怪顎龍,岩石,龍,-,-,-,-,-,-,-,-,1493,129.1,115.1,116,17.5,龍尾,岩石封鎖,咬碎,5,4,5,75000,1723842
74.4,696,寶寶暴龍,岩石,龍,-,-,-,-,-,-,-,-,1498,126.6,107.9,129,38.5,龍尾,岩石封鎖,踩踏,5,4,5,75000,1762642
74.3,422,無殼海兔,水,,-,-,-,-,-,-,-,-,1284,99.2,100.8,166,50,擲泥,泰山壓頂,水之波動,4,5,3,50000,1659740
74.1,794,爆肌蚊,蟲,格鬥,-,-,-,-,-,-,-,-,1499,128.2,111.7,122,16,雙倍奉還,蠻力,猛撲,7,8,20,100000,1747334
73.7,400,大尾狸,一般,水,-,-,-,-,-,-,-,-,1498,123,99.3,149,31.5,滾動,衝浪,必殺門牙,4,4,1,10000,1818797
73.3,892,武道熊師,格鬥,水,-,-,-,-,連擊流,-,-,-,1489,136.6,97.8,121,15,雙倍奉還,水流噴射,爆裂拳,7,8,20,100000,1616195
73,966,普隆隆姆,鋼,毒,-,-,-,-,-,-,-,-,1500,135.7,102.5,119,19,金屬音,過熱,陀螺球,7,7,3,50000,1654542
72.8,679,獨劍鞘,鋼,幽靈,-,-,-,-,-,-,-,-,1495,122.1,127.1,118,47,精神利刃,陀螺球,鐵頭,6,6,5,75000,1831842
72.4,348,太古盔甲,岩石,蟲,-,-,-,-,-,-,-,-,1500,133.9,109.1,115,19.5,連斬,岩石爆擊,水流裂破,10,12,3,50000,1680484
72.4,140,化石盔,岩石,水,-,-,-,-,-,-,-,-,1499,134.5,129.5,96,49,泥巴射擊,水流噴射,岩石封鎖,5,6,5,75000,1671529
72.3,33,尼多力諾,毒,,-,-,-,-,-,-,-,-,1498,123.3,104.3,141,47.5,毒針,污泥炸彈,挖洞,6,6,3,50000,1813973
72.2,245,水君,水,,-,-,-,-,-,-,-,-,1489,106.3,143.1,137,18.5,冰凍牙,泡沫光線,熱水,7,9,20,100000,2083417
72.1,134,水伊布,水,,-,-,-,-,-,-,-,-,1500,118.5,96.9,165,18,水槍,水流尾,珍藏*,12,19,5,75000,1894159
71.9,1019,蜜集大蛇,草,龍,-,-,-,-,-,-,-,-,1500,122.3,110.7,136,17,龍尾,種子炸彈,逆鱗,4,5,5,75000,1841044
71.4,204,榛果球,蟲,,-,-,-,-,-,-,-,-,1253,103.4,115.1,127,50,蟲咬,岩石封鎖,流沙地獄,17,14,5,75000,1511117
71.2,138,菊石獸,岩石,水,-,-,-,-,-,-,-,-,1500,128,135.3,101,43,泥巴射擊,岩石封鎖*,岩石爆擊,6,5,5,75000,1749618
70.9,342,鐵螯龍蝦,水,惡,-,-,-,-,-,-,-,-,1498,144.7,98.4,109,22,攀瀑,暗襲要害,熱水,4,5,3,50000,1551934
70.8,199,呆呆王,水,超能力,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,念力,衝浪*,暴風雪,4,6,3,50000,1974848
70.5,887,多龍巴魯托,龍,幽靈,-,-,-,-,-,-,-,-,1500,142.5,96.2,115,15.5,龍尾,暗影球,逆鱗,5,5,5,75000,1577592
69.9,601,齒輪怪,鋼,,-,-,-,-,-,-,-,-,1497,124.3,139.6,104,21,金屬音,鏡光射擊,加農光炮,5,9,5,75000,1803808
69.9,690,垃垃藻,毒,水,-,-,-,-,-,-,-,-,1202,104.2,104.2,127,50,溶解液,水流尾,龍捲風,5,5,3,50000,1378846
69.5,594,保母曼波,水,,-,-,-,-,-,-,-,-,1499,97.4,99.5,238,26,攀瀑,水炮,暴風雪,8,8,5,75000,2305528
69.5,24,阿柏怪,毒,,-,-,-,-,-,-,-,-,1499,123.7,120.1,122,29,溶解液,惡之波動,污泥波,7,9,3,50000,1813613
69.3,803,毒貝比,毒,,-,-,-,-,-,-,-,-,1495,119.7,113.6,137,36,啄,污泥炸彈,致命針刺,7,5,20,100000,1862719
69.1,222,太陽珊瑚,水,岩石,-,-,-,-,-,-,-,-,1500,108.6,142,134,49,泡沫,力量寶石,岩石爆擊,5,4,3,50000,2066246
69.1,139,多刺菊石獸,岩石,水,-,-,-,-,-,-,-,-,1500,126.6,128.4,109,20,泥巴射擊,岩崩*,水炮,5,9,5,75000,1773092
68.6,70,口呆花,草,毒,-,-,-,-,-,-,-,-,1500,137.9,84.8,139,40.5,溶解液,強力鞭打,種子炸彈,7,5,3,50000,1626595
68.5,419,浮潛鼬,水,,-,-,-,-,-,-,-,-,1500,143.8,81.7,133,22.5,攀瀑,水流噴射,高速星星,4,4,3,50000,1563742
68.3,336,飯匙蛇,毒,,-,-,-,-,-,-,-,-,1496,137.5,90.1,131,26.5,毒擊,劇毒牙,緊束,6,7,3,50000,1623124
68.1,159,藍鱷,水,,-,-,-,-,-,-,-,-,1500,117.7,120,135,35.5,水槍,冰凍拳,水之波動,14,17,3,10000,1907626
67.9,72,瑪瑙水母,水,毒,-,-,-,-,-,-,-,-,1176,94.1,137.8,113,50,毒針,緊束,水之波動,5,6,3,50000,1465578
67.8,2,妙蛙草,草,毒,-,-,-,-,-,-,-,-,1500,118.7,121.1,131,37.5,藤鞭,強力鞭打,污泥炸彈,7,7,3,10000,1883144
67.2,842,豐蜜龍,草,龍,-,-,-,-,-,-,-,-,1499,116.6,102.5,161,23,驚嚇,能量球,逆鱗,5,6,5,75000,1924256
67.2,44,臭臭花,草,毒,-,-,-,-,-,-,-,-,1498,121.4,116,131,37,溶解液,污泥炸彈,月亮之力,7,8,3,50000,1844296
67.1,612,雙斧戰龍,龍,,-,-,-,-,-,-,-,-,1500,151.5,95.2,103,15.5,龍尾,廣域破壞*,衝浪,5,4,5,75000,1485200
67,91,刺甲貝,水,冰,-,-,-,-,-,-,-,-,1498,119,169.8,93,22,冰礫,冰凍之風,水流裂破,5,5,3,50000,1879927
