評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
87.8,377,雷吉洛克,岩石,,-,-,-,-,-,-,-,-,2488,133.9,234.9,147,30,鎖定,尖石攻擊,真氣彈,11,15,20,100000,4623167
87.7,623,泥偶巨人,地面,幽靈,-,-,暗影,-,-,-,-,-,2500,172.1,127.2,166,35,驚嚇,暗影拳,爆裂拳,4,5,5,75000,3633671
87.5,181,電龍,電,,-,-,-,-,-,-,-,-,2499,163.7,137.8,169,35,伏特替換,狂舞揮打,起草,3,3,5,75000,3814313
87.5,709,朽木妖,幽靈,草,-,-,-,-,-,-,-,-,2500,165.6,135.7,168,43.5,暗影爪,暗影球,種子炸彈,7,5,5,75000,3775585
87.3,826,以歐路普,蟲,超能力,-,-,-,-,-,-,-,-,2491,142.9,214.3,142,50,精神利刃,精神衝擊,蟲鳴,5,7,1,10000,4346565
87.3,243,雷公,電,,-,-,-,-,-,-,-,-,2488,169.2,143,151,26.5,伏特替換,瘋狂伏特,波導彈,3,3,20,100000,3653881
87.1,378,雷吉艾斯,冰,,-,-,-,-,-,-,-,-,2488,133.9,234.9,147,30,鎖定,打雷*,暴風雪,12,15,20,100000,4623167
86.7,640,畢力吉翁,草,格鬥,-,-,-,-,-,-,-,-,2496,146.1,180,162,31,二連踢,葉刃,聖劍*,3,3,20,100000,4260018
86.5,781,破破舵輪,幽靈,草,-,-,-,-,-,-,-,-,2497,177,144.1,138,32.5,暗影爪,暗影球,狂舞揮打,7,5,5,50000,3520234
86.4,916,飄香豚,一般,,-,-,-,-,-,雌,-,-,2500,141.9,144.3,215,45,撞擊,泰山壓頂,起草,12,15,1,10000,4401451
86.4,484,帕路奇亞,水,龍,-,起源,-,-,-,-,-,-,2500,184,146.2,126,21.5,龍息,水流尾,亞空裂斬<sup>†</sup>,9,14,20,100000,3388341
86.4,119,金魚王,水,,-,-,-,-,-,-,-,-,2444,159.7,136.1,172,50,啄,直衝鑽*,冰凍之風*,5,6,3,50000,3738228
86.3,475,艾路雷朵,超能力,格鬥,-,-,暗影,-,-,-,-,-,2498,175.6,151.6,133,29.5,精神利刃,葉刃,近身戰,4,5,5,75000,3541430
86.2,594,保母曼波,水,,-,-,-,-,-,-,-,-,2452,128.6,122.7,296,50,攀瀑,精神強念,暴風雪,6,8,5,75000,4668794
86.2,724,狙射樹梟,草,幽靈,-,-,-,-,-,-,-,-,2500,165.5,149.2,153,37,驚嚇,瘋狂植物*,縫影,5,4,3,10000,3777731
86.2,780,老翁龍,一般,龍,-,-,-,-,-,-,-,-,2499,176.9,134,149,33.5,龍息,高速星星,飛翔,9,12,5,75000,3531438
86.2,494,比克提尼,超能力,火,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,念力,Ｖ熱焰,精神衝擊,3,3,20,100000,3996896
86.1,181,電龍,電,,-,-,暗影,-,-,-,-,-,2499,163.7,137.8,169,35,伏特替換,狂舞揮打,起草,3,3,5,75000,3814313
86,57,火爆猴,格鬥,,-,-,暗影,-,-,-,-,-,2499,182.4,127.4,147,48.5,空手劈*,憤怒之拳*,近身戰,4,5,3,50000,3416160
86,373,暴飛龍,龍,飛行,-,-,暗影,-,-,-,-,-,2500,185.9,119.8,151,24,龍尾,飛翔,狂舞揮打,4,3,5,75000,3361091
85.9,975,浩大鯨,冰,,-,-,-,-,-,-,-,-,2494,153.8,100.1,262,29.5,細雪,雪崩,冰錐,6,5,3,50000,4035354
85.9,623,泥偶巨人,地面,幽靈,-,-,-,-,-,-,-,-,2500,172.1,127.2,166,35,驚嚇,暗影拳,爆裂拳,4,5,5,75000,3633671
85.7,377,雷吉洛克,岩石,,-,-,暗影,-,-,-,-,-,2483,135.4,231.2,145,30,鎖定,尖石攻擊,真氣彈,11,15,20,100000,4538297
85.6,243,雷公,電,,-,-,暗影,-,-,-,-,-,2487,171.2,138.9,151,26.5,電擊,暗影球,波導彈,6,5,20,100000,3591755
85.6,776,爆焰龜獸,火,龍,-,-,-,-,-,-,-,-,2499,150.4,193.3,142,50,燒盡,狂舞揮打,龍爪,2,3,5,75000,4127984
85.6,71,大食花,草,毒,-,-,暗影,-,-,-,-,-,2492,173.6,123.4,167,46.5,溶解液,葉刃,污泥炸彈,5,7,3,50000,3578349
85.5,97,引夢貘人,超能力,,-,-,-,-,-,-,-,-,2363,133.6,174.8,178,50,念力,火焰拳,暗影球,3,4,3,50000,4156705
85.5,911,骨紋巨聲鱷,火,幽靈,-,-,-,-,-,-,-,-,2500,156.5,141.8,180,30.5,燒盡,閃焰高歌,暗影球,3,3,3,10000,3994643
85.5,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,2499,157.7,141.3,177,32,泥巴射擊,加農水砲*,地震,5,8,3,10000,3944235
85.4,982,土龍節節,一般,,-,-,-,-,-,-,-,-,2499,149.6,128.5,217,38,滾動,泰山壓頂,岩崩,3,4,3,50000,4171045
85.3,144,急凍鳥,冰,飛行,-,-,暗影,-,-,-,-,-,2488,146.2,180,160,30.5,細雪,冰凍之風,暴風*,6,8,20,100000,4211218
85.2,423,海兔獸,水,地面,-,-,-,-,-,-,-,-,2499,149.8,130.8,212,47.5,擲泥,泰山壓頂,水之波動,4,5,3,50000,4154572
85.2,472,天蠍王,地面,飛行,-,-,-,-,-,-,-,-,2500,148.8,186.6,151,39.5,翅膀攻擊,流沙地獄,雜技,5,7,5,75000,4194296
85.2,802,瑪夏多,格鬥,幽靈,-,-,-,-,-,-,-,-,2487,180.6,133.5,142,24,暗影爪,近身戰,雷電拳,6,5,20,100000,3424219
85.2,484,帕路奇亞,水,龍,-,-,-,-,-,-,-,-,2493,182.6,144.1,129,23,龍息,水流尾,流星群,9,17,20,100000,3395180
85.2,3,妙蛙花,草,毒,-,-,-,-,-,-,-,-,2500,157.3,158.1,159,38,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,3955892
85.1,182,美麗花,草,,-,-,暗影,-,-,-,-,-,2499,151.6,166.6,163,48.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,4115043
84.9,214,赫拉克羅斯,蟲,格鬥,-,-,-,-,-,-,-,-,2492,172.7,140.8,148,29.5,連斬,快手還擊,岩石封鎖,10,13,3,50000,3597541
84.8,249,洛奇亞,超能力,飛行,-,-,暗影,-,-,-,-,-,2489,134.9,212.9,160,24.5,龍尾,飛翔,預知未來,4,6,20,100000,4595122
84.8,899,詭角鹿,一般,超能力,-,-,-,-,-,-,-,-,2496,163,123.4,190,37.5,念力,瘋狂伏特,踩踏,4,3,5,75000,3820904
84.7,460,暴雪王,草,冰,-,-,-,-,-,-,-,-,2495,152.9,145.4,183,50,樹葉,冰凍之風,能量球,6,6,3,50000,4068528
84.7,62,蚊香泳士,水,格鬥,-,-,暗影,-,-,-,-,-,2497,148.9,158.5,177,42,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,4175005
84.7,373,暴飛龍,龍,飛行,-,-,-,-,-,-,-,-,2500,185.9,119.8,151,24,龍尾,飛翔,狂舞揮打,4,3,5,75000,3361091
84.7,644,捷克羅姆,龍,電,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,龍息,逆鱗,交錯閃電*,15,12,20,100000,3477820
84.6,713,冰岩怪,冰,,-,-,-,-,-,-,-,-,2495,143.9,183.4,164,29,冰凍牙,冰凍之風,咬碎,8,8,3,50000,4328663
84.6,358,風鈴鈴,超能力,,-,-,-,-,-,-,-,-,2500,157.1,153.8,164,50,驚嚇,精神衝擊,暗影球,4,5,5,75000,3962829
84.6,934,鹽石巨靈,岩石,,-,-,-,-,-,-,-,-,2496,136.8,177.5,187,38.5,泥巴射擊,岩石封鎖,岩崩,6,5,5,50000,4540313
84.6,186,蚊香蛙皇,水,,-,-,-,-,-,-,-,-,2499,146.8,159.1,182,46,泥巴射擊,氣象球 水,暴風雪,4,9,3,50000,4252767
84.5,182,美麗花,草,,-,-,-,-,-,-,-,-,2499,151.6,166.6,163,48.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,4115043
84.4,591,敗露球菇,草,毒,-,-,-,-,-,-,-,-,2420,142.9,129.4,221,50,驚嚇,欺詐,打草結,4,5,3,50000,4085363
84.4,85,嘟嘟利,一般,飛行,-,-,-,-,-,-,-,-,2499,184.9,129.1,141,48.5,啄,啄鑽,起草,5,6,3,50000,3365031
84.4,372,甲殼龍,龍,,-,-,暗影,-,-,-,-,-,2296,157.1,142.9,149,50,龍息,龍捲風,咬碎,10,12,5,75000,3344610
84.3,621,赤面龍,龍,,-,-,-,-,-,-,-,-,2498,169,141,155,38,龍尾,暗襲要害,岩石封鎖,3,5,5,75000,3693771
84.3,381,拉帝歐斯,龍,超能力,-,-,-,-,-,-,-,-,2488,178.7,144.6,134,24,龍息,波導彈,潔淨光芒*,10,15,20,100000,3462530
84.1,648,美洛耶塔,一般,超能力,-,-,-,-,歌聲,-,-,-,2484,164.7,150.2,151,22.5,念力,精神衝擊,魔法閃耀,3,4,20,100000,3735910
84.1,145,閃電鳥,電,飛行,-,-,-,-,-,-,-,-,2496,176.1,134.2,149,25.5,電擊*,啄鑽,十萬伏特,5,7,20,100000,3521675
84,538,投摔鬼,格鬥,,-,-,-,-,-,-,-,-,2500,142.2,139.8,221,43.5,踢倒,泰山壓頂,劈瓦,5,5,5,75000,4390995
84,71,大食花,草,毒,-,-,-,-,-,-,-,-,2492,173.6,123.4,167,46.5,溶解液,葉刃,污泥炸彈,5,7,3,50000,3578349
83.9,689,龜足巨鎧,岩石,水,-,-,-,-,-,-,-,-,2499,156.1,171.8,149,39,連斬,尖石攻擊,十字劈,14,9,3,50000,3997799
83.9,121,寶石海星,水,超能力,-,-,暗影,-,-,-,-,-,2498,170.7,158,135,41.5,精神波,衝浪,力量寶石,12,13,3,50000,3640869
83.8,334,七夕青鳥,龍,飛行,-,-,-,-,-,-,-,-,2266,131.1,181.5,164,50,龍息,神鳥猛擊,龍之波動,13,14,1,10000,3902033
83.8,450,河馬獸,地面,,-,-,-,-,-,-,-,-,2500,150,150.7,184,30,潑沙,氣象球 岩石,熱沙大地,9,13,3,50000,4160112
83.8,381,拉帝歐斯,龍,超能力,-,-,暗影,-,-,-,-,-,2485,180.6,144,131,24,龍息,波導彈,潔淨光芒*,10,15,20,100000,3406724
83.8,145,閃電鳥,電,飛行,-,-,暗影,-,-,-,-,-,2480,177.4,132.9,147,25.5,電擊*,啄鑽,十萬伏特,5,7,20,100000,3465841
83.7,591,敗露球菇,草,毒,-,-,暗影,-,-,-,-,-,2420,142.9,129.4,221,50,驚嚇,欺詐,打草結,4,5,3,50000,4085363
83.7,997,凍脊龍,龍,冰,-,-,-,-,-,-,-,-,2365,158,120.2,186,50,龍息,雪崩,龍爪,12,13,5,75000,3530820
83.7,779,磨牙彩皮魚,水,超能力,-,-,-,-,-,-,-,-,2499,176,132,152,48,念力,水流尾,精神之牙,3,3,3,50000,3532211
83.7,475,艾路雷朵,超能力,格鬥,-,-,-,-,-,-,-,-,2498,175.6,151.6,133,29.5,精神利刃,葉刃,近身戰,4,5,5,75000,3541430
83.6,334,七夕青鳥,龍,飛行,-,-,暗影,-,-,-,-,-,2266,131.1,181.5,164,50,龍息,神鳥猛擊,龍之波動,13,14,1,10000,3902033
83.6,673,坐騎山羊,草,,-,-,-,-,-,-,-,-,2496,153.5,123.6,214,36,藤鞭,葉刃,劈瓦,5,5,3,50000,4057981
83.6,484,帕路奇亞,水,龍,-,-,暗影,-,-,-,-,-,2495,185.1,145.4,124,23,龍息,水流尾,流星群,9,17,20,100000,3338805
83.5,154,大竺葵,草,,-,-,-,-,-,-,-,-,2497,143.2,179.9,169,48.5,藤鞭,瘋狂植物*,地震,6,9,3,10000,4354660
83.5,372,甲殼龍,龍,,-,-,-,-,-,-,-,-,2296,157.1,142.9,149,50,龍息,龍捲風,咬碎,10,12,5,75000,3344610
83.4,94,耿鬼,幽靈,毒,-,-,暗影,-,-,-,-,-,2496,199.4,123,127,33,暗影爪,暗影拳*,污泥炸彈,5,7,3,50000,3114404
83.2,478,雪妖女,冰,幽靈,-,-,-,-,-,-,-,-,2306,156.3,138.6,157,50,細雪,雪崩,暗影球,6,7,3,50000,3402243
83.2,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,2500,150,150.7,184,30,潑沙,氣象球 岩石,熱沙大地,9,13,3,50000,4160112
83.2,618,泥巴魚,地面,電,-,-,-,-,-,-,-,-,2445,133.6,156.3,214,50,電擊,放電,泥巴炸彈,5,5,5,75000,4468817
83.1,3,妙蛙花,草,毒,-,-,暗影,-,-,-,-,-,2500,157.3,158.1,159,38,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,3955892
83,186,蚊香蛙皇,水,,-,-,暗影,-,-,-,-,-,2499,146.8,159.1,182,46,泥巴射擊,氣象球 水,暴風雪,4,9,3,50000,4252767
82.9,472,天蠍王,地面,飛行,-,-,暗影,-,-,-,-,-,2500,148.8,186.6,151,39.5,翅膀攻擊,流沙地獄,雜技,5,7,5,75000,4194296
82.7,571,索羅亞克,一般,幽靈,洗翠,-,-,-,-,-,-,-,2494,209.5,112.2,126,39,暗影爪,暗影球,欺詐,7,5,5,75000,2961798
82.6,713,冰岩怪,冰,岩石,洗翠,-,-,-,-,-,-,-,2499,151.3,172.6,158,26.5,細雪,岩崩,冰凍之風,6,6,3,50000,4126031
82.5,839,巨炭山,岩石,火,-,-,-,-,-,-,-,-,2496,127.3,178.5,215,49.5,火焰旋渦,岩崩,蓄能焰襲,5,5,3,10000,4885919
82.5,260,巨沼怪,水,地面,-,-,暗影,-,-,-,-,-,2499,157.7,141.3,177,32,泥巴射擊,加農水砲*,地震,5,8,3,10000,3944235
82.4,149,快龍,龍,飛行,-,-,暗影,-,-,-,-,-,2495,175.4,139.4,145,24,龍息,雷電拳,蠻力,10,10,5,75000,3545000
82.4,497,君主蛇,草,,-,-,-,-,-,-,-,-,2500,144.9,182.4,163,48.5,藤鞭,瘋狂植物*,燕返,6,6,3,10000,4307907
82.4,121,寶石海星,水,超能力,-,-,-,-,-,-,-,-,2498,170.7,158,135,41.5,精神波,衝浪,冰凍光束,12,14,3,50000,3640869
82.4,321,吼鯨王,水,,-,-,-,-,-,-,-,-,2492,155.7,84.9,301,48.5,滾動,衝浪,暴風雪,4,6,1,10000,3981930
82.3,998,戟脊龍,龍,冰,-,-,-,-,-,-,-,-,2500,175.4,123.4,164,25.5,龍息,雪崩,龍爪,12,13,5,75000,3550894
82.3,973,纏紅鶴,飛行,格鬥,-,-,-,-,-,-,-,-,2499,178.6,122.9,159,37,翅膀攻擊,勇鳥猛攻,快手還擊,7,5,3,75000,3491200
82.3,38,九尾,火,,-,-,暗影,-,-,-,-,-,2498,151.2,171.2,159,49,火花*,氣象球 火,能量球*,4,5,3,50000,4116371
82.3,217,圈圈熊,一般,,-,-,暗影,-,-,-,-,-,2499,179.3,118.3,164,32,暗影爪,高速星星,近身戰,5,6,3,50000,3476626
82.2,1011,裹蜜蟲,草,龍,-,-,-,-,-,-,-,-,2494,147.8,166.2,171,49,龍尾,種子炸彈,逆鱗,4,5,5,75000,4202497
82.2,832,毛毛角羊,一般,,-,-,-,-,-,-,-,-,2478,146.2,179,160,50,二連踢,泰山壓頂,以牙還牙,3,5,3,10000,4187141
82.1,454,毒骷蛙,毒,格鬥,-,-,暗影,-,-,-,-,-,2498,174.8,120.3,169,44.5,毒針,爆裂拳,暗影球,5,6,3,50000,3552699
82,576,哥德小姐,超能力,,-,-,-,-,-,-,-,-,2499,149.5,180.2,155,48,念力,岩崩,預知未來,4,5,3,50000,4173823
82,754,蘭螳花,草,,-,-,-,-,-,-,-,-,2499,162.7,152.8,154,48,樹葉,葉刃,蠻力,5,5,3,50000,3828817
82,68,怪力,格鬥,,-,-,暗影,-,-,-,-,-,2498,174.1,127.3,161,30,空手劈*,十字劈,岩崩,4,5,3,50000,3569589
81.8,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,2495,152.9,145.4,183,50,樹葉,冰凍之風,能量球,6,6,3,50000,4068528
81.8,549,裙兒小姐,草,格鬥,洗翠,-,-,-,-,-,-,-,2499,172.1,139.8,151,43.5,樹葉,葉刃,近身戰,5,6,1,10000,3630902
81.8,38,九尾,火,,-,-,-,-,-,-,-,-,2498,151.2,171.2,159,49,火花*,氣象球 火,能量球*,4,5,3,50000,4116371
81.8,738,鍬農炮蟲,蟲,電,-,-,暗影,-,-,-,-,-,2498,187.2,123.3,144,29.5,伏特替換*,十字剪,飛翔,3,3,1,10000,3325037
81.7,643,萊希拉姆,龍,火,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,龍息,尖石攻擊,交錯火焰*,14,12,20,100000,3477820
81.5,369,古空棘魚,水,岩石,-,-,-,-,-,-,-,-,2497,134.9,176.4,194,44.5,水槍,水流尾,原始之力,12,15,5,75000,4616800
81.4,466,電擊魔獸,電,,-,-,暗影,-,-,-,-,-,2500,185,128.4,142,29.5,電擊,瘋狂伏特,冰凍拳,5,5,5,75000,3374171
81.4,362,冰鬼護,冰,,-,-,-,-,-,-,-,-,2380,148.7,148.7,172,50,細雪,雪崩,暗影球,6,7,3,50000,3804904
81.4,221,長毛豬,冰,地面,-,-,-,-,-,-,-,-,2500,159.3,125.4,196,47,細雪,雪崩,冰錐,6,5,3,50000,3916342
81.4,454,毒骷蛙,毒,格鬥,-,-,-,-,-,-,-,-,2498,174.8,120.3,169,44.5,毒針,爆裂拳,暗影球,5,6,3,50000,3552699
81.3,386,代歐奇希斯,超能力,,-,-,-,-,防禦,-,-,-,2490,130.2,288.2,126,50,雙倍奉還,精神突進,岩崩,6,8,20,100000,4730043
