評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
86.2,820,藏飽栗鼠,一般,,-,-,-,-,-,-,-,-,1497,106.9,110.7,177,23.5,泥巴射擊,泰山壓頂,起草,4,5,1,10000,2094312
86.1,346,搖籃百合,岩石,草,-,-,暗影,-,-,-,-,-,1497,105.2,140.3,144,25.5,溶解液,岩石封鎖,打草結,7,7,3,50000,2126277
85.8,206,土龍弟弟,一般,,-,-,-,-,-,-,-,-,1499,104.8,111,184,37.5,滾動,直衝鑽,岩崩,4,4,3,50000,2139359
85.8,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,暗影,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,暗影之骨*,骨棒,5,4,3,50000,2040576
85.7,352,變隱龍,一般,,-,-,-,-,-,-,-,-,1499,115.6,142.2,118,27.5,突襲,雷電拳,爆裂拳,6,7,5,75000,1939686
85.7,78,烈焰馬,火,,-,-,暗影,-,-,-,-,-,1499,133.7,111.5,112,22.5,燒盡,直衝鑽,瘋狂伏特*,2,3,3,50000,1669979
85.7,627,毛頭小鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,126.7,92.2,152,46.5,啄,勇鳥猛攻,飛翔,7,6,5,75000,1774904
85.6,537,蟾蜍王,水,地面,-,-,-,-,-,-,-,-,1500,120.3,100.9,154,22,泥巴射擊,大地之力,冰凍之風,6,5,3,50000,1868887
85.6,494,比克提尼,超能力,火,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,念力,Ｖ熱焰,精神衝擊,3,3,20,100000,1855163
85.5,460,暴雪王,草,冰,-,-,-,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
85.3,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
85.3,806,砰頭小丑,火,幽靈,-,-,-,-,-,-,-,-,1497,173.6,88.4,84,16.5,燒盡,驚爆大頭*,暗影球,2,3,20,100000,1290131
85.2,982,土龍節節,一般,,-,-,-,-,-,-,-,-,1500,116.1,98.6,169,20.5,滾動,泰山壓頂,直衝鑽,3,4,3,50000,1934787
85.1,446,小卡比獸,一般,,-,-,-,-,-,-,-,-,1499,103.2,96.6,218,30,撞擊,泰山壓頂,重踏,12,15,5,10000,2172279
85.1,862,堵攔熊,惡,一般,-,-,-,-,-,-,-,-,1500,113.2,127.9,137,21,雙倍奉還,暗襲要害,十字劈,6,6,3,10000,1985019
85,660,掘地兔,一般,地面,-,-,暗影,-,-,-,-,-,1499,95.7,140.3,174,47,泥巴射擊,熱沙大地,火焰拳,6,5,1,10000,2337114
85,164,貓頭夜鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,105.3,120.2,168,28,翅膀攻擊,神鳥猛擊,暗影球,7,7,1,10000,2126381
84.9,20,拉達,惡,一般,阿羅拉,-,-,-,-,-,-,-,1497,107.1,130.2,150,36.5,電光一閃,咬碎,報恩<sup>†</sup>,6,9,1,10000,2090786
84.9,732,喇叭啄鳥,一般,飛行,-,-,-,-,-,-,-,-,1499,134.1,93.3,134,48.5,啄,啄鑽,岩石爆擊,5,5,1,10000,1675846
84.8,862,堵攔熊,惡,一般,-,-,暗影,-,-,-,-,-,1500,113.2,127.9,137,21,雙倍奉還,十字劈,暗襲要害,6,6,3,10000,1985019
84.7,330,沙漠蜻蜓,地面,龍,-,-,-,-,-,-,-,-,1500,127.9,109.6,125,21,龍尾,流沙地獄,龍捲風,4,4,5,75000,1752409
84.7,105,嘎啦嘎啦,火,幽靈,阿羅拉,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,火焰旋渦,骨棒,暗影之骨*,4,5,3,50000,2040576
84.5,260,巨沼怪,水,地面,-,-,-,-,-,-,-,-,1499,123,109.2,136,18.5,泥巴射擊,加農水砲*,地震,5,8,3,10000,1825538
84.4,662,火箭雀,火,飛行,-,-,-,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
84.2,618,泥巴魚,地面,鋼,伽勒爾,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,泥巴射擊,岩崩,地震,5,8,5,75000,2211731
84,203,麒麟奇,一般,超能力,-,-,暗影,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
83.8,259,沼躍魚,水,地面,-,-,暗影,-,-,-,-,-,1500,120.4,111.4,139,33.5,泥巴射擊,衝浪,污泥攻擊,5,5,3,10000,1864979
83.8,911,骨紋巨聲鱷,火,幽靈,-,-,-,-,-,-,-,-,1500,121.2,109.7,139,18.5,燒盡,閃焰高歌,暗影球,3,3,3,10000,1849333
83.7,838,大炭車,岩石,火,-,-,-,-,-,-,-,-,1500,97.1,141.5,168,46.5,擊落,岩崩,蓄能焰襲,6,7,3,10000,2308407
83.7,351,飄浮泡泡,火,,-,-,-,-,-,-,-,晴,1500,112.6,121.3,146,39.5,火花,氣象球 火,日光束,4,9,5,75000,1993800
83.7,662,火箭雀,火,飛行,-,-,暗影,-,-,-,-,-,1495,123.3,102.6,143,47.5,啄,飛翔,熱風,6,6,1,10000,1810501
83.7,327,晃晃斑,一般,,-,-,-,-,-,-,-,-,1380,110.1,110.1,142,50,突襲,岩石封鎖,冰凍之風,8,7,3,50000,1720678
83.3,330,沙漠蜻蜓,地面,龍,-,-,暗影,-,-,-,-,-,1500,127.9,109.6,125,21,龍尾,流沙地獄,龍捲風,4,4,5,75000,1752409
83.3,18,大比鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1499,116.9,115.5,142,26.5,翅膀攻擊*,龍捲風,勇鳥猛攻,5,7,1,10000,1917898
83.2,323,噴火駝,火,地面,-,-,-,-,-,-,-,-,1499,133.6,100.5,125,25.5,燒盡,大地之力,岩石封鎖,3,3,3,50000,1678150
83.2,450,河馬獸,地面,,-,-,-,-,-,-,-,-,1500,116.2,116.8,142,18,潑沙,氣象球 岩石,大地之力,9,13,3,50000,1926191
83.1,345,觸手百合,岩石,草,-,-,暗影,-,-,-,-,-,1460,100.8,138.6,151,50,溶解液,打草結,原始之力,7,6,3,50000,2111110
83.1,663,烈箭鷹,火,飛行,-,-,暗影,-,-,-,-,-,1500,121.4,112.7,135,25.5,燒盡*,蓄能焰襲,飛翔,3,3,1,10000,1846682
83,445,烈咬陸鯊,龍,地面,-,-,-,-,-,-,-,-,1500,132.5,101.5,126,14,龍尾,龍捲風,流沙地獄,4,4,5,75000,1693583
83,288,過動猿,一般,,-,-,-,-,-,-,-,-,1497,116.2,114.1,145,28.5,雙倍奉還,泰山壓頂,岩崩,6,8,5,75000,1923360
82.9,473,象牙豬,冰,地面,-,-,暗影,-,-,-,-,-,1500,136.2,87.4,138,16.5,細雪,冰錐,尖石攻擊,5,7,3,50000,1642085
82.8,676,多麗米亞,一般,,-,-,-,-,-,-,-,-,1496,115.5,125.2,134,26.5,突襲,衝浪,打草結,7,8,5,75000,1937601
82.8,450,河馬獸,地面,,-,-,暗影,-,-,-,-,-,1500,116.2,116.8,142,18,潑沙,氣象球 岩石,大地之力,9,13,3,50000,1926191
82.7,718,基格爾德,龍,地面,-,-,-,-,50%,-,-,-,1494,114.1,128.3,133,15.5,龍尾,咬碎,地震,4,6,20,100000,1947950
82.6,105,嘎啦嘎啦,地面,,-,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,擲泥,骨棒,岩崩,4,5,3,50000,2040576
82.5,936,紅蓮鎧騎,火,超能力,-,-,-,-,-,-,-,-,1499,132.2,109.6,117,17,燒盡,精神衝擊,熱風,2,3,5,50000,1695222
82.4,203,麒麟奇,一般,超能力,-,-,-,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
82.4,217,圈圈熊,一般,,-,-,暗影,-,-,-,-,-,1500,139.6,91.4,126,18.5,暗影爪,近身戰,高速星星,6,5,3,50000,1607158
82,105,嘎啦嘎啦,地面,,-,-,暗影,-,-,-,-,-,1496,109.6,148.9,125,31.5,擲泥,骨棒,岩崩,4,5,3,50000,2040576
81.9,259,沼躍魚,水,地面,-,-,-,-,-,-,-,-,1499,119.9,111.5,140,34.5,泥巴射擊,衝浪,污泥攻擊,5,5,3,10000,1871384
81.8,473,象牙豬,冰,地面,-,-,-,-,-,-,-,-,1500,136.2,87.4,138,16.5,細雪,冰錐,尖石攻擊,5,7,3,50000,1642085
81.6,423,海兔獸,水,地面,-,-,-,-,-,-,-,-,1495,113.2,103.4,168,24,擲泥,泰山壓頂,大地之力,4,5,3,50000,1966737
81.5,288,過動猿,一般,,-,-,暗影,-,-,-,-,-,1497,116.2,114.1,145,28.5,雙倍奉還,泰山壓頂,岩崩,6,8,5,75000,1923360
81.4,400,大尾狸,一般,水,-,-,-,-,-,-,-,-,1498,123,99.3,149,31.5,滾動,衝浪,必殺門牙,4,4,1,10000,1818797
81.3,78,烈焰馬,火,,-,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,燒盡,直衝鑽,瘋狂伏特*,2,3,3,50000,1669979
81.3,71,大食花,草,毒,-,-,暗影,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
81.1,724,狙射樹梟,草,格鬥,洗翠,-,-,-,-,-,-,-,1499,126.9,109.5,127,19,精神利刃,能量球,波導彈,5,5,3,10000,1764738
81,20,拉達,惡,一般,阿羅拉,-,暗影,-,-,-,-,-,1497,107.1,130.2,150,36.5,電光一閃,咬碎,破壞光線,6,10,1,10000,2090786
81,867,死神板,地面,幽靈,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,暗影爪,暗影球,岩石封鎖,7,7,3,50000,2013466
81,71,大食花,草,毒,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
81,340,鯰魚王,水,地面,-,-,暗影,-,-,-,-,-,1495,107.6,108.3,178,27,泥巴射擊,泥巴炸彈,熱水,5,6,1,10000,2073839
80.9,397,姆克鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1468,131.9,91.6,135,50,翅膀攻擊,勇鳥猛攻,飛翔,7,6,1,10000,1631281
80.7,449,沙河馬,地面,,-,-,暗影,-,-,-,-,-,1500,115.1,111.8,152,50,潑沙,岩石封鎖,泰山壓頂,13,9,3,50000,1955620
80.6,344,念力土偶,地面,超能力,-,-,-,-,-,-,-,-,1500,103.6,172.7,121,29,擲泥,岩石封鎖,暗影球,5,5,3,50000,2164207
80.6,108,大舌頭,一般,,-,-,-,-,-,-,-,-,1491,96.6,127.7,186,50,舌舔,泰山壓頂*,強力鞭打,12,17,3,50000,2295742
80.4,673,坐騎山羊,草,,-,-,-,-,-,-,-,-,1499,119.7,95,165,19.5,藤鞭,葉刃,岩崩,5,6,3,50000,1876484
80.4,449,沙河馬,地面,,-,-,-,-,-,-,-,-,1500,115.1,111.8,152,50,潑沙,岩石封鎖,泰山壓頂,13,9,3,50000,1955620
80.4,340,鯰魚王,水,地面,-,-,-,-,-,-,-,-,1495,107.6,108.3,178,27,泥巴射擊,泥巴炸彈,熱水,5,6,1,10000,2073839
80.3,351,飄浮泡泡,一般,,-,-,-,-,-,-,-,-,1500,112.6,121.3,146,39.5,禍不單行,氣象球 岩石,能量球,3,4,5,75000,1993800
80.3,126,鴨嘴火獸,火,,-,-,-,-,-,-,-,-,1497,135.2,107.6,114,23,空手劈,火焰拳,熱沙大地,5,6,5,75000,1658602
80.3,40,胖可丁,一般,妖精,-,-,-,-,-,-,-,-,1493,115.1,75.5,223,29,撒嬌,冰凍之風,高速星星,6,5,1,10000,1938893
80.2,652,布里卡隆,草,格鬥,-,-,-,-,-,-,-,-,1497,119.4,126.9,124,19,踢倒,瘋狂植物*,蠻力,6,5,3,10000,1878859
80.1,916,飄香豚,一般,,-,-,-,-,-,-,-,-,1496,117.7,101.6,159,21.5,擲泥*,泰山壓頂,起草,4,5,1,10000,1900828
80,31,尼多后,毒,地面,-,-,暗影,-,-,-,-,-,1498,116.6,118.5,139,22.5,擲泥,大地之力,劇毒牙,5,4,3,50000,1920313
79.9,323,噴火駝,火,地面,-,-,暗影,-,-,-,-,-,1499,133.6,100.5,125,25.5,燒盡,大地之力,岩石封鎖,3,3,3,50000,1678150
79.9,189,毽子棉,草,飛行,-,-,暗影,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
79.9,398,姆克鷹,一般,飛行,-,-,暗影,-,-,-,-,-,1496,140.4,90.8,125,19.5,翅膀攻擊,飛翔,近身戰,6,6,1,10000,1594214
79.8,182,美麗花,草,,-,-,暗影,-,-,-,-,-,1498,115.1,132.2,128,24.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,1947512
79.8,623,泥偶巨人,地面,幽靈,-,-,暗影,-,-,-,-,-,1500,133.3,98.5,128,19.5,擲泥,暗影拳,爆裂拳,4,5,5,75000,1681024
79.8,31,尼多后,毒,地面,-,-,-,-,-,-,-,-,1498,116.6,118.5,139,22.5,擲泥,大地之力,劇毒牙,5,4,3,50000,1920313
79.7,189,毽子棉,草,飛行,-,-,-,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
79.7,329,超音波幼蟲,地面,龍,-,-,-,-,-,-,-,-,1384,125.2,95.8,127,50,龍息,流沙地獄,蟲鳴,10,15,5,75000,1523223
79.6,485,席多藍恩,火,鋼,-,-,暗影,-,-,-,-,-,1479,130.7,115.5,110,14.5,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,1660650
79.4,444,尖牙陸鯊,龍,地面,-,-,-,-,-,-,-,-,1499,128.8,102.4,132,30,泥巴射擊,龍捲風,挖洞,5,6,5,75000,1741329
79.4,445,烈咬陸鯊,龍,地面,-,-,暗影,-,-,-,-,-,1500,132.5,101.5,126,14,龍尾,龍捲風,流沙地獄,4,4,5,75000,1693583
79.3,400,大尾狸,一般,水,-,-,暗影,-,-,-,-,-,1498,123,99.3,149,31.5,滾動,衝浪,必殺門牙,4,4,1,10000,1818797
79.2,115,袋獸,一般,,-,-,-,-,-,-,-,-,1495,114.6,110.9,153,21.5,踢倒,劈瓦*,咬碎,5,6,3,50000,1943857
79.2,264,直衝熊,一般,,-,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,暗影爪,高速星星,打草結,5,7,1,10000,1965124
79.1,723,投羽梟,草,飛行,-,-,-,-,-,-,-,-,1500,112.5,115.5,154,36.5,啄,勇鳥猛攻,能量球,7,6,3,10000,2001159
79,272,樂天河童,水,草,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,驚嚇,氣象球 水,能量球,4,5,3,50000,1930725
78.7,182,美麗花,草,,-,-,-,-,-,-,-,-,1498,115.1,132.2,128,24.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,1947512
78.7,240,鴨嘴寶寶,火,,-,-,-,-,-,-,-,-,1496,139.5,95.8,120,50,空手劈,火焰拳,劈瓦,5,5,5,10000,1603478
78.6,841,蘋裹龍,草,龍,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,龍息,種子炸彈,龍之波動,10,14,5,75000,1618070
78.5,58,卡蒂狗,火,岩石,洗翠,-,-,-,-,-,-,-,1495,131.9,89.9,142,50,火花,岩崩,噴射火焰,5,7,3,50000,1684382
78.4,1011,裹蜜蟲,草,龍,-,-,-,-,-,-,-,-,1499,114.6,128.9,132,23.5,龍尾,種子炸彈,逆鱗,4,5,5,75000,1949793
78.4,3,妙蛙花,草,毒,-,-,-,-,-,-,-,-,1500,122.2,122.2,123,20.5,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,1835969
78.2,128,肯泰羅,格鬥,火,-,-,-,-,火熾,-,-,-,1500,127.8,120.7,114,20,二連踢,蓄能焰襲,起草,5,4,3,50000,1758735
78.1,655,妖火紅狐,火,超能力,-,-,暗影,-,-,-,-,-,1499,132.6,115.6,110,18,火焰旋渦,精神衝擊,爆炸烈焰*,4,5,3,10000,1686664
78.1,754,蘭螳花,草,,-,-,-,-,-,-,-,-,1495,126.2,117.9,119,23,樹葉,葉刃,蠻力,5,5,3,50000,1770422
78.1,157,火爆獸,火,,-,-,暗影,-,-,-,-,-,1498,132.8,108.9,117,19,燒盡,爆炸烈焰*,雷電拳,3,2,3,10000,1691315
78,83,大蔥鴨,一般,飛行,-,-,-,-,-,-,-,-,1397,116.8,109.2,131,50,連斬,葉刃,燕返,9,12,3,50000,1671469
78,126,鴨嘴火獸,火,,-,-,暗影,-,-,-,-,-,1497,135.2,107.6,114,23,火花,火焰拳,熱沙大地,5,6,5,75000,1658602
78,397,姆克鳥,一般,飛行,-,-,-,-,-,-,-,-,1468,131.9,91.6,135,50,翅膀攻擊,勇鳥猛攻,飛翔,7,6,1,10000,1631281
77.9,264,直衝熊,惡,一般,伽勒爾,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,大聲咆哮,泰山壓頂,挖洞,3,4,1,10000,1965124
77.9,391,猛火猴,火,格鬥,-,-,暗影,-,-,-,-,-,1499,129.6,96,139,42,火花,火焰輪,下盤踢,5,5,3,10000,1730680
77.8,344,念力土偶,地面,超能力,-,-,暗影,-,-,-,-,-,1500,103.6,172.7,121,29,擲泥,岩石封鎖,暗影球,5,5,3,50000,2164207
77.8,499,炒炒豬,火,格鬥,-,-,-,-,-,-,-,-,1497,127.3,87,158,29,火花,岩石封鎖,蓄能焰襲,6,6,3,10000,1751280
77.8,335,貓鼬斬,一般,,-,-,-,-,-,-,-,-,1500,144.8,87.8,122,23,連斬,近身戰,暗襲要害,12,9,3,50000,1550367
77.7,113,吉利蛋,一般,,-,-,-,-,-,-,-,-,1418,63,120.2,421,50,意念頭錘,魔法閃耀,精神強念,10,10,5,75000,3188219
77.7,464,超甲狂犀,地面,岩石,-,-,暗影,-,-,-,-,-,1500,126.8,104.5,134,15,擲泥,直衝鑽,岩石炮*,4,5,3,50000,1775272
77.7,329,超音波幼蟲,地面,龍,-,-,暗影,-,-,-,-,-,1384,125.2,95.8,127,50,龍息,流沙地獄,蟲鳴,10,15,5,75000,1523223
77.6,711,南瓜怪人,幽靈,草,-,-,-,-,-,-,大尺寸,-,1500,115.9,137.2,122,22,燒盡,暗影球,種子炸彈,3,2,5,75000,1940488
77.4,256,力壯雞,火,格鬥,-,-,-,-,-,-,-,-,1499,130.4,100.9,131,37.5,火花,岩崩,蓄能焰襲,5,6,3,10000,1723138
77.4,444,尖牙陸鯊,龍,地面,-,-,暗影,-,-,-,-,-,1499,128.8,102.4,132,30,泥巴射擊,龍捲風,挖洞,5,6,5,75000,1741329
77.4,428,長耳兔,一般,,-,-,-,-,-,-,-,-,1499,112.1,143.6,124,27.5,踢倒,雷電拳,暗影球,5,7,3,50000,1996020
77.4,3,妙蛙花,草,毒,-,-,暗影,-,-,-,-,-,1500,122.2,122.2,123,20.5,藤鞭,瘋狂植物*,污泥攻擊,6,5,3,10000,1835969
77.3,208,大鋼蛇,鋼,地面,-,-,暗影,-,-,-,-,-,1497,98.4,183.3,126,23.5,雷電牙,精神之牙,咬碎,6,8,5,75000,2272944
77.2,760,穿著熊,一般,格鬥,-,-,-,-,-,-,-,-,1497,129.6,87.2,153,17.5,暗影爪,蠻力,踩踏,5,5,1,10000,1729276
77.2,28,穿山王,地面,,-,-,-,-,-,-,-,-,1497,120.5,123,125,23.5,潑沙,暗襲要害*,岩石封鎖,9,13,3,50000,1852528
77.1,910,炙燙鱷,火,,-,-,-,-,-,-,-,-,1494,119.4,105.8,148,29,燒盡,咬碎,噴射火焰,3,3,3,10000,1869076
77.1,530,龍頭地鼠,地面,鋼,-,-,暗影,-,-,-,-,-,1500,142.7,78.8,140,17,泥巴射擊,直衝鑽,岩崩,5,5,3,50000,1573041
77.1,727,熾焰咆哮虎,火,惡,-,-,-,-,-,-,-,-,1497,125.3,109.2,131,18.5,火焰牙,狂舞揮打,爆炸烈焰*,6,9,3,10000,1791290
77,530,龍頭地鼠,地面,鋼,-,-,-,-,-,-,-,-,1500,142.7,78.8,140,17,泥巴射擊,直衝鑽,岩崩,5,5,3,50000,1573041
77,758,焰后蜥,毒,火,-,-,-,-,-,-,-,-,1499,147,91.2,114,22.5,燒盡,劇毒牙,龍之波動,2,3,3,50000,1529161
77,618,泥巴魚,地面,電,-,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,電擊,泥巴炸彈,放電,5,5,5,75000,2211731
76.9,485,席多藍恩,火,鋼,-,-,-,-,-,-,-,-,1499,133,112.3,113,15,火焰旋渦,熔岩風暴*,大地之力,4,5,20,100000,1686996
76.9,721,波爾凱尼恩,火,水,-,-,-,-,-,-,-,-,1494,135.6,117.4,103,15,燒盡,熱水,過熱,3,3,20,100000,1639861
76.8,654,長尾火狐,火,,-,-,暗影,-,-,-,-,-,1499,130.6,107,123,31,火花,精神衝擊,蓄能焰襲,5,6,3,10000,1718256
76.8,441,聒噪鳥,一般,飛行,-,-,-,-,-,-,-,-,1499,139.6,78.4,147,32.5,啄,熱風,神鳥猛擊,6,7,5,75000,1609663
76.8,264,直衝熊,惡,一般,伽勒爾,-,暗影,-,-,-,-,-,1497,114.1,111.8,154,38.5,大聲咆哮,泰山壓頂,挖洞,3,4,1,10000,1965124
76.7,623,泥偶巨人,地面,幽靈,-,-,-,-,-,-,-,-,1500,133.3,98.5,128,19.5,擲泥,暗影拳,爆裂拳,4,5,5,75000,1681024
76.7,467,鴨嘴炎獸,火,,-,-,暗影,-,-,-,-,-,1498,140.8,104.5,108,17.5,空手劈,火焰拳,十萬伏特*,5,7,5,75000,1589375
