評分,圖鑑編號,寶可夢,第一屬性,第二屬性,地區,型態別,暗影,Mega進化,其他形態,性別,尺寸,天氣,CP,攻擊力,防禦力,HP,等級,一般招式,特殊招式1,特殊招式2,幾下可用特招1,幾下可用特招2,夥伴行走距離,開第二招星塵花費,Stat Product
91.3,477,黑夜魔靈,幽靈,,-,-,暗影,-,-,-,-,-,1500,119.8,174.2,90,23.5,驚嚇,爆裂拳,暗影拳,5,4,3,50000,1878255
91.2,241,大奶罐,一般,,-,-,-,-,-,-,-,-,1500,105.4,134.8,150,24,滾動,泰山壓頂,冰凍光束,3,5,5,75000,2130680
91,752,滴蛛霸,水,蟲,-,-,暗影,-,-,-,-,-,1499,97.4,174,136,32,蟲咬,泡沫光線,水之波動,14,17,3,50000,2306355
91,980,土王,毒,地面,-,-,-,-,-,-,-,-,1500,95.1,119.7,208,29.5,毒針,地震,尖石攻擊,8,7,3,50000,2366922
90.9,97,引夢貘人,超能力,,-,-,暗影,-,-,-,-,-,1500,103.4,143,147,27,念力,雷電拳,冰凍拳,3,3,3,50000,2174050
90.9,189,毽子棉,草,飛行,-,-,-,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
90.8,784,杖尾鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1497,123.7,137.8,106,16.5,龍尾,鱗片噪音*,快手還擊,4,4,5,75000,1807554
90.7,148,哈克龍,龍,,-,-,-,-,-,-,-,-,1499,125.2,112.5,127,33,龍息,水流尾,龍之波動,9,14,5,75000,1788369
90.7,337,月石,岩石,超能力,-,-,-,-,-,-,-,-,1496,119.1,108.6,145,24,精神波,氣象球 冰,岩崩,9,12,3,50000,1876210
90.6,364,海魔獅,冰,水,-,-,暗影,-,-,-,-,-,1500,109,112.8,168,36,細雪,衝浪,泰山壓頂,6,5,3,50000,2065168
90.4,460,暴雪王,草,冰,-,-,暗影,-,-,-,-,-,1495,117.9,112,143,23.5,細雪,氣象球 冰,能量球,5,6,3,50000,1888173
90.4,350,美納斯,水,,-,-,-,-,-,-,-,-,1498,113.2,133.9,131,18.5,龍尾,水流尾,緊束,3,4,5,75000,1985080
90.3,365,帝牙海獅,冰,水,-,-,暗影,-,-,-,-,-,1500,112.5,114.9,154,20.5,細雪*,冰錐*,地震,5,9,3,50000,1990879
90.1,975,浩大鯨,冰,,-,-,-,-,-,-,-,-,1500,120.2,77.1,202,18,細雪,冰錐,蠻力,5,5,3,50000,1870752
90.1,477,黑夜魔靈,幽靈,,-,-,-,-,-,-,-,-,1500,119.8,174.2,90,23.5,驚嚇,爆裂拳,暗影拳,5,4,3,50000,1878255
90.1,748,超壞星,毒,水,-,-,-,-,-,-,-,-,1497,91.9,224.3,118,38,毒擊,鹽水,污泥波,8,10,3,50000,2433080
89.9,346,搖籃百合,岩石,草,-,-,-,-,-,-,-,-,1497,105.2,140.3,144,25.5,種子機關槍,岩石封鎖,打草結,4,4,3,50000,2126277
89.9,108,大舌頭,一般,,-,-,-,-,-,-,-,-,1491,96.6,127.7,186,50,舌舔,泰山壓頂*,強力鞭打,12,17,3,50000,2295742
89.9,350,美納斯,水,,-,-,暗影,-,-,-,-,-,1498,113.2,133.9,131,18.5,龍尾,水流尾,緊束,3,4,5,75000,1985080
89.8,206,土龍弟弟,一般,,-,-,-,-,-,-,-,-,1499,104.8,111,184,37.5,滾動,直衝鑽,岩崩,4,4,3,50000,2139359
89.8,164,貓頭夜鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,105.3,120.2,168,28,翅膀攻擊,暗影球,報恩<sup>†</sup>,7,9,1,10000,2126381
89.8,480,由克希,超能力,,-,-,-,-,-,-,-,-,1497,102.1,176.1,122,22,念力,高速星星,打雷,3,5,20,100000,2193759
89.6,768,具甲武者,蟲,水,-,-,-,-,-,-,-,-,1499,124.1,134.7,108,17.5,連斬,十字剪,水流噴射,10,10,1,10000,1804489
89.6,733,銃嘴大鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1500,137.3,96.8,123,20.5,啄,鳥嘴加農炮*,啄鑽,7,5,1,10000,1634212
89.4,974,走鯨,冰,,-,-,-,-,-,-,-,-,1469,112.6,79.8,213,50,細雪,雪崩,泰山壓頂,6,5,3,50000,1914594
89.4,691,毒藻龍,毒,龍,-,-,-,-,-,-,-,-,1500,117.9,143.1,113,23.5,龍尾,水流尾,逆鱗,3,5,3,50000,1906032
89.3,997,凍脊龍,龍,冰,-,-,-,-,-,-,-,-,1500,122.9,98.6,151,27,龍息,雪崩,龍爪,12,13,5,75000,1828678
89.3,977,吃吼霸,水,,-,-,-,-,-,-,-,-,1499,104.6,109.7,187,18.5,攀瀑,衝浪,逆鱗,5,6,5,75000,2146006
89.1,203,麒麟奇,一般,超能力,-,-,暗影,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
89,9,水箭龜,水,,-,-,-,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
89,558,岩殿居蟹,蟲,岩石,-,-,暗影,-,-,-,-,-,1499,120.3,134.7,115,22,連斬,十字剪,岩石炮,10,13,1,10000,1863686
89,820,藏飽栗鼠,一般,,-,-,-,-,-,-,-,-,1497,106.9,110.7,177,23.5,泥巴射擊,泰山壓頂,起草,4,5,1,10000,2094312
88.8,119,金魚王,水,,-,-,-,-,-,-,-,-,1500,121.9,109,138,26,啄,直衝鑽*,冰凍之風*,5,6,3,50000,1833820
88.8,317,吞食獸,毒,,-,-,-,-,-,-,-,-,1498,103.4,122.7,171,28.5,泥巴射擊,污泥攻擊,冰凍光束,5,7,1,10000,2169090
88.7,189,毽子棉,草,飛行,-,-,暗影,-,-,-,-,-,1499,96.7,157,153,40.5,妖精之風,能量球,雜技*,5,7,3,50000,2322994
88.7,380,拉帝亞斯,龍,超能力,-,-,-,-,-,-,-,-,1498,124.5,138.9,104,16,龍息,波導彈,薄霧球*,10,15,20,100000,1798959
88.6,780,老翁龍,一般,龍,-,-,-,-,-,-,-,-,1499,136.8,104.2,115,19,龍息,高速星星,龍之波動,9,14,5,75000,1640140
88.6,478,雪妖女,冰,幽靈,-,-,-,-,-,-,-,-,1499,122.6,114.9,130,27.5,細雪,雪崩,暗影球,6,7,3,50000,1831027
88.6,80,呆殼獸,水,超能力,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,念力,吸取拳,冰凍光束,3,4,3,50000,1974848
88.5,130,暴鯉龍,水,飛行,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
88.5,130,暴鯉龍,水,飛行,-,-,暗影,-,-,-,-,-,1498,130.8,108.5,121,16.5,龍息,水流尾*,龍捲風,9,10,1,10000,1717312
88.4,334,七夕青鳥,龍,飛行,-,-,暗影,-,-,-,-,-,1499,103.4,151.9,138,28.5,龍息,神鳥猛擊,噴射火焰,13,14,1,10000,2167763
88.4,737,蟲電寶,蟲,電,-,-,-,-,-,-,-,-,1497,114.8,134.8,126,36.5,伏特替換*,十字剪,放電,3,3,1,10000,1949448
88.4,488,克雷色利亞,超能力,,-,-,暗影,-,-,-,-,-,1467,92,159,160,19,精神利刃,打草結*,月亮之力,6,7,20,100000,2339924
88.4,279,大嘴鷗,水,飛行,-,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,翅膀攻擊,氣象球 水,暴風,5,8,3,50000,1825336
88.3,699,冰雪巨龍,岩石,冰,-,-,暗影,-,-,-,-,-,1500,113.5,106.3,164,20,細雪,氣象球 冰,流星光束,5,8,5,75000,1979465
88.3,380,拉帝亞斯,龍,超能力,-,-,暗影,-,-,-,-,-,1500,126.8,135.2,103,15.5,龍息,波導彈,薄霧球*,10,15,20,100000,1764672
88.1,334,七夕青鳥,龍,飛行,-,-,-,-,-,-,-,-,1499,103.4,151.9,138,28.5,龍息,神鳥猛擊,噴射火焰,13,14,1,10000,2167763
88.1,362,冰鬼護,冰,,-,-,-,-,-,-,-,-,1499,115.2,120.8,140,27,滾動,雪崩,暗影球,4,4,3,50000,1948427
88.1,457,霓虹魚,水,,-,-,-,-,-,-,-,-,1498,109,137.4,137,32.5,起風,水流尾,銀色旋風,3,4,3,50000,2052476
88,733,銃嘴大鳥,一般,飛行,-,-,-,-,-,-,-,-,1500,137.3,96.8,123,20.5,啄,鳥嘴加農炮*,啄鑽,7,5,1,10000,1634212
87.9,563,死神棺,幽靈,,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,暗影爪,暗影球,報恩<sup>†</sup>,7,9,3,50000,2013466
87.9,18,大比鳥,一般,飛行,-,-,-,-,-,-,-,-,1499,116.9,115.5,142,26.5,起風*,空氣利刃*,勇鳥猛攻,3,4,1,10000,1917898
87.9,918,操陷蛛,蟲,,-,-,-,-,-,-,-,-,1497,111,138.9,131,37.5,暗影爪,猛撲,岩石封鎖,6,7,1,50000,2019559
87.8,475,艾路雷朵,超能力,格鬥,-,-,-,-,-,-,-,-,1499,136.6,115.6,104,18,精神利刃,近身戰,葉刃,5,4,5,75000,1642368
87.7,144,急凍鳥,冰,飛行,-,-,-,-,-,-,-,-,1496,112.6,139.6,126,18.5,細雪,冰凍之風,暴風*,6,8,20,100000,1981151
87.7,160,大力鱷,水,,-,-,-,-,-,-,-,-,1500,123.9,117.4,125,19.5,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,1817697
87.7,352,變隱龍,一般,,-,-,-,-,-,-,-,-,1499,115.6,142.2,118,27.5,突襲,雷電拳,爆裂拳,6,7,5,75000,1939686
87.6,351,飄浮泡泡,一般,,-,-,-,-,-,-,-,-,1500,112.6,121.3,146,39.5,禍不單行,氣象球 岩石,能量球,3,4,5,75000,1993800
87.6,264,直衝熊,一般,,-,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,暗影爪,高速星星,打草結,5,7,1,10000,1965124
87.5,979,棄世猴,格鬥,幽靈,-,-,-,-,-,-,-,-,1499,123.4,105.2,140,17,踢倒,憤怒之拳*,冰凍拳,5,5,3,50000,1817129
87.5,85,嘟嘟利,一般,飛行,-,-,-,-,-,-,-,-,1496,143.8,98.4,110,23.5,啄,啄鑽,勇鳥猛攻,5,7,3,50000,1556601
87.5,203,麒麟奇,一般,超能力,-,-,-,-,-,-,-,-,1499,130.3,101.6,130,27.5,念力,精神之牙,起草,3,4,3,50000,1720655
87.5,783,鱗甲龍,龍,格鬥,-,-,-,-,-,-,-,-,1498,115.5,135.6,124,36.5,龍尾,劈瓦,岩石封鎖,4,5,5,75000,1942416
87.5,57,火爆猴,格鬥,,-,-,暗影,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,冰凍拳,4,5,3,50000,1611459
87.5,338,太陽岩,岩石,超能力,-,-,-,-,-,-,-,-,1496,119.1,108.6,145,24,精神波,氣象球 火,岩崩,9,12,3,50000,1876210
87.4,346,搖籃百合,岩石,草,-,-,暗影,-,-,-,-,-,1497,105.2,140.3,144,25.5,溶解液,岩石封鎖,打草結,7,7,3,50000,2126277
87.4,87,白海獅,水,冰,-,-,-,-,-,-,-,-,1498,102,136.9,157,28.5,冰礫*,冰凍之風*,直衝鑽,5,4,3,50000,2192411
87.4,377,雷吉洛克,岩石,,-,-,-,-,-,-,-,-,1500,104.5,179.9,114,17.5,鎖定,尖石攻擊,真氣彈,11,15,20,100000,2143693
87.2,475,艾路雷朵,超能力,格鬥,-,-,暗影,-,-,-,-,-,1499,136.6,115.6,104,18,精神利刃,近身戰,葉刃,5,4,5,75000,1642368
87.1,832,毛毛角羊,一般,,-,-,-,-,-,-,-,-,1497,110.6,143,128,25.5,二連踢,泰山壓頂,以牙還牙,3,5,3,10000,2025159
87.1,503,大劍鬼,水,,-,-,-,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
87,979,棄世猴,格鬥,幽靈,-,-,暗影,-,-,-,-,-,1499,123.4,105.2,140,17,雙倍奉還,憤怒之拳*,冰凍拳,6,7,3,50000,1817129
87,249,洛奇亞,超能力,飛行,-,-,-,-,-,-,-,-,1497,102.4,167.1,127,15,龍尾,飛翔,氣旋攻擊*,4,7,20,100000,2174273
87,916,飄香豚,一般,,-,-,-,-,-,雌,-,-,1500,109.6,111.5,167,22.5,擲泥*,泰山壓頂,起草,4,5,1,10000,2041611
86.7,166,安瓢蟲,蟲,飛行,-,-,-,-,-,-,-,-,1496,101.4,162.5,134,49.5,滾動,爆裂拳,雜技,4,5,1,10000,2207885
86.7,826,以歐路普,蟲,超能力,-,-,-,-,-,-,-,-,1496,107.9,168.6,114,25.5,精神利刃,精神衝擊,蟲鳴,5,7,1,10000,2075077
86.7,627,毛頭小鷹,一般,飛行,-,-,-,-,-,-,-,-,1500,126.7,92.2,152,46.5,啄,勇鳥猛攻,飛翔,7,6,5,75000,1774904
86.6,149,快龍,龍,飛行,-,-,暗影,-,-,-,-,-,1498,135.8,107.3,113,14.5,龍息,雷電拳,蠻力,10,10,5,75000,1647398
86.6,160,大力鱷,水,,-,-,暗影,-,-,-,-,-,1500,123.9,117.4,125,19.5,暗影爪,加農水砲*,冰凍光束,5,7,3,10000,1817697
86.6,73,毒刺水母,水,毒,-,-,-,-,-,-,-,-,1495,108.9,143.5,131,23,溶解液,熱水,以牙還牙,7,8,3,50000,2047453
86.5,416,蜂女王,蟲,飛行,-,-,-,-,-,-,-,-,1499,108.9,143.5,132,28,連斬,十字剪,力量寶石,10,13,3,50000,2061993
86.3,199,呆呆王,毒,超能力,伽勒爾,-,-,-,-,-,-,-,1499,117.3,117.9,138,20.5,溶解液,精神衝擊,暗影球,5,7,3,50000,1909734
86.3,327,晃晃斑,一般,,-,-,-,-,-,-,-,-,1380,110.1,110.1,142,50,突襲,岩石封鎖,冰凍之風,8,7,3,50000,1720678
86.2,345,觸手百合,岩石,草,-,-,-,-,-,-,-,-,1460,100.8,138.6,151,50,溶解液,原始之力,打草結,6,7,3,50000,2111110
86.1,22,大嘴雀,一般,飛行,-,-,-,-,-,-,-,-,1500,131.5,104.6,124,28,啄,啄鑽,直衝鑽,5,5,1,10000,1705662
86.1,121,寶石海星,水,超能力,-,-,-,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
86.1,121,寶石海星,水,超能力,-,-,暗影,-,-,-,-,-,1500,133.2,122,104,21.5,精神波,水流噴射,力量寶石,10,13,3,50000,1689998
86,698,冰雪龍,岩石,冰,-,-,-,-,-,-,-,-,1500,114.3,104.2,165,50,細雪,氣象球 冰,十萬伏特,5,7,5,75000,1964777
86,698,冰雪龍,岩石,冰,-,-,暗影,-,-,-,-,-,1500,114.3,104.2,165,50,細雪,氣象球 冰,十萬伏特,5,7,5,75000,1964777
86,351,飄浮泡泡,冰,,-,-,-,-,-,-,-,雪,1500,112.6,121.3,146,39.5,細雪,氣象球 冰,暴風雪,5,10,5,75000,1993800
86,723,投羽梟,草,飛行,-,-,-,-,-,-,-,-,1500,112.5,115.5,154,36.5,啄,勇鳥猛攻,能量球,7,6,3,10000,2001159
86,502,雙刃丸,水,,-,-,暗影,-,-,-,-,-,1499,124.1,99.8,146,35,連斬,水流尾,十字剪,9,10,3,10000,1808108
85.9,673,坐騎山羊,草,,-,-,-,-,-,-,-,-,1499,119.7,95,165,19.5,藤鞭,葉刃,岩崩,5,6,3,50000,1876484
85.9,776,爆焰龜獸,火,龍,-,-,-,-,-,-,-,-,1499,113.5,153.6,113,25,燒盡,狂舞揮打,龍爪,2,3,5,75000,1971162
85.8,737,蟲電寶,蟲,電,-,-,暗影,-,-,-,-,-,1497,114.8,134.8,126,36.5,伏特替換*,十字剪,放電,3,3,1,10000,1949448
85.8,171,電燈怪,水,電,-,-,-,-,-,-,-,-,1500,104.8,105.5,194,27,水槍,衝浪,十萬伏特,15,19,3,50000,2145463
85.8,272,樂天河童,水,草,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,驚嚇,氣象球 水,能量球,4,5,3,50000,1930725
85.8,71,大食花,草,毒,-,-,暗影,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
85.7,982,土龍節節,一般,,-,-,-,-,-,-,-,-,1500,116.1,98.6,169,20.5,滾動,泰山壓頂,直衝鑽,3,4,3,50000,1934787
85.7,221,長毛豬,冰,地面,-,-,暗影,-,-,-,-,-,1500,121.1,99.5,154,24,細雪,冰錐,尖石攻擊,5,7,3,50000,1854684
85.6,151,夢幻,超能力,,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,暗影爪,瘋狂伏特,精神衝擊,6,5,20,100000,1855163
85.6,221,長毛豬,冰,地面,-,-,-,-,-,-,-,-,1500,121.1,99.5,154,24,細雪,冰錐,尖石攻擊,5,7,3,50000,1854684
85.6,867,死神板,地面,幽靈,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,暗影爪,暗影球,岩石封鎖,7,7,3,50000,2013466
85.6,503,大劍鬼,水,,-,-,暗影,-,-,-,-,-,1500,128,100.9,136,19.5,連斬,加農水砲*,超級角擊,10,14,3,10000,1756037
85.6,80,呆殼獸,水,超能力,-,-,暗影,-,-,-,-,-,1500,113.4,120.9,144,22,念力,吸取拳,冰凍光束,3,4,3,50000,1974848
85.5,9,水箭龜,水,,-,-,暗影,-,-,-,-,-,1500,112.1,137.7,130,23,滾動,加農水砲*,火箭頭錘,4,6,3,10000,2007546
85.5,426,隨風球,幽靈,飛行,-,-,-,-,-,-,-,-,1500,119.2,75.8,209,23.5,禍不單行,冰凍之風,暗影球,4,4,5,75000,1886853
85.5,211,千針魚,水,毒,-,-,暗影,-,-,-,-,-,1497,131.2,105.5,123,27,毒針,水流尾,暗影球,4,6,3,50000,1702587
85.5,243,雷公,電,,-,-,-,-,-,-,-,-,1498,132,110.6,116,16,電擊,瘋狂伏特,波導彈,5,5,20,100000,1693495
85.4,57,火爆猴,格鬥,,-,-,-,-,-,-,-,-,1498,138.7,100.1,116,24,空手劈*,憤怒之拳*,冰凍拳,4,5,3,50000,1611459
85.3,182,美麗花,草,,-,-,暗影,-,-,-,-,-,1498,115.1,132.2,128,24.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,1947512
85.3,502,雙刃丸,水,,-,-,-,-,-,-,-,-,1496,122.6,99.8,149,35,連斬,水流尾,十字剪,9,10,3,10000,1822620
85.2,587,電飛鼠,電,飛行,-,-,-,-,-,-,-,-,1498,127.6,110.2,125,39.5,電擊,雜技,放電,7,5,1,10000,1758025
85.2,67,豪力,格鬥,,-,-,暗影,-,-,-,-,-,1499,126.8,97.4,143,27.5,空手劈,十字劈*,爆裂拳,4,5,3,50000,1765627
85.2,417,帕奇利茲,電,,-,-,-,-,-,-,-,-,1372,91.6,157.1,142,50,伏特替換,必殺門牙,雷電拳,4,3,5,75000,2043738
85,101,頑皮雷彈,電,草,洗翠,-,-,-,-,-,-,-,1500,123.3,128.7,115,26,電擊,瘋狂伏特,能量球,5,5,3,50000,1825336
85,618,泥巴魚,地面,電,-,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,電擊,泥巴炸彈,放電,5,5,5,75000,2211731
85,581,舞天鵝,水,飛行,-,-,-,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
84.9,939,電肚蛙,電,,-,-,-,-,-,-,-,-,1500,115.1,110.2,154,21,電擊,電磁炮,拋物面充電,9,6,1,50000,1952887
84.9,207,天蠍,地面,飛行,-,-,暗影,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
84.9,62,蚊香泳士,水,格鬥,-,-,-,-,-,-,-,-,1500,115.8,122,137,21.5,泥巴射擊,冰凍之風,爆裂拳,5,5,3,50000,1936317
84.9,373,暴飛龍,龍,飛行,-,-,暗影,-,-,-,-,-,1497,143.5,93.1,117,14.5,龍尾,飛翔,狂舞揮打,4,3,5,75000,1562473
84.8,591,敗露球菇,草,毒,-,-,-,-,-,-,-,-,1498,109.3,105.9,177,26.5,驚嚇,欺詐,打草結,4,5,3,50000,2049605
84.8,732,喇叭啄鳥,一般,飛行,-,-,暗影,-,-,-,-,-,1492,133.7,94.3,132,46,啄,啄鑽,岩石爆擊,5,5,1,10000,1664964
84.7,217,圈圈熊,一般,,-,-,暗影,-,-,-,-,-,1500,139.6,91.4,126,18.5,暗影爪,高速星星,近身戰,5,6,3,50000,1607158
84.7,71,大食花,草,毒,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,溶解液,葉刃,污泥炸彈,5,7,3,50000,1656351
84.6,478,雪妖女,冰,幽靈,-,-,暗影,-,-,-,-,-,1499,122.6,114.9,130,27.5,細雪,雪崩,暗影球,6,7,3,50000,1831027
84.6,581,舞天鵝,水,飛行,-,-,暗影,-,-,-,-,-,1497,128.6,101.1,134,26.5,起風,水流噴射,飛翔,3,4,3,50000,1741978
84.5,182,美麗花,草,,-,-,-,-,-,-,-,-,1498,115.1,132.2,128,24.5,溶解液,葉刃,魔法閃耀,5,7,3,50000,1947512
84.4,178,天然鳥,超能力,飛行,-,-,暗影,-,-,-,-,-,1500,132.2,107.9,119,25.5,啄,精神衝擊,暗影球,5,7,3,50000,1698214
84.3,676,多麗米亞,一般,,-,-,-,-,-,-,-,-,1496,115.5,125.2,134,26.5,突襲,衝浪,打草結,7,8,5,75000,1937601
84.3,207,天蠍,地面,飛行,-,-,-,-,-,-,-,-,1498,108.5,145.3,131,31,翅膀攻擊,暗襲要害,挖洞,5,7,5,75000,2064887
84.2,381,拉帝歐斯,龍,超能力,-,-,-,-,-,-,-,-,1497,139.4,112.9,102,14.5,龍息,波導彈,潔淨光芒*,10,15,20,100000,1605573
84.2,381,拉帝歐斯,龍,超能力,-,-,暗影,-,-,-,-,-,1488,140.5,113,99,14,龍息,波導彈,潔淨光芒*,10,15,20,100000,1570884
84.2,68,怪力,格鬥,,-,-,-,-,-,-,-,-,1498,135.5,98.6,124,18,空手劈*,十字劈,岩崩,4,5,3,50000,1656376
84.1,186,蚊香蛙皇,水,,-,-,暗影,-,-,-,-,-,1498,114,124.3,139,23,泥巴射擊,氣象球 水,冰凍光束*,4,7,3,50000,1970072
84,181,電龍,電,,-,-,-,-,-,-,-,-,1497,126.8,107.9,129,19.5,伏特替換,狂舞揮打,起草,3,3,5,75000,1766112
