Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
89.8,149,Dragonite,dragon,flying,-,-,Shadow,-,-,-,-,-,1498,135.8,107.3,113,14.5,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,1647398
89.8,324,Torkoal,fire,none,-,-,-,-,-,-,-,-,1499,107.6,151.3,128,27,Ember,Flame Wheel,Overheat,-,-,3,-,2083996
89.7,130,Gyarados,water,flying,-,-,-,-,-,-,-,-,1498,130.8,108.5,121,16.5,Dragon Breath,Aqua Tail*,Twister,-,-,1,-,1717312
89.5,373,Salamence,dragon,flying,-,-,-,-,-,-,-,-,1497,143.5,93.1,117,14.5,Dragon Tail,Fly,Brutal Swing,-,-,5,-,1562473
88.9,162,Furret,normal,none,-,-,-,-,-,-,-,-,1498,115.3,105.4,160,34.5,Sucker Punch,Swift,Trailblaze,-,-,1,-,1945534
88.9,207,Gligar,ground,flying,-,-,-,-,-,-,-,-,1498,108.5,145.3,131,31,Wing Attack,Night Slash,Dig,-,-,5,-,2064887
88.8,144,Articuno,ice,flying,-,-,-,-,-,-,-,-,1496,112.6,139.6,126,18.5,Powder Snow,Icy Wind,Hurricane*,-,-,20,-,1981151
88.8,176,Togetic,fairy,flying,-,-,-,-,-,-,-,-,1498,110.2,150.2,123,36.5,Fairy Wind,Psyshock,Heat Wave,-,-,3,-,2035132
88.7,149,Dragonite,dragon,flying,-,-,-,-,-,-,-,-,1498,135.8,107.3,113,14.5,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,1647398
88.7,38,Ninetales,fire,none,-,-,-,-,-,-,-,-,1496,114.4,135.5,126,24.5,Ember*,Weather Ball (Fire),Energy Ball*,-,-,3,-,1953716
88.7,38,Ninetales,fire,none,-,-,Shadow,-,-,-,-,-,1496,114.4,135.5,126,24.5,Ember*,Weather Ball (Fire),Energy Ball*,-,-,3,-,1953716
88.6,351,Castform,fire,none,-,-,-,-,-,-,-,Sunny,1500,112.6,121.3,146,39.5,Ember,Weather Ball (Fire),Solar Beam,-,-,5,-,1993800
88.6,18,Pidgeot,normal,flying,-,-,Shadow,-,-,-,-,-,1499,116.9,115.5,142,26.5,Wing Attack*,Brave Bird,Air Cutter*,-,-,1,-,1917898
88.4,663,Talonflame,fire,flying,-,-,-,-,-,-,-,-,1500,121.4,112.7,135,25.5,Incinerate*,Fly,Brave Bird,-,-,1,-,1846682
88.2,207,Gligar,ground,flying,-,-,Shadow,-,-,-,-,-,1498,108.5,145.3,131,31,Wing Attack,Night Slash,Dig,-,-,5,-,2064887
87.9,962,Bombirdier,flying,dark,-,-,-,-,-,-,-,-,1497,127.8,117.2,117,22,Sucker Punch,Fly,Rock Tomb,-,-,5,-,1752237
87.9,660,Diggersby,normal,ground,-,-,-,-,-,-,-,-,1499,95.7,140.3,174,47,Quick Attack,Fire Punch,Scorching Sands,-,-,1,-,2337114
87.9,249,Lugia,psychic,flying,-,-,-,-,-,-,-,-,1497,102.4,167.1,127,15,Dragon Tail,Fly,Aeroblast*,-,-,20,-,2174273
87.8,42,Golbat,poison,flying,-,-,-,-,-,-,-,-,1499,117.7,116.2,139,28.5,Wing Attack,Poison Fang,Shadow Ball,-,-,1,-,1901391
87.7,42,Golbat,poison,flying,-,-,Shadow,-,-,-,-,-,1499,117.7,116.2,139,28.5,Wing Attack,Poison Fang,Shadow Ball,-,-,1,-,1901391
87.5,765,Oranguru,normal,psychic,-,-,-,-,-,-,-,-,1498,110.2,130.1,142,23,Confusion,Brutal Swing,Trailblaze,-,-,3,-,2034972
87.5,384,Rayquaza,dragon,flying,-,-,-,-,-,-,-,-,1500,147.5,89.5,115,14.5,Dragon Tail,Breaking Swipe*,Dragon Ascent*,-,-,20,-,1518920
87.5,178,Xatu,psychic,flying,-,-,Shadow,-,-,-,-,-,1500,132.2,107.9,119,25.5,Peck,Psyshock,Shadow Ball,-,-,3,-,1698214
87.4,629,Vullaby,dark,flying,-,-,-,-,-,-,-,-,1437,100.8,129.4,157,50,Air Slash,Brave Bird,Foul Play,-,-,5,-,2048662
87.1,166,Ledian,bug,flying,-,-,-,-,-,-,-,-,1496,101.4,162.5,134,49.5,Rollout,Dynamic Punch,Acrobatics,-,-,1,-,2207885
87.1,178,Xatu,psychic,flying,-,-,-,-,-,-,-,-,1500,132.2,107.9,119,25.5,Peck,Psyshock,Shadow Ball,-,-,3,-,1698214
87,472,Gliscor,ground,flying,-,-,-,-,-,-,-,-,1499,115.7,144.5,116,21,Wing Attack,Sand Tomb,Acrobatics,-,-,5,-,1938911
87,105,Marowak,fire,ghost,Alolan,-,Shadow,-,-,-,-,-,1496,109.6,148.9,125,31.5,Fire Spin,Shadow Bone*,Bone Club,-,-,3,-,2040576
86.8,973,Flamigo,flying,fighting,-,-,-,-,-,-,-,-,1500,138,95.6,123,20,Wing Attack,Upper Hand,Brave Bird,-,-,3,-,1622436
86.6,105,Marowak,fire,ghost,Alolan,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,Fire Spin,Bone Club,Shadow Bone*,-,-,3,-,2040576
86.3,78,Rapidash,fire,none,-,-,Shadow,-,-,-,-,-,1499,133.7,111.5,112,22.5,Incinerate,Drill Run,Wild Charge*,-,-,3,-,1669979
86.1,660,Diggersby,normal,ground,-,-,Shadow,-,-,-,-,-,1499,95.7,140.3,174,47,Quick Attack,Scorching Sands,Fire Punch,-,-,1,-,2337114
86,166,Ledian,bug,flying,-,-,Shadow,-,-,-,-,-,1496,101.4,162.5,134,49.5,Rollout,Dynamic Punch,Acrobatics,-,-,1,-,2207885
86,663,Talonflame,fire,flying,-,-,Shadow,-,-,-,-,-,1500,121.4,112.7,135,25.5,Incinerate*,Flame Charge,Fly,-,-,1,-,1846682
85.7,257,Blaziken,fire,fighting,-,-,-,-,-,-,-,-,1497,143.9,90.8,119,19.5,Ember,Aura Sphere,Blast Burn*,-,-,3,-,1555953
85.7,426,Drifblim,ghost,flying,-,-,-,-,-,-,-,-,1500,119.2,75.8,209,23.5,Hex,Icy Wind,Shadow Ball,-,-,5,-,1886853
85.6,832,Dubwool,normal,none,-,-,-,-,-,-,-,-,1497,110.6,143,128,25.5,Double Kick,Body Slam,Payback,-,-,3,-,2025159
85.6,416,Vespiquen,bug,flying,-,-,-,-,-,-,-,-,1499,108.9,143.5,132,28,Fury Cutter,X-Scissor,Power Gem,-,-,3,-,2061993
85.5,822,Corvisquire,flying,none,-,-,-,-,-,-,-,-,1496,118.1,104.7,153,49.5,Peck,Sky Attack,Payback,-,-,1,-,1892802
85.4,618,Stunfisk,ground,steel,Galarian,-,-,-,-,-,-,-,1499,101.5,126.7,172,26,Mud Shot,Rock Slide,Earthquake,-,-,5,-,2211731
85.4,494,Victini,psychic,fire,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,Confusion,V-Create,Psyshock,-,-,20,-,1855163
85.2,257,Blaziken,fire,fighting,-,-,Shadow,-,-,-,-,-,1497,143.9,90.8,119,19.5,Ember,Aura Sphere,Blast Burn*,-,-,3,-,1555953
85.2,446,Munchlax,normal,none,-,-,-,-,-,-,-,-,1499,103.2,96.6,218,30,Tackle,Body Slam,Bulldoze,-,-,5,-,2172279
85.1,936,Armarouge,fire,psychic,-,-,-,-,-,-,-,-,1499,132.2,109.6,117,17,Incinerate,Psyshock,Heat Wave,-,-,5,-,1695222
85.1,6,Charizard,fire,flying,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,Ember*,Blast Burn*,Air Cutter,-,-,3,-,1691315
85.1,723,Dartrix,grass,flying,-,-,-,-,-,-,-,-,1500,112.5,115.5,154,36.5,Peck,Brave Bird,Seed Bomb,-,-,3,-,2001159
85.1,78,Rapidash,fire,none,-,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,Incinerate,Drill Run,Wild Charge*,-,-,3,-,1669979
85,6,Charizard,fire,flying,-,-,Shadow,-,-,-,-,-,1498,132.8,108.9,117,19,Ember*,Blast Burn*,Air Cutter,-,-,3,-,1691315
85,441,Chatot,normal,flying,-,-,-,-,-,-,-,-,1499,139.6,78.4,147,32.5,Peck,Sky Attack,Heat Wave,-,-,5,-,1609663
85,146,Moltres,fire,flying,-,-,Shadow,-,-,-,-,-,1499,139.9,102,112,15.5,Wing Attack,Fly,Heat Wave,-,-,20,-,1598740
84.9,450,Hippowdon,ground,none,-,-,Shadow,-,-,-,-,-,1500,116.2,116.8,142,18,Ice Fang,Weather Ball (Rock),Body Slam,-,-,3,-,1926191
84.8,397,Staravia,normal,flying,-,-,-,-,-,-,-,-,1468,131.9,91.6,135,50,Wing Attack,Brave Bird,Fly,-,-,1,-,1631281
84.5,450,Hippowdon,ground,none,-,-,-,-,-,-,-,-,1500,116.2,116.8,142,18,Ice Fang,Weather Ball (Rock),Body Slam,-,-,3,-,1926191
84.4,806,Blacephalon,fire,ghost,-,-,-,-,-,-,-,-,1497,173.6,88.4,84,16.5,Incinerate,Mind Blown*,Shadow Ball,-,-,20,-,1290131
84.2,144,Articuno,psychic,flying,Galarian,-,-,-,-,-,-,-,1495,134.1,111,112,15.5,Psycho Cut,Fly,Brave Bird,-,-,20,-,1666929
84.2,146,Moltres,fire,flying,-,-,-,-,-,-,-,-,1499,136.8,103.7,115,16,Wing Attack,Fly,Heat Wave,-,-,20,-,1630791
84.2,911,Skeledirge,fire,ghost,-,-,-,-,-,-,-,-,1500,121.2,109.7,139,18.5,Incinerate,Torch Song,Shadow Ball,-,-,3,-,1849333
84.2,157,Typhlosion,fire,none,-,-,Shadow,-,-,-,-,-,1498,132.8,108.9,117,19,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,1691315
84.1,351,Castform,normal,none,-,-,-,-,-,-,-,-,1500,112.6,121.3,146,39.5,Hex,Weather Ball (Rock),Energy Ball,-,-,5,-,1993800
84.1,189,Jumpluff,grass,flying,-,-,Shadow,-,-,-,-,-,1499,96.7,157,153,40.5,Fairy Wind,Aerial Ace,Acrobatics*,-,-,3,-,2322994
84.1,157,Typhlosion,fire,none,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,1691315
84,727,Incineroar,fire,dark,-,-,-,-,-,-,-,-,1497,125.3,109.2,131,18.5,Fire Fang,Brutal Swing,Blast Burn*,-,-,3,-,1791290
84,327,Spinda,normal,none,-,-,-,-,-,-,-,-,1380,110.1,110.1,142,50,Sucker Punch,Rock Tomb,Icy Wind,-,-,3,-,1720678
83.9,472,Gliscor,ground,flying,-,-,Shadow,-,-,-,-,-,1499,115.7,144.5,116,21,Wing Attack,Sand Tomb,Acrobatics,-,-,5,-,1938911
83.9,320,Wailmer,water,none,-,-,-,-,-,-,-,-,1499,116.6,68.3,242,48.5,Rollout,Scald,Body Slam,-,-,1,-,1926826
83.5,460,Abomasnow,grass,ice,-,-,Shadow,-,-,-,-,-,1495,117.9,112,143,23.5,Powder Snow,Weather Ball (Ice),Energy Ball,-,-,3,-,1888173
83.4,330,Flygon,ground,dragon,-,-,-,-,-,-,-,-,1500,127.9,109.6,125,21,Dragon Tail,Sand Tomb,Twister,-,-,5,-,1752409
83.4,108,Lickitung,normal,none,-,-,-,-,-,-,-,-,1491,96.6,127.7,186,50,Lick,Body Slam*,Power Whip,-,-,3,-,2295742
83.4,20,Raticate,dark,normal,Alolan,-,-,-,-,-,-,-,1497,107.1,130.2,150,36.5,Quick Attack,Crunch,Return<sup>†</sup>,-,-,1,-,2090786
83.4,528,Swoobat,psychic,flying,-,-,-,-,-,-,-,-,1500,126.7,101.7,138,34.5,Confusion,Fly,Psychic Fangs,-,-,1,-,1777300
83.1,758,Salazzle,poison,fire,-,-,-,-,-,-,-,-,1499,147,91.2,114,22.5,Incinerate,Poison Fang,Dragon Pulse,-,-,3,-,1529161
83.1,398,Staraptor,normal,flying,-,-,-,-,-,-,-,-,1496,140.4,90.8,125,19.5,Wing Attack,Fly,Close Combat,-,-,1,-,1594214
83,460,Abomasnow,grass,ice,-,-,-,-,-,-,-,-,1495,117.9,112,143,23.5,Powder Snow,Weather Ball (Ice),Energy Ball,-,-,3,-,1888173
83,916,Oinkologne,normal,none,-,-,-,-,-,Female,-,-,1500,109.6,111.5,167,22.5,Tackle,Body Slam,Trailblaze,-,-,1,-,2041611
82.8,59,Arcanine,fire,none,-,-,Shadow,-,-,-,-,-,1496,132.1,102.6,125,18,Fire Fang,Wild Charge,Psychic Fangs,-,-,3,-,1693302
82.8,144,Articuno,ice,flying,-,-,Shadow,-,-,-,-,-,1496,115.1,136.9,123,17.5,Powder Snow,Triple Axel,Hurricane*,-,-,20,-,1938647
82.8,701,Hawlucha,fighting,flying,-,-,-,-,-,-,-,-,1497,127.5,107.6,128,23,Low Kick,Flying Press,Aerial Ace,-,-,5,-,1756378
82.7,820,Greedent,normal,none,-,-,-,-,-,-,-,-,1497,106.9,110.7,177,23.5,Mud Shot,Body Slam,Trailblaze,-,-,1,-,2094312
82.5,320,Wailmer,water,none,-,-,Shadow,-,-,-,-,-,1499,116.6,68.3,242,48.5,Rollout,Scald,Body Slam,-,-,1,-,1926826
82.4,330,Flygon,ground,dragon,-,-,Shadow,-,-,-,-,-,1500,127.9,109.6,125,21,Dragon Tail,Sand Tomb,Twister,-,-,5,-,1752409
82.4,277,Swellow,normal,flying,-,-,-,-,-,-,-,-,1499,136,100,121,29,Wing Attack,Brave Bird,Aerial Ace,-,-,1,-,1645136
82.4,321,Wailord,water,none,-,-,-,-,-,-,-,-,1497,118.4,67.4,237,24.5,Rollout,Surf,Return<sup>†</sup>,-,-,1,-,1891875
82.3,249,Lugia,psychic,flying,-,-,Shadow,-,-,-,-,-,1492,104.3,164.3,124,14.5,Dragon Tail,Fly,Aeroblast*,-,-,20,-,2124734
82.2,59,Arcanine,fire,none,-,-,-,-,-,-,-,-,1496,132.1,102.6,125,18,Fire Fang,Wild Charge,Psychic Fangs,-,-,3,-,1693302
82.1,17,Pidgeotto,normal,flying,-,-,Shadow,-,-,-,-,-,1350,110.9,100.8,147,50,Wing Attack,Air Cutter,Twister,-,-,1,-,1644149
82.1,217,Ursaring,normal,none,-,-,Shadow,-,-,-,-,-,1500,139.6,91.4,126,18.5,Shadow Claw,Close Combat,Swift,-,-,3,-,1607158
81.8,654,Braixen,fire,none,-,-,Shadow,-,-,-,-,-,1499,130.6,107,123,31,Ember,Psyshock,Flame Charge,-,-,3,-,1718256
81.8,264,Linoone,normal,none,-,-,-,-,-,-,-,-,1497,114.1,111.8,154,38.5,Shadow Claw,Swift,Grass Knot,-,-,1,-,1965124
81.8,398,Staraptor,normal,flying,-,-,Shadow,-,-,-,-,-,1496,140.4,90.8,125,19.5,Wing Attack,Fly,Close Combat,-,-,1,-,1594214
81.6,323,Camerupt,fire,ground,-,-,-,-,-,-,-,-,1499,133.6,100.5,125,25.5,Incinerate,Rock Tomb,Scorching Sands,-,-,3,-,1678150
81.6,397,Staravia,normal,flying,-,-,Shadow,-,-,-,-,-,1468,131.9,91.6,135,50,Wing Attack,Brave Bird,Fly,-,-,1,-,1631281
81.5,797,Celesteela,steel,flying,-,-,-,-,-,-,-,-,1500,119.6,120.7,130,18,Air Slash,Body Slam,Iron Head,-,-,20,-,1876702
81.4,445,Garchomp,dragon,ground,-,-,-,-,-,-,-,-,1500,132.5,101.5,126,14,Dragon Tail,Twister,Sand Tomb,-,-,5,-,1693583
81.4,58,Growlithe,fire,none,-,-,Shadow,-,-,-,-,-,1405,126.9,90.8,135,50,Ember,Flame Wheel,Body Slam,-,-,3,-,1554545
81.4,227,Skarmory,steel,flying,-,-,-,-,-,-,-,-,1500,105.5,166.6,121,27,Air Slash,Brave Bird,Sky Attack,-,-,5,-,2126860
81.3,867,Runerigus,ground,ghost,-,-,-,-,-,-,-,-,1500,111.7,165.3,109,24.5,Shadow Claw,Shadow Ball,Rock Tomb,-,-,3,-,2013466
81.1,655,Delphox,fire,psychic,-,-,Shadow,-,-,-,-,-,1499,132.6,115.6,110,18,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,1686664
80.9,667,Litleo,fire,normal,-,-,-,-,-,-,-,-,1500,121.6,105.8,144,48.5,Incinerate,Flame Charge,Crunch,-,-,3,-,1851844
80.8,426,Drifblim,ghost,flying,-,-,Shadow,-,-,-,-,-,1500,119.2,75.8,209,23.5,Astonish,Icy Wind,Shadow Ball,-,-,5,-,1886853
80.8,203,Girafarig,normal,psychic,-,-,Shadow,-,-,-,-,-,1499,130.3,101.6,130,27.5,Confusion,Psychic Fangs,Trailblaze,-,-,3,-,1720655
80.8,352,Kecleon,normal,none,-,-,-,-,-,-,-,-,1499,115.6,142.2,118,27.5,Sucker Punch,Foul Play,Thunder Punch,-,-,5,-,1939686
80.8,473,Mamoswine,ice,ground,-,-,Shadow,-,-,-,-,-,1500,136.2,87.4,138,16.5,Powder Snow,Icicle Spear,High Horsepower,-,-,3,-,1642085
80.8,71,Victreebel,grass,poison,-,-,Shadow,-,-,-,-,-,1498,135.2,93.5,131,23,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,1656351
80.7,445,Garchomp,dragon,ground,-,-,Shadow,-,-,-,-,-,1500,132.5,101.5,126,14,Dragon Tail,Twister,Sand Tomb,-,-,5,-,1693583
80.7,71,Victreebel,grass,poison,-,-,-,-,-,-,-,-,1498,135.2,93.5,131,23,Acid,Leaf Blade,Sludge Bomb,-,-,3,-,1656351
80.6,126,Magmar,fire,none,-,-,Shadow,-,-,-,-,-,1497,135.2,107.6,114,23,Ember,Fire Punch,Scorching Sands,-,-,5,-,1658602
80.5,910,Crocalor,fire,none,-,-,-,-,-,-,-,-,1494,119.4,105.8,148,29,Incinerate,Crunch,Disarming Voice,-,-,3,-,1869076
80.5,655,Delphox,fire,psychic,-,-,-,-,-,-,-,-,1499,132.6,115.6,110,18,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,1686664
80.5,83,Farfetch'd,normal,flying,-,-,-,-,-,-,-,-,1397,116.8,109.2,131,50,Fury Cutter,Leaf Blade,Aerial Ace,-,-,3,-,1671469
80.5,467,Magmortar,fire,none,-,-,Shadow,-,-,-,-,-,1498,140.8,104.5,108,17.5,Karate Chop,Fire Punch,Thunderbolt*,-,-,5,-,1589375
80.4,256,Combusken,fire,fighting,-,-,-,-,-,-,-,-,1499,130.4,100.9,131,37.5,Ember,Rock Slide,Flame Charge,-,-,3,-,1723138
80.4,203,Girafarig,normal,psychic,-,-,-,-,-,-,-,-,1499,130.3,101.6,130,27.5,Confusion,Psychic Fangs,Trailblaze,-,-,3,-,1720655
80.4,17,Pidgeotto,normal,flying,-,-,-,-,-,-,-,-,1350,110.9,100.8,147,50,Wing Attack,Air Cutter,Twister,-,-,1,-,1644149
80.3,537,Seismitoad,water,ground,-,-,-,-,-,-,-,-,1500,120.3,100.9,154,22,Mud Shot,Earth Power,Icy Wind,-,-,3,-,1868887
80.3,157,Typhlosion,fire,ghost,Hisuian,-,-,-,-,-,-,-,1500,139.6,106.9,108,18.5,Ember,Shadow Ball,Wild Charge,-,-,3,-,1611490
80.2,217,Ursaring,normal,none,-,-,-,-,-,-,-,-,1500,139.6,91.4,126,18.5,Shadow Claw,Close Combat,Swift,-,-,3,-,1607158
80.2,718,Zygarde,dragon,ground,-,50% Forme,-,-,-,-,-,-,1494,114.1,128.3,133,15.5,Dragon Tail,Crunch,Earthquake,-,-,20,-,1947950
80.1,654,Braixen,fire,none,-,-,-,-,-,-,-,-,1499,130.6,107,123,31,Ember,Psyshock,Flame Charge,-,-,3,-,1718256
80,458,Mantyke,water,flying,-,-,-,-,-,-,-,-,1411,100.8,163,120,50,Bubble,Water Pulse,Aerial Ace,-,-,5,-,1972572
79.9,126,Magmar,fire,none,-,-,-,-,-,-,-,-,1497,135.2,107.6,114,23,Karate Chop,Fire Punch,Scorching Sands,-,-,5,-,1658602
79.9,473,Mamoswine,ice,ground,-,-,-,-,-,-,-,-,1500,136.2,87.4,138,16.5,Powder Snow,Icicle Spear,High Horsepower,-,-,3,-,1642085
79.9,208,Steelix,steel,ground,-,-,-,-,-,-,-,-,1497,98.4,183.3,126,23.5,Thunder Fang,Psychic Fangs,Crunch,-,-,5,-,2272944
79.7,256,Combusken,fire,fighting,-,-,Shadow,-,-,-,-,-,1499,130.4,100.9,131,37.5,Ember,Rock Slide,Flame Charge,-,-,3,-,1723138
79.6,5,Charmeleon,fire,none,-,-,Shadow,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Fire Punch,Flamethrower,-,-,3,-,1774326
79.6,841,Flapple,grass,dragon,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,Dragon Breath,Seed Bomb,Dragon Pulse,-,-,5,-,1618070
79.6,58,Growlithe,fire,none,-,-,-,-,-,-,-,-,1405,126.9,90.8,135,50,Ember,Flame Wheel,Body Slam,-,-,3,-,1554545
79.6,467,Magmortar,fire,none,-,-,-,-,-,-,-,-,1498,140.8,104.5,108,17.5,Karate Chop,Fire Punch,Thunderbolt*,-,-,5,-,1589375
79.6,145,Zapdos,fighting,flying,Galarian,-,-,-,-,-,-,-,1498,135.7,107.3,113,15.5,Low Kick,Fly,Brave Bird,-,-,20,-,1645148
79.5,288,Vigoroth,normal,none,-,-,-,-,-,-,-,-,1497,116.2,114.1,145,28.5,Counter,Body Slam,Rock Slide,-,-,5,-,1923360
79.4,5,Charmeleon,fire,none,-,-,-,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Fire Punch,Return<sup>†</sup>,-,-,3,-,1774326
79.3,1011,Dipplin,grass,dragon,-,-,-,-,-,-,-,-,1499,114.6,128.9,132,23.5,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,1949793
79.3,20,Raticate,dark,normal,Alolan,-,Shadow,-,-,-,-,-,1497,107.1,130.2,150,36.5,Quick Attack,Crunch,Hyper Beam,-,-,1,-,2090786
79.3,208,Steelix,steel,ground,-,-,Shadow,-,-,-,-,-,1497,98.4,183.3,126,23.5,Thunder Fang,Psychic Fangs,Crunch,-,-,5,-,2272944
79.1,323,Camerupt,fire,ground,-,-,Shadow,-,-,-,-,-,1499,133.6,100.5,125,25.5,Incinerate,Rock Tomb,Scorching Sands,-,-,3,-,1678150
79,676,Furfrou,normal,none,-,-,-,-,-,-,-,-,1496,115.5,125.2,134,26.5,Sucker Punch,Surf,Grass Knot,-,-,5,-,1937601
78.9,272,Ludicolo,water,grass,-,-,-,-,-,-,-,-,1500,116.5,123.7,134,24,Astonish,Weather Ball (Water),Leaf Storm,-,-,3,-,1930725
78.9,105,Marowak,ground,none,-,-,-,-,-,-,-,-,1496,109.6,148.9,125,31.5,Mud Slap,Bone Club,Rock Slide,-,-,3,-,2040576
78.8,449,Hippopotas,ground,none,-,-,-,-,-,-,-,-,1500,115.1,111.8,152,50,Sand Attack,Rock Tomb,Body Slam,-,-,3,-,1955620
78.7,425,Drifloon,ghost,flying,-,-,-,-,-,-,-,-,1353,110.9,79.8,186,50,Hex,Shadow Ball,Icy Wind,-,-,5,-,1646946
